GEO_ID,B07411_001E,B07411_001M,B07411_002E,B07411_002M,B07411_003E,B07411_003M,B07411_004E,B07411_004M,B07411_005E,B07411_005M,NAME,B07411_001MA,B07411_001EA,B07411_002EA,B07411_002MA,B07411_003EA,B07411_003MA,B07411_004MA,B07411_004EA,B07411_005MA,B07411_005EA,state
0400000US01,22353,178,23329,311,17607,866,16325,1214,20984,1621,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,31091,746,32978,1408,28470,2789,28443,8770,24517,3863,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,26087,244,26868,271,22928,946,16148,1084,21529,978,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,22195,256,23277,393,17209,779,14900,1467,20889,981,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26990,101,27467,133,24437,524,22558,725,22272,679,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,30918,218,31907,244,25568,978,25306,1021,25652,1639,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,33126,617,35019,508,26534,1184,20934,2391,22017,1971,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,30316,488,30846,499,26047,1710,23184,3610,22135,6505,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,41117,852,41523,1098,36276,5473,-666666666,-222222222,41557,2465,District of Columbia,null,null,null,null,null,null,**,-,null,null,11
0400000US12,24405,151,25009,160,21572,317,20965,652,21582,731,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,25427,206,26276,233,20365,580,20371,1009,23196,1904,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31151,302,31371,331,29774,2692,32328,8531,26749,4442,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23502,472,24858,556,19128,1913,14663,2179,17043,2044,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,28962,295,30080,176,24578,893,20970,772,21807,978,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,25880,190,26941,202,19006,779,17500,1366,21346,1343,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28239,457,30253,239,21295,785,16198,1241,20579,1202,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27308,265,29464,419,21138,745,16917,1274,22246,1768,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22743,367,24194,408,17297,735,16105,832,19735,2806,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24055,384,24727,386,20472,872,17261,1951,22080,3443,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25299,419,26186,446,20320,1500,13626,2558,20216,2324,Maine,null,null,null,null,null,null,null,null,null,null,23
