GEO_ID,C27010_001E,C27010_001M,C27010_002E,C27010_002M,C27010_003E,C27010_003M,C27010_004E,C27010_004M,C27010_005E,C27010_005M,C27010_006E,C27010_006M,C27010_007E,C27010_007M,C27010_008E,C27010_008M,C27010_009E,C27010_009M,C27010_010E,C27010_010M,C27010_011E,C27010_011M,C27010_012E,C27010_012M,C27010_013E,C27010_013M,C27010_014E,C27010_014M,C27010_015E,C27010_015M,C27010_016E,C27010_016M,C27010_017E,C27010_017M,C27010_018E,C27010_018M,C27010_019E,C27010_019M,C27010_020E,C27010_020M,C27010_021E,C27010_021M,NAME,C27010_001EA,C27010_001MA,C27010_002EA,C27010_002MA,C27010_003EA,C27010_003MA,C27010_004MA,C27010_004EA,C27010_005MA,C27010_005EA,C27010_006EA,C27010_006MA,C27010_007EA,C27010_007MA,C27010_008EA,C27010_008MA,C27010_009MA,C27010_009EA,C27010_010MA,C27010_010EA,C27010_011EA,C27010_011MA,C27010_012EA,C27010_012MA,C27010_013EA,C27010_013MA,C27010_014EA,C27010_014MA,C27010_015MA,C27010_015EA,C27010_016MA,C27010_016EA,C27010_017EA,C27010_017MA,C27010_018EA,C27010_018MA,C27010_019EA,C27010_019MA,C27010_020EA,C27010_020MA,C27010_021EA,C27010_021MA,state
0400000US13,9906878,3443,2488247,2804,1261596,21108,974952,23387,62664,5032,189035,11159,2316116,9090,1406986,16243,217905,9905,42854,3806,648371,14933,3884529,9822,2626156,20983,381114,10951,157452,6827,719807,16108,1217986,3415,30924,3245,502539,9533,673355,9659,11168,1996,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,308018,566,194124,4849,93536,5342,10806,1940,9552,2122,312174,2487,225650,5078,45680,3783,10186,1673,30658,3515,523895,2130,410065,5101,61019,4221,23384,2024,29427,2827,223683,990,10990,1499,64216,3181,146003,3273,2474,961,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,430662,1758,241018,8552,135375,7435,20492,3489,33777,4094,360454,2178,233809,5480,27768,2995,12390,2100,86487,5284,590440,3017,418979,6944,49638,4229,24865,2742,96958,6104,231333,1416,4222,1465,78690,4011,146936,3743,1485,739,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,2980902,2371,1682509,18689,1104721,17844,94170,7172,99502,6807,2980701,4783,1967914,15926,450958,11541,52049,3687,509780,12423,5017668,5777,3634235,19488,633176,12653,140991,5227,609266,14183,1723122,3071,52257,3450,606677,10976,1044810,9949,19378,2607,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,1579992,2490,909730,13355,506405,13409,50362,5020,113495,7860,1486493,4464,988230,13449,154113,5612,29883,3033,314267,10711,2526004,4642,1815267,11765,278645,9069,87482,4135,344610,10015,905540,2550,17862,1668,301955,6983,582211,7050,3512,947,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,723351,2331,442831,8913,214786,8264,42500,3473,23234,3218,702067,3545,511396,6542,85907,3891,22518,2615,82246,4119,1170074,3670,923733,8634,123522,5708,40605,2522,82214,4679,467408,1664,7862,1114,133323,4723,325032,5143,1191,547,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,720908,2473,443184,8177,210383,7981,27930,3417,39411,4445,664070,3795,481024,6821,46679,3679,14921,1781,121446,5871,1061094,3756,810442,7542,81550,4212,40582,3302,128520,5464,399342,2107,8742,1432,121489,3958,267014,3920,2097,737,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,1012771,3204,529171,10426,395168,10104,45134,4059,43298,4652,961053,4425,598336,8243,176945,6348,26282,2547,159490,5576,1723617,4111,1123070,10957,343310,9365,95915,4138,161322,7005,631083,2214,10976,1507,221164,5698,396991,5866,1952,657,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,1112618,2262,507824,12698,510596,13581,36667,4203,57531,5258,1091820,5781,644952,11116,131163,6025,24283,3127,291422,9690,1732832,6217,1109609,13246,236348,8306,68437,4110,318438,10947,610302,1994,18334,1874,260125,6559,327481,6948,4362,1087,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,257390,1144,139327,5229,88466,4621,13305,1903,16292,2803,262033,1660,156369,4624,50215,3383,8188,1440,47261,3942,560796,1658,382393,6089,83189,4747,25784,2324,69430,4608,235777,1040,5359,1024,84908,3944,144962,3893,548,241,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,1349767,1108,844896,13743,420022,12807,42254,4819,42595,4850,1352811,3397,926833,12008,197149,8737,35966,3656,192863,8703,2384623,3672,1810153,13069,257633,8901,98765,5100,218072,8934,798646,2162,35750,2936,216118,6290,537040,6797,9738,1457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,1387398,964,901661,12094,393891,12210,70535,4827,21311,2991,1613114,3404,1144759,10335,327194,8020,46370,3950,94791,5394,2690807,3516,1991196,13332,501703,12867,99482,4592,98426,5417,977029,1978,42723,2993,325074,7227,605038,8498,4194,1339,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,2219940,1924,1253315,14223,761780,15506,121591,5807,83254,6157,2170725,3924,1397904,13233,357814,9750,63907,3492,351100,9750,3916541,4054,2771985,14525,562004,11041,185319,5293,397233,9608,1491415,2218,26618,2330,367896,8541,1091760,8249,5141,1070,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,1280791,1562,861788,10421,306188,10073,63798,4534,49017,4253,1239907,3217,887411,8816,187949,6899,33099,2716,131448,5747,2130105,3639,1663758,11000,258817,7216,73601,3099,133929,5932,747408,1905,16910,1445,195146,5502,532489,5882,2863,858,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,729802,1909,320588,10442,345842,10183,24540,3621,38832,4277,665872,4734,372494,7786,93972,4994,14908,2388,184498,8482,1116272,4643,690578,8936,172569,5922,54248,3845,198877,7215,415142,2473,5958,1312,180761,5065,226500,4898,1923,782,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,1387561,2899,840981,14996,409132,14590,37476,3337,99972,7603,1350712,4162,921051,11601,119056,6478,26220,2509,284385,10140,2318727,4403,1656219,13013,268737,8691,87411,4234,306360,10270,893606,2960,17661,1715,342850,7612,529934,7800,3161,731,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,224051,1281,122093,5322,77723,4901,5814,1237,18421,3231,225684,2151,147071,4105,18141,2101,4165,922,56307,3583,392867,2270,269902,4799,36213,2929,18891,2161,67861,3893,165514,927,2278,755,58336,3364,104168,3291,732,394,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,466590,1659,302622,5842,122819,5005,16354,2287,24795,3386,434465,2400,320657,4951,30948,2357,10753,1571,72107,4081,693338,2583,538338,5822,46250,3085,26976,1771,81774,4058,259291,1280,6667,938,83282,2985,168812,2915,530,404,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,661634,921,373642,9185,198935,8933,25325,4185,63732,6576,647468,2444,400379,8466,74818,5797,13761,1849,158510,7285,1100415,2623,733543,9725,121989,5922,47511,4005,197372,7611,396015,1121,11226,1798,180370,5090,197380,5705,7039,1687,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,266833,987,178899,4861,70257,4270,5976,1400,11701,2186,279249,1293,203395,4809,24014,2784,4774,1197,47066,3868,564295,1861,445643,5377,38587,2665,19204,2351,60861,4285,201544,977,5907,1188,59342,3180,135467,3360,828,400,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,2007362,1278,1288552,14041,577435,13200,49533,4184,91842,6413,1915139,3229,1287586,12304,216589,8382,30319,2710,380645,10718,3636359,2999,2703866,15988,363715,8909,92520,4715,476258,12547,1272109,1430,48320,3540,450175,8315,756948,8078,16666,2557,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,498680,1831,182730,7831,259049,8207,20499,3013,36402,4095,470270,3705,237184,6851,103903,5463,12618,2011,116565,6152,768256,3594,447124,7183,145286,6879,36494,3211,139352,5430,313163,1674,7353,1477,131417,4210,168963,4288,5430,1587,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,4217078,2568,2333031,25752,1535964,27147,210558,11812,137525,9619,4757944,4965,2934261,20786,976480,14893,123129,5658,724074,16879,7727726,4823,5252847,24070,1376792,19972,290247,7725,807840,15273,2796800,2905,95574,4562,1142075,14117,1532031,14204,27120,2849,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,2286665,3480,1180527,15817,919784,15854,67276,5651,119078,7617,2177898,6945,1363718,13725,244172,8611,50891,3577,519117,13484,3867310,6157,2656472,16645,409595,10035,172203,6615,629040,13787,1420275,2856,21233,2334,510991,9211,879232,10234,8819,1478,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,167191,870,115192,3987,31130,2963,9327,2344,11542,2320,195190,2107,151832,2814,15328,2101,6106,1267,21924,2696,263178,1884,212055,3049,18164,1904,9858,1556,23101,2204,98892,642,1866,586,22647,1887,74048,1855,331,219,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,2631481,2964,1503987,15700,885499,14225,115856,6388,126139,7719,2522855,5084,1658936,15331,437430,9941,57584,3956,368905,10764,4538282,5989,3267415,15391,662404,11784,158095,6508,450368,10610,1728191,3095,44276,3282,599361,9389,1074761,10303,9793,1658,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,950123,1328,460469,8750,367746,8562,39657,3471,82251,4909,893318,3573,544353,6921,89963,3972,22266,2240,236736,5851,1411726,3712,937293,7472,151564,4504,61219,2926,261650,5802,542799,1741,11998,1500,194832,4883,333094,4602,2875,652,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,857084,1840,457873,9498,312908,11225,47270,5238,39033,4448,892585,3612,524208,9812,174008,7825,33877,3117,160492,7855,1557042,3618,1035663,10183,270814,8971,70183,4439,180382,7122,624595,2209,14168,1667,227532,6043,380141,6018,2754,1118,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,2693074,1959,1594131,17790,809607,17013,150219,8469,139117,6830,2807821,4438,1960166,14106,339339,9665,75283,3905,433033,10655,5026038,4957,3784157,16125,548992,10008,210061,7110,482828,13557,2055882,2541,48485,3182,614443,10417,1383355,9815,9599,1373,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,212271,640,122665,4582,70468,4033,12031,2604,7107,1818,251407,1265,162416,4818,46931,3775,6875,1327,35185,3859,416148,1720,297732,5007,69664,4567,14822,1889,33930,3327,159963,1184,5443,1063,60322,3131,93301,3261,897,620,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,1080779,2199,521804,13942,456004,14722,42988,4801,59983,6053,1055662,5637,629730,8828,134217,6748,28453,2738,263262,10150,1852974,6313,1215381,13429,224100,8326,98590,4783,314903,9898,744327,2314,11288,1510,273242,6132,456388,6712,3409,928,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,209586,1092,131830,4193,56865,3792,8979,1990,11912,2001,192020,1649,135108,3509,16181,2239,4656,1203,36075,2892,311142,1857,239795,3343,22805,1964,15191,1828,33351,2224,122655,1014,2156,528,41316,2014,78590,2295,593,326,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,1489620,2057,789178,14931,560971,14657,61858,5254,77613,5843,1452289,5262,893693,11868,216674,8413,37798,3074,304124,9516,2548748,5225,1691045,16670,344947,10557,122005,5100,390751,12150,958080,2745,18436,2134,369967,8094,565846,8152,3831,1107,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,7106727,4076,3465551,32308,2698051,33479,159187,8719,783938,17663,6457909,8958,3770667,25006,527616,14227,120944,6038,2038682,22763,9909085,10157,6527970,31358,889529,17059,325667,9342,2165919,24125,3012117,5111,90962,5054,1272720,15341,1589497,15978,58938,4344,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,902311,955,639579,9349,152603,8409,25361,3073,84768,7173,758075,2885,557218,6481,42907,3296,15746,2013,142204,5648,964740,2627,737333,7264,61855,3973,29009,3065,136543,6561,291177,1390,8918,1408,99807,3914,180444,3941,2008,734,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,121472,740,59938,2618,51799,2872,7095,1366,2640,853,138464,1274,90864,2606,30650,2136,3475,746,13475,1619,257386,1354,177907,4123,54043,3470,10968,1212,14468,1369,103131,725,1847,437,34123,2146,67028,2173,133,124,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,1864738,3089,1236617,16184,472639,15104,48380,5415,107102,6799,1893744,6773,1370507,12229,129896,6204,39139,3310,354202,11591,3235904,7303,2465325,15548,232530,8504,128032,5413,410017,12192,1120498,3453,39159,2543,331538,8803,737486,8515,12315,1988,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,1601029,1708,933626,13609,516834,12596,75642,5451,74927,5181,1632498,5166,1066400,12628,239185,9489,49967,3984,276946,10142,2749965,4730,1999774,15601,348433,10178,118169,6189,283589,10401,971314,2624,28242,2982,320713,8011,615167,7967,7192,1466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,382225,1797,186587,8043,164569,7675,19632,2628,11437,2623,381203,2585,214692,5830,86845,5112,12201,1974,67465,4428,737475,2135,453496,8122,160502,6550,46513,3296,76964,4705,319933,1066,4814,1005,106723,4814,208172,4929,224,173,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,1297792,2224,797433,11212,381303,10161,61445,4134,57611,4559,1272156,3311,889899,9153,175728,6328,32049,2525,174480,7821,2268316,3823,1735948,10680,263005,5978,86581,3864,182782,6366,846461,1966,14892,1520,281927,5903,546792,6203,2850,812,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,137296,1293,91173,4253,32262,3464,5724,1396,8137,1893,136887,2237,97535,3391,9685,1676,3176,1043,26491,2290,222575,2597,165240,3730,15653,2110,8192,1418,33490,3218,78040,1099,2490,849,26104,2162,48816,2231,630,483,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,772084,212,252899,10919,469535,10889,23428,3272,26222,4027,795177,3375,292970,9476,414081,9448,11780,1835,76346,4435,1343707,3458,560400,11426,625982,10867,47773,3869,109552,5463,610385,1212,14114,1781,448213,6020,143982,6089,4076,1023,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
