GEO_ID,B27010_001E,B27010_001M,B27010_002E,B27010_002M,B27010_003E,B27010_003M,B27010_004E,B27010_004M,B27010_005E,B27010_005M,B27010_006E,B27010_006M,B27010_007E,B27010_007M,B27010_008E,B27010_008M,B27010_009E,B27010_009M,B27010_010E,B27010_010M,B27010_011E,B27010_011M,B27010_012E,B27010_012M,B27010_013E,B27010_013M,B27010_014E,B27010_014M,B27010_015E,B27010_015M,B27010_016E,B27010_016M,B27010_017E,B27010_017M,B27010_018E,B27010_018M,B27010_019E,B27010_019M,B27010_020E,B27010_020M,B27010_021E,B27010_021M,B27010_022E,B27010_022M,B27010_023E,B27010_023M,B27010_024E,B27010_024M,B27010_025E,B27010_025M,B27010_026E,B27010_026M,B27010_027E,B27010_027M,B27010_028E,B27010_028M,B27010_029E,B27010_029M,B27010_030E,B27010_030M,B27010_031E,B27010_031M,B27010_032E,B27010_032M,B27010_033E,B27010_033M,B27010_034E,B27010_034M,B27010_035E,B27010_035M,B27010_036E,B27010_036M,B27010_037E,B27010_037M,B27010_038E,B27010_038M,B27010_039E,B27010_039M,B27010_040E,B27010_040M,B27010_041E,B27010_041M,B27010_042E,B27010_042M,B27010_043E,B27010_043M,B27010_044E,B27010_044M,B27010_045E,B27010_045M,B27010_046E,B27010_046M,B27010_047E,B27010_047M,B27010_048E,B27010_048M,B27010_049E,B27010_049M,B27010_050E,B27010_050M,B27010_051E,B27010_051M,B27010_052E,B27010_052M,B27010_053E,B27010_053M,B27010_054E,B27010_054M,B27010_055E,B27010_055M,B27010_056E,B27010_056M,B27010_057E,B27010_057M,B27010_058E,B27010_058M,B27010_059E,B27010_059M,B27010_060E,B27010_060M,B27010_061E,B27010_061M,B27010_062E,B27010_062M,B27010_063E,B27010_063M,B27010_064E,B27010_064M,B27010_065E,B27010_065M,B27010_066E,B27010_066M,NAME,B27010_001MA,B27010_001EA,B27010_002MA,B27010_002EA,B27010_003MA,B27010_003EA,B27010_004EA,B27010_004MA,B27010_005EA,B27010_005MA,B27010_006MA,B27010_006EA,B27010_007EA,B27010_007MA,B27010_008MA,B27010_008EA,B27010_009MA,B27010_009EA,B27010_010EA,B27010_010MA,B27010_011MA,B27010_011EA,B27010_012EA,B27010_012MA,B27010_013MA,B27010_013EA,B27010_014MA,B27010_014EA,B27010_015EA,B27010_015MA,B27010_016MA,B27010_016EA,B27010_017EA,B27010_017MA,B27010_018EA,B27010_018MA,B27010_019MA,B27010_019EA,B27010_020MA,B27010_020EA,B27010_021MA,B27010_021EA,B27010_022EA,B27010_022MA,B27010_023EA,B27010_023MA,B27010_024MA,B27010_024EA,B27010_025MA,B27010_025EA,B27010_026MA,B27010_026EA,B27010_027MA,B27010_027EA,B27010_028EA,B27010_028MA,B27010_029EA,B27010_029MA,B27010_030MA,B27010_030EA,B27010_031EA,B27010_031MA,B27010_032MA,B27010_032EA,B27010_033EA,B27010_033MA,B27010_034EA,B27010_034MA,B27010_035MA,B27010_035EA,B27010_036EA,B27010_036MA,B27010_037MA,B27010_037EA,B27010_038MA,B27010_038EA,B27010_039EA,B27010_039MA,B27010_040EA,B27010_040MA,B27010_041MA,B27010_041EA,B27010_042EA,B27010_042MA,B27010_043MA,B27010_043EA,B27010_044EA,B27010_044MA,B27010_045EA,B27010_045MA,B27010_046MA,B27010_046EA,B27010_047MA,B27010_047EA,B27010_048EA,B27010_048MA,B27010_049EA,B27010_049MA,B27010_050EA,B27010_050MA,B27010_051EA,B27010_051MA,B27010_052MA,B27010_052EA,B27010_053MA,B27010_053EA,B27010_054EA,B27010_054MA,B27010_055EA,B27010_055MA,B27010_056MA,B27010_056EA,B27010_057MA,B27010_057EA,B27010_058MA,B27010_058EA,B27010_059EA,B27010_059MA,B27010_060EA,B27010_060MA,B27010_061MA,B27010_061EA,B27010_062EA,B27010_062MA,B27010_063MA,B27010_063EA,B27010_064MA,B27010_064EA,B27010_065EA,B27010_065MA,B27010_066MA,B27010_066EA,state
0400000US01,4767383,1932,1106847,2532,1006848,6569,480071,12651,44203,4841,2719,1154,455940,12650,23386,3271,529,556,57577,4643,6476,1765,445,292,1409,682,7939,2098,122,128,41186,3750,42422,5249,1072084,4128,752264,9847,539962,10643,88936,5651,3612,833,101849,4778,14827,2235,3078,1055,62901,3876,15198,2055,758,394,7139,1580,8467,1830,599,372,30740,2930,256919,9236,1863283,5108,1364385,10871,1027015,13080,141240,6837,57178,4452,99079,4303,27706,3351,12167,1646,222917,7020,35372,2945,17980,2117,12531,1601,48698,3358,20427,2798,6930,1209,80979,4641,275981,10424,725169,2625,197308,6616,11321,1899,1574,614,184082,6431,127,126,204,166,524014,6860,137,122,143828,5717,134796,5277,56080,2743,133,129,14352,1757,174688,5661,3847,1022,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,711541,1618,186245,498,152822,3424,74752,4389,5672,1670,564,517,53844,4163,17959,2962,31,39,12171,1789,1635,572,13,23,8,12,3184,882,35,59,7296,1375,21252,2731,181682,2383,122117,4367,79941,4378,8920,1806,223,165,16657,2189,15443,2943,933,668,11874,2415,1596,556,14,23,487,264,2382,887,222,287,7173,2029,47691,3537,274596,2310,189530,4150,146930,4321,15888,2195,1597,497,13939,1713,8207,1615,2969,805,33311,2760,5812,1000,1040,444,25,39,4227,914,6085,1180,640,373,15482,1959,51755,3029,69018,1293,17625,1897,2913,759,184,158,14245,1926,197,242,86,106,49655,2065,7,12,19753,1873,4471,1119,8284,1461,395,334,3599,843,13146,1761,1738,729,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6623074,1740,1620576,1495,1381035,10463,696224,16114,96258,7513,1401,772,558652,15899,28195,3642,305,370,77687,6105,15043,2883,250,198,3369,1266,5635,1620,127,152,53263,5365,161854,8748,1516944,3512,1105239,11489,713333,13587,113379,5776,3763,1186,249745,10234,18325,2510,6694,1542,69076,4522,18836,2039,2002,959,6226,1591,5074,1247,628,364,36310,3354,342629,10878,2427548,3579,1846804,10714,1261670,14037,211920,7852,47280,3574,276369,9233,30229,2854,19336,2214,194987,6780,40389,3613,12338,1894,6604,1233,37907,3092,13328,1820,7375,1307,77046,4547,385757,9960,1058006,1776,364856,8900,15743,1880,7078,1591,340070,8963,785,455,1180,585,680062,9310,1264,552,162767,6225,203165,6416,72360,3848,152,177,36887,2752,203467,6579,13088,2314,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2914376,756,703811,2531,637565,5077,259331,9321,28452,3323,838,530,337760,9528,9762,2005,1422,1159,32167,3093,5368,1581,233,226,1774,836,1130,765,99,153,23563,2860,34079,3916,654973,4587,468827,7371,311428,8326,52769,3806,2647,944,91498,4721,7464,1544,3021,927,36792,3829,9889,1633,765,535,5552,1346,2459,769,653,444,17474,2504,149354,7207,1107262,4777,828114,9319,579099,11344,89004,5019,37644,2917,101472,5738,10231,1539,10664,1413,120926,5696,21579,2736,8368,1481,5858,1123,33698,2742,5035,1276,5559,1029,40829,3475,158222,8062,448330,2258,127174,4854,5891,1286,1437,643,119349,4725,30,50,467,286,319640,5119,162,119,64726,3492,101526,4668,36893,2794,0,190,18940,1931,97393,3982,1516,739,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38297457,5321,9135133,2314,8228703,22544,4015269,35282,537563,16105,37489,4966,3532556,38446,104816,5988,1010,695,409340,14787,59821,4817,4057,2329,26356,4113,27622,4196,919,517,290565,12328,497090,17945,9501794,7388,7152690,26656,4588863,29963,855946,17671,32786,3992,1564652,21641,85148,6050,25295,2964,381907,9768,114584,5619,5124,1103,40691,3639,25621,3174,6111,1457,189776,6654,1967197,25925,14762715,7130,11568816,31897,8055268,39739,1399127,19592,183378,7489,1783627,23074,88773,5464,58643,4415,967664,17422,212665,6450,54808,3989,23501,2556,256995,9493,37183,3284,26894,2460,355618,9097,2226235,27800,4897815,3448,1625225,18565,165073,6475,26091,2307,1428013,17630,2494,871,3554,867,3196401,17621,4654,1111,933581,13988,699314,12780,758638,12974,965,390,98356,5822,700893,11701,76189,5135,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5266022,2396,1245432,1889,1114527,7011,597919,11895,84427,5186,3787,1424,385750,12270,42141,4691,503,604,60821,4204,7737,1719,150,148,1461,685,7615,1594,203,313,43655,3753,70084,6012,1279840,3934,990849,9543,667905,11039,120861,5715,4253,1268,165918,7702,27215,2912,4697,1313,63293,4516,16401,2513,359,309,5423,1162,7860,1579,966,595,32284,3347,225698,8472,2076470,3820,1679951,11392,1224770,15100,222293,7519,24015,2453,159907,7407,36276,3009,12690,1790,156292,7000,29751,3191,8171,1320,6454,1106,30033,2645,13121,1916,6466,1118,62296,4150,240227,8707,664280,1966,216449,5978,20729,2006,3175,840,191301,5785,822,485,422,335,441229,6384,236,142,125135,4513,137438,5012,37824,3445,61,81,15852,1527,124683,4742,6602,1370,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3541282,1220,774021,645,710495,5369,432615,8279,34165,3223,818,567,237619,9183,5118,1509,160,263,34656,3762,4876,1119,55,96,858,402,2724,1017,43,76,26100,3525,28870,3873,770462,2182,640277,5538,432186,8236,68193,5032,2330,805,132168,6659,4264,978,1136,579,31188,2646,9648,1408,544,340,4108,1118,2031,731,609,436,14248,1810,98997,5962,1463274,2218,1258563,7732,955902,10900,116564,5611,19771,2342,155911,6472,5371,1164,5044,1333,91479,4257,21842,1968,8645,1419,4083,955,23177,2680,4639,1198,1650,492,27443,2555,113232,5966,533525,1443,160875,4735,18099,2035,2932,1004,139450,4559,0,197,394,378,368350,5191,560,258,133395,5345,93233,4149,38499,3383,24,41,10540,1441,92099,3890,4300,1141,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,920930,554,203414,635,179518,3200,106138,4081,6102,1611,1023,810,62509,4861,3746,1449,0,185,12244,1884,1830,836,26,43,299,237,1208,729,0,185,8881,1792,11652,2639,207279,1182,166554,3505,119928,3619,12315,1669,935,478,28746,2953,3543,888,1087,717,12217,2122,3555,1106,544,483,1589,828,1709,639,323,365,4497,1133,28508,3109,360511,1264,298308,4222,226068,5328,18962,2112,8560,1969,39515,3039,3567,860,1636,692,31233,2960,6129,1156,2530,641,746,348,5345,1185,3204,847,595,390,12684,1697,30970,3421,149726,818,37360,2706,3723,981,318,331,33275,2490,44,74,0,185,111899,2631,0,185,42107,2611,25974,2442,7663,1429,0,185,1635,509,34520,2543,467,394,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,647966,509,114834,71,104221,1956,43860,3400,5898,1557,70,83,52460,3668,1933,849,0,198,8228,1831,1546,623,57,92,621,403,970,616,0,198,5034,1666,2385,945,226110,858,198240,3239,128603,4078,25689,2828,165,184,41936,3177,1514,672,333,260,11901,2019,5947,1464,127,153,1302,865,387,265,0,198,4138,864,15969,2589,235042,984,195898,3424,128934,4527,17296,2363,2199,803,45297,3396,1280,521,892,564,24159,2600,5727,1084,1158,573,78,93,5778,1232,1257,586,1321,555,8840,1474,14985,2582,71980,877,16574,1859,5440,1099,758,468,10091,1436,69,83,216,246,54557,1857,335,245,20472,1870,6492,1119,9749,1369,96,158,1032,432,16381,1760,849,626,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19583357,3419,4046150,2400,3504526,17287,1501719,24547,281002,11254,18285,3249,1613256,27499,88721,7590,1543,782,163637,7982,22313,2814,736,523,9938,2144,17535,2818,360,344,112755,7202,377987,16723,4188612,7348,2835622,21890,1862995,19293,413557,10581,13234,2119,462087,14293,64214,5794,19535,2787,154057,6847,38886,4403,1872,815,21780,2817,14353,2425,1868,864,75298,5443,1198933,21654,7625096,8799,5401038,28235,3712546,27905,874829,19024,157089,7064,486235,14837,107170,6243,63169,4066,610099,13138,101411,5479,33240,3140,22812,2460,156010,8301,43379,3384,21440,2628,231807,8862,1613959,24773,3723499,4737,1350515,16448,57978,4508,23451,2796,1265139,16501,2000,750,1947,807,2318702,16432,4666,1208,553884,11732,628936,13750,362722,10618,744,524,100652,4799,667098,10817,54282,4631,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
