GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002MA,C08526_002EA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005MA,C08526_005EA,C08526_006EA,C08526_006MA,C08526_007MA,C08526_007EA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010MA,C08526_010EA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014EA,C08526_014MA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019EA,C08526_019MA,C08526_020EA,C08526_020MA,C08526_021EA,C08526_021MA,C08526_022EA,C08526_022MA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025EA,C08526_025MA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029MA,C08526_029EA,C08526_030EA,C08526_030MA,C08526_031EA,C08526_031MA,C08526_032EA,C08526_032MA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037EA,C08526_037MA,C08526_038EA,C08526_038MA,C08526_039EA,C08526_039MA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044EA,C08526_044MA,C08526_045MA,C08526_045EA,C08526_046MA,C08526_046EA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049EA,C08526_049MA,C08526_050EA,C08526_050MA,C08526_051MA,C08526_051EA,C08526_052MA,C08526_052EA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055EA,C08526_055MA,C08526_056MA,C08526_056EA,C08526_057MA,C08526_057EA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061EA,C08526_061MA,C08526_062MA,C08526_062EA,C08526_063MA,C08526_063EA,C08526_064EA,C08526_064MA,C08526_065EA,C08526_065MA,C08526_066EA,C08526_066MA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069EA,C08526_069MA,C08526_070EA,C08526_070MA,C08526_071MA,C08526_071EA,C08526_072MA,C08526_072EA,C08526_073MA,C08526_073EA,C08526_074MA,C08526_074EA,C08526_075EA,C08526_075MA,C08526_076MA,C08526_076EA,C08526_077MA,C08526_077EA,C08526_078MA,C08526_078EA,C08526_079MA,C08526_079EA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083MA,C08526_083EA,C08526_084MA,C08526_084EA,state
0400000US13,4417396,21376,49686,3670,275561,10288,455951,12522,123523,6312,527986,13626,272019,9968,387573,9707,495095,12782,918295,15963,422221,10961,212350,7763,227881,8956,49255,3454,3520840,22401,36738,3208,188888,10428,376928,11612,99262,5722,435640,11256,227351,8685,308668,8873,363777,11139,768058,14954,319522,9875,163723,6907,199560,7983,32725,3351,444548,11382,5252,1340,63003,4759,50830,4289,12071,2134,51646,4664,23835,3127,25080,2808,44906,4862,79888,5357,49334,4523,21927,3451,13622,2621,3154,1053,93619,6864,1126,453,3948,1355,4146,1477,1729,712,11796,2159,5185,1439,6813,1387,13840,2218,15830,2119,18447,2491,3828,1178,6388,1205,543,421,139173,5694,3535,1015,9183,2568,8451,1639,3281,1085,16320,2039,8418,1545,8899,1969,12910,1845,26108,2669,24820,3493,9591,1788,3210,783,4447,999,219216,7808,3035,999,10539,2069,15596,1987,7180,1333,12584,2150,7230,1791,38113,3474,59662,4402,28411,3143,10098,2218,13281,2120,5101,1297,8386,866,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,11484,2241,42339,3307,20109,2072,14842,2175,76370,4133,38184,2840,51949,3962,67654,4351,132483,5028,107450,4588,26200,2678,58042,3280,39152,2353,455110,8625,4877,1181,31436,2860,12993,1691,10455,1720,50842,3508,29088,2539,33424,3292,40042,3284,90103,4924,67562,3879,16036,2407,44085,3114,24167,2408,93490,4964,1907,821,5191,1062,3325,977,1943,764,9439,1286,4944,977,7428,1119,10134,1894,19628,2077,14766,2480,3236,715,6780,1238,4769,1142,49050,3820,679,414,1501,544,1638,733,1053,695,6812,1311,1834,709,3831,795,6432,1499,8176,1337,12329,1734,1892,606,2546,771,327,357,58103,3735,2124,1393,1887,684,1396,616,796,507,7269,1345,1801,780,4166,1159,4955,1221,9806,1446,10449,1753,2500,836,3674,1039,7280,1263,30505,3393,1897,826,2324,939,757,345,595,418,2008,749,517,332,3100,877,6091,1252,4770,892,2344,833,2536,1097,957,497,2609,976,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,37953,3553,48546,4538,65329,4781,16281,2134,83790,5097,32986,2927,52720,4608,73163,4377,152427,5483,60833,4045,30712,3069,33327,3461,3206,884,546680,9395,27789,2980,37904,4029,53665,4392,13692,1898,71446,4690,26767,2973,41757,3780,50644,3680,119538,4902,47090,3473,24260,2869,29497,3352,2631,797,66711,4753,4675,1216,5595,1499,6662,1436,1304,602,6597,1822,2144,812,4428,1441,7980,1875,16966,2292,6109,1458,1835,661,1906,589,510,366,4862,1061,89,82,43,74,429,304,0,187,39,69,427,268,179,209,1323,520,1018,645,877,434,92,149,346,213,0,187,28668,3475,2137,768,967,494,1907,639,553,389,3005,1037,1358,456,1556,547,4085,1263,6746,1221,3992,1118,1279,483,1018,417,65,107,44352,4520,3263,1198,4037,1966,2666,947,732,462,2703,937,2290,868,4800,1594,9131,1603,8159,1557,2765,1135,3246,865,560,296,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,65248,3685,311363,10198,744824,13678,182847,7038,667743,14977,356320,8103,564609,11695,699359,11843,1348700,18763,558529,11561,289380,9375,218315,7363,17645,1558,4414595,25861,46237,3085,241686,7974,590823,11831,147713,6653,517088,12562,287958,7401,375640,9802,416264,8783,1025097,15205,378459,11120,206698,7585,174403,6551,6529,1426,482759,10820,4910,979,37434,4050,80001,5125,12867,1544,48463,3307,21729,2305,33035,2381,58196,4249,98552,4666,51683,4199,22946,2523,12570,1622,373,287,569211,11332,543,417,11971,2138,31684,2573,9187,1573,52412,3568,22769,2125,93833,4183,122587,5496,109341,5999,69689,4632,24366,2808,20547,2111,282,227,293934,8208,3821,997,6803,1164,22422,2733,4429,1036,33192,3314,15603,2186,24801,2776,33983,3247,71905,4285,45096,3825,17935,2176,5018,937,8926,880,264383,8659,9737,1676,13469,1834,19894,2090,8651,1638,16588,1942,8261,1516,37300,3419,68329,4176,43805,2952,13602,2111,17435,2252,5777,1231,1535,826,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,41295,3075,160814,6815,563310,10503,77644,4817,347621,9511,143530,6258,197391,7506,242612,8323,688379,9519,270340,8864,137615,5681,102198,5140,1636,527,2473657,16358,30384,2670,128163,5465,478026,9166,66888,4390,296980,8753,125148,5945,167165,6976,188186,7139,580899,8441,210716,7822,109250,5121,90574,4875,1278,522,267952,8814,2629,773,19360,2723,62541,3924,5206,1215,28282,3271,9253,1808,10917,1823,23422,2657,53862,3637,32553,3303,12103,1663,7817,1529,7,12,27747,3089,338,480,536,356,2388,791,44,54,4198,1154,1175,684,1769,798,2455,844,6685,1376,6279,1320,1547,677,333,214,0,187,102780,5337,1971,581,4525,1264,11930,1681,1764,766,11053,1787,6216,1049,4628,967,7644,1601,27635,2489,16312,2085,7053,1332,1724,701,325,122,102249,3955,5973,978,8230,1695,8425,1194,3742,1065,7108,1337,1738,595,12912,1855,20905,2306,19298,2419,4480,1318,7662,1469,1750,564,26,37,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,62403,3343,100526,4718,239790,6909,46139,3133,181663,6446,72632,3739,140852,5050,117595,4349,380157,7181,112192,5504,68245,3750,47420,2807,1596,1001,1269578,11961,37951,2512,79941,4018,200501,6102,40240,2641,152163,5842,61480,3407,120064,4650,90455,4108,305486,6444,85773,4534,51074,3339,42933,2708,1517,1001,135130,5353,4340,1032,12572,1635,26676,2593,2847,696,14323,1906,4936,1119,9670,1336,10804,1676,28521,2171,12480,1869,5718,1117,2243,554,0,187,16410,1997,187,163,974,595,997,522,97,127,1990,672,333,262,757,451,708,390,8063,1435,2031,690,132,119,141,199,0,187,75645,3835,4555,970,3384,845,8222,1448,974,479,8094,1351,4080,967,3635,754,5253,1160,21470,2044,9807,1561,5134,1052,1006,377,31,50,74447,3958,15370,1812,3655,988,3394,795,1981,682,5093,1079,1803,544,6726,1259,10375,1558,16617,1932,2101,802,6187,1343,1097,398,48,64,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,51440,2415,91739,4423,176369,6595,43569,3322,150900,6886,68627,3524,120424,5287,126823,5014,335426,7445,108605,5377,60015,3914,61517,3442,16678,1995,1159658,14622,36779,2349,74165,4434,148168,5306,37804,2970,125661,6216,59130,3331,103287,4896,100003,4597,272560,6835,85376,4467,48239,3302,53706,3508,14780,1933,136437,6267,4860,884,12614,1584,20848,2425,3198,786,13574,1843,5464,1377,7420,1255,12026,1861,31371,2529,13327,2154,5344,1191,5573,1211,818,422,6202,1528,255,217,295,216,181,150,73,99,749,467,0,187,436,291,488,343,1945,929,809,664,817,626,154,163,0,187,53895,3352,3623,834,2665,844,3542,869,699,382,6994,1249,1745,666,2967,841,3556,933,16435,2218,6701,1226,2761,741,1414,559,793,391,55940,3146,5923,850,2000,571,3630,814,1795,623,3922,804,2288,720,6314,1104,10750,1310,13115,1412,2392,820,2854,710,670,333,287,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,48745,3842,105246,5418,272701,8100,48164,3874,226948,6679,109789,5140,135272,5892,149902,7376,438361,10192,163484,6743,90754,4067,90041,5130,24213,2186,1563583,14821,34465,2995,80609,4863,232105,7665,40223,3388,191554,6448,95399,4777,113648,5790,117230,6205,364613,9467,124241,6375,71405,3930,80215,4869,17876,2236,185543,8119,6560,1224,18790,2752,28877,3354,4278,1157,20141,2317,8076,1359,9205,1632,13816,1988,39271,3190,19034,2599,10025,1869,6401,1353,1069,632,21647,2191,419,300,747,587,1412,598,352,314,3414,925,1123,593,1827,624,2636,867,4069,1110,4293,1103,870,425,485,322,0,187,72547,4702,3368,1750,2466,739,5991,1326,1087,415,7560,1435,3725,928,2220,634,4958,1277,17508,2016,13453,2168,3198,817,1745,623,5268,1079,60300,4078,3933,900,2634,714,4316,900,2224,938,4279,985,1466,512,8372,1617,11262,1468,12900,1830,2463,658,5256,1242,1195,624,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,94296,5305,157017,7044,156151,6897,55000,4436,243378,10198,106944,6568,128746,5905,169242,7393,449054,10631,210635,8492,105772,5992,107122,5951,13679,1826,1642839,17640,75144,4971,122185,6336,135758,6500,45141,3503,200985,8665,89908,5533,109651,5661,134694,6217,380990,10578,155442,6971,85558,5456,96572,5749,10811,1814,196757,8586,10375,1418,26568,3288,13672,2357,5776,1896,23657,3257,9088,1904,8246,1509,16554,3048,39938,3012,26254,3480,8784,1682,6818,1301,1027,456,28663,3157,441,297,749,425,588,314,133,121,3994,1313,1302,665,932,479,2642,878,6018,1373,9608,1749,1579,745,677,371,0,187,76417,4332,6130,1498,4906,1317,3808,1143,1479,573,9593,2013,4570,1046,3424,1338,4480,1098,14372,1998,16069,2038,4706,1091,1846,714,1034,466,52360,3737,2206,728,2609,805,2325,583,2471,810,5149,1278,2076,809,6493,1590,10872,2011,7736,1448,3262,1127,5145,1313,1209,531,807,685,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,17141,2111,38863,2710,59340,4082,13981,1632,86071,4622,19914,2121,47430,3998,56021,3258,166270,5414,59760,4042,30328,2567,26326,2346,1896,655,480155,8373,11714,1597,29804,2248,46193,3407,11511,1409,67539,4084,15854,1762,36133,3542,38922,2920,136733,5217,39423,2948,21595,2012,23273,2231,1461,539,66876,4803,2374,691,5646,1225,8420,1627,1034,561,8975,1450,2342,775,4125,1332,6164,1147,13775,1977,9258,2073,2350,760,2097,917,316,380,4938,799,88,108,277,320,205,167,8,13,1460,504,123,109,76,65,787,410,890,324,712,334,279,210,33,41,0,187,36829,3135,1119,405,780,439,2232,605,409,363,5736,1231,675,284,1913,792,3276,1255,9446,1624,7706,1512,2763,777,660,359,114,142,34543,2478,1846,551,2356,695,2290,679,1019,521,2361,627,920,418,5183,1094,6872,1049,5426,896,2661,992,3341,870,263,163,5,15,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,17574,2704,185734,7346,132553,5166,57879,3864,283535,9028,105377,5551,214454,7428,378910,10246,662579,11854,227444,7429,145595,6375,252498,8000,24824,2283,2056101,15414,10998,1726,133385,5921,106666,5065,47716,3136,213599,7475,87747,5384,168378,6728,275721,8471,522209,10230,154423,6417,108587,5528,210411,7015,16261,2254,251924,9774,1950,1069,35396,3428,11627,1781,3891,979,25714,2748,7225,1780,14873,2085,33488,3913,56203,3876,25964,2612,15098,2724,19609,2336,886,468,152911,7142,0,187,6046,1813,4166,1076,2069,854,22138,2735,4633,1427,8467,1391,22104,2526,37582,3719,24025,2909,6971,1344,14250,1751,460,267,105222,6040,2501,1145,4768,1476,4103,1088,1109,541,14461,2338,3484,1019,6659,1237,12322,1969,24698,2266,18045,2516,5277,1066,3910,968,3885,625,122798,5355,2125,738,6139,1445,5991,1004,3094,791,7623,1362,2288,723,16077,1945,35275,2768,21887,2103,4987,1199,9662,1465,4318,1127,3332,593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,16224,2689,195245,7063,321125,8851,86477,5139,360212,8743,126946,6230,338943,8624,465706,10581,956182,15046,304272,9786,152004,7218,137466,6415,3805,940,2471862,20732,8971,1854,143792,6125,260679,7459,69780,4732,267535,8116,103702,5343,224625,8578,292022,7886,692116,12911,194135,8332,103644,6258,108288,5509,2573,809,258995,8486,1814,878,28897,3045,24037,2442,5213,1238,29305,3180,8750,1777,17155,2183,29865,3030,60883,3501,31529,3577,13938,2024,7387,1593,222,214,338359,9300,547,329,9435,1770,13944,1813,3443,1027,29165,3058,6834,1447,54871,3717,66675,4150,88842,5346,37736,3674,11467,1813,15030,1645,370,231,231863,7360,2095,712,5330,1113,11643,1611,3181,944,25544,2580,5013,917,19836,2193,28017,2870,82474,4431,31061,3225,12451,1940,4650,1114,568,299,163528,7042,2797,1655,7791,1766,10822,1465,4860,1124,8663,1341,2647,764,22456,2210,49127,3748,31867,2752,9811,1475,10504,2021,2111,651,72,125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322641,22774,55973,3058,209625,5396,793273,13489,102743,5329,486313,9914,171608,5452,309612,8964,402061,8996,1017079,14306,415628,10009,205017,7923,150466,4741,3243,666,3557899,22096,34761,2209,166078,4664,683682,11958,88322,4851,403468,8889,146975,5213,260499,7945,315470,7791,846045,13241,315766,9629,163901,6914,130308,4769,2624,613,385449,10363,7133,1521,27719,2484,74500,4845,7118,1441,41777,2880,12102,1660,19524,2045,32688,2710,81719,4552,50323,3834,18380,2127,12099,2029,367,252,65771,4088,416,437,1057,518,5092,1087,1004,523,10323,1820,1123,572,3256,1029,7189,1561,19165,2131,12512,1796,2744,794,1890,618,0,187,154295,5760,4279,905,5681,1208,16105,2069,1903,615,19574,2215,7298,1340,6902,1036,11511,1883,39441,2551,28863,2809,9586,1506,2931,595,221,169,159227,5552,9384,1565,9090,1490,13894,1638,4396,820,11171,1626,4110,1018,19431,1981,35203,2699,30709,2447,8164,1142,10406,1418,3238,779,31,86,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
