GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002MA,B24042_002EA,B24042_003EA,B24042_003MA,B24042_004EA,B24042_004MA,B24042_005MA,B24042_005EA,B24042_006EA,B24042_006MA,B24042_007MA,B24042_007EA,B24042_008EA,B24042_008MA,B24042_009EA,B24042_009MA,B24042_010MA,B24042_010EA,B24042_011EA,B24042_011MA,B24042_012EA,B24042_012MA,B24042_013MA,B24042_013EA,B24042_014MA,B24042_014EA,B24042_015EA,B24042_015MA,B24042_016EA,B24042_016MA,B24042_017EA,B24042_017MA,B24042_018EA,B24042_018MA,B24042_019MA,B24042_019EA,B24042_020MA,B24042_020EA,B24042_021EA,B24042_021MA,B24042_022EA,B24042_022MA,B24042_023EA,B24042_023MA,B24042_024MA,B24042_024EA,B24042_025MA,B24042_025EA,B24042_026EA,B24042_026MA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029EA,B24042_029MA,B24042_030MA,B24042_030EA,B24042_031MA,B24042_031EA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034EA,B24042_034MA,B24042_035MA,B24042_035EA,B24042_036MA,B24042_036EA,B24042_037EA,B24042_037MA,B24042_038MA,B24042_038EA,B24042_039EA,B24042_039MA,B24042_040EA,B24042_040MA,B24042_041MA,B24042_041EA,B24042_042EA,B24042_042MA,B24042_043MA,B24042_043EA,B24042_044EA,B24042_044MA,B24042_045EA,B24042_045MA,B24042_046MA,B24042_046EA,B24042_047MA,B24042_047EA,B24042_048EA,B24042_048MA,B24042_049MA,B24042_049EA,B24042_050EA,B24042_050MA,B24042_051EA,B24042_051MA,B24042_052MA,B24042_052EA,B24042_053EA,B24042_053MA,B24042_054MA,B24042_054EA,state
0400000US13,45153,440,31743,3122,30643,3589,46883,13146,35787,1001,42101,719,51001,1670,37493,1470,49791,1570,47405,1903,60008,5093,71294,2815,62913,3678,77465,4564,43926,3445,56539,2551,80766,3002,95554,37935,30566,1125,50280,1324,47021,999,55645,3685,26073,932,35812,3074,24777,1398,37382,1780,47605,2147,36512,346,35480,6273,30892,7412,71206,95355,36381,1795,32494,1844,40630,2246,27009,740,41057,1765,40194,2897,46439,6232,51675,4539,42157,808,43052,2001,40604,1743,45046,2470,51590,1505,48953,42586,30215,2984,39623,1091,43102,1246,35639,873,21854,767,30214,4872,21161,867,27327,2317,41074,1175,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,47581,1354,31556,3544,31275,2787,54004,22076,49908,3011,51776,11230,50009,12646,37076,1769,50390,2575,44874,5911,80597,14489,62231,16387,53386,11493,65613,5399,46189,7482,49504,4343,70328,4856,-666666666,-222222222,32421,6063,56856,5286,50134,2790,62363,6359,36091,1313,35965,3185,36113,1343,39171,4844,60729,1734,40171,764,47344,53812,47344,53812,-666666666,-222222222,50862,3209,31499,5599,35321,4508,31489,959,41622,6251,37121,5259,61687,11401,49441,5110,41208,1242,40746,2159,41887,2112,39924,5152,46004,4915,-666666666,-222222222,33090,5611,46133,3025,50018,2047,41761,1858,32644,2183,31470,5910,32880,2194,32022,4728,52120,3952,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,42730,1682,32824,2756,32228,1449,59742,42691,36402,1874,47200,3772,40316,8015,31341,1116,51701,3481,49355,5718,72461,7800,43000,3653,68955,19315,80230,14315,50085,26167,60010,7995,80985,4601,90815,313812,28976,4350,52708,5292,53065,5542,52146,13175,26246,3038,30096,9406,25577,3123,40896,7440,53114,5844,31009,616,21935,11337,21254,6134,42293,14912,31176,1828,29866,2766,23924,9543,25477,1644,36330,5266,27734,12735,75417,26996,32386,8431,36481,4502,35431,5694,38405,6021,34866,5799,42265,5522,-666666666,-222222222,23614,5004,33272,2174,34679,2011,32119,2168,22170,1061,32254,7401,21102,1057,24029,4259,37921,4559,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,51763,230,45090,2877,41535,1485,61522,10608,51679,702,51069,492,51089,739,39617,1259,51594,494,50334,650,75094,3795,71146,1513,77752,3490,85597,3268,51901,2048,67169,2206,83333,3141,108750,31460,37053,1431,52444,1440,52464,1946,52422,3039,28061,1974,38884,3181,26007,735,40137,1593,72227,1879,40946,265,40486,5135,31973,5193,70262,26406,43491,3691,37435,1368,45806,2659,30281,517,45241,3248,43045,3590,52226,6788,49630,2032,47401,1473,48005,2034,46256,1790,46258,1176,53494,2431,49363,15964,30866,798,42032,424,48379,1795,40041,983,26341,863,40486,1803,23599,1132,32425,2074,54094,3124,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,46389,477,45769,4184,39870,4621,70294,6355,44936,2749,50133,665,45845,1770,35550,1084,50758,1320,48401,2244,69120,6316,56109,4331,61131,1760,71698,5381,43665,6659,50402,1665,70347,2686,41501,1666,36699,1708,50719,847,51239,791,50056,1968,25906,1712,36664,2242,22479,1520,36679,1641,50826,1001,34941,508,31202,5751,27583,5423,42433,19307,32177,2679,36164,791,31878,1539,26938,628,36859,2819,35261,3890,43624,5750,36507,2172,39729,1538,40250,1407,36346,3839,37348,1446,46774,1907,31978,5732,29366,3111,37076,540,41113,672,35567,631,21043,732,28070,4364,20089,818,27073,1665,37156,1427,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,47273,408,41713,857,41448,888,47969,5792,44810,1643,46090,967,47510,3158,37860,1932,51223,1091,48498,2677,70591,5010,53344,4149,65411,3786,66831,5175,49429,10339,51470,1203,65101,5693,70851,20016,38116,3496,53260,2664,53866,3379,52518,3589,29351,3909,44652,6658,24232,3743,42992,3498,62160,3234,36551,385,36317,5906,36317,5906,-666666666,-222222222,40743,3591,36170,1427,33870,2919,27197,815,42411,3231,40678,1934,52472,10267,36700,3850,42199,1632,42368,3107,40137,11250,38747,2039,45132,4908,46627,4737,26595,1380,37923,1239,43598,2229,34794,1294,21804,1343,30759,2200,20236,1463,27431,3376,50023,1857,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47333,741,42273,3087,39941,2880,55117,4621,40871,1136,48706,1623,48851,3697,37223,1873,55344,3480,51762,1194,65694,5368,52752,6061,66503,2525,72011,4484,50825,5658,59886,2851,73347,5252,71167,55585,31600,2135,48765,1959,49123,2346,48345,3026,26625,2575,30231,5083,25131,3616,40181,4349,50997,3104,36192,447,31728,5291,29355,7147,52278,22067,37032,5053,36352,1118,35059,5279,26531,662,41723,2222,40683,2954,44861,3881,44032,9480,40018,2698,40477,2026,36390,5143,42006,1748,50306,3222,49486,24478,30453,1990,38269,1114,41498,719,35629,1063,21896,788,31620,3778,20639,784,28456,3545,36358,1257,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,42516,911,43935,4350,30128,3135,61600,2797,36467,1318,46337,1148,46850,1747,31129,794,50126,2268,47576,2651,59876,7292,51591,3142,55323,5259,61292,2488,40601,5385,47149,3820,66772,4592,124426,81672,30214,2453,48011,2575,49802,2469,45752,3448,23816,2656,39404,5148,21506,1130,33617,4162,46156,3244,33830,924,31860,10269,27426,6338,40913,8271,35685,3738,35326,1512,36208,3677,26673,933,42069,2577,38912,3602,47239,8379,32102,4165,39809,1510,40390,1528,35381,4151,36008,2184,41251,1648,36591,6264,29630,3177,36479,777,41218,914,33527,1986,21037,903,29885,3495,20134,1366,25314,2965,37476,1454,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,48788,1150,61652,1523,39586,7551,71729,3118,42122,1243,55532,1816,51522,2925,35029,3512,51773,1867,51296,1055,61730,7230,46944,7219,58610,9469,72795,8687,45882,5827,57431,4024,75624,2778,150481,157802,31628,1123,51570,1088,46697,3325,57475,7881,27342,2725,36780,2305,23784,3456,39580,3813,50735,1924,31655,330,35619,4830,20910,7235,41285,10678,37068,2638,39935,2881,35229,4538,23401,1659,36178,4196,35232,6575,38623,3737,31884,2714,34870,2711,34108,3040,37091,5774,40069,1842,47353,4086,-666666666,-222222222,30654,2061,35419,844,40286,553,32011,896,20757,888,25238,2397,19805,1152,24716,2811,36751,1565,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45856,881,40139,5017,36523,7355,65999,14559,41424,1538,51684,1171,50368,3706,36880,1934,47195,5718,44385,7389,56781,11105,46979,21656,60533,9805,67088,7443,37280,5531,50805,4627,63767,10687,-666666666,-222222222,33139,8043,45557,3581,42001,4014,48399,4196,26410,2276,31622,8376,24256,2995,37181,3168,57213,4484,36153,680,23351,10163,23351,10163,-666666666,-222222222,29568,7983,40226,5713,32278,6406,26737,1512,41250,6925,37900,8166,48953,9256,41569,3724,40050,2537,40255,3187,34527,14755,41828,4384,46518,3679,41224,24454,30454,3622,36598,921,41581,1283,34370,2674,25911,1648,34211,3177,24214,3197,30582,3341,41632,2284,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,59601,1211,40509,3089,37431,4762,47077,18892,46914,2029,57691,3322,52274,2738,38759,2480,52550,2772,51428,737,73747,5802,70983,2253,70290,3343,83132,6754,50749,2137,80869,1228,95496,2232,62817,46866,41171,1772,60080,2128,58873,3125,60649,2261,31706,1007,41796,3282,29617,2740,42092,1780,86154,2257,50557,340,32193,7479,32866,6967,22105,24093,50219,4180,52213,3783,44133,3302,33730,1652,51088,2808,46788,5725,67232,13854,56818,3444,51600,1126,52171,1910,49747,4574,60958,1573,68564,3444,61079,7453,38852,2926,48005,1228,51929,950,45458,999,29835,2307,39627,5803,26717,2055,37790,3717,75859,1819,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,61673,337,35821,9126,30557,5182,95597,58062,52196,897,63044,3671,59303,3498,48177,1931,57539,2750,52541,2650,80589,5288,78612,5189,81957,2572,90507,4168,60239,5507,80504,2421,96518,2360,102142,12210,45508,3024,62119,988,62652,1761,61444,1886,34506,3491,50012,5367,31190,1256,44265,3060,71978,1462,50503,344,47359,23939,45891,26787,70833,149322,46082,5767,50745,1606,59309,6874,38131,2095,50430,2897,47930,3255,61219,3170,60684,5374,58599,2696,59901,2317,51589,2641,61535,1473,68414,3346,64105,65932,36622,2969,50973,541,56201,1157,46432,1468,28545,2583,40151,6140,26805,863,36166,2246,57878,2891,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,50254,223,36056,1905,31521,1298,70554,13815,46195,1097,54758,1346,50413,1164,36014,821,51207,767,47915,1870,72267,4731,53559,4672,60459,2928,70054,3993,41625,1566,57249,2759,72634,3738,79454,20371,33380,1740,55594,1250,55701,2062,55507,2343,28042,1515,34452,3102,26163,1246,39466,1722,60435,1365,37467,385,25602,2658,23775,3259,47447,28966,40815,1540,39125,1376,37686,3926,26659,546,44063,4013,39957,3553,60086,5682,42099,2177,40954,699,42016,754,34901,2327,40824,1011,48025,2368,50219,15542,30217,2024,41184,420,50564,1073,37425,821,21595,532,28728,2282,20630,613,27993,1773,47784,1315,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,51667,243,45811,2967,41364,1221,77134,12510,50904,652,51417,545,50530,1305,43212,3022,54325,1682,51551,965,72857,3882,64183,5585,70253,4002,79416,4270,46435,3227,61489,1090,75943,2486,108480,38943,37513,2105,55318,2006,51901,1250,59163,3281,30828,924,44577,4411,26968,858,41555,1150,61356,682,42111,280,33278,4679,30086,6287,55562,7034,42708,2589,42480,1850,43292,4755,32360,899,50068,2434,44969,5362,58248,8375,50822,2186,50418,810,50847,854,46227,2829,50643,1016,58289,4242,61300,10237,33596,3145,41892,422,47379,1380,40381,505,26604,917,35612,4239,24792,974,31991,1825,50573,1078,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40945,518,45576,7945,31694,2579,69382,11461,36133,2886,40491,967,41097,6820,36131,1712,52018,1816,51610,1952,55285,7087,51263,6720,52148,6427,54774,9730,40000,14976,43538,5197,67815,7183,-666666666,-222222222,30805,2360,44826,3138,41788,2888,48253,4520,25245,3268,30854,3433,20998,2454,36132,1436,41941,1414,31492,374,38211,12014,38215,10667,27493,98383,36718,7054,26314,1439,38973,4535,24831,1620,41360,2622,41037,4730,41917,11173,35477,10018,32124,1182,32399,2384,31335,2129,35092,4275,43254,4908,-666666666,-222222222,30129,3298,34783,1140,35736,856,32883,1926,21570,1308,25328,2742,18891,1723,28055,2960,36540,1392,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,45774,486,39060,2145,32493,5380,52133,13018,45222,1941,47049,947,51104,1221,33984,1905,50583,876,47089,1405,67012,4923,57473,5292,65114,4006,75881,2606,40766,1453,56740,2806,75179,3415,70391,32043,37280,3460,47860,2104,44443,1849,51284,1627,27009,2530,36979,2751,23738,3645,37213,1506,45808,1832,35364,286,22027,6330,20241,6881,73021,51142,40853,4039,36198,1557,44466,3249,26903,655,43113,3079,41414,1490,47451,4661,40510,1816,38644,1602,38730,1872,38180,3541,39701,2117,47316,3466,47634,12247,27139,3684,36619,477,40626,574,34178,1085,22180,898,30867,2760,21018,1126,26826,1985,36931,1475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,42858,1709,44286,4363,33755,3208,76289,7713,42192,2596,42161,4088,45974,4432,35897,3050,56226,5544,53445,7317,71489,14850,41946,9330,60750,9802,65426,7800,42449,12445,56310,5887,66234,13560,-666666666,-222222222,34614,8490,47142,5482,45872,4297,50783,7807,25488,1371,31706,6855,23108,2892,37357,4452,51288,1519,31735,481,32463,3711,29750,8294,56730,14953,36047,5585,33383,5649,27979,7571,25487,1949,27131,4784,26347,947,50298,7032,50488,6998,33915,2544,33548,2928,34971,9967,32529,5132,36600,5761,-666666666,-222222222,22443,5458,35586,1355,38118,3866,34285,2311,21681,1103,23609,6276,21486,1288,19933,2043,39546,2168,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44620,1073,40567,948,40562,1042,40656,14738,40732,1060,42007,1346,46771,3908,37433,2604,60216,2237,56714,2155,71851,5514,46753,4334,55911,4307,60695,6026,37028,3931,51364,2480,66671,3281,117416,18738,34672,4657,48527,3212,50456,1868,44669,5733,25489,2187,31246,2738,23262,2591,40153,3105,55709,4405,35148,549,21767,3353,21710,3413,-666666666,-222222222,40288,4721,32143,1290,32377,4318,25963,963,43284,3742,43713,4284,41276,13298,37534,2904,40949,1017,40962,1009,40801,7888,36477,2226,40445,3412,30273,12784,30978,5187,36783,845,41727,1295,34134,1783,21983,1617,35419,7461,20584,1313,27156,2894,39614,1600,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,42360,763,66153,6970,33662,3029,80101,6579,46301,3748,47411,3898,45346,4101,35559,1656,47482,4813,42550,3310,77404,8893,51449,7048,51067,2060,67490,8699,39027,5273,46466,3162,72098,4457,-666666666,-222222222,31763,2064,52026,1872,51165,1343,54791,10575,33585,1447,33987,2197,33354,1918,35624,3610,66111,3171,36068,463,50135,13775,34602,7756,62200,17795,46924,9066,35635,3521,41280,5169,30096,1385,40764,4013,38102,2796,76023,16666,40625,2344,40455,1361,40441,2179,40481,2789,35765,2763,41255,1986,51583,24815,30468,2985,45092,2206,47254,2091,41336,2803,30900,429,30929,588,30880,627,24055,4117,51382,1971,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,55839,1261,39275,9994,31308,13238,56684,16734,50515,2115,61932,1552,60826,5419,43411,3500,64085,11048,55971,10370,71980,10048,75780,9157,80980,9826,90689,9803,43986,7236,74317,5473,95203,11048,250001,-333333333,40144,4713,55898,5516,54353,7087,57586,9385,32510,4467,45550,8599,30479,6161,42127,6335,65902,5567,42073,879,28327,11207,28327,11207,-666666666,-222222222,44329,13913,43245,2915,45916,4344,31075,1371,50995,2795,50067,12145,51703,4427,60638,6019,51511,1840,54310,5575,37290,4897,45529,5854,52097,5612,-666666666,-222222222,34527,5097,43986,2129,49746,3032,41433,1255,27041,4453,38164,11044,26098,3699,31214,1900,49612,3304,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"250,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,61072,325,39296,11963,29162,9333,70368,14745,52800,2564,62330,2141,61704,1673,41998,974,53410,2712,50612,919,85810,4125,90779,3122,100314,2177,116139,5813,51815,2764,75494,1723,95434,4754,85477,38762,40956,1188,61528,1088,62166,2017,60636,2134,32232,1695,45320,4008,28167,2822,41200,1594,85131,3427,49110,1005,31548,8808,30946,11238,-666666666,-222222222,45170,2890,51967,1980,46362,2322,33831,2445,44644,3738,41371,1536,69806,5683,68954,4764,59405,3210,61706,1630,48997,4062,54353,2582,62229,2247,59730,27655,31614,1157,50614,476,56682,1020,44684,1509,26267,1183,36526,3500,23395,1498,30685,1554,60861,1427,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41712,641,50497,2827,30506,1519,61390,3859,38248,3319,41986,7970,51639,8841,32571,3733,51314,3946,47050,9949,57108,9612,40351,3592,47233,8576,62184,12396,35205,3579,61699,2699,76474,2889,95477,36205,31340,2450,45116,4113,43090,4600,46356,6256,25729,1368,30312,5748,23701,3031,31937,2681,53252,3977,32688,1151,35391,8706,19302,7986,45307,13806,34107,5120,31304,4766,27643,8281,26024,1143,46102,7169,36486,14980,48913,12413,40039,11032,35660,3357,35453,3434,36391,7702,46239,2655,59477,6314,-666666666,-222222222,25276,2869,36904,1703,40151,2014,34623,3321,19638,1777,29469,6210,18097,1604,22146,4525,37415,3790,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
