GEO_ID,C11010_001E,C11010_001M,C11010_002E,C11010_002M,C11010_003E,C11010_003M,C11010_004E,C11010_004M,C11010_005E,C11010_005M,C11010_006E,C11010_006M,C11010_007E,C11010_007M,C11010_008E,C11010_008M,C11010_009E,C11010_009M,C11010_010E,C11010_010M,C11010_011E,C11010_011M,NAME,C11010_001MA,C11010_001EA,C11010_002MA,C11010_002EA,C11010_003EA,C11010_003MA,C11010_004EA,C11010_004MA,C11010_005EA,C11010_005MA,C11010_006MA,C11010_006EA,C11010_007MA,C11010_007EA,C11010_008EA,C11010_008MA,C11010_009EA,C11010_009MA,C11010_010EA,C11010_010MA,C11010_011EA,C11010_011MA,state
0400000US01,608702,10930,276144,7333,233085,6954,171969,5791,61116,2961,43059,3044,332558,7256,297831,6904,155821,5756,142010,4082,34727,2691,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,84644,3784,48430,2518,35151,2375,28119,2176,7032,1137,13279,1494,36214,2532,28822,2166,19640,1895,9182,1092,7392,1163,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,849262,12195,411154,9563,311985,7799,224235,6910,87750,4319,99169,5286,438108,9084,357642,8227,186817,6466,170825,5190,80466,4408,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,379076,9260,183520,7510,149790,6408,111586,5727,38204,2641,33730,3210,195556,6452,173630,6320,88428,4899,85202,3620,21926,2053,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,3996589,24576,1892159,17659,1370174,16568,1010808,15144,359366,7836,521985,10129,2104430,19502,1692326,17137,913801,12404,778525,10322,412104,11219,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,724309,7586,355980,6747,264044,6843,206576,6973,57468,2945,91936,4916,368329,6699,295868,6391,177225,5967,118643,3918,72461,4250,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,468554,8539,203107,6392,160931,5470,117222,4852,43709,2433,42176,3065,265447,6567,231378,6597,120053,5347,111325,4170,34069,2685,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,116743,4375,52897,3908,41921,3404,29534,2975,12387,1450,10976,1840,63846,3533,54381,3243,30397,2795,23984,1865,9465,1669,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,159514,3865,70508,3088,51424,3028,42329,2859,9095,1127,19084,1553,89006,3235,72319,2972,53077,2590,19242,1441,16687,1790,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2634635,21591,1191748,16386,911809,12795,621637,12236,290172,6334,279939,9570,1442887,14663,1223546,15036,602212,11293,621334,11131,219341,7763,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
