GEO_ID,B22005I_001E,B22005I_001M,B22005I_002E,B22005I_002M,B22005I_003E,B22005I_003M,NAME,B22005I_001MA,B22005I_001EA,B22005I_002MA,B22005I_002EA,B22005I_003MA,B22005I_003EA,state
0400000US01,50179,2658,10634,1751,39545,2747,Alabama,null,null,null,null,null,null,01
0400000US02,14437,1276,1645,814,12792,1384,Alaska,null,null,null,null,null,null,02
0400000US04,542312,7139,130687,5867,411625,6909,Arizona,null,null,null,null,null,null,04
0400000US05,51757,2672,8512,1360,43245,2792,Arkansas,null,null,null,null,null,null,05
0400000US06,3642265,16264,629118,12431,3013147,15519,California,null,null,null,null,null,null,06
0400000US08,322651,5134,63860,4079,258791,6125,Colorado,null,null,null,null,null,null,08
0400000US09,158523,4404,59335,4280,99188,4664,Connecticut,null,null,null,null,null,null,09
0400000US10,22486,1363,6512,1260,15974,1381,Delaware,null,null,null,null,null,null,10
0400000US11,22255,1906,2102,887,20153,1985,District of Columbia,null,null,null,null,null,null,11
0400000US12,1414829,11780,367766,9359,1047063,14483,Florida,null,null,null,null,null,null,12
0400000US13,227009,5007,46431,4099,180578,5607,Georgia,null,null,null,null,null,null,13
0400000US15,31319,1817,5657,959,25662,1965,Hawaii,null,null,null,null,null,null,15
0400000US16,48217,2100,9439,1548,38778,2497,Idaho,null,null,null,null,null,null,16
0400000US17,543689,7568,122833,4902,420856,7879,Illinois,null,null,null,null,null,null,17
0400000US18,109443,3636,23849,2644,85594,4635,Indiana,null,null,null,null,null,null,18
0400000US19,44937,1942,11774,1642,33163,1855,Iowa,null,null,null,null,null,null,19
0400000US20,85122,2442,14172,1731,70950,2794,Kansas,null,null,null,null,null,null,20
0400000US21,36372,2052,8840,1616,27532,2144,Kentucky,null,null,null,null,null,null,21
0400000US22,65814,3228,8181,1734,57633,2896,Louisiana,null,null,null,null,null,null,22
0400000US23,6194,887,927,367,5267,836,Maine,null,null,null,null,null,null,23
0400000US24,133383,4172,22535,2478,110848,4095,Maryland,null,null,null,null,null,null,24
0400000US25,215050,4188,92136,4306,122914,4322,Massachusetts,null,null,null,null,null,null,25
0400000US26,123133,3220,30659,2257,92474,3648,Michigan,null,null,null,null,null,null,26
0400000US27,63975,2778,11463,1667,52512,2939,Minnesota,null,null,null,null,null,null,27
0400000US28,19329,1679,4170,998,15159,1760,Mississippi,null,null,null,null,null,null,28
0400000US29,62190,3387,11382,1641,50808,3375,Missouri,null,null,null,null,null,null,29
0400000US30,9741,1185,2059,669,7682,1081,Montana,null,null,null,null,null,null,30
0400000US31,50060,1760,10146,1689,39914,1840,Nebraska,null,null,null,null,null,null,31
0400000US32,208929,4526,37678,3127,171251,4862,Nevada,null,null,null,null,null,null,32
0400000US33,12605,1053,2851,762,9754,1077,New Hampshire,null,null,null,null,null,null,33
0400000US34,495390,6789,105511,4280,389879,7363,New Jersey,null,null,null,null,null,null,34
0400000US35,308172,4847,67079,4114,241093,5165,New Mexico,null,null,null,null,null,null,35
0400000US36,1096548,10591,350513,8710,746035,12411,New York,null,null,null,null,null,null,36
0400000US37,228709,5358,48006,3802,180703,4904,North Carolina,null,null,null,null,null,null,37
0400000US38,6660,1111,959,591,5701,1129,North Dakota,null,null,null,null,null,null,38
0400000US39,111978,4202,29885,2361,82093,3893,Ohio,null,null,null,null,null,null,39
0400000US40,96142,2605,17405,1620,78737,2614,Oklahoma,null,null,null,null,null,null,40
0400000US41,123270,3393,43261,3203,80009,4182,Oregon,null,null,null,null,null,null,41
0400000US42,226047,5334,80753,3834,145294,5468,Pennsylvania,null,null,null,null,null,null,42
0400000US44,45287,1662,19916,1932,25371,1972,Rhode Island,null,null,null,null,null,null,44
0400000US45,65704,2836,12534,2120,53170,3001,South Carolina,null,null,null,null,null,null,45
0400000US46,6849,1297,2179,782,4670,1047,South Dakota,null,null,null,null,null,null,46
0400000US47,82883,3512,23733,2685,59150,3502,Tennessee,null,null,null,null,null,null,47
0400000US48,2835543,15231,603952,10234,2231591,16884,Texas,null,null,null,null,null,null,48
0400000US49,97205,2658,16791,2027,80414,2909,Utah,null,null,null,null,null,null,49
0400000US50,2978,544,667,292,2311,504,Vermont,null,null,null,null,null,null,50
0400000US51,187508,4274,25410,2566,162098,4964,Virginia,null,null,null,null,null,null,51
0400000US53,217289,4530,54720,3543,162569,4670,Washington,null,null,null,null,null,null,53
0400000US54,6984,1242,1108,508,5876,1196,West Virginia,null,null,null,null,null,null,54
0400000US55,94967,3029,28287,2027,66680,3142,Wisconsin,null,null,null,null,null,null,55
0400000US56,18887,1273,2639,820,16248,1362,Wyoming,null,null,null,null,null,null,56
0400000US72,1222007,8975,474788,9454,747219,9202,Puerto Rico,null,null,null,null,null,null,72
