GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001EA,B18105_001MA,B18105_002MA,B18105_002EA,B18105_003EA,B18105_003MA,B18105_004EA,B18105_004MA,B18105_005MA,B18105_005EA,B18105_006MA,B18105_006EA,B18105_007EA,B18105_007MA,B18105_008EA,B18105_008MA,B18105_009MA,B18105_009EA,B18105_010MA,B18105_010EA,B18105_011MA,B18105_011EA,B18105_012MA,B18105_012EA,B18105_013EA,B18105_013MA,B18105_014MA,B18105_014EA,B18105_015EA,B18105_015MA,B18105_016MA,B18105_016EA,B18105_017MA,B18105_017EA,B18105_018EA,B18105_018MA,B18105_019MA,B18105_019EA,B18105_020EA,B18105_020MA,B18105_021MA,B18105_021EA,B18105_022MA,B18105_022EA,B18105_023MA,B18105_023EA,B18105_024MA,B18105_024EA,B18105_025EA,B18105_025MA,B18105_026EA,B18105_026MA,B18105_027MA,B18105_027EA,B18105_028MA,B18105_028EA,B18105_029EA,B18105_029MA,B18105_030MA,B18105_030EA,B18105_031EA,B18105_031MA,B18105_032MA,B18105_032EA,B18105_033MA,B18105_033EA,state
0400000US13,9252483,5566,4434628,7687,936296,5348,5098,1277,931198,5552,1121961,5770,15314,2447,1106647,6255,1849160,6788,141929,6011,1707231,8062,349669,2638,56954,3532,292715,4758,177542,2414,53065,2928,124477,3482,4817855,6077,897556,4628,5063,1375,892493,4531,1194155,5897,17076,2666,1177079,6209,2035369,6135,185967,7474,1849402,10332,410757,2662,79695,3860,331062,4359,280018,2638,110990,4220,169028,4219,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276763,2271,628479,2493,111647,1068,531,464,111116,1156,156570,2310,2200,975,154370,2633,259822,1569,14239,1597,245583,2250,60673,459,7534,1282,53139,1309,39767,458,11289,1317,28478,1388,648284,1953,105364,1114,687,483,104677,1238,155604,1269,1581,808,154023,1474,264073,1528,13413,1728,250660,2038,65339,863,8572,1257,56767,1294,57904,899,23751,1597,34153,1579,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1501182,2086,744989,3189,165421,2172,1154,558,164267,2238,180601,1827,2506,946,178095,2154,290087,2088,18308,2042,271779,2803,68976,969,9996,1300,58980,1658,39904,762,11155,1390,28749,1497,756193,3042,153534,2038,1007,527,152527,2082,179853,1508,2539,902,177314,1767,300353,2280,20792,2478,279561,3106,70947,1097,10451,1564,60496,1732,51506,899,17217,2116,34289,2286,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11913267,3047,5802071,4862,1115784,2576,6549,1372,1109235,2775,1484556,3537,15086,2078,1469470,4140,2452556,4529,134828,4978,2317728,6645,457594,1622,63125,2893,394469,3192,291581,1770,80642,3352,210939,3294,6111196,4428,1075992,2768,5164,1334,1070828,3220,1496145,3116,16084,2072,1480061,3485,2565112,3075,176651,5502,2388461,6459,530666,1837,93654,3882,437012,3849,443281,2185,166403,4281,276878,4752,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6080005,2568,2966775,4969,593470,3648,5011,1089,588459,3832,737197,3162,10154,1826,727043,3716,1237616,3443,97915,5020,1139701,6644,246112,1421,36399,2451,209713,2507,152380,1302,43191,2350,109189,2681,3113230,4531,568498,3314,3986,1031,564512,3273,749296,3449,13983,1880,735313,4165,1288388,3481,125301,5654,1163087,6333,281734,1780,53267,2998,228467,3339,225314,1650,84768,3127,140546,3347,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2869329,2313,1420862,3731,272714,2866,1594,577,271120,3008,355408,2522,3812,990,351596,2723,585473,2800,30261,2184,555212,3270,122079,890,13781,1414,108298,1488,85188,1007,19769,1355,65419,1487,1448467,3044,257066,2121,1074,445,255992,2186,346659,2534,3127,833,343532,2713,584601,2492,37756,2345,546845,3494,133350,942,17879,1613,115471,1738,126791,1282,36105,2040,90686,1724,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2646066,3176,1301432,4022,267215,2799,1507,533,265708,2743,332741,2603,5600,1371,327141,2634,524684,2878,35924,2391,488760,3845,106137,1135,15613,1289,90524,1499,70655,1101,17957,1424,52698,1645,1344634,3261,254345,2431,1528,606,252817,2440,331329,2662,5630,1218,325699,2684,536410,2425,45949,2622,490461,3724,117303,1522,19532,1650,97771,1856,105247,1487,36145,2004,69102,2257,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4053892,2734,1971315,4384,378349,2959,2934,995,375415,2998,474658,3519,10064,1777,464594,3787,838284,3567,103024,4643,735260,5538,177881,1251,37823,2765,140058,3091,102143,1208,33420,1995,68723,2520,2082577,4086,359790,2870,1766,550,358024,2898,486395,2547,9452,1598,476943,2817,885333,3057,124207,4654,761126,5862,202261,1276,45959,2749,156302,2973,148798,1669,63057,2604,85741,2796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4242119,3324,2037638,4714,411323,3650,3484,1020,407839,3923,528971,4587,8035,1900,520936,5074,830316,4499,78533,4227,751783,5516,169487,1679,28753,2459,140734,2704,97541,1696,29748,2316,67793,2467,2204481,4029,395842,3074,2719,750,393123,3244,562849,3932,9066,1752,553783,4378,902516,4218,100102,4572,802414,6139,197195,1543,46653,2891,150542,2933,146079,1968,60764,2413,85315,2783,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1253079,911,607125,1836,98340,926,958,457,97382,1062,128969,1056,1374,534,127595,1213,272869,1320,23894,2285,248975,2440,67401,690,8515,1082,58886,1214,39546,614,9817,1028,29729,1154,645954,1740,96133,1056,339,203,95794,1036,133064,1401,2284,634,130780,1465,287927,1207,25526,2410,262401,2641,71904,465,9206,1199,62698,1209,56926,905,19076,1568,37850,1770,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5518564,2416,2645216,3330,502540,2536,2946,1008,499594,2839,664712,2588,5883,1381,658829,2976,1131851,2829,59809,3972,1072042,4735,215610,1406,23187,1888,192423,2316,130503,1401,34268,2345,96235,2333,2873348,3042,479944,2234,2482,804,477462,2346,688099,2336,9593,1609,678506,2608,1252772,2406,80324,4593,1172448,5510,256988,1254,39211,2358,217777,2662,195545,1645,69298,2920,126247,3181,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6302381,1681,3036876,2700,519971,1383,3020,1009,516951,1765,795380,2603,9299,1678,786081,3127,1298790,2655,70104,5013,1228686,5498,257778,1487,25362,2289,232416,2818,164957,1541,42832,2953,122125,2845,3265505,2661,501460,1660,2124,709,499336,1778,817734,2057,9165,1998,808569,2916,1392017,2096,88517,4112,1303500,4382,299212,1340,41085,3050,258127,3177,255082,2086,86245,3326,168837,3854,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9229728,2038,4495865,3010,842198,2442,6474,1273,835724,2847,1085336,2891,17205,2000,1068131,3646,1908829,2777,160460,4887,1748369,5613,406829,1660,56549,3061,350280,3405,252673,1653,68113,3115,184560,3440,4733863,2979,808849,1819,4509,852,804340,1992,1085389,2508,18998,2197,1066391,3185,2007712,2386,198223,5888,1809489,6284,458488,1465,80164,3040,378324,3509,373425,1746,133971,3924,239454,3529,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5050808,2090,2500735,3409,478140,2539,2872,903,475268,2608,626077,2366,7893,1277,618184,2558,1061111,2564,47542,2649,1013569,3659,203344,1180,21815,1669,181529,1950,132063,1287,30414,1608,101649,2151,2550073,3194,455248,1884,2081,625,453167,1902,613830,2010,6938,1280,606892,2301,1068994,2743,57079,3266,1011915,4294,221711,1058,25245,2027,196466,2221,190290,1782,58282,2537,132008,2730,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2735081,2595,1303351,3607,273397,3063,2168,768,271229,3149,321309,3620,7364,1698,313945,3965,529855,3737,58977,4166,470878,5923,112649,1879,26155,2458,86494,3043,66141,1536,23200,1792,42941,2159,1431730,3309,264398,2493,2318,763,262080,2609,344563,2897,6205,1436,338358,3141,586417,2765,79210,3812,507207,4118,131549,1566,31272,2076,100277,2374,104803,1641,47227,2271,57576,2495,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5578431,3094,2704929,4850,516521,3064,4162,1162,512359,3182,664220,3471,10992,1992,653228,3655,1128592,3054,102831,4409,1025761,5288,243812,1210,37144,2394,206668,2551,151784,1492,42206,2554,109578,2707,2873502,3867,498865,2738,3250,866,495615,2861,686492,3460,13043,1897,673449,3771,1190135,3118,120288,4491,1069847,5148,276308,1961,48774,2936,227534,3571,221702,1709,76630,3040,145072,3224,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,948341,1201,471950,2112,83942,1251,814,422,83128,1330,113754,1556,1893,745,111861,1615,194911,1737,12192,1639,182719,2378,49639,474,7149,1259,42490,1326,29704,472,6715,1146,22989,1233,476391,1785,80334,1377,472,322,79862,1422,111930,1656,1966,801,109964,1635,197956,1661,16948,1961,181008,2330,48672,601,5756,994,42916,1148,37499,582,12490,1416,25009,1371,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723316,1634,851432,2480,172109,1728,1370,536,170739,1844,218513,1882,2955,770,215558,2077,345397,1784,16897,1753,328500,2558,68366,809,8843,869,59523,1284,47047,653,12319,1019,34728,1055,871884,2211,164113,1437,1077,410,163036,1517,215952,1591,2121,605,213831,1682,347941,1674,26342,1961,321599,2621,74915,924,10992,1182,63923,1223,68963,891,18440,1544,50523,1455,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2629797,1611,1310102,2377,249339,1518,1493,711,247846,1560,325879,1984,4659,1146,321220,2296,547556,2251,40217,3441,507339,3713,120351,740,21161,2023,99190,2138,66977,681,18415,1834,48562,1784,1319695,2043,236560,1313,1457,611,235103,1454,321589,1306,5875,1480,315714,1664,552859,1681,51746,3868,501113,4519,128215,794,26192,2112,102023,2261,80472,875,30492,1911,49980,1773,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1246839,873,612495,1781,103136,1153,894,476,102242,1176,140073,1131,1264,550,138809,1320,277785,1504,13462,1558,264323,2087,58808,482,7836,1146,50972,1172,32693,619,8817,1145,23876,1333,634344,1654,98615,921,317,263,98298,874,139176,1131,1450,565,137726,1252,286510,1265,18795,1986,267715,2191,62965,694,7622,1252,55343,1457,47078,770,15440,1600,31638,1699,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8298801,1762,4020004,3370,752735,2219,4593,1050,748142,2459,961750,2709,9816,1893,951934,3328,1760951,2847,82631,3717,1678320,4483,328942,1607,38487,2544,290455,2858,215626,1669,58429,3508,157197,3296,4278797,2523,722459,1650,3561,935,718898,1798,953389,1618,9072,1654,944317,2164,1875408,1967,105447,4744,1769961,4771,391939,1778,62809,3423,329130,3089,335602,1961,121804,3979,213798,4072,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1914953,2098,935801,3338,184355,2564,1322,646,183033,2535,238199,3058,4996,1405,233203,3348,371204,2541,30562,2654,340642,3645,87791,1061,14340,1645,73451,1866,54252,1309,17145,1794,37107,1962,979152,2662,178909,2083,629,382,178280,2145,232071,2508,4560,1403,227511,2983,397052,2480,39516,3160,357536,3800,96550,1769,18338,1603,78212,2120,74570,1484,28894,2138,45676,2288,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18317256,3106,8814331,4263,1547925,2626,10795,1509,1537130,2809,2352685,3852,29573,2653,2323112,4860,3720074,3948,209891,7731,3510183,8807,719498,2101,93446,3959,626052,3931,474149,2243,133236,4791,340913,5035,9502925,3783,1486861,3281,10403,1473,1476458,3391,2405259,2977,30588,2848,2374671,3801,4007652,3121,290324,9044,3717328,9646,862946,1906,147077,5911,715869,5557,740207,2561,281957,5635,458250,5583,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9150606,4651,4386478,6819,860212,5100,5089,1372,855123,5167,1058944,5876,20271,2305,1038673,5958,1847076,4797,157205,5778,1689871,8123,398464,2156,63708,3394,334756,3926,221782,2408,61012,3155,160770,3385,4764128,5066,824911,4526,6677,1331,818234,4579,1118954,3882,17234,2497,1101720,4638,2020234,3877,194407,7536,1825827,8065,461815,2215,86499,4206,375316,4645,338214,2170,130140,4152,208074,4639,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
