GEO_ID,B01002G_001E,B01002G_001M,B01002G_002E,B01002G_002M,B01002G_003E,B01002G_003M,NAME,B01002G_001EA,B01002G_001MA,B01002G_002MA,B01002G_002EA,B01002G_003MA,B01002G_003EA,state
0400000US01,18.2,1.5,18.3,1.9,18.1,2.2,Alabama,null,null,null,null,null,null,01
0400000US02,18.4,1.1,18.2,1.3,18.7,2.0,Alaska,null,null,null,null,null,null,02
0400000US04,18.5,1.0,18.3,1.4,18.5,1.0,Arizona,null,null,null,null,null,null,04
0400000US05,19.9,1.6,19.9,2.1,19.9,2.3,Arkansas,null,null,null,null,null,null,05
0400000US06,21.5,0.4,20.9,0.4,22.1,0.4,California,null,null,null,null,null,null,06
0400000US08,21.4,0.7,21.1,1.2,21.6,1.0,Colorado,null,null,null,null,null,null,08
0400000US09,18.4,1.0,18.6,1.3,18.0,1.7,Connecticut,null,null,null,null,null,null,09
0400000US10,14.2,1.2,14.3,1.5,14.1,2.7,Delaware,null,null,null,null,null,null,10
0400000US11,24.5,2.6,21.9,5.2,25.3,2.9,District of Columbia,null,null,null,null,null,null,11
0400000US12,19.8,0.9,19.3,1.0,20.4,1.2,Florida,null,null,null,null,null,null,12
0400000US13,17.8,1.2,17.9,1.6,17.7,1.5,Georgia,null,null,null,null,null,null,13
0400000US15,25.4,0.5,25.2,0.7,25.6,0.7,Hawaii,null,null,null,null,null,null,15
0400000US16,18.3,1.7,17.4,2.2,19.2,1.9,Idaho,null,null,null,null,null,null,16
0400000US17,17.5,0.7,16.2,0.8,18.9,0.9,Illinois,null,null,null,null,null,null,17
0400000US18,16.0,0.8,15.6,0.8,16.8,1.1,Indiana,null,null,null,null,null,null,18
0400000US19,15.0,1.5,13.6,1.6,16.4,1.2,Iowa,null,null,null,null,null,null,19
0400000US20,18.6,1.6,19.1,1.7,17.9,2.4,Kansas,null,null,null,null,null,null,20
0400000US21,15.2,0.9,14.8,0.9,15.6,1.2,Kentucky,null,null,null,null,null,null,21
0400000US22,20.4,1.5,19.9,3.1,20.7,1.4,Louisiana,null,null,null,null,null,null,22
0400000US23,22.7,2.2,24.4,3.3,20.8,2.4,Maine,null,null,null,null,null,null,23
0400000US24,19.8,1.2,18.3,1.5,21.5,1.6,Maryland,null,null,null,null,null,null,24
0400000US25,21.0,0.8,21.1,1.1,20.9,1.0,Massachusetts,null,null,null,null,null,null,25
0400000US26,18.3,0.8,17.4,0.9,19.3,0.7,Michigan,null,null,null,null,null,null,26
0400000US27,15.5,0.9,15.6,1.4,15.4,1.0,Minnesota,null,null,null,null,null,null,27
0400000US28,14.9,2.8,13.1,2.7,18.1,4.2,Mississippi,null,null,null,null,null,null,28
0400000US29,19.3,1.1,18.2,1.6,20.7,1.8,Missouri,null,null,null,null,null,null,29
0400000US30,19.3,2.7,16.7,3.3,22.0,3.3,Montana,null,null,null,null,null,null,30
0400000US31,16.3,1.9,15.7,2.3,17.0,2.3,Nebraska,null,null,null,null,null,null,31
0400000US32,20.7,2.1,20.2,3.2,21.0,2.5,Nevada,null,null,null,null,null,null,32
0400000US33,19.1,2.1,20.0,3.5,18.9,2.0,New Hampshire,null,null,null,null,null,null,33
0400000US34,20.8,0.9,19.9,1.0,21.6,1.0,New Jersey,null,null,null,null,null,null,34
0400000US35,23.2,1.8,23.6,2.2,22.8,2.2,New Mexico,null,null,null,null,null,null,35
0400000US36,22.4,0.7,20.9,0.8,23.6,0.9,New York,null,null,null,null,null,null,36
0400000US37,16.6,0.9,16.2,1.2,17.0,1.5,North Carolina,null,null,null,null,null,null,37
0400000US38,16.6,4.0,22.2,8.6,15.4,4.4,North Dakota,null,null,null,null,null,null,38
0400000US39,17.0,0.6,16.2,1.0,18.0,1.1,Ohio,null,null,null,null,null,null,39
0400000US40,21.9,0.6,20.7,0.6,23.3,1.1,Oklahoma,null,null,null,null,null,null,40
0400000US41,21.3,1.0,21.6,1.6,21.0,1.1,Oregon,null,null,null,null,null,null,41
0400000US42,17.9,0.7,17.6,0.7,18.2,1.0,Pennsylvania,null,null,null,null,null,null,42
0400000US44,24.0,2.9,21.7,4.3,24.5,1.4,Rhode Island,null,null,null,null,null,null,44
0400000US45,16.1,1.5,14.6,2.5,17.4,1.3,South Carolina,null,null,null,null,null,null,45
0400000US46,18.9,2.5,16.8,3.3,21.0,3.8,South Dakota,null,null,null,null,null,null,46
0400000US47,19.0,0.9,19.1,1.0,18.9,1.7,Tennessee,null,null,null,null,null,null,47
0400000US48,19.9,0.7,19.6,0.8,20.3,0.9,Texas,null,null,null,null,null,null,48
0400000US49,15.3,0.8,15.5,1.3,15.0,1.3,Utah,null,null,null,null,null,null,49
0400000US50,27.4,6.2,22.2,9.9,31.3,5.5,Vermont,null,null,null,null,null,null,50
0400000US51,18.2,0.8,18.1,1.1,18.3,1.0,Virginia,null,null,null,null,null,null,51
0400000US53,20.0,0.5,19.0,0.9,20.9,0.8,Washington,null,null,null,null,null,null,53
0400000US54,15.5,2.4,15.8,3.1,14.4,4.3,West Virginia,null,null,null,null,null,null,54
0400000US55,16.7,0.8,16.4,1.2,16.9,1.2,Wisconsin,null,null,null,null,null,null,55
0400000US56,24.2,9.8,22.5,8.9,31.1,17.6,Wyoming,null,null,null,null,null,null,56
0400000US72,35.9,1.3,33.5,1.5,37.9,1.5,Puerto Rico,null,null,null,null,null,null,72
