GEO_ID,B13001_001E,B13001_001M,B13001_002E,B13001_002M,B13001_003E,B13001_003M,B13001_004E,B13001_004M,B13001_005E,B13001_005M,B13001_006E,B13001_006M,B13001_007E,B13001_007M,B13001_008E,B13001_008M,B13001_009E,B13001_009M,NAME,B13001_001EA,B13001_001MA,B13001_002MA,B13001_002EA,B13001_003MA,B13001_003EA,B13001_004EA,B13001_004MA,B13001_005EA,B13001_005MA,B13001_006EA,B13001_006MA,B13001_007MA,B13001_007EA,B13001_008MA,B13001_008EA,B13001_009EA,B13001_009MA,state
0400000US01,1156187,3545,510358,8526,1826,671,183760,5752,324772,6178,645829,9098,161622,3499,302589,6496,181618,6135,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,175566,2091,82291,3148,990,551,32142,2723,49159,2309,93275,3285,23501,1526,47183,2484,22591,1974,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1557582,3804,667913,10229,3145,865,245929,7227,418839,7091,889669,10877,218353,2508,424858,7842,246458,7373,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,693987,4287,328587,6375,2428,1016,126370,4324,199789,5434,365400,7152,96822,3637,165321,4760,103257,4747,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9650839,9573,4174246,24357,16270,1794,1403413,16425,2754563,15969,5476593,23446,1269840,4550,2790669,17668,1416084,15580,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1293015,3873,615011,9302,1704,678,226458,5940,386849,6126,678004,8986,162642,2310,342847,5809,172515,5107,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,850651,2832,347632,6462,1050,416,97315,3644,249267,4815,503019,6524,123046,1325,236914,3988,143059,5073,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,219746,1678,88480,3191,201,191,30511,2243,57768,2427,131266,3237,29949,977,62591,2348,38726,2369,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,200589,967,52293,2739,516,423,21607,2106,30170,1650,148296,2765,19113,1233,90034,2299,39149,1641,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4516605,7757,1859889,16986,5963,1175,595464,11741,1258462,13386,2656716,17451,574425,5834,1285928,11398,796363,12931,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2545136,7487,1100685,12155,7162,1610,374503,9250,719020,10088,1444451,12917,337830,7061,684353,10660,422268,9908,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,321300,1865,149139,3920,1341,602,55742,3134,92056,2987,172161,3861,37168,1461,88608,3378,46385,2884,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,375500,3096,192504,5706,1455,584,75659,3591,115390,4419,182996,6065,56495,2277,81749,3909,44752,4308,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128287,5256,1336622,13570,4854,1062,435414,8856,896354,8186,1791665,14331,421456,3910,893176,8796,477033,8051,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1562984,5569,695707,9146,2724,819,252236,5297,440747,6982,867277,9675,223473,3264,407435,6082,236369,6893,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,701873,3201,340093,5673,794,391,127491,4786,211808,4625,361780,6112,107158,2881,171695,4980,82927,4089,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,664008,3589,323004,6349,2498,813,127732,4055,192774,4077,341004,7523,95103,3178,164257,5585,81644,4209,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1033382,4024,496281,7063,2674,800,183800,5417,309807,4681,537101,8081,139873,3533,245157,5433,152071,5055,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1126993,4584,445496,8996,2307,702,169408,6396,273781,6182,681497,9083,147721,3926,336082,6281,197694,6096,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,293177,1772,125663,4614,660,414,37858,2464,87145,3821,167514,4437,39590,1278,78292,2507,49632,3351,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474830,3895,626788,9615,1895,544,197718,5667,427175,6962,848042,10286,186173,3192,419072,6046,242797,6858,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1668664,3612,677842,9380,1715,653,197178,6618,478949,6965,990822,9761,225879,1932,516959,6857,247984,6660,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2297683,4414,959854,11625,2581,530,311855,7793,645418,7924,1337829,11327,330748,2974,640508,8214,366573,7251,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1270236,3534,595080,7316,976,349,208668,4808,385436,5123,675156,7456,170872,2171,337304,4741,166980,4615,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,719697,4122,295087,7511,946,378,107358,4253,186783,5559,424610,8279,109783,4561,190098,5345,124729,5269,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1418820,4152,638799,8876,1890,633,237991,6549,398918,5741,780021,8470,198414,3088,372844,6388,208763,5463,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222082,1804,103186,3258,322,219,39543,2297,63321,2167,118896,3414,30328,1521,59749,2521,28819,2100,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431080,2307,207131,4827,263,151,84045,3033,122823,3199,223949,5129,63205,2016,106833,3042,53911,3261,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,681890,2796,292497,6988,1376,571,103535,4534,187586,4681,389393,7224,84803,1596,187990,4699,116600,4248,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,303890,2202,137513,4228,236,194,40840,2940,96437,3168,166377,4093,45503,1513,77579,3012,43295,3139,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2131809,4124,946075,9463,2707,749,267720,5567,675648,7787,1185734,10228,275468,2126,582108,6077,328158,7946,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,476308,2898,197197,5852,854,426,74031,4532,122312,3770,279111,6598,67633,2193,132270,4581,79208,4318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4904976,6760,1958158,13372,6044,1347,618091,9924,1334023,10005,2946818,13695,617537,3231,1528098,10329,801183,9870,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2403090,6694,1096952,12647,5829,1454,378068,9232,713055,9056,1306138,13466,319369,5063,607971,9124,378798,8042,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170574,1849,82714,3009,286,376,34474,2190,47954,1923,87860,2985,23883,1579,46472,2881,17505,1747,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2684784,5906,1144298,12468,3609,884,390629,7073,750060,8620,1540486,12179,380017,3537,728038,7294,432431,8428,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905013,3108,436286,5616,3049,856,183284,3558,249953,4079,468727,5237,124482,2612,218644,4359,125601,3487,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922286,3240,412395,7037,2455,932,145655,4467,264285,5382,509891,6895,114826,2801,255415,4588,139650,5357,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2931507,4794,1255498,11594,3696,825,403843,6879,847959,8824,1676009,10858,404752,2750,834652,7516,436605,7828,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255088,1667,94712,3631,2,5,30002,2379,64708,2638,160376,3740,36832,1067,79642,2728,43902,2632,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1142875,4097,480764,8270,1941,746,164730,5853,314093,5630,662111,8365,154416,3700,316089,5784,191606,5279,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187988,1957,87967,2699,696,297,34845,1782,52426,1852,100021,2858,27403,1391,49232,2524,23386,1921,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1569734,4980,715732,11783,4545,1298,261982,7003,449205,8410,854002,9999,205725,4409,398359,7718,249918,6856,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6703561,8335,3160114,20493,20730,2766,1191986,14923,1947398,14524,3543447,21246,916268,7304,1692047,14005,935132,16019,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
