GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004EA,B23006_004MA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009EA,B23006_009MA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015EA,B23006_015MA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020EA,B23006_020MA,B23006_021MA,B23006_021EA,B23006_022MA,B23006_022EA,B23006_023MA,B23006_023EA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026EA,B23006_026MA,B23006_027MA,B23006_027EA,B23006_028MA,B23006_028EA,B23006_029EA,B23006_029MA,state
0400000US13,5327538,7861,684781,16155,386432,10770,63,104,386369,10749,339769,9733,46600,4392,298349,10287,1456675,22288,1022505,20532,4990,1278,1017515,20418,932152,19426,85363,6097,434170,11648,1565615,18793,1217160,16065,14170,2178,1202990,15834,1117115,16592,85875,5807,348455,12315,1620467,20241,1387860,18816,9798,1838,1378062,18353,1331377,18491,46685,3354,232607,8592,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,746525,1602,44862,3707,28258,2829,0,181,28258,2829,25720,2789,2538,911,16604,2042,206759,6790,156107,6702,3932,875,152175,6673,143041,6361,9134,1619,50652,3130,256033,6182,204612,5515,12393,1744,192219,5545,183128,5487,9091,1716,51421,3695,238871,6810,204057,7066,7418,1108,196639,6896,192217,6814,4422,1005,34814,2608,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,810214,2744,76917,5409,52370,4865,0,190,52370,4865,47689,4453,4681,1273,24547,2630,219669,7935,156320,6165,209,141,156111,6165,147415,5892,8696,1637,63349,4183,306486,8970,229135,8493,2660,1250,226475,8347,216573,8393,9902,1873,77351,4663,207142,7768,175293,7046,576,341,174717,7040,170523,6944,4194,1005,31849,2937,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6851222,4876,703434,11713,437846,10114,0,182,437846,10114,383473,10000,54373,4417,265588,8363,1688315,19351,1251409,17461,904,414,1250505,17460,1137267,16416,113238,6569,436906,10403,2058049,20390,1664365,19158,4873,1280,1659492,19291,1538030,19076,121462,5314,393684,9562,2401424,19740,2080944,20185,2437,672,2078507,20050,2004847,19786,73660,4445,320480,8510,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3401422,5040,349478,9170,201168,7186,0,187,201168,7186,177278,6670,23890,2566,148310,5222,1087137,13644,799528,12692,296,236,799232,12677,740330,13062,58902,4232,287609,8072,1071750,13693,864437,12932,616,321,863821,12979,816269,12960,47552,3782,207313,6600,893057,14474,777341,12828,480,275,776861,12816,757623,12325,19238,2289,115716,5120,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1572106,3349,103341,4250,70947,3816,0,155,70947,3816,64179,3863,6768,1333,32394,2341,442503,8136,344583,7002,37,50,344546,6998,327935,6780,16611,1791,97920,3583,554244,10115,469459,9366,1365,992,468094,9440,452930,9370,15164,1597,84785,3823,472018,9040,419062,8164,461,286,418601,8211,412885,8199,5716,949,52956,3661,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1463988,4135,130978,6182,85363,4619,209,216,85154,4603,78124,4465,7030,1476,45615,3754,357067,8637,266422,8175,2439,852,263983,8169,248537,7988,15446,1916,90645,4132,491367,7703,397594,6830,4514,1140,393080,6777,376006,6667,17074,1850,93773,3743,484576,8151,418490,7463,4511,1054,413979,7382,405417,7005,8562,1376,66086,4394,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2314159,5262,293746,10049,127975,5829,0,185,127975,5829,110475,5771,17500,2410,165771,7322,765353,11275,510675,9953,861,386,509814,9938,469456,9439,40358,3325,254678,7962,707322,11528,539912,9252,4025,946,535887,9347,504558,8824,31329,2463,167410,6383,547738,10167,469400,9507,2259,706,467141,9581,452793,9326,14348,1973,78338,4819,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2429518,5059,360034,11357,181854,7743,0,201,181854,7743,159303,7159,22551,2930,178180,7159,803134,14075,545978,11355,849,467,545129,11347,509315,10808,35814,3329,257156,7999,692933,12617,539494,11040,5815,1394,533679,11226,502822,10767,30857,3076,153439,6751,573417,11927,491418,10951,2931,755,488487,10841,472691,10759,15796,2342,81999,4909,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,716843,1749,44014,3068,21863,2346,0,159,21863,2346,19429,2215,2434,659,22151,2347,223169,6755,160872,5603,104,89,160768,5595,149449,5271,11319,1392,62297,3675,231824,6458,184686,5864,709,450,183977,5816,174442,5900,9535,1682,47138,3415,217836,5797,190151,5543,425,269,189726,5558,185329,5472,4397,880,27685,2244,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3240642,3847,299003,10026,197814,8416,0,193,197814,8416,172763,7685,25051,2762,101189,5883,784554,14161,599175,12406,936,402,598239,12442,550040,11628,48199,3270,185379,5990,865581,15721,713392,14509,6296,1106,707096,14364,660161,13492,46935,3298,152189,5807,1291504,14276,1148627,13763,7320,1137,1141307,13803,1103007,13032,38300,2944,142877,5788,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3638774,2939,307521,10365,183746,7575,0,198,183746,7575,161850,7001,21896,2985,123775,6316,839428,15721,648406,13452,556,344,647850,13446,592363,13446,55487,5442,191022,7536,879711,14286,723999,13464,1594,970,722405,13514,674921,13243,47484,4068,155712,6655,1612114,17891,1419522,17675,1398,578,1418124,17647,1371556,17154,46568,3748,192592,6159,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5149458,4274,442565,10748,229128,7158,0,165,229128,7158,190638,6455,38490,2896,213437,6862,1421196,13326,972978,12170,360,244,972618,12092,884566,12203,88052,4487,448218,8090,1792614,16046,1380880,15245,1337,424,1379543,15340,1286831,14802,92712,4705,411734,8354,1493083,16087,1271159,13760,1078,402,1270081,13746,1227525,13622,42556,2937,221924,6388,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2894750,3796,177424,5630,113387,4775,0,141,113387,4775,102706,4430,10681,1603,64037,3291,662940,10684,521472,9885,124,178,521348,9881,492035,9249,29313,2425,141468,4859,999957,10527,844646,10816,1772,710,842874,10761,812125,10540,30749,2293,155311,5343,1054429,12039,942524,11030,632,274,941892,11003,921105,11091,20787,1825,111905,3907,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1523397,4302,226898,8080,105959,5965,0,206,105959,5965,87596,5730,18363,2392,120939,5865,454444,9614,308717,8422,377,285,308340,8401,279518,8178,28822,3002,145727,5376,512886,9801,394541,8984,2123,962,392418,8907,364422,9138,27996,2916,118345,5859,329169,10648,277394,9753,2244,787,275150,9657,266542,9641,8608,1432,51775,3814,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3144877,4920,299918,8668,158782,6525,0,181,158782,6525,136085,5940,22697,3005,141136,6352,917604,14156,658289,11543,875,388,657414,11535,608421,10453,48993,4601,259315,7025,995887,16242,778855,14141,5236,1018,773619,14190,730672,13873,42947,3671,217032,7935,931468,13684,805378,13060,2758,929,802620,12842,780491,13028,22129,2348,126090,5555,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,525697,2544,33189,2821,19062,2193,0,161,19062,2193,17158,2106,1904,655,14127,1541,152462,5089,112832,4907,288,321,112544,4957,106018,4669,6526,1414,39630,2817,180561,5628,140413,5136,964,589,139449,5170,133701,5426,5748,1131,40148,2596,159485,4792,136040,4986,927,378,135113,4909,132968,4775,2145,672,23445,1909,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954024,2583,86319,4759,58814,3813,0,153,58814,3813,53872,3523,4942,1262,27505,2496,224619,6208,180462,5433,16,32,180446,5426,172407,5091,8039,1446,44157,2922,337302,5967,288749,5921,1151,456,287598,5953,279524,5750,8074,1243,48553,2841,305784,6277,275806,5571,1996,498,273810,5578,268967,5564,4843,891,29978,2440,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1519084,2432,226422,8099,157640,6839,0,203,157640,6839,142121,6420,15519,2104,68782,4117,425947,10633,314373,10196,255,213,314118,10173,284634,9952,29484,2545,111574,5174,517700,10019,407626,9585,3022,766,404604,9526,374658,9539,29946,3072,110074,4731,349015,8629,289256,8214,1634,471,287622,8143,273463,8060,14159,1935,59759,4090,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,721857,1854,43968,3200,27830,2746,0,182,27830,2746,25531,2693,2299,691,16138,1876,197436,6360,153362,5780,313,113,153049,5791,143585,5596,9464,1608,44074,3334,218117,7301,183123,6377,548,330,182575,6351,174425,6280,8150,1418,34994,3158,262336,6688,226789,6049,112,130,226677,6055,220974,5862,5703,960,35547,2733,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4815806,2369,432483,11544,286521,9448,76,125,286445,9465,256514,8642,29931,2789,145962,5390,1258973,17077,957947,14087,770,580,957177,14054,874832,14305,82345,4412,301026,9464,1193726,17155,982078,16622,3069,927,979009,16488,910110,15222,68899,4612,211648,7343,1930624,17998,1674515,18019,1792,638,1672723,18012,1604772,17736,67951,3679,256109,6480,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1055736,3639,155154,6631,91555,5563,0,190,91555,5563,79123,5037,12432,2032,63599,4088,280138,9209,186068,6606,579,473,185489,6667,168653,6599,16836,1611,94070,5564,349052,9587,260461,8475,2556,761,257905,8310,238920,7840,18985,2223,88591,5157,271392,7379,219457,6655,2890,835,216567,6582,209784,6431,6783,1142,51935,3838,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10643932,4815,1302143,18983,770097,16502,0,189,770097,16502,691195,14983,78902,4335,532046,13000,2639947,22850,1911467,21114,1779,735,1909688,20963,1761256,20043,148432,5949,728480,11573,2777655,20732,2204977,22227,5498,929,2199479,22067,2058815,21266,140664,5851,572678,11535,3924187,25420,3404348,23114,4343,933,3400005,23114,3272672,22038,127333,5500,519839,11789,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5200788,8089,624532,13714,367193,12182,92,136,367101,12194,318807,10837,48294,3885,257339,8410,1299871,15310,930298,13682,7480,1522,922818,13809,839258,13327,83560,4818,369573,9785,1703146,16287,1333662,16865,24818,1967,1308844,16850,1224078,17342,84766,5256,369484,8745,1573239,19402,1340048,17115,12296,1644,1327752,16940,1282627,16766,45125,3475,233191,7601,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,374171,1810,19715,2037,13147,1783,0,147,13147,1783,12120,1674,1027,555,6568,1043,96487,4031,75043,3751,500,481,74543,3708,72193,3743,2350,692,21444,1714,147909,4583,125432,4665,1517,623,123915,4620,121182,4485,2733,840,22477,2035,110060,4109,97926,4156,484,276,97442,4155,96080,4166,1362,661,12134,1447,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6060592,5327,544017,13330,284394,9168,0,185,284394,9168,240424,8141,43970,4072,259623,8791,1913280,18095,1385667,16141,519,329,1385148,16106,1287856,16490,97292,4803,527613,10423,1864972,18818,1494415,17395,2668,938,1491747,17371,1402998,16266,88749,4816,370557,9415,1738323,16941,1512599,15878,3132,999,1509467,15851,1470420,15909,39047,3193,225724,6453,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1968317,3722,232938,6041,132197,4779,0,153,132197,4779,119993,4375,12204,1502,100741,3702,601508,9089,419567,7988,1249,516,418318,7843,395396,7632,22922,1949,181941,5197,641865,9747,486739,8758,5136,978,481603,8662,460439,8412,21164,1942,155126,5272,492006,9463,418071,8461,3596,1002,414475,8475,406036,8545,8439,1234,73935,3671,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2112731,3530,210171,8769,136750,6846,0,197,136750,6846,118046,6166,18704,2964,73421,5101,487041,11371,337133,9451,319,261,336814,9390,308155,9352,28659,2594,149908,7026,748626,14164,572462,12847,1172,612,571290,12867,533596,12738,37694,3209,176164,6004,666893,12086,559794,10948,1074,710,558720,10832,536550,10089,22170,2207,107099,5187,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6724766,4831,577372,13971,316966,9176,0,168,316966,9176,275575,8419,41391,3399,260406,9084,2262635,20532,1647844,18771,451,267,1647393,18810,1532599,16915,114794,6511,614791,10330,1748973,17222,1411441,15397,1106,425,1410335,15438,1326300,16666,84035,4985,337532,8478,2135786,19847,1857335,18197,1556,504,1855779,17984,1798711,18022,57068,3486,278451,7125,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,558691,1599,64847,4000,39336,3009,0,203,39336,3009,34421,2820,4915,1058,25511,2596,154504,6480,117941,5186,118,130,117823,5208,106409,5108,11414,1801,36563,3697,160943,4982,132879,4876,999,462,131880,4808,123313,4658,8567,1391,28064,2758,178397,5957,159583,5576,1622,606,157961,5468,153204,5328,4757,1171,18814,1962,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
