GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001EA,C18131_001MA,C18131_002MA,C18131_002EA,C18131_003MA,C18131_003EA,C18131_004MA,C18131_004EA,C18131_005EA,C18131_005MA,C18131_006EA,C18131_006MA,C18131_007MA,C18131_007EA,C18131_008MA,C18131_008EA,C18131_009MA,C18131_009EA,C18131_010MA,C18131_010EA,C18131_011EA,C18131_011MA,C18131_012MA,C18131_012EA,C18131_013MA,C18131_013EA,C18131_014MA,C18131_014EA,C18131_015MA,C18131_015EA,C18131_016EA,C18131_016MA,state
0400000US13,9792214,6101,810279,25858,117109,7007,693170,24607,986334,30980,178799,8381,807535,28215,1001907,28758,163930,9296,837977,26063,971779,29112,148690,8402,823089,27550,6021915,47308,615985,14533,5405930,46193,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,68516,6902,10095,2129,58421,5970,87676,8526,16038,2734,71638,7698,93285,9098,16334,2577,76951,8347,98849,9941,15243,2631,83606,8729,1004176,15281,101145,4208,903031,15061,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,96609,9388,15580,2480,81029,8414,141372,8675,26372,3040,115000,8546,195044,12458,29963,3453,165081,11451,178694,13330,24716,2329,153978,12693,987766,17216,107070,5773,880696,15823,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,829130,21730,108735,5141,720395,21211,975405,27237,179989,6924,795416,27095,1111662,31040,174215,6551,937447,29184,1043936,27513,145271,7846,898665,25530,8604566,41333,768504,11949,7836062,40437,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,434407,17502,73132,5621,361275,14790,539769,20177,113092,6255,426677,17648,613600,16297,127533,5850,486067,14506,631486,20611,115407,6294,516079,18386,4170627,29856,468281,10822,3702346,28386,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,163544,8509,24073,3150,139471,8043,204272,11362,41994,3127,162278,9929,268556,12170,50322,3162,218234,10720,262536,10166,40409,2717,222127,9417,2104086,19071,193584,5550,1910502,19759,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,164741,10791,26136,2615,138605,10123,217367,11684,47790,3355,169577,10655,253457,13224,47017,3534,206440,11595,266250,13011,42335,3165,223915,12274,1906366,17132,200215,5521,1706151,16432,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,349175,16200,70562,4821,278613,14557,468005,17836,139589,7095,328416,15013,457399,18104,118848,6871,338551,14803,423339,16314,86574,4662,336765,14771,2569075,25312,341209,8958,2227866,24904,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,409137,20116,64204,5382,344933,17650,486961,19217,111688,6110,375273,16283,482496,19122,94108,6389,388388,15997,442266,18537,81043,6374,361223,16957,2687566,26892,318374,8245,2369192,27675,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,76427,5488,17594,2251,58833,4845,106364,6866,35557,3196,70807,5724,119368,8563,31956,3719,87412,6505,124553,7651,21683,2237,102870,7376,865792,14140,102504,5001,763288,14453,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,274369,14824,46158,4440,228211,13456,315271,15572,63418,4664,251853,14240,398459,18217,67638,5005,330821,17264,400982,18299,55057,4762,345925,16114,4429308,31125,389188,8256,4040120,30395,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,351952,15014,58342,4898,293610,13791,405283,13792,111043,5819,294240,12943,440032,16841,98957,5293,341075,16525,423414,16891,79568,5875,343846,14798,4885099,27555,417910,10089,4467189,28620,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9683611,4169,719061,19213,123092,5431,595969,17697,849696,22028,205453,8073,644243,19227,924551,25674,197257,8913,727294,22988,865631,20978,163212,5824,702419,19532,6324672,36785,721710,12467,5602962,35739,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,260064,11845,43536,3524,216528,10272,351290,15415,76040,4461,275250,14127,382575,13412,72692,3780,309883,12249,426634,13971,61354,2825,365280,13520,3909324,24697,324276,7316,3585048,25256,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,293627,12587,45942,3924,247685,11344,329148,14546,84067,5445,245081,12323,351884,16282,82957,5399,268927,14216,323606,16374,61782,5246,261824,13856,1591077,24505,205527,6912,1385550,24874,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5869979,3144,403084,17425,75525,4983,327559,16159,505490,18863,129957,7836,375533,16128,573454,20179,129028,6499,444426,17779,571927,17208,104209,4905,467718,15506,3816024,26466,428418,8736,3387606,26628,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,995121,1918,69360,6392,10247,1920,59113,5784,84594,6341,16802,1860,67792,6198,108480,8718,18958,3006,89522,8010,101759,6608,16296,1887,85463,5691,630928,11615,70188,3661,560740,10976,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1824141,1550,95149,6923,17098,2295,78051,6123,132161,7128,26617,2449,105544,6589,165130,9645,27868,2157,137262,9192,174407,11032,21759,1885,152648,10360,1257294,14193,117866,4504,1139428,13597,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,208717,11488,32889,3337,175828,10675,217729,15151,38625,3721,179104,14140,296989,16714,52002,4081,244987,14747,302560,17863,39733,3295,262827,16824,1768447,22928,211827,7149,1556620,21276,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,47168,4925,7366,1470,39802,4845,70815,7413,17465,2352,53350,6784,82870,7377,19083,2165,63787,6971,86932,7881,16366,2368,70566,6983,998787,12695,99055,5378,899732,12711,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,431563,18055,59231,3946,372332,17307,541246,20334,102750,5193,438496,18620,600788,21072,97710,5793,503078,20157,602837,20857,85056,4554,517781,20021,6578893,28309,581540,13010,5997353,27077,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,191365,12872,28898,2962,162467,12057,244610,15468,50728,4188,193882,14205,245649,14603,44991,4323,200658,13132,206127,13279,31654,3243,174473,12330,1150170,18570,144530,6320,1005640,19576,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,1349961,31364,194843,7703,1155118,28395,1712897,33190,344886,9385,1368011,30564,1687830,44228,293933,9960,1393897,41340,1558326,32322,235228,8669,1323098,29090,12904478,57492,1152356,15375,11752122,54793,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,711855,20102,113194,5204,598661,19453,955222,25659,209297,8706,745925,22131,1058928,28778,202536,8426,856392,26852,1004206,29802,162672,7440,841534,26784,5903734,41656,652098,11754,5251636,39250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709215,1288,40799,4538,6399,1494,34400,3915,41384,4489,7658,1143,33726,4453,50797,5478,8898,1358,41899,5357,53094,5093,8517,1412,44577,4777,523141,7198,44922,2970,478219,7287,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,821838,23071,150255,6811,671583,22080,963876,24897,235567,9002,728309,21304,1005925,26334,215936,8530,789989,22854,1043701,27153,188104,7075,855597,24089,7433662,36066,787300,13181,6646362,34559,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,276409,11661,52693,3753,223716,9975,347321,10511,84886,4111,262435,8814,407734,13505,83782,3790,323952,12809,388961,12195,71779,3407,317182,11345,2328618,16602,314443,7019,2014175,16236,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,277321,14226,53148,4503,224173,12388,366640,16537,84506,5480,282134,14199,403464,16247,83755,6723,319709,14246,384134,17001,67510,6128,316624,15070,2459024,24445,305144,9351,2153880,24338,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,765187,25065,137878,6400,627309,21910,916980,24271,237581,8469,679399,22245,1045756,26745,230557,8014,815199,23374,1068203,24166,198503,7108,869700,21897,8571639,38615,918187,14737,7653452,38287,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,64970,6681,12575,2446,52395,6167,80554,7015,20615,2535,59939,5960,86048,6724,17794,2501,68254,6178,81810,7683,16529,2035,65281,7177,700383,12425,76797,4554,623586,12112,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,395480,17643,64923,5184,330557,16179,447758,17473,102038,6480,345720,16211,512254,22257,102302,5320,409952,19577,481399,20215,91430,6086,389969,18035,2837651,32934,337197,8503,2500454,33658,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,47820,4248,7306,1424,40514,3978,68921,5299,14542,2071,54379,4544,68518,6212,12649,1515,55869,5570,78031,5455,10515,2172,67516,4882,558621,7789,54726,2691,503895,7722,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,502189,20922,90625,5556,411564,18904,669019,23487,172858,7405,496161,20471,705417,22402,159238,7635,546179,20234,662448,22365,122956,6722,539492,20755,3833121,35642,463007,9844,3370114,35879,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,1881256,43674,236530,12306,1644726,39587,2641797,50077,447313,12997,2194484,46716,2798587,60900,436747,11792,2361840,57378,2668073,53816,360797,13381,2307276,50272,16294012,78948,1610978,23070,14683034,77323,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,145508,9448,20836,2524,124672,8930,194328,13654,28926,3279,165402,12860,254083,14046,29386,2726,224697,13455,299489,16045,29956,2911,269533,15169,2000629,19597,169174,6596,1831455,20187,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,31725,3666,5723,1193,26002,3358,41291,3652,12781,1867,28510,2913,48958,4503,15215,2260,33743,3565,57230,5314,11968,1625,45262,4568,422082,7431,44217,2700,377865,7427,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8005644,5749,441528,16396,65204,4216,376324,15733,511018,20384,112711,6030,398307,16974,599479,23402,113310,5722,486169,22174,624439,24283,93878,5135,530561,22971,5829180,41973,543837,10612,5285343,40632,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6891729,4943,413938,16006,73106,4650,340832,14574,498739,21366,114485,6339,384254,19614,571417,23078,107089,5851,464328,21406,579581,25532,90095,5370,489486,23715,4828054,37466,517237,9512,4310817,36322,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792106,2732,142062,9895,29014,2782,113048,8554,185702,9646,60934,4150,124768,7419,191978,12479,52437,4026,139541,10185,205470,12269,53040,4435,152430,10462,1066894,18670,165711,5951,901183,17934,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5601432,2829,309226,15283,51515,3358,257711,13838,428915,14716,88479,4754,340436,13003,458418,13572,89725,5118,368693,12469,513694,18206,81940,3985,431754,17172,3891179,25483,362325,7597,3528854,24952,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568416,912,27848,3578,4386,1230,23462,3192,35926,4504,7349,1369,28577,4237,50508,6248,10652,2028,39856,5718,49173,5804,8683,1662,40490,5257,404961,9383,39839,3036,365122,9231,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514215,1291,895730,21258,184021,8791,711709,18254,728665,22517,194759,8603,533906,18310,571381,18643,135522,7164,435859,16767,393278,16466,82695,4841,310583,13850,925161,23119,153904,7564,771257,21483,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
