GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002EA,C25095_002MA,C25095_003EA,C25095_003MA,C25095_004EA,C25095_004MA,C25095_005EA,C25095_005MA,C25095_006EA,C25095_006MA,C25095_007EA,C25095_007MA,C25095_008EA,C25095_008MA,C25095_009EA,C25095_009MA,C25095_010EA,C25095_010MA,C25095_011MA,C25095_011EA,C25095_012EA,C25095_012MA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016EA,C25095_016MA,C25095_017MA,C25095_017EA,C25095_018MA,C25095_018EA,C25095_019MA,C25095_019EA,C25095_020EA,C25095_020MA,C25095_021EA,C25095_021MA,C25095_022MA,C25095_022EA,C25095_023MA,C25095_023EA,C25095_024MA,C25095_024EA,C25095_025EA,C25095_025MA,C25095_026EA,C25095_026MA,C25095_027EA,C25095_027MA,C25095_028MA,C25095_028EA,C25095_029MA,C25095_029EA,state
0400000US13,2232553,17839,99727,4736,5587,1105,70321,4310,23819,2342,170670,6681,61027,3731,109643,5554,0,211,288837,8725,152098,5447,136739,6523,0,211,297796,7616,193574,6327,104222,5444,0,211,433720,10656,356618,8839,77102,5815,0,211,315713,9214,292742,8825,22971,2808,0,211,626090,10440,610528,10317,15562,1911,0,211,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,255375,5028,8891,1350,637,362,5285,1101,2969,803,11915,1677,3583,957,8332,1436,0,181,18732,1763,9504,1154,9228,1330,0,181,24090,1845,12791,1537,11299,1245,0,181,43750,2718,27563,2664,16187,1614,0,181,38139,2578,25955,2129,12184,1401,0,181,109858,3243,94998,3152,14860,1593,0,181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,402394,6319,14704,1958,2293,733,9069,1295,3342,1239,30647,2626,11140,1230,19507,2210,0,190,61403,4213,36326,2976,25077,2460,0,190,62234,3686,45369,3118,16865,1897,0,190,88724,4299,78382,3906,10342,1788,0,190,58028,3809,55368,3969,2660,721,0,190,86654,4846,84847,4719,1807,796,0,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125655,15819,98262,4480,3285,760,70739,4250,24238,2161,180954,5724,47259,2565,133695,4903,0,182,358828,7226,163745,4999,195083,6231,0,182,370803,8419,224564,6531,146239,5962,0,182,573335,10967,424347,8676,148988,5582,0,182,470375,9094,401328,8661,69047,3863,0,182,1073098,11264,1021770,11811,51328,3157,0,182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1716341,13216,54428,3189,2694,627,40539,2708,11195,1612,123074,4946,44429,2853,78645,3935,0,187,240380,6964,140540,4662,99840,5536,0,187,260770,6794,202354,5901,58416,3653,0,187,376650,7588,343960,7204,32690,2832,0,187,261366,6552,254451,6631,6915,1330,0,187,399673,7460,394686,7585,4987,1115,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879878,7925,26323,2069,1195,419,19617,1910,5511,907,56660,2848,20783,1602,35877,2286,0,155,111765,3615,70750,3119,41015,2479,0,155,122016,4059,94698,3837,27318,2290,0,155,190266,4816,171243,4596,19023,2007,0,155,142007,4832,136658,4677,5349,869,0,155,230841,4984,228940,5070,1901,697,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739168,7329,24575,1987,1056,400,17941,1687,5578,885,46297,2795,15121,1434,31176,2382,0,168,93535,3404,56137,2652,37398,2566,0,168,97157,4250,73017,3293,24140,2237,0,168,155601,4814,135914,4454,19687,1786,0,168,115120,3540,107974,3318,7146,1220,0,168,206883,4866,202986,4873,3897,874,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131197,10706,59256,4082,8145,1394,41050,3468,10061,1449,107010,4340,49698,3114,57312,3256,0,185,172458,5090,111637,4960,60821,3226,0,185,168831,5220,132511,5093,36320,2622,0,185,228006,5620,205699,5562,22307,2185,0,185,154758,5433,149476,5135,5282,1120,0,185,240878,5733,237610,5897,3268,922,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,61923,3727,8852,1186,40836,3265,12235,1909,108570,5420,56339,4073,52231,3416,0,201,166155,6267,111839,4460,54316,4228,0,201,149010,5390,113105,4600,35905,2766,0,201,195914,7617,171493,6893,24421,2803,0,201,141873,5703,134310,5827,7563,1408,0,201,283340,7531,278401,7575,4939,1192,0,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,13741,1597,920,358,10994,1449,1827,645,31474,2205,9142,1026,22332,1884,0,159,59533,3297,32049,2670,27484,1988,0,159,54766,2436,38391,2115,16375,1660,0,159,79443,3556,62471,3136,16972,1836,0,159,60683,3215,55380,3164,5303,894,0,159,92499,3595,90036,3464,2463,706,0,159,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,36472,2623,809,375,27081,2132,8582,1417,55048,3496,9562,1493,45486,3086,0,193,110436,4773,45190,2874,65246,3833,0,193,125841,4997,62016,3257,63825,3788,0,193,228518,6536,140896,5000,87622,4103,0,193,204540,5536,159964,4613,44576,2595,0,193,665893,9101,623667,8840,42226,2792,0,193,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,36521,2566,340,244,26987,2018,9194,1397,70379,3350,7939,1226,62440,3169,0,198,135066,5053,44267,2388,90799,4368,0,198,135798,5124,67683,3263,68115,4015,0,198,238692,6160,138594,5391,100098,4389,0,198,219457,6881,164098,5859,55359,3496,0,198,734419,9421,687656,9751,46763,3064,0,198,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,106162,4254,3514,658,81186,3149,21462,2103,198248,5703,56632,2824,141616,5113,0,165,383543,6664,216849,4916,166694,4887,0,165,387833,7762,287182,6665,100651,4023,0,165,554362,9291,482778,8291,71584,3787,0,165,382517,7735,362113,7889,20404,1813,0,165,680619,9857,667802,9981,12817,1492,0,165,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,37356,2169,2026,487,27912,1936,7418,1102,76551,3192,21851,1698,54700,2748,0,141,159401,4802,82911,2770,76490,3901,0,141,179885,5150,117123,4067,62762,3602,0,141,301787,6565,242822,5717,58965,3223,0,141,244981,4806,224514,4824,20467,1677,0,141,526445,8421,511430,8318,15015,1356,0,141,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,51518,3683,5914,1197,34685,2730,10919,1885,88301,4541,41412,2785,46889,3625,0,206,130424,4932,84957,4371,45467,3162,0,206,106629,5890,83325,4924,23304,2697,0,206,138845,6671,127169,6246,11676,1864,0,206,93895,5059,90343,4815,3552,997,0,206,131892,5171,130152,4978,1740,742,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1575626,12914,67163,4382,4951,1004,49889,3564,12323,1678,119464,4269,47580,3319,71884,3653,0,181,222906,6208,134000,4788,88906,4870,0,181,223138,6752,167198,5763,55940,3812,0,181,327518,7444,284046,6975,43472,3323,0,181,234302,7128,223755,6729,10547,1798,0,181,381135,8348,375128,8373,6007,941,0,181,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272856,4625,12223,1727,1108,424,9249,1435,1866,613,23044,2105,9192,1282,13852,1546,0,161,41343,2645,25833,1995,15510,1531,0,161,40104,2705,27932,1752,12172,1815,0,161,57203,3546,49627,3063,7576,1442,0,161,37386,2519,35255,2558,2131,543,0,161,61553,3151,60120,3103,1433,597,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,488438,4861,12704,1349,823,324,9545,1020,2336,693,30895,2192,10439,1073,20456,1858,0,153,61550,2394,36591,1906,24959,2057,0,153,63954,3061,46750,2688,17204,1693,0,153,103416,3658,90128,3371,13288,1551,0,153,80943,3329,76625,3321,4318,740,0,153,134976,3916,132562,3849,2414,589,0,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,547905,6648,19377,1652,1177,597,13508,1568,4692,961,33939,2806,11020,1566,22919,1985,0,203,72120,3956,35160,2698,36960,2835,0,203,73915,3407,45704,2810,28211,2212,0,203,115803,4847,90063,4552,25740,2636,0,203,83716,4704,75861,4475,7855,1199,0,203,149035,4964,144390,5055,4645,859,0,203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364996,4581,6953,1043,115,150,5786,948,1052,375,16271,1754,2807,777,13464,1737,0,182,37419,2886,12559,1751,24860,2302,0,182,38647,2515,18824,1695,19823,1849,0,182,66164,3754,43721,3062,22443,2066,0,182,55478,3156,44295,2891,11183,1466,0,182,144064,4243,136462,3996,7602,1289,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2021062,12667,50965,3447,577,300,37741,2935,12647,1665,88079,4015,6114,1080,81965,3955,0,195,168262,4872,33406,2381,134856,4697,0,195,173539,6016,62353,3658,111186,4781,0,195,300664,8117,153690,5336,146974,5822,0,195,273553,7095,178786,5884,94767,4716,0,195,966000,10743,860829,11979,105171,4743,0,195,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,509151,6597,35244,2497,5532,852,21230,2038,8482,1339,49340,3333,23050,2125,26290,2722,0,190,75282,3477,46699,2914,28583,2372,0,190,71812,3848,51279,3577,20533,2070,0,190,96015,4577,82207,4271,13808,1709,0,190,71405,3569,66857,3577,4548,966,0,190,110053,4186,107632,4243,2421,663,0,190,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3857906,20082,120119,4727,4244,663,90606,4190,25269,1958,207490,6065,42617,2520,164873,5664,0,189,390892,7506,149455,4873,241437,6236,0,189,404200,7251,224671,5451,179529,5321,0,189,664406,10131,442965,8382,221441,5607,0,189,554052,9498,410903,8365,143149,5650,0,189,1516747,14075,1354012,13228,162735,5738,0,189,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2435384,18248,101824,4410,6814,1153,72055,3442,22955,2465,204392,6455,83868,4482,120524,4811,0,198,361714,9218,207910,6930,153804,6232,0,198,350369,9087,247376,8059,102993,5062,0,198,479759,10194,407501,9598,72258,3622,0,198,340454,8435,318169,7878,22285,2250,0,198,596872,9925,583581,9727,13291,1598,0,198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,195002,4098,5573,767,423,169,4076,767,1074,376,8765,1010,4292,702,4473,797,0,147,20262,1738,14318,1372,5944,1214,0,147,22056,1891,17406,1678,4650,1050,0,147,38676,2412,34793,2275,3883,905,0,147,34572,2003,33288,2016,1284,546,0,147,65098,3658,64661,3667,437,298,0,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3000748,17269,104360,4114,5940,983,79182,3873,19238,1888,208680,6536,69779,3187,138901,5071,0,185,409903,8185,237520,5659,172383,5417,0,185,415710,7345,309284,6422,106426,4451,0,185,618710,10724,542626,10037,76084,3782,0,185,444967,10812,421809,10203,23158,2360,0,185,798418,10558,784408,10503,14010,1389,0,185,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950817,7331,41248,2057,4883,697,28133,1948,8232,945,80378,3049,37982,2175,42396,2207,0,153,139872,3836,91482,3499,48390,2700,0,153,132696,3977,103614,3770,29082,2236,0,153,196676,4639,177956,4727,18720,1884,0,153,133733,3912,128259,3934,5474,1014,0,153,226214,4814,223185,4850,3029,794,0,153,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,932392,9092,32633,3071,2112,723,23615,2232,6906,1524,67010,3477,20783,1676,46227,3295,0,197,109439,4407,54575,3066,54864,3411,0,197,122631,5812,72642,4409,49989,3356,0,197,188478,5714,138511,4589,49967,3062,0,197,142462,5670,127027,5193,15435,1750,0,197,269739,5529,260541,5421,9198,1581,0,197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3404164,14323,119067,4573,4681,699,91996,4442,22390,2338,238383,6174,64221,2814,174162,5916,0,168,431444,8244,235831,5662,195613,6387,0,168,439605,8491,304197,6424,135408,4926,0,168,671733,9982,542190,8612,129543,5290,0,168,506091,8619,459167,8852,46924,2665,0,168,997841,12463,964517,12502,33324,2074,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240878,4850,6076,1229,33,56,4816,1107,1227,520,10282,1389,1438,571,8844,1326,0,203,25145,2223,8387,1202,16758,1947,0,203,27887,2491,12442,1474,15445,1836,0,203,44925,2806,26970,2272,17955,2178,0,203,36958,2568,29138,2499,7820,1429,0,203,89605,3486,85088,3554,4517,935,0,203,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243177,11898,64877,3742,5257,1132,42905,2905,16715,1970,117194,5118,52237,3611,64957,3906,0,200,194860,6529,116833,4877,78027,3662,0,200,181698,5445,139629,4957,42069,2883,0,200,242323,6302,212933,5460,29390,2823,0,200,171146,5551,159772,5523,11374,1688,0,200,271079,7480,265130,7317,5949,976,0,200,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,228010,3569,8173,1021,916,379,6015,844,1242,382,13560,1437,5739,920,7821,1217,0,151,30038,2093,19907,1489,10131,1454,0,151,32720,2348,25080,2062,7640,1189,0,151,49436,2562,43865,2276,5571,1165,0,151,38649,2494,37060,2411,1589,530,0,151,55434,2908,54756,2889,678,315,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
