GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001EA,B14002_001MA,B14002_002MA,B14002_002EA,B14002_003MA,B14002_003EA,B14002_004MA,B14002_004EA,B14002_005EA,B14002_005MA,B14002_006EA,B14002_006MA,B14002_007MA,B14002_007EA,B14002_008MA,B14002_008EA,B14002_009MA,B14002_009EA,B14002_010EA,B14002_010MA,B14002_011EA,B14002_011MA,B14002_012EA,B14002_012MA,B14002_013MA,B14002_013EA,B14002_014MA,B14002_014EA,B14002_015MA,B14002_015EA,B14002_016EA,B14002_016MA,B14002_017EA,B14002_017MA,B14002_018MA,B14002_018EA,B14002_019MA,B14002_019EA,B14002_020MA,B14002_020EA,B14002_021EA,B14002_021MA,B14002_022EA,B14002_022MA,B14002_023EA,B14002_023MA,B14002_024MA,B14002_024EA,B14002_025MA,B14002_025EA,B14002_026MA,B14002_026EA,B14002_027EA,B14002_027MA,B14002_028EA,B14002_028MA,B14002_029MA,B14002_029EA,B14002_030MA,B14002_030EA,B14002_031MA,B14002_031EA,B14002_032EA,B14002_032MA,B14002_033EA,B14002_033MA,B14002_034EA,B14002_034MA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037MA,B14002_037EA,B14002_038EA,B14002_038MA,B14002_039EA,B14002_039MA,B14002_040MA,B14002_040EA,B14002_041MA,B14002_041EA,B14002_042MA,B14002_042EA,B14002_043EA,B14002_043MA,B14002_044EA,B14002_044MA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047MA,B14002_047EA,B14002_048MA,B14002_048EA,B14002_049EA,B14002_049MA,state
0400000US01,4678136,4604,2259298,6359,580206,7741,32467,3082,18615,2232,13852,2095,31510,2964,27254,2751,4256,1071,124803,4382,113013,4421,11790,1734,131868,5057,116221,5144,15647,2220,129608,4803,115593,4969,14015,1651,108394,5036,92657,4717,15737,2024,21556,2697,16273,2257,5283,1296,1679092,6771,2418838,5575,610374,8913,27270,2898,17087,2420,10183,1591,30884,3080,27000,2993,3884,932,119144,5028,107024,5152,12120,1699,128726,4956,116114,5017,12612,1872,124979,3733,112300,3908,12679,1559,150837,6815,129491,6600,21346,2704,28534,3235,22364,2963,6170,1311,1808464,7510,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,704965,1871,370278,2188,99693,3236,4407,665,2819,597,1588,444,6931,1276,5701,1071,1230,757,20613,1671,19017,1708,1596,599,21483,1903,19992,1799,1491,459,21080,1472,19658,1479,1422,478,21364,2256,17571,2164,3793,1313,3815,933,3108,858,707,315,270585,3647,334687,2073,96137,2889,5339,1140,3396,928,1943,703,4450,1023,4102,999,348,190,21056,1418,19042,1438,2014,703,18265,1658,16874,1610,1391,402,22109,1601,20405,1653,1704,615,18097,2142,16068,2022,2029,643,6821,1291,5059,1108,1762,627,238550,3082,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6482310,5280,3215162,4686,878461,7292,44567,3828,30030,3169,14537,2079,46589,3918,43218,3841,3371,805,186870,5488,172657,5630,14213,2007,180797,5477,168331,5331,12466,2217,194950,4894,182879,4631,12071,1457,192300,5971,169673,5937,22627,2620,32388,2972,21600,2289,10788,1688,2336701,8251,3267148,4539,879203,8488,40686,2926,25059,2534,15627,1909,43338,3780,39968,3677,3370,906,174570,5256,160521,4841,14049,2069,184271,5572,170778,5699,13493,2082,179517,3919,168070,3957,11447,1790,215109,7048,183505,6690,31604,3629,41712,2843,27292,2684,14420,1829,2387945,8244,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2859437,3668,1403439,4555,365675,5988,26392,2693,19477,2069,6915,1561,20261,2179,18864,2132,1397,480,80945,3227,75947,3213,4998,976,77092,3520,71128,3507,5964,1422,83328,3989,76960,3947,6368,1140,69357,4574,60091,4596,9266,1500,8300,1557,6365,1281,1935,716,1037764,5491,1455998,4952,380579,7152,25852,2763,18438,2415,7414,1744,18961,2295,17298,2208,1663,693,75896,3500,70427,3674,5469,1272,74873,3838,68502,3872,6371,1244,78440,3649,73070,3623,5370,979,90451,4442,80414,4321,10037,1968,16106,2211,13670,2159,2436,717,1075419,6088,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37329816,14378,18519498,11695,5245776,21530,306188,8856,172708,6780,133480,5457,266227,8158,238858,8153,27369,2489,1039928,12990,950131,13269,89797,5218,1018291,13603,939061,13430,79230,4264,1136142,9774,1052508,10904,83634,4116,1255231,16566,1066543,15700,188688,7592,223769,8562,126999,6398,96770,5248,13273722,21384,18810318,10046,5285545,24227,275616,7173,157487,5869,118129,4754,244468,7724,218458,6951,26010,2768,978417,10051,894788,10321,83629,4558,1001781,11087,913247,11437,88534,4444,1072434,9215,986581,9825,85853,5703,1438886,18433,1197448,17398,241438,8189,273943,7841,151783,5735,122160,5684,13524773,23909,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5156812,4098,2588482,4858,708442,8460,47254,3319,29887,2487,17367,2157,39483,2681,36495,2678,2988,698,142102,4803,130146,4574,11956,1471,150624,4699,138012,4973,12612,1643,136946,4169,126516,4421,10430,1430,161135,6141,141009,5847,20126,2125,30898,2656,20780,2064,10118,1565,1880040,7638,2568330,4238,696076,8556,42499,3376,26170,2667,16329,2039,36743,2879,33119,2851,3624,917,135045,4970,123628,5060,11417,1673,140118,4661,128127,4436,11991,1841,136207,3926,127304,3994,8903,1373,163775,5378,136511,5147,27264,3008,41689,3142,27451,2614,14238,1840,1872254,7659,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3487342,4034,1699590,3337,454604,6022,29605,2487,15797,1973,13808,1549,20701,2218,18742,2009,1959,675,88037,4311,80121,4237,7916,1176,97981,4166,88814,4045,9167,1225,102286,2848,89593,2954,12693,1345,95960,4460,63395,3606,32565,3105,20034,2286,8762,1444,11272,1718,1244986,5403,1787752,3263,473922,5872,28838,2557,15055,1843,13783,1721,18124,2092,15650,1917,2474,912,82768,3867,74538,3632,8230,1405,90878,3687,80399,3802,10479,1408,99196,2817,88651,2628,10545,1390,123133,5089,79688,4914,43445,3682,30985,2698,14792,1864,16193,2032,1313830,5434,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,903972,1888,436959,1747,114683,3160,7464,1391,4497,1247,2967,753,6123,1199,5244,1203,879,370,22261,1887,20019,1924,2242,671,24047,2049,20652,1933,3395,966,23059,1462,19705,1566,3354,792,26226,2268,21086,2301,5140,1155,5503,1180,3254,913,2249,714,322276,2959,467013,1440,120967,3695,8890,1604,5110,1442,3780,968,6298,1357,5302,1228,996,447,21066,1746,18669,1658,2397,793,20875,2001,17717,1875,3158,745,23365,1702,19844,1701,3521,790,30963,2432,24580,2251,6383,1147,9510,1583,5757,1305,3753,974,346046,3479,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,633315,1782,299056,1280,77055,2920,8764,1227,6832,1227,1932,657,2973,801,2486,791,487,264,12385,1121,10646,1100,1739,720,10174,1261,8358,1218,1816,668,12814,1375,10597,1301,2217,683,20447,2380,5802,1492,14645,1924,9498,1801,2503,991,6995,1509,222001,2679,334259,1452,87543,2819,7560,1225,5656,1147,1904,841,3238,1018,3021,1012,217,196,11996,1904,10358,1869,1638,689,10542,1647,8223,1494,2319,756,11231,1136,9604,1121,1627,515,29113,1992,7744,1572,21369,1773,13863,1810,3790,895,10073,1519,246716,2757,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19260349,9382,9401857,8085,2314177,16188,146805,6405,79090,4884,67715,4616,113293,5188,99645,4668,13648,2107,477766,9814,423919,9997,53847,4210,466786,9491,412219,9593,54567,4179,510412,9628,459877,9507,50535,4059,507487,12796,410382,12930,97105,6628,91628,4908,55823,4197,35805,3026,7087680,16235,9858492,8760,2360078,18003,131776,5901,70829,4621,60947,4463,112462,6145,96347,5901,16115,2171,441206,11750,390015,11219,51191,3976,448140,11778,393492,11675,54648,3638,467215,7291,421546,7579,45669,4109,635037,13601,497693,11083,137344,6238,124242,5426,71355,4263,52887,4387,7498414,17548,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9716948,7287,4728847,8353,1355784,13622,85771,4417,58151,3851,27620,2843,78609,4680,70159,4823,8450,1541,290521,7569,266649,6718,23872,3049,292850,8889,266033,8523,26817,3032,300187,6788,268954,6941,31233,3608,258007,9608,212325,8982,45682,4035,49839,3829,33047,3233,16792,2656,3373063,11537,4988101,7215,1424761,13785,87577,4774,57775,3799,29802,3090,70052,4546,63425,4244,6627,1289,276734,6875,255228,6369,21506,2470,283774,8494,255445,8068,28329,2835,279653,6050,251560,5884,28093,2849,346035,10084,279171,9886,66864,5171,80936,5563,53761,4292,27175,3257,3563340,12179,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1364015,2142,688812,2177,168270,4320,9524,1413,4631,1122,4893,1069,8739,1288,6965,1209,1774,581,36321,2289,31985,2170,4336,847,34287,2664,28476,2498,5811,1254,31946,1854,25266,2042,6680,1194,40077,3091,32282,2789,7795,1486,7376,1303,4734,882,2642,861,520542,4051,675203,1877,167269,3764,10369,1246,3630,954,6739,1095,7255,1130,6167,1013,1088,432,30771,2154,26837,2136,3934,780,33125,2206,27038,2491,6087,1120,32939,1876,25528,1960,7411,1178,43130,2877,32934,2281,10196,1698,9680,1637,6843,1404,2837,683,507934,3517,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1569382,2680,783720,3077,223663,4770,9847,1800,4148,1107,5699,1397,13547,1866,12373,1796,1174,581,50126,2677,46284,2690,3842,1086,49275,3404,46203,3260,3072,847,51282,2564,47961,2589,3321,911,44124,3771,35231,3599,8893,1659,5462,1044,4142,843,1320,568,560057,4555,785662,3370,221964,5255,10580,1706,4348,1000,6232,1472,11957,1702,10321,1599,1636,621,45049,3007,41500,2981,3549,1241,48657,3069,45577,3237,3080,1012,47107,2036,42978,2311,4129,1119,50685,3879,40420,3604,10265,1850,7929,1451,6027,1343,1902,568,563698,5258,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
