GEO_ID,B27003_001E,B27003_001M,B27003_002E,B27003_002M,B27003_003E,B27003_003M,B27003_004E,B27003_004M,B27003_005E,B27003_005M,B27003_006E,B27003_006M,B27003_007E,B27003_007M,B27003_008E,B27003_008M,B27003_009E,B27003_009M,B27003_010E,B27003_010M,B27003_011E,B27003_011M,B27003_012E,B27003_012M,B27003_013E,B27003_013M,B27003_014E,B27003_014M,B27003_015E,B27003_015M,B27003_016E,B27003_016M,B27003_017E,B27003_017M,B27003_018E,B27003_018M,B27003_019E,B27003_019M,B27003_020E,B27003_020M,B27003_021E,B27003_021M,B27003_022E,B27003_022M,B27003_023E,B27003_023M,B27003_024E,B27003_024M,B27003_025E,B27003_025M,B27003_026E,B27003_026M,B27003_027E,B27003_027M,B27003_028E,B27003_028M,B27003_029E,B27003_029M,B27003_030E,B27003_030M,B27003_031E,B27003_031M,B27003_032E,B27003_032M,B27003_033E,B27003_033M,B27003_034E,B27003_034M,B27003_035E,B27003_035M,B27003_036E,B27003_036M,B27003_037E,B27003_037M,B27003_038E,B27003_038M,B27003_039E,B27003_039M,B27003_040E,B27003_040M,B27003_041E,B27003_041M,B27003_042E,B27003_042M,B27003_043E,B27003_043M,B27003_044E,B27003_044M,B27003_045E,B27003_045M,B27003_046E,B27003_046M,B27003_047E,B27003_047M,B27003_048E,B27003_048M,B27003_049E,B27003_049M,B27003_050E,B27003_050M,B27003_051E,B27003_051M,B27003_052E,B27003_052M,B27003_053E,B27003_053M,B27003_054E,B27003_054M,B27003_055E,B27003_055M,B27003_056E,B27003_056M,B27003_057E,B27003_057M,NAME,B27003_001EA,B27003_001MA,B27003_002EA,B27003_002MA,B27003_003EA,B27003_003MA,B27003_004MA,B27003_004EA,B27003_005MA,B27003_005EA,B27003_006MA,B27003_006EA,B27003_007EA,B27003_007MA,B27003_008EA,B27003_008MA,B27003_009EA,B27003_009MA,B27003_010MA,B27003_010EA,B27003_011MA,B27003_011EA,B27003_012EA,B27003_012MA,B27003_013EA,B27003_013MA,B27003_014EA,B27003_014MA,B27003_015MA,B27003_015EA,B27003_016MA,B27003_016EA,B27003_017MA,B27003_017EA,B27003_018EA,B27003_018MA,B27003_019EA,B27003_019MA,B27003_020MA,B27003_020EA,B27003_021MA,B27003_021EA,B27003_022MA,B27003_022EA,B27003_023EA,B27003_023MA,B27003_024EA,B27003_024MA,B27003_025MA,B27003_025EA,B27003_026MA,B27003_026EA,B27003_027MA,B27003_027EA,B27003_028MA,B27003_028EA,B27003_029EA,B27003_029MA,B27003_030MA,B27003_030EA,B27003_031MA,B27003_031EA,B27003_032MA,B27003_032EA,B27003_033MA,B27003_033EA,B27003_034EA,B27003_034MA,B27003_035MA,B27003_035EA,B27003_036MA,B27003_036EA,B27003_037MA,B27003_037EA,B27003_038MA,B27003_038EA,B27003_039MA,B27003_039EA,B27003_040MA,B27003_040EA,B27003_041MA,B27003_041EA,B27003_042MA,B27003_042EA,B27003_043MA,B27003_043EA,B27003_044MA,B27003_044EA,B27003_045EA,B27003_045MA,B27003_046EA,B27003_046MA,B27003_047EA,B27003_047MA,B27003_048MA,B27003_048EA,B27003_049MA,B27003_049EA,B27003_050MA,B27003_050EA,B27003_051EA,B27003_051MA,B27003_052EA,B27003_052MA,B27003_053EA,B27003_053MA,B27003_054MA,B27003_054EA,B27003_055MA,B27003_055EA,B27003_056EA,B27003_056MA,B27003_057EA,B27003_057MA,state
0400000US13,9906878,3443,4767586,7391,406575,5115,200388,6585,206187,6373,862679,6158,329366,9428,533313,8565,493070,4432,46479,3734,446591,4678,628891,6515,52477,4669,576414,7796,641071,5746,61037,3868,580034,6379,659985,5010,88837,4225,571148,5341,548104,2753,119657,5094,428447,5250,349669,2638,332921,3190,16748,2127,177542,2414,175272,2497,2270,758,5139292,6335,386569,6243,185426,6391,201143,7547,832424,6737,322436,10703,509988,11134,497594,5311,68386,5325,429208,6213,696561,6207,93417,5740,603144,8067,707683,6055,75988,4116,631695,6819,709807,4264,78725,4717,631082,5573,617879,2612,114322,5190,503557,5528,410757,2662,393441,2965,17316,2305,280018,2638,274260,2794,5758,1394,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,54725,1485,19755,1820,34970,2131,103146,1623,34231,2526,68915,2541,61407,1548,10841,1528,50566,1829,95163,1993,13930,1791,81233,2717,85045,1675,13250,1668,71795,2251,87209,1152,12102,1290,75107,1565,87568,756,18937,1682,68631,1839,60673,459,54765,1091,5908,989,39767,458,38752,624,1015,405,693067,2062,52337,1305,18259,1771,34078,1953,97810,1590,32097,2493,65713,2702,58505,932,10360,1568,48145,1687,97099,1267,20735,2229,76364,2353,83304,1133,14254,1661,69050,1877,89101,856,11807,1747,77294,1779,91668,601,14053,1750,77615,1689,65339,863,60402,1500,4937,1140,57904,899,56300,1067,1604,550,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,69127,2482,31335,2930,37792,2794,152035,2846,50242,3057,101793,3877,79779,2040,6530,1215,73249,2370,100822,2064,9720,1630,91102,1997,98627,1982,8045,1316,90582,2377,95346,2309,12714,1568,82632,2791,96114,1234,19592,2209,76522,2077,68976,969,66635,1067,2341,738,39904,762,39627,803,277,180,812159,3009,66887,2101,26990,2655,39897,2246,142613,2841,47300,4028,95313,4069,75356,1762,9761,1503,65595,2062,104497,1743,14147,1916,90350,2561,100127,1948,9740,1687,90387,2465,98258,1441,8850,1461,89408,2042,101968,1175,15562,2109,86406,2181,70947,1097,68155,1777,2792,1322,51506,899,51209,902,297,197,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,484253,4459,215707,6625,268546,6589,1034266,4440,386380,9565,647886,9276,617438,3289,76741,4431,540697,5512,867118,3233,101135,4447,765983,5141,818282,3698,97196,4784,721086,5025,859864,3682,116846,4679,743018,5986,774410,2249,142991,5575,631419,6122,457594,1622,428338,3257,29256,2717,291581,1770,287016,1830,4565,794,6497587,5037,472346,4828,213824,6652,258522,6585,990037,5211,382980,7510,607057,7357,614865,2981,132936,5739,481929,6350,881280,3296,192195,6133,689085,6448,841727,2638,150989,4407,690738,5306,891515,2363,127006,5044,764509,5734,831870,1835,139139,5031,692731,4995,530666,1837,501610,3027,29056,2589,443281,2185,434523,2738,8758,1319,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,257979,4476,106982,5224,150997,5815,549315,5200,177886,6293,371429,7379,333848,2891,29712,2958,304136,3715,403349,3215,37597,2841,365752,4137,404220,3060,41404,3244,362816,4369,431064,2798,59784,3452,371280,4229,402332,1802,80089,3457,322243,3695,246112,1421,236450,2015,9662,1372,152380,1302,151341,1362,1039,447,3317430,5123,249435,4395,105803,4392,143632,4552,523263,4176,166096,6664,357167,6508,327765,2918,48399,3488,279366,4453,421531,3116,68288,3795,353243,4810,413724,3234,54554,3694,359170,4679,445258,2304,57230,3016,388028,4052,429406,1943,73066,3757,356340,4055,281734,1780,273032,2027,8702,1335,225314,1650,223343,1756,1971,583,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,120786,2916,50546,3160,70240,2953,251493,3387,81888,4097,169605,4284,160487,2200,17808,2091,142679,2349,194921,2338,26662,2153,168259,2655,181916,2268,21559,2211,160357,2988,202510,2169,26049,2331,176461,3086,201047,1348,35153,2167,165894,2085,122079,890,117815,1185,4264,894,85188,1007,84744,1032,444,243,1542473,3534,112641,2217,43712,2272,68929,2740,238431,2753,81140,4506,157291,4604,155305,2027,27150,2283,128155,2573,191354,2884,36805,2924,154549,3940,179414,2299,25743,2357,153671,2914,201766,1560,25783,2356,175983,2467,203421,1304,29840,2056,173581,2372,133350,942,129976,1006,3374,653,126791,1282,125820,1254,971,358,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,125732,2816,50085,3331,75647,3026,242563,3149,71539,4117,171024,4204,147756,2481,11472,1752,136284,2800,184985,2889,14172,1654,170813,3386,170870,2415,14820,1919,156050,2961,177127,1708,19965,1612,157162,2269,176687,1433,30765,2378,145922,2675,106137,1135,101824,1190,4313,885,70655,1101,70173,1110,482,269,1442902,3711,119263,2969,47960,3142,71303,2574,233350,3438,68729,3725,164621,3909,143326,2411,15289,2023,128037,2683,188003,2163,20667,2066,167336,2593,171006,1865,15446,2054,155560,2469,182798,1713,17395,1819,165403,2251,182606,1397,23741,1819,158865,2211,117303,1522,112013,1744,5290,1103,105247,1487,104493,1479,754,326,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,172090,3262,84664,3902,87426,3780,349041,3692,140574,5533,208467,5904,209106,2847,34422,2797,174684,3621,265552,3660,50393,3681,215159,4574,268371,2796,53626,3306,214745,4283,293592,2144,74861,3847,218731,4072,276321,1588,89321,3511,187000,3451,177881,1251,173284,1514,4597,997,102143,1208,100713,1205,1430,534,2214427,4026,160415,3197,79218,3455,81197,3738,331225,3431,135846,4686,195379,4894,208872,2369,49651,3233,159221,3560,277523,2352,68761,3466,208762,3892,278608,2229,59878,3681,218730,4073,309728,2359,73397,3424,236331,3712,296997,1804,88142,3729,208855,4050,202261,1276,196299,1533,5962,960,148798,1669,147859,1611,939,455,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,190443,4766,99690,4574,90753,4425,375772,4953,176569,6828,199203,6533,227267,4261,27795,3051,199472,4399,301704,4647,27439,2922,274265,4882,270836,4731,33514,2984,237322,5060,282551,3345,45215,3999,237336,4503,276929,1567,71935,4048,204994,4243,169487,1679,161312,2024,8175,1208,97541,1696,96144,1603,1397,476,2355042,4246,181213,5191,96625,5113,84588,5243,365190,5038,174379,7014,190811,7245,232362,3274,45610,3563,186752,4130,330487,4653,54602,3478,275885,5192,289978,3602,42847,3764,247131,4677,308975,2750,47130,3200,261845,3596,303563,1723,64144,3759,239419,3588,197195,1543,187250,2124,9945,1512,146079,1968,142900,1943,3179,646,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,38690,1223,17063,1500,21627,1373,91231,1362,35271,2516,55960,2790,56148,800,9062,1342,47086,1584,72821,917,13518,1623,59303,1906,75878,947,15453,1799,60425,1917,98241,1080,17975,1907,80266,1977,98750,639,22297,1781,76453,1753,67401,690,65217,838,2184,597,39546,614,38850,658,696,277,677290,1903,36924,1391,17843,1525,19081,1584,90545,1688,31594,2636,58951,2632,55763,1043,12620,1603,43143,1787,77301,1512,23203,1947,54098,2000,78766,939,16940,1953,61826,1970,102293,1082,17157,1837,85136,2047,106868,1066,19151,1773,87717,1988,71904,465,69581,764,2323,697,56926,905,56222,907,704,321,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,223578,3424,87911,3600,135667,4110,465722,3733,147522,6726,318200,6643,270126,2696,38825,3332,231301,4025,394586,3007,50748,4157,343838,5276,361331,2287,45811,3612,315520,4292,414435,2160,57364,3686,357071,4221,356085,1416,67011,3853,289074,3959,215610,1406,197118,2565,18492,2081,130503,1401,127866,1525,2637,803,3053871,3348,216877,3505,83406,4419,133471,4499,443590,3459,143437,7113,300153,7019,273713,2366,60502,3973,213211,3823,414386,2470,83040,4312,331346,4567,396483,2453,59511,3856,336972,4569,454366,1908,63906,3897,390460,4103,401923,1495,62795,3488,339128,3729,256988,1254,237434,2232,19554,1859,195545,1645,190740,1918,4805,1190,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,223016,2886,83964,4253,139052,4422,484518,3209,152223,5820,332295,5981,345265,2004,66536,4039,278729,3803,450115,2843,100518,4412,349597,5153,403358,2168,82219,4354,321139,4390,475666,1863,97250,4683,378416,4557,419766,1400,102020,4355,317746,4392,257778,1487,238464,2769,19314,2198,164957,1541,162673,1718,2284,717,3443909,2587,215203,3447,78973,4305,136230,3966,464661,3387,149266,6351,315395,6190,349720,1283,77123,3638,272597,3806,468014,2136,129387,5057,338627,5083,428792,1785,103967,4479,324825,4747,503208,1600,107889,4596,395319,4469,460017,1158,107840,4260,352177,4409,299212,1340,277892,2458,21320,2151,255082,2086,251083,2186,3999,873,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,356326,4516,165980,5114,190346,5020,778528,4244,288741,7471,489787,8251,501288,2551,75183,3960,426105,4509,584048,3377,91083,3829,492965,5134,575357,2372,92122,4349,483235,4477,679068,2159,116082,4392,562986,4702,654404,1479,152276,4409,502128,4502,406829,1660,393882,1972,12947,1388,252673,1653,250539,1747,2134,602,5010100,3364,333208,3614,152464,4465,180744,4465,751878,3473,276186,6365,475692,6612,492654,2369,110142,4601,382512,4702,592735,2426,145313,5442,447422,5703,599220,1918,118798,4581,480422,4873,708484,2287,122608,3577,585876,4086,700008,1584,145437,4663,554571,4907,458488,1465,445065,2380,13423,1601,373425,1746,370170,1841,3255,672,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,214349,3117,69088,3258,145261,3730,440779,3508,123000,5488,317779,5475,251390,2013,35410,2504,215980,2962,374687,2148,59876,3148,314811,3303,333775,1877,46292,3289,287483,3646,375669,1929,53068,3052,322601,3590,351667,1455,68825,3121,282842,3295,203344,1180,194684,1565,8660,994,132063,1287,131151,1350,912,399,2720488,3565,202991,3114,63390,3390,139601,3750,422672,3302,114508,5137,308164,5341,246086,1747,46617,3253,199469,3418,367744,2090,79145,3318,288599,3514,332702,2576,52833,2586,279869,3169,378483,1737,53071,2866,325412,3547,357809,1560,58329,2713,299480,2972,221711,1058,213261,1541,8450,1209,190290,1782,188539,1836,1751,573,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,121166,3414,69134,4040,52032,3325,254768,3332,121270,4703,133498,5006,147954,3046,20835,2527,127119,3859,173355,3979,17827,2426,155528,4561,178420,3757,23659,2689,154761,4150,176892,2886,29877,2726,147015,3459,174543,1985,52933,3206,121610,3649,112649,1879,109370,1954,3279,920,66141,1536,65535,1604,606,338,1521200,4278,112420,3658,62502,3879,49918,3573,241448,3845,117476,5581,123972,4950,150683,3236,32094,3160,118589,3648,193880,3689,38124,2910,155756,4127,196173,3106,32659,2696,163514,3785,196428,2412,36192,2391,160236,2875,193816,1430,51497,2900,142319,2822,131549,1566,128115,1779,3434,945,104803,1641,104241,1634,562,410,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,228907,3364,87589,4700,141318,4111,479142,4050,139873,6704,339269,6861,287727,3070,22840,2551,264887,3919,376493,3195,32589,3188,343904,4200,355431,2968,34977,3428,320454,4332,397365,2508,61468,3605,335897,3644,375796,1722,87765,3619,288031,4020,243812,1210,235205,1720,8607,1151,151784,1492,150829,1534,955,306,3054149,4191,215241,3495,79782,3933,135459,4238,464271,3994,139364,6532,324907,6823,290278,2984,38465,3130,251813,3938,396214,3478,51382,3677,344832,4990,365589,2500,43575,3407,322014,4242,416172,2358,54244,3726,361928,4176,408374,1864,74119,3406,334255,3417,276308,1961,267303,2222,9005,1356,221702,1709,219447,1847,2255,686,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,38162,1607,15823,1782,22339,1766,76577,1789,26675,2306,49902,2980,49991,1405,3440,987,46551,1788,63763,1885,6691,1203,57072,2037,56576,1055,5437,1174,51139,1470,64168,1174,8702,1117,55466,1637,74167,993,15280,1565,58887,1586,49639,474,48267,731,1372,515,29704,472,29484,513,220,200,505369,1886,35916,1135,15005,1767,20911,1722,73396,1346,26034,2306,47362,2484,50219,1475,4941,1035,45278,1642,61711,1386,7234,1226,54477,1523,55909,1114,4985,1077,50924,1495,66313,1155,8783,1580,57530,1735,75734,903,11917,1570,63817,1707,48672,601,47574,789,1098,571,37499,582,37179,594,320,251,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,80311,1891,26399,2063,53912,2016,159996,2056,44127,2736,115869,2729,94612,1402,7673,1428,86939,1774,123901,2034,8707,1300,115194,2342,113678,1242,8504,1212,105174,1585,116775,1294,11312,1423,105463,1874,114944,1048,17053,1600,97891,1725,68366,809,64750,977,3616,672,47047,653,46810,642,237,178,934054,2210,76090,2242,26558,2489,49532,2071,150193,2301,42089,2262,108104,2829,90843,1541,10602,1391,80241,1909,125109,1713,14719,1654,110390,2169,111137,1457,10223,1262,100914,2017,118104,1269,10510,1296,107594,1664,118700,881,15624,1338,103076,1544,74915,924,72090,996,2825,689,68963,891,68444,851,519,315,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,110224,2466,44879,3246,65345,2986,228795,2932,69178,4205,159617,4797,127433,1695,14383,2555,113050,2980,198446,2197,22008,2513,176438,3568,189132,1798,22915,2436,166217,2971,191051,1646,25787,2383,165264,2774,167373,1045,38299,2902,129074,2966,120351,740,113667,1679,6684,1462,66977,681,65184,1132,1793,858,1405750,2245,102347,2735,42887,3241,59460,3410,220268,2709,67316,3905,152952,4247,124040,1227,18847,2445,105193,2710,197549,1419,33341,3165,164208,3276,187497,1605,24769,2949,162728,3230,189141,1507,24565,2699,164576,3079,176221,1073,33165,2543,143056,2735,128215,794,120810,1488,7405,1186,80472,875,78089,1197,2383,818,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,40258,1353,12985,1486,27273,1725,95591,1597,24747,2766,70844,2854,64622,1278,4104,1030,60518,1392,75451,1176,8636,1388,66815,1826,78050,1340,5421,1149,72629,1736,102704,1148,9892,1572,92812,2046,97031,743,13534,1682,83497,1912,58808,482,54918,904,3890,829,32693,619,32553,614,140,134,666713,1844,38575,1291,14317,1600,24258,1794,92409,1244,24184,2489,68225,2724,62383,1032,4981,1070,57402,1422,76793,1164,11067,1765,65726,1822,79964,1214,6710,1271,73254,1658,106167,856,10200,1529,95967,1741,100379,1011,12034,1500,88345,1649,62965,694,61103,773,1862,579,47078,770,46235,839,843,541,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,326459,4003,118754,5125,207705,5896,697585,4285,200784,6616,496801,7713,401754,1930,44430,3458,357324,3606,559996,2493,51930,3603,508066,3952,569780,2245,53377,3734,516403,3922,642645,1860,67304,4023,575341,4349,548526,1381,83176,3633,465350,3705,328942,1607,301868,2820,27074,2682,215626,1669,211143,2039,4483,1038,4539656,3088,313486,3761,115513,5140,197973,5322,669832,3904,191917,6566,477915,6023,386011,1351,57827,3456,328184,3620,567378,1875,92721,4953,474657,5403,592787,1723,79021,3786,513766,4065,684819,1450,85043,3592,599776,3538,597802,916,88314,4541,509488,4370,391939,1778,364176,2628,27763,2137,335602,1961,329936,2319,5666,1358,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
