GEO_ID,C17001G_001E,C17001G_001M,C17001G_002E,C17001G_002M,C17001G_003E,C17001G_003M,C17001G_004E,C17001G_004M,C17001G_005E,C17001G_005M,C17001G_006E,C17001G_006M,C17001G_007E,C17001G_007M,C17001G_008E,C17001G_008M,C17001G_009E,C17001G_009M,C17001G_010E,C17001G_010M,C17001G_011E,C17001G_011M,C17001G_012E,C17001G_012M,C17001G_013E,C17001G_013M,C17001G_014E,C17001G_014M,C17001G_015E,C17001G_015M,C17001G_016E,C17001G_016M,C17001G_017E,C17001G_017M,C17001G_018E,C17001G_018M,C17001G_019E,C17001G_019M,NAME,C17001G_001EA,C17001G_001MA,C17001G_002EA,C17001G_002MA,C17001G_003EA,C17001G_003MA,C17001G_004MA,C17001G_004EA,C17001G_005MA,C17001G_005EA,C17001G_006EA,C17001G_006MA,C17001G_007EA,C17001G_007MA,C17001G_008EA,C17001G_008MA,C17001G_009MA,C17001G_009EA,C17001G_010MA,C17001G_010EA,C17001G_011MA,C17001G_011EA,C17001G_012EA,C17001G_012MA,C17001G_013EA,C17001G_013MA,C17001G_014EA,C17001G_014MA,C17001G_015MA,C17001G_015EA,C17001G_016MA,C17001G_016EA,C17001G_017EA,C17001G_017MA,C17001G_018EA,C17001G_018MA,C17001G_019EA,C17001G_019MA,state
0400000US13,197573,11190,40423,4455,16213,2478,9957,1950,6025,1481,231,256,24210,3609,14115,2597,9159,1886,936,534,157150,9669,75287,5682,37333,3895,34663,3562,3291,1019,81863,6681,40019,4490,38015,3812,3829,1035,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,323102,10368,42308,4867,20286,2933,8918,1909,10577,1982,791,464,22022,2672,9280,1637,11683,1556,1059,550,280794,10464,145440,5958,53592,2998,81266,4700,10582,1468,135354,5811,50434,3036,72780,3756,12140,1727,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,39643,4142,10467,3026,5210,1688,3096,1208,1769,748,345,312,5257,1586,2395,1040,2644,1073,218,203,29176,3323,15962,2455,8118,1916,6577,1110,1267,567,13214,1950,6415,1191,5779,1320,1020,415,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,283209,11418,52425,6732,23540,3496,15383,2669,7169,1664,988,470,28885,4086,15220,3258,12507,1966,1158,522,230784,10376,118113,6448,62697,4825,50976,3604,4440,910,112671,6499,53476,4572,53422,3393,5773,1041,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,140637,6629,40852,4488,19105,2973,13069,2497,5875,1361,161,209,21747,2681,12585,2195,8670,1455,492,330,99785,5465,51108,3500,28141,2832,20768,2394,2199,630,48677,3679,24930,2535,21201,1990,2546,662,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,57842,4582,14180,2661,7244,1684,4943,1523,2174,781,127,118,6936,1703,3165,998,3711,1195,60,77,43662,4149,22612,2828,13153,2206,8988,1550,471,289,21050,2657,11915,1969,8458,1506,677,249,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,95098,5679,20141,2885,9413,1975,5284,1523,3926,1179,203,135,10728,1992,5598,1443,4394,911,736,539,74957,5128,39221,2975,19004,1868,18149,2050,2068,661,35736,3393,17809,2652,15909,1872,2018,662,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,89391,5926,22461,2814,9578,1689,6027,1308,3422,1018,129,149,12883,1961,7686,1730,5012,1028,185,189,66930,5524,31338,2986,17924,2343,11492,1531,1922,514,35592,3711,19715,2453,13809,2004,2068,644,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,75202,5955,17144,3402,8677,2274,5027,1841,3416,1033,234,128,8467,1961,3670,1273,4566,1530,231,161,58058,5451,29741,3417,13947,2310,13812,2325,1982,738,28317,3277,13153,2006,13054,1994,2110,653,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26376,2123,8956,1704,3373,843,1966,642,1397,506,10,22,5583,1150,2525,838,2559,616,499,365,17420,2111,8572,1315,3240,851,4519,887,813,368,8848,1381,4231,895,4254,815,363,271,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,168253,8240,22210,3109,9558,1751,4913,1347,4543,1108,102,105,12652,2010,5729,1371,5849,1305,1074,585,146043,7527,73230,4769,36962,3499,32276,3204,3992,996,72813,4852,33033,3211,34826,2744,4954,1078,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,200358,11264,41734,6027,20061,3318,10392,2593,8878,1544,791,588,21673,3561,10057,2354,10437,1794,1179,618,158624,9894,80742,5761,35652,3229,42925,4481,2165,676,77882,6046,34843,3502,39241,3614,3798,1096,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,247324,10639,72174,7534,34769,4105,21717,3222,12667,1779,385,207,37405,4242,18475,2687,17736,2411,1194,444,175150,9292,88522,5487,43688,4085,40418,3275,4416,770,86628,5556,40079,3413,40743,2975,5806,875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,137820,6555,28602,4457,12444,1821,6599,1339,5463,1130,382,341,16158,3294,8666,2597,7245,1156,247,211,109218,5323,55055,3174,31409,2442,22114,2230,1532,475,54163,3575,30174,2446,22646,2221,1343,414,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37176,4347,10029,2663,4876,1541,3525,1437,1253,661,98,270,5153,1537,2579,986,2231,905,343,319,27147,3506,16066,2196,8962,1853,6543,1396,561,291,11081,2027,5702,1428,4634,1183,745,375,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,144440,7906,34457,4486,16389,2659,8814,1785,7310,2038,265,192,18068,2879,9276,1874,7997,1433,795,391,109983,7306,53997,4257,27217,3344,24408,2677,2372,570,55986,4499,24487,2667,27559,2804,3940,971,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21474,2387,3784,1095,1355,557,716,403,639,324,0,161,2429,846,1325,541,1104,565,0,161,17690,2127,8136,1451,4314,953,3385,954,437,227,9554,1591,4053,1019,4791,1103,710,340,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41861,4286,7589,1781,3553,998,2316,842,1167,508,70,91,4036,1142,2004,677,1840,753,192,177,34272,4261,16873,2431,9520,1924,6980,1193,373,232,17399,2497,9475,1515,7411,1358,513,288,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,122087,7187,16973,3080,8984,2123,5013,1515,3735,1053,236,170,7989,1676,4080,1200,3688,884,221,203,105114,6299,52113,3768,23986,2630,25789,2451,2338,615,53001,4051,24075,2283,26011,2866,2915,684,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,25946,3210,4662,1380,2322,850,1771,816,528,303,23,50,2340,806,1093,506,1158,502,89,105,21284,2824,9768,1880,3860,934,5501,1334,407,214,11516,1739,5687,1025,5528,1107,301,173,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,202273,10153,28876,4570,15109,2647,7478,1844,7009,1224,622,358,13767,2446,6207,1492,6604,1351,956,554,173397,9035,85126,4974,39608,3287,41296,3304,4222,868,88271,5918,38895,4046,44398,3721,4978,1150,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62352,5153,14042,3226,7060,1798,2611,908,4072,1459,377,284,6982,1821,2947,1144,3635,1117,400,338,48310,4453,22594,2669,9158,1751,11902,1603,1534,549,25716,2884,10156,1530,13665,2132,1895,508,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,554015,18969,124092,10469,57954,5646,30351,3983,24205,2896,3398,882,66138,6101,27737,3646,33285,3263,5116,1146,429923,16069,212669,9585,90281,5344,112549,7283,9839,1558,217254,9507,87750,5588,114977,6489,14527,1624,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,225292,11228,58137,5283,27471,3624,16935,2906,9682,1812,854,415,30666,3190,17391,2288,12514,1936,761,356,167155,9451,85342,6381,45215,4233,37144,3759,2983,837,81813,5520,40902,4166,37472,2759,3439,878,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,15882,2952,3887,1606,1280,595,1037,523,243,189,0,147,2607,1304,1706,983,835,503,66,77,11995,2305,5397,1201,2106,527,3117,1009,174,262,6598,1604,3109,1017,3325,1113,164,117,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,285885,10094,88422,6320,42432,3728,30168,3005,12145,1836,119,131,45990,4020,25934,2725,19307,2077,749,274,197463,9834,101744,6175,49837,4340,47863,3994,4044,747,95719,6038,45752,4120,44354,3678,5613,1001,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,288481,8999,59390,5490,26552,2924,14809,1981,10941,1596,802,313,32838,3119,15625,1928,16047,1803,1166,348,229091,7945,116419,4806,49023,3024,60410,3064,6986,785,112672,4584,44687,2727,57742,3118,10243,1126,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,172124,6968,39945,4844,17719,2468,8396,1549,9039,1693,284,234,22226,3319,8171,1931,13256,2132,799,349,132179,7435,66030,5078,28929,3397,32806,2944,4295,1039,66149,4210,29381,2680,32983,2872,3785,809,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,277443,12595,70537,7313,29824,3630,18581,2663,10696,1944,547,302,40713,4857,22329,3398,17197,2627,1187,492,206906,11079,103891,6687,51815,4195,47299,3887,4777,1000,103015,7152,49924,4504,47173,4135,5918,1321,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25443,3902,7341,2166,3730,1241,2268,889,1083,632,379,297,3611,1274,1326,689,2208,817,77,98,18102,2814,9998,1823,4041,1226,5190,1280,767,354,8104,1419,3022,905,4062,911,1020,513,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,97514,8342,31204,5797,15961,3480,11981,3138,3739,1136,241,201,15243,2952,9720,2068,5112,1528,411,278,66310,6209,34997,3594,18718,2392,14359,2258,1920,632,31313,4101,14677,2581,14530,2200,2106,726,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22784,2871,5874,1643,2784,987,2001,903,724,407,59,76,3090,929,1894,663,1154,451,42,69,16910,2281,7709,1394,3624,942,3747,869,338,234,9201,1409,3632,967,5033,999,536,256,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,133550,8031,32762,4345,14810,2775,8211,1798,6346,1509,253,168,17952,2811,9358,2074,7469,1418,1125,532,100788,7777,50440,4398,22890,2985,24464,2644,3086,766,50348,4748,23486,2927,23384,2695,3478,833,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,643594,19122,119671,9432,52528,5268,29734,3262,21353,3452,1441,557,67143,6078,33583,3831,30078,2975,3482,1105,523923,17742,262607,10756,120826,7164,130158,7383,11623,1558,261316,10558,120239,7511,124259,6159,16818,2069,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,77145,6727,12404,2379,5014,1120,2610,832,2351,834,53,91,7390,1742,3960,1523,3166,746,264,404,64741,6011,34355,3648,20130,2575,13250,1876,975,465,30386,3626,18018,2602,11774,1875,594,298,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12146,2172,3055,1015,1158,562,590,346,568,429,0,147,1897,638,694,307,1164,532,39,52,9091,2024,5382,1412,2216,802,2075,774,1091,562,3709,996,1365,538,1807,627,537,363,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,264816,10955,37301,5012,17114,2794,10217,2135,6675,1388,222,184,20187,3093,9990,1879,9400,1917,797,465,227515,10013,118374,6272,58888,4267,55412,4063,4074,902,109141,5305,54262,3965,50167,3443,4712,990,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,372837,11338,68112,6440,32770,3887,18026,3152,14503,2260,241,183,35342,3520,16442,2521,18049,2102,851,357,304725,10592,157347,6838,73765,4036,78188,4608,5394,921,147378,6814,65100,4052,76667,3990,5611,1108,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29692,3120,10448,1907,6527,1528,4585,1309,1788,535,154,164,3921,904,2321,736,1564,621,36,73,19244,2784,9913,1696,4915,1320,4282,1120,716,387,9331,1855,4930,1297,3556,964,845,319,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,112463,6363,28737,3968,12594,1937,7512,1358,5044,1205,38,63,16143,2771,9446,1937,6284,1365,413,245,83726,5847,43986,3616,23519,2493,18846,1935,1621,508,39740,3519,20340,2221,17574,1984,1826,606,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12583,2276,1531,732,715,453,229,203,458,421,28,40,816,454,313,341,373,257,130,206,11052,2153,6321,1512,2280,857,3654,1352,387,281,4731,1236,1943,714,2487,907,301,270,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,223048,10251,99300,8887,48048,4816,17568,2366,26655,3031,3825,873,51252,5119,14357,2399,30486,3260,6409,1081,123748,6825,63101,4893,12954,2133,41928,3329,8219,1337,60647,3530,10002,1869,41584,2731,9061,1355,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
