GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002MA,B08128_002EA,B08128_003EA,B08128_003MA,B08128_004EA,B08128_004MA,B08128_005MA,B08128_005EA,B08128_006MA,B08128_006EA,B08128_007EA,B08128_007MA,B08128_008MA,B08128_008EA,B08128_009EA,B08128_009MA,B08128_010MA,B08128_010EA,B08128_011MA,B08128_011EA,B08128_012EA,B08128_012MA,B08128_013MA,B08128_013EA,B08128_014EA,B08128_014MA,B08128_015EA,B08128_015MA,B08128_016MA,B08128_016EA,B08128_017EA,B08128_017MA,B08128_018EA,B08128_018MA,B08128_019MA,B08128_019EA,B08128_020MA,B08128_020EA,B08128_021EA,B08128_021MA,B08128_022EA,B08128_022MA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025MA,B08128_025EA,B08128_026EA,B08128_026MA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029EA,B08128_029MA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032EA,B08128_032MA,B08128_033EA,B08128_033MA,B08128_034EA,B08128_034MA,B08128_035MA,B08128_035EA,B08128_036MA,B08128_036EA,B08128_037EA,B08128_037MA,B08128_038MA,B08128_038EA,B08128_039EA,B08128_039MA,B08128_040EA,B08128_040MA,B08128_041MA,B08128_041EA,B08128_042EA,B08128_042MA,B08128_043MA,B08128_043EA,B08128_044EA,B08128_044MA,B08128_045EA,B08128_045MA,B08128_046MA,B08128_046EA,B08128_047EA,B08128_047MA,B08128_048EA,B08128_048MA,B08128_049MA,B08128_049EA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055EA,B08128_055MA,B08128_056EA,B08128_056MA,B08128_057MA,B08128_057EA,B08128_058EA,B08128_058MA,B08128_059EA,B08128_059MA,B08128_060MA,B08128_060EA,B08128_061EA,B08128_061MA,B08128_062MA,B08128_062EA,B08128_063EA,B08128_063MA,B08128_064EA,B08128_064MA,B08128_065MA,B08128_065EA,B08128_066EA,B08128_066MA,B08128_067EA,B08128_067MA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US01,2007426,13350,1434501,14699,1379555,14335,54946,3596,138728,5736,135893,6501,112102,5813,81458,4491,101005,5086,3739,854,1724178,15545,1242760,15431,1199772,15540,42988,3375,118316,5405,122689,6242,97930,5393,72532,4365,67620,4189,2331,713,171927,8594,123167,7266,119623,7191,3544,744,13422,2115,9992,1858,9553,1574,4612,1054,10693,1946,488,323,8276,1749,5040,1164,4633,1125,407,404,604,307,581,345,1040,714,508,465,460,331,43,70,22961,2749,15501,2504,14890,2462,611,373,2214,743,850,466,1062,427,629,292,2526,837,179,164,22851,2585,16957,2289,16279,2272,678,387,1564,731,662,385,1429,525,550,330,1569,595,120,152,57233,3661,31076,3027,24358,2662,6718,1316,2608,828,1119,474,1088,418,2627,627,18137,2181,578,322,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,359211,5456,199701,6020,187119,6135,12582,1709,34315,3146,33416,2587,27816,2773,42122,3323,21313,2000,528,404,249481,6163,137487,5871,129543,5794,7944,1482,24981,2775,22377,2346,20116,2382,32418,3177,11726,1611,376,400,43221,3223,24086,2637,22431,2591,1655,656,3938,871,4307,1085,3765,931,5513,1188,1579,538,33,54,4703,1196,3454,1121,3433,1118,21,31,383,249,166,165,461,282,196,169,43,73,0,145,28730,2125,16654,1815,16306,1763,348,192,2305,731,3692,458,1867,398,2928,834,1264,422,20,34,19161,2012,11344,1759,10785,1833,559,489,1521,472,2530,401,1354,436,800,388,1599,711,13,21,13915,1891,6676,1712,4621,1379,2055,744,1187,612,344,198,253,160,267,152,5102,995,86,71,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2831592,19395,2062820,21685,1967687,22028,95133,4264,181786,7599,187127,6587,128755,5990,93645,4927,173095,8033,4364,1111,2178267,17614,1602851,19768,1540742,20244,62109,3245,143087,6351,157292,6431,97218,5089,76064,4654,99884,4959,1871,707,295724,9385,215707,8005,206842,7964,8865,1417,18873,2516,17816,2030,15600,1784,8584,1385,18044,2409,1100,599,57615,5086,44826,4504,43906,4454,920,501,3145,907,3129,813,2634,845,1338,650,2543,1070,0,200,56505,4206,40255,3481,38584,3344,1671,518,3506,996,2276,561,4275,1135,2560,578,3593,1267,40,61,81828,5426,59504,4444,58832,4468,672,264,4999,1103,3563,833,6258,1552,2338,704,5088,1367,78,90,161653,6371,99677,5223,78781,4600,20896,2232,8176,1164,3051,733,2770,739,2761,658,43943,3922,1275,547,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1249674,12677,877825,12860,841006,12839,36819,2888,88737,4789,62917,4493,108495,5753,29934,2489,79845,4354,1921,705,1031366,13889,733254,12876,707243,12535,26011,2465,75528,4360,54256,4212,90145,5308,26398,2257,50517,3477,1268,624,136027,7210,95389,6051,90828,5939,4561,1360,8894,1428,6545,1540,12472,1842,2910,691,9717,1787,100,125,4072,1177,3019,993,2869,937,150,212,94,101,291,353,380,319,203,212,85,147,0,190,22173,2425,16275,1983,15259,1940,1016,673,1723,610,436,249,1584,688,0,190,1977,718,178,155,14661,1816,10951,1677,10693,1627,258,217,725,465,818,465,994,451,44,73,1039,512,90,114,41375,3177,18937,2166,14114,1850,4823,1214,1773,621,571,426,2920,1136,379,272,16510,2190,285,236,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17254926,40650,12331018,48414,11755759,45790,575259,12767,1112022,16029,1244159,18155,691468,14480,450686,10053,1398281,19863,27292,2895,12679198,45211,9220794,41905,8841704,41870,379090,9910,818964,15644,995976,14967,481143,11483,316220,8696,833297,17039,12804,1523,1813154,27870,1321809,22621,1267284,22212,54525,4674,104087,4361,119331,4875,73965,4381,43391,3365,145592,6764,4979,1185,914442,15685,689326,13465,679912,13629,9414,1402,68265,4999,43171,3398,44701,2824,19539,2592,48674,4188,766,322,467779,12033,303691,10321,292378,9816,11313,1952,47360,4351,21776,1945,31547,3078,29252,3412,32769,2852,1384,664,449378,13102,322913,10928,310613,10818,12300,2067,31174,3016,24634,2619,22484,2596,14556,2053,32419,3013,1198,574,930975,16361,472485,11309,363868,10052,108617,5670,42172,3116,39271,3113,37628,3079,27728,3818,305530,10384,6161,1229,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2681200,13178,1928443,15740,1804027,16133,124416,5844,206830,8209,174087,6317,102923,4952,100826,4426,164536,7156,3555,747,2027739,15432,1470938,16469,1390171,16378,80767,4928,163120,7447,143556,5392,74027,3798,77240,4077,97009,5726,1849,653,258146,10065,190053,8739,179569,8704,10484,1672,16575,2327,17178,2286,10639,1773,7792,1429,15507,2103,402,260,88355,4521,67177,4037,66525,4029,652,352,5898,1188,5013,1144,5944,1343,2422,751,1797,693,104,123,71357,4702,45940,4257,42766,4133,3174,976,5777,1380,2381,549,6100,1093,6719,1141,4240,933,200,145,61250,4242,42786,3204,41048,3119,1738,530,6672,1532,3611,857,3911,1079,2066,825,2141,560,63,93,174353,6876,111549,5073,83948,4435,27601,2362,8788,1649,2348,761,2302,691,4587,1278,43842,3204,937,435,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1765420,11499,1253913,11866,1193394,12031,60519,4307,166210,5479,128819,5787,73264,4448,32575,2716,107086,5781,3553,1032,1379348,12794,976229,11688,934838,11731,41391,3513,130977,4653,113556,5439,61379,4135,23574,2581,71502,4519,2131,841,142584,7540,106562,7033,102239,6688,4323,1012,14392,2032,7004,1252,3505,929,2676,904,7707,1437,738,533,84731,4188,69396,4240,68296,4142,1100,640,6730,1208,3246,966,1993,517,1234,559,2132,719,0,197,55459,3966,34042,3121,32494,3024,1548,529,8313,1405,2341,636,4492,1246,3205,748,2895,957,171,164,21704,2431,16294,2320,15836,2331,458,243,1981,762,975,570,499,291,441,360,1473,642,41,67,81594,4474,51390,3288,39691,2863,11699,1669,3817,686,1697,766,1396,625,1445,635,21377,2310,472,300,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,434766,5852,315769,6282,301582,6703,14187,2057,36643,3072,11804,1476,38387,3155,14456,1930,17090,2046,617,337,354350,7480,259224,6856,249579,7298,9645,1770,29514,2568,10185,1385,32097,2751,11487,1603,11388,1672,455,261,33132,3564,23471,2697,22699,2625,772,358,3022,925,926,521,3795,1064,1397,824,515,223,6,10,12635,2056,9336,1688,9168,1711,168,188,1104,506,357,308,962,578,714,382,162,192,0,185,9709,1867,7603,1709,6892,1641,711,372,818,512,72,81,719,427,202,217,295,204,0,185,5653,1447,3948,1240,3901,1234,47,62,580,328,29,49,257,190,455,580,384,292,0,185,19287,2306,12187,1909,9343,1605,2844,920,1605,665,235,225,557,296,201,154,4346,1006,156,152,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,343062,5802,179213,6013,166909,5790,12304,1933,66381,4097,17121,2048,7284,1354,59997,3239,12407,1738,659,413,120528,5465,65482,4558,61691,4462,3791,955,18169,1997,9274,1665,3518,873,19513,2468,4435,1114,137,116,19166,2155,9025,1638,8401,1622,624,332,3989,963,1334,595,531,364,3770,1001,517,277,0,198,123707,5492,64434,4011,61839,3942,2595,1011,25166,2373,5152,1251,2534,880,24345,2049,2032,712,44,74,44965,3413,23276,2857,21919,2803,1357,659,11289,1517,892,544,465,348,7908,1455,1065,520,70,115,17684,2030,6602,1310,6133,1254,469,365,5744,1093,313,216,236,205,3398,776,1253,509,138,176,17012,2053,10394,1794,6926,1305,3468,941,2024,758,156,199,0,198,1063,482,3105,762,270,325,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8636223,32707,6523259,37017,6047692,34851,475567,12146,516985,12904,584865,14643,258476,8088,229056,7692,510043,14737,13539,2334,6886539,35014,5233338,36882,4908452,34328,324886,9589,420630,12061,509591,13183,216762,7383,186873,7503,312099,10360,7246,1901,783105,17887,587445,15945,543351,15804,44094,4192,49887,4898,47865,3053,24910,2750,18532,2815,51928,4953,2538,989,179401,7747,144126,7508,141246,7384,2880,929,10108,1664,7593,1500,4404,1136,2927,962,9821,2153,422,344,124298,5666,91852,4783,86089,4755,5763,1199,9917,1636,4998,1069,3240,1013,4529,1173,9688,1911,74,95,197019,9429,157640,8153,149634,7712,8006,1364,7449,1637,7630,1635,3512,938,5354,1420,14734,2775,700,612,465861,12632,308858,9740,218920,8655,89938,5203,18994,2288,7188,1475,5648,912,10841,1886,111773,5583,2559,1254,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
