GEO_ID,B18140_001E,B18140_001M,B18140_002E,B18140_002M,B18140_003E,B18140_003M,B18140_004E,B18140_004M,B18140_005E,B18140_005M,B18140_006E,B18140_006M,B18140_007E,B18140_007M,NAME,B18140_001EA,B18140_001MA,B18140_002EA,B18140_002MA,B18140_003EA,B18140_003MA,B18140_004EA,B18140_004MA,B18140_005MA,B18140_005EA,B18140_006MA,B18140_006EA,B18140_007EA,B18140_007MA,state
0400000US01,26984,296,19407,1618,23139,1913,15302,987,27549,504,34111,1078,22178,243,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,37020,766,32855,3434,34527,6345,31689,3246,37245,977,46058,1904,30994,932,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,29934,411,20199,902,21174,1367,18384,2069,30361,198,33815,916,25829,360,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,26430,344,20235,1318,25091,2110,15384,1232,26880,357,31738,440,22090,416,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31280,97,22549,548,25875,711,19445,852,31582,100,36488,176,26748,179,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,32438,290,22807,1640,27607,3161,19146,1309,33593,628,40157,322,28696,799,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,38853,928,21756,1643,26712,2455,17602,2515,40249,330,46753,756,32326,375,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,33084,1629,23280,2827,25701,4535,21580,2197,34350,1755,39773,2176,30456,786,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,46285,1357,25847,3340,32454,7621,22214,3879,47450,1829,51489,1177,43707,2796,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,27268,139,20886,459,22298,818,18637,1194,27677,309,31343,179,25132,175,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,30033,273,21931,796,26564,1054,17333,1303,30372,195,34811,705,25626,274,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,33126,1111,25155,2747,25887,3299,24057,4987,33971,1215,38605,1283,30417,393,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,25233,562,20672,2063,25496,3005,15669,1827,25515,567,31872,570,20451,468,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,32060,147,21979,618,25586,1136,19402,1104,32402,148,40334,268,27069,226,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29152,410,20402,705,25561,1200,16610,1097,30070,223,36232,339,23944,488,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30900,251,18647,1552,22400,2129,15126,1342,31435,261,38837,817,25459,355,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30400,228,20793,1149,23014,2645,17236,1397,30889,238,37200,640,24766,490,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26965,270,20062,975,22938,1801,16410,1132,27528,493,32233,325,23219,660,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,29576,635,21668,969,29184,2994,16706,1072,30219,258,39622,972,22923,599,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27790,1013,16612,1477,20375,3114,12830,2727,29258,1123,34088,1360,25222,507,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,40136,292,27072,1630,31233,1490,23567,2088,40583,274,45990,478,35176,597,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,37770,555,22749,1812,30152,4406,19505,1783,39207,630,46522,562,31869,291,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,28407,388,17401,737,21419,1031,15089,738,29597,388,36205,303,22914,411,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,33897,532,19253,1542,23632,2220,14638,1745,35184,244,41189,271,29732,500,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26718,336,20186,824,22942,2249,15750,1321,27219,368,32316,534,22517,617,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,29088,414,18392,1145,22289,1444,15161,987,30168,206,35491,378,25160,332,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25677,486,16322,2772,20729,3135,12611,2590,26265,484,32198,789,21312,439,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30110,309,20317,1511,24494,3593,15599,2123,30478,274,36275,515,24832,488,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30264,232,23377,1610,28638,2843,18789,2111,30547,234,33263,1167,26740,499,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35297,486,23584,2973,26657,2460,19755,5922,35938,474,43426,2036,30090,585,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,39153,566,26387,945,30568,1631,21937,1311,40159,232,47093,464,31958,227,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25873,474,18104,2255,24699,2945,12454,1974,26377,476,31098,501,22084,498,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,34441,469,22957,855,25567,1105,20932,875,35288,201,40348,197,30834,182,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28201,296,20157,789,23035,1475,16465,915,29023,314,32070,233,25024,287,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,32164,471,21829,2302,27352,5588,18078,2173,32702,1091,41795,715,26217,799,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,30212,144,18321,1006,21555,1073,15227,829,30789,148,36803,321,25233,217,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,28683,486,22458,970,30586,850,16881,954,29547,486,35288,412,23629,381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27433,408,19358,1005,22172,1320,15664,1901,28658,623,33178,1087,23772,520,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,31635,130,21109,640,24586,1303,17312,965,32124,139,40126,213,26700,199,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31302,434,22371,2319,25957,4216,17856,3590,31679,455,37298,1124,26941,650,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26878,301,20157,919,23706,2133,15816,1021,27296,313,31973,349,23058,642,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29306,1003,19552,2220,21664,4050,16341,2178,30150,409,35780,836,25106,629,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26987,244,19803,1040,21839,960,16791,1009,27448,341,32118,274,23200,513,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30363,110,21674,401,27168,651,16491,471,30753,113,36505,229,24809,260,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27587,594,19609,1721,26870,3402,13222,1546,28427,709,37893,1128,20560,407,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30312,435,17562,3936,22442,4970,15389,1906,30786,415,35784,998,25647,706,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,35160,247,22385,1122,27363,2038,18654,1651,35824,244,42183,295,29562,555,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,33374,608,24362,1448,29977,1809,18869,1477,34604,604,42259,411,26853,366,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,27173,395,20351,1554,25510,3317,16015,2311,27902,769,35413,636,22221,443,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30693,184,18978,1152,22181,1314,15780,1296,31186,190,37919,615,25779,283,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30929,563,22657,3277,27602,3479,12219,3420,31411,568,41680,768,23762,1061,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16686,186,14592,828,13768,1132,15364,1013,16896,192,16721,243,17154,279,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
