GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003EA,B23024_003MA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007EA,B23024_007MA,B23024_008EA,B23024_008MA,B23024_009MA,B23024_009EA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012MA,B23024_012EA,B23024_013EA,B23024_013MA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018EA,B23024_018MA,B23024_019EA,B23024_019MA,B23024_020MA,B23024_020EA,B23024_021MA,B23024_021EA,B23024_022MA,B23024_022EA,B23024_023EA,B23024_023MA,B23024_024EA,B23024_024MA,B23024_025EA,B23024_025MA,B23024_026MA,B23024_026EA,B23024_027EA,B23024_027MA,B23024_028EA,B23024_028MA,B23024_029EA,B23024_029MA,B23024_030EA,B23024_030MA,B23024_031MA,B23024_031EA,state
0400000US13,5902327,8673,962075,21288,195991,7949,43060,3851,0,211,43060,3851,24164,2738,18896,2173,152931,6636,766084,19041,461214,13989,1087,669,460127,13958,345039,11609,115088,6894,304870,10556,4940252,22650,468655,14008,200668,8217,1862,666,198806,8196,173663,7034,25143,3326,267987,10219,4471597,26818,3795148,26438,27512,3169,3767636,26313,3582774,26790,184862,7717,676449,13072,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,827218,1731,90145,5565,16167,2784,3699,1036,0,181,3699,1036,2905,1084,794,361,12468,2396,73978,4979,38065,3173,537,280,37528,3208,31001,2916,6527,1346,35913,3550,737073,5787,52670,3554,30072,2801,1104,441,28968,2776,26179,2520,2789,877,22598,2182,684403,6488,588772,7111,25637,2112,563135,7541,541236,7775,21899,2619,95631,3882,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,905670,3194,123543,6388,24516,2609,5910,1407,0,190,5910,1407,4375,1187,1535,554,18606,2251,99027,6319,59566,4524,0,190,59566,4524,52115,3979,7451,1685,39461,3709,782127,6700,71934,3953,35993,3034,142,131,35851,3032,33302,3063,2549,699,35941,3189,710193,7269,595750,7539,3456,1333,592294,7395,569400,8140,22894,2501,114443,5568,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7621371,5228,997120,16869,177743,6405,44897,3518,0,182,44897,3518,23616,2677,21281,2310,132846,5473,819377,16383,490541,12539,0,182,490541,12539,352606,10192,137935,6627,328836,11040,6624251,17634,478251,9450,240187,6633,95,104,240092,6632,212483,6003,27609,2555,238064,8021,6146000,19033,5317001,21125,6965,1317,5310036,21095,5041687,22239,268349,8423,828999,13035,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3789958,5347,543950,13740,124003,5804,29800,2844,0,187,29800,2844,17274,2098,12526,1860,94203,5386,419947,11327,267195,7905,42,79,267153,7911,203818,6875,63335,4443,152752,7514,3246008,15301,345319,8830,167826,5789,237,248,167589,5781,154207,5907,13382,1796,177493,6840,2900689,16890,2524054,16212,1120,414,2522934,16206,2419664,15532,103270,5488,376635,8890,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1761500,3939,208543,8502,43327,3935,13578,2091,0,155,13578,2091,9590,1736,3988,1032,29749,2710,165216,7035,108536,6027,0,155,108536,6027,91853,5701,16683,2088,56680,3313,1552957,9290,127708,5164,75266,4294,60,105,75206,4292,70223,4151,4983,1031,52442,2610,1425249,10438,1278864,10806,1803,988,1277061,10955,1243137,10666,33924,2624,146385,4963,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1642359,4404,210032,7811,49040,3416,14044,1928,0,168,14044,1928,8975,1509,5069,1121,34996,2789,160992,6606,100291,4759,233,205,100058,4778,84084,4644,15974,1924,60701,4194,1432327,8498,137444,4991,73883,4078,1042,608,72841,4007,65925,4011,6916,1423,63561,3600,1294883,9277,1134740,9495,11581,1825,1123159,9187,1091189,8851,31970,2933,160143,5496,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2559989,5568,462262,13424,144114,7682,24181,2629,0,185,24181,2629,14035,2026,10146,1577,119933,6735,318148,9783,186121,7143,362,239,185759,7173,138335,6055,47424,4048,132027,6516,2097727,14179,278494,8629,112265,5151,604,351,111661,5145,100628,5059,11033,1417,166229,6439,1819233,15717,1551837,13915,7292,1136,1544545,13782,1479038,13669,65507,3905,267396,7497,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2700431,5854,484813,13454,110722,5542,22374,2529,42,59,22332,2535,13908,1854,8424,1617,88348,5345,374091,12244,210740,8290,384,353,210356,8307,162333,7252,48023,3705,163351,7743,2215618,14570,248806,9543,113465,5602,779,586,112686,5601,101822,5438,10864,1847,135341,7017,1966812,13967,1651418,13587,8712,1784,1642706,13688,1572434,14582,70272,5908,315394,9342,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,783588,2069,108184,5324,37632,3083,7121,1259,0,159,7121,1259,4376,1005,2745,851,30511,2783,70552,4385,43530,3832,0,159,43530,3832,35109,3566,8421,1297,27022,2597,675404,5366,74652,4199,36171,3196,50,83,36121,3189,32174,3055,3947,967,38481,2752,600752,6841,529799,7048,1455,580,528344,7116,508736,7250,19608,2259,70953,3482,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3579703,3984,337846,12100,68669,4431,16980,2312,0,193,16980,2312,8304,1554,8676,1541,51689,3614,269177,11236,161942,8025,129,118,161813,8016,116007,6309,45806,3773,107235,6263,3241857,11875,237543,8293,127655,6116,246,217,127409,6092,113010,5607,14399,1956,109888,5684,3004314,12882,2643777,13190,16285,2028,2627492,12925,2497204,13558,130288,6037,360537,8979,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4028824,4596,437820,12821,106913,6025,20637,2298,0,198,20637,2298,12967,1853,7670,1354,86276,5655,330907,11385,187313,8354,0,198,187313,8354,139806,6546,47507,4616,143594,8115,3591004,13593,277031,9254,144365,6985,196,216,144169,7012,124843,6658,19326,2268,132666,6096,3313973,15307,2957150,16915,3696,1229,2953454,17196,2820536,17428,132918,7137,356823,8765,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5791316,4842,899688,18320,227629,7951,50650,3643,0,165,50650,3643,28803,2705,21847,2304,176979,6280,672059,14507,416219,11268,87,145,416132,11270,304212,9441,111920,5763,255840,9164,4891628,19441,519798,9537,217468,6432,86,112,217382,6424,193078,6373,24304,2057,302330,7281,4371830,19599,3714297,21065,2896,606,3711401,21106,3532521,21909,178880,5664,657533,9427,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3214796,3928,345303,9854,77414,4369,21906,2390,0,141,21906,2390,15774,2191,6132,1377,55508,3712,267889,8852,173674,7564,0,141,173674,7564,144112,6750,29562,3104,94215,4937,2869493,10899,203337,6027,117798,5347,58,99,117740,5349,109010,5226,8730,1411,85539,3544,2666156,11816,2394934,12211,2607,799,2392327,12212,2321617,12263,70710,3411,271222,6700,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1678750,5218,329678,10586,85244,5307,15588,2191,0,206,15588,2191,8966,1454,6622,1366,69656,5095,244434,8759,141009,6888,179,193,140830,6879,97800,5790,43030,3158,103425,6124,1349072,10319,176506,7327,71914,4516,189,299,71725,4526,63662,4209,8063,1781,104592,5480,1172566,10317,993640,10995,5601,1391,988039,10786,936266,10684,51773,4281,178926,6772,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3497918,4978,513167,14007,141050,7532,32124,3525,0,181,32124,3525,19608,2606,12516,1978,108926,5949,372117,11908,227151,9338,54,66,227097,9330,172941,7211,54156,4819,144966,7661,2984751,14003,326093,8641,149923,5748,618,406,149305,5743,134461,5686,14844,2068,176170,6213,2658658,15673,2308458,16104,7941,1548,2300517,16004,2207390,16102,93127,5103,350200,8593,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,590673,2378,94251,5713,18559,2105,6082,980,0,161,6082,980,4936,923,1146,536,12477,1932,75692,5237,47798,3935,0,161,47798,3935,41094,3745,6704,1249,27894,3020,496422,5582,48768,3402,24186,2415,0,161,24186,2415,22340,2226,1846,605,24582,2205,447654,6365,385823,6154,2831,806,382992,6202,370999,6277,11993,2039,61831,3163,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1068729,3246,124062,4910,27483,2771,8132,1356,0,153,8132,1356,5856,1118,2276,643,19351,2156,96579,4198,66695,3130,0,153,66695,3130,56091,2929,10604,1843,29884,2925,944667,5887,72148,3085,43564,2387,321,262,43243,2408,40354,2221,2889,719,28584,2176,872519,6070,792986,7127,3659,839,789327,7074,771591,7143,17736,1941,79533,3492,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1686174,2105,235848,10630,45750,4300,14313,2179,0,203,14313,2179,8181,1507,6132,1430,31437,3327,190098,8991,112165,7151,284,349,111881,7180,81157,5808,30724,3210,77933,5130,1450326,10570,150707,6925,80887,5494,220,262,80667,5441,72164,5029,8503,1561,69820,4761,1299619,11456,1108617,12417,5743,1027,1102874,12674,1040030,12645,62844,4635,191002,7776,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,794319,2062,68355,4466,17188,2371,5404,1216,0,182,5404,1216,3286,757,2118,884,11784,2093,51167,4129,32414,2908,0,182,32414,2908,25497,2946,6917,1169,18753,2431,725964,4720,62044,4302,31636,2915,0,182,31636,2915,28409,2764,3227,854,30408,3142,663920,5827,587457,6200,874,425,586583,6151,567881,5881,18702,2062,76463,4331,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5308669,3704,519542,13151,90255,4406,21786,2489,0,195,21786,2489,12747,2027,9039,1283,68469,3387,429287,11964,253010,8802,94,129,252916,8821,185149,8306,67767,3932,176277,6379,4789127,13682,331137,9077,174281,6513,45,65,174236,6520,153813,6336,20423,2688,156856,6646,4457990,16237,3858441,18776,6693,1309,3851748,18541,3643746,18870,208002,6607,599549,12835,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1183221,3008,231678,9762,50228,4337,12890,2258,0,190,12890,2258,7549,1764,5341,1455,37338,3411,181450,8597,105122,6435,178,151,104944,6415,79147,5636,25797,3150,76328,4547,951543,10126,106215,5414,44756,3325,115,150,44641,3313,40244,3089,4397,1184,61459,4029,845328,10549,703932,9919,7131,1315,696801,10021,663785,9721,33016,2712,141396,6000,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11871061,6551,1706711,27918,321120,10173,64498,4405,0,189,64498,4405,40637,3877,23861,2248,256622,8452,1385591,24052,752695,15765,71,120,752624,15751,566661,13276,185963,7790,632896,14954,10164350,28469,752854,15133,358261,9916,731,451,357530,10004,322289,9840,35241,2632,394593,10994,9411496,27533,8054294,26138,13970,2076,8040324,25918,7657597,25962,382727,8981,1357202,16449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5788227,7134,928841,17357,211594,9291,51727,4139,204,328,51523,4090,31303,3204,20220,2320,159867,7363,717247,13698,444054,11526,1405,672,442649,11519,325882,8994,116767,7291,273193,10679,4859386,18126,491833,10777,214031,7476,3771,1299,210260,7521,188559,6819,21701,2412,277802,7861,4367553,18572,3753560,19744,52207,3854,3701353,19818,3522454,19806,178899,7242,613993,13550,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,434298,2468,45342,3810,8732,1370,2592,821,0,147,2592,821,2440,808,152,117,6140,1181,36610,3574,21347,2712,81,146,21266,2697,18536,2663,2730,906,15263,2123,388956,4516,28279,2442,17804,1921,0,147,17804,1921,16072,1791,1732,709,10475,1504,360677,4779,322431,5047,3184,1013,319247,5132,313830,5301,5417,1197,38246,2766,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6712556,6593,995445,17285,259465,8707,62761,3866,0,185,62761,3866,40013,3345,22748,2221,196704,7369,735980,14803,451631,10431,66,114,451565,10408,333073,9687,118492,5046,284349,9490,5717111,18064,561775,12407,270925,7790,450,282,270475,7811,244332,7739,26143,2311,290850,9316,5155336,19151,4477686,18153,6796,1396,4470890,18094,4295181,18371,175709,7337,677650,13191,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2196321,3676,346177,9061,94580,4126,21108,2108,0,153,21108,2108,13680,1488,7428,1369,73472,3570,251597,7434,145117,5242,110,90,145007,5224,120135,4655,24872,2305,106480,5362,1850144,9168,229390,5739,115508,4447,877,644,114631,4330,104949,4040,9682,1522,113882,4051,1620754,11076,1375870,9390,9487,1358,1366383,9308,1324150,9135,42233,2852,244884,5992,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
