GEO_ID,B06009_001E,B06009_001M,B06009_002E,B06009_002M,B06009_003E,B06009_003M,B06009_004E,B06009_004M,B06009_005E,B06009_005M,B06009_006E,B06009_006M,B06009_007E,B06009_007M,B06009_008E,B06009_008M,B06009_009E,B06009_009M,B06009_010E,B06009_010M,B06009_011E,B06009_011M,B06009_012E,B06009_012M,B06009_013E,B06009_013M,B06009_014E,B06009_014M,B06009_015E,B06009_015M,B06009_016E,B06009_016M,B06009_017E,B06009_017M,B06009_018E,B06009_018M,B06009_019E,B06009_019M,B06009_020E,B06009_020M,B06009_021E,B06009_021M,B06009_022E,B06009_022M,B06009_023E,B06009_023M,B06009_024E,B06009_024M,B06009_025E,B06009_025M,B06009_026E,B06009_026M,B06009_027E,B06009_027M,B06009_028E,B06009_028M,B06009_029E,B06009_029M,B06009_030E,B06009_030M,NAME,B06009_001EA,B06009_001MA,B06009_002MA,B06009_002EA,B06009_003EA,B06009_003MA,B06009_004MA,B06009_004EA,B06009_005MA,B06009_005EA,B06009_006EA,B06009_006MA,B06009_007MA,B06009_007EA,B06009_008EA,B06009_008MA,B06009_009EA,B06009_009MA,B06009_010MA,B06009_010EA,B06009_011EA,B06009_011MA,B06009_012EA,B06009_012MA,B06009_013MA,B06009_013EA,B06009_014MA,B06009_014EA,B06009_015MA,B06009_015EA,B06009_016EA,B06009_016MA,B06009_017EA,B06009_017MA,B06009_018MA,B06009_018EA,B06009_019MA,B06009_019EA,B06009_020MA,B06009_020EA,B06009_021MA,B06009_021EA,B06009_022EA,B06009_022MA,B06009_023EA,B06009_023MA,B06009_024MA,B06009_024EA,B06009_025MA,B06009_025EA,B06009_026MA,B06009_026EA,B06009_027EA,B06009_027MA,B06009_028EA,B06009_028MA,B06009_029MA,B06009_029EA,B06009_030MA,B06009_030EA,state
0400000US13,6576408,7928,943888,17059,1869967,23164,1851953,19021,1199733,17773,710867,15270,3047848,26871,512454,11757,1058049,19146,848608,16752,411652,10324,217085,7315,2587670,27720,184865,7781,593593,13665,813725,16083,618610,11452,376877,10390,97511,7979,8048,1775,22351,3088,30281,3465,23359,2809,13472,2395,843379,15272,238521,9269,195974,8238,159339,8832,146112,8630,103433,5404,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,974586,1323,80889,4289,277667,7896,313691,7266,200315,6801,102024,4522,446768,9362,28852,2584,154852,7215,140662,5323,87388,4883,35014,2719,274534,5585,7535,1524,49154,3548,101037,5210,69249,4122,47559,3177,33074,3198,2505,766,8118,1746,12606,1766,6362,1068,3483,849,220210,8009,41997,3359,65543,4041,59386,3867,37316,2749,15968,1723,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1045193,2587,103178,6044,294862,9480,385631,9966,175108,7366,86414,4754,396212,9590,29411,2795,124522,6185,156237,6712,62121,4314,23921,2640,560652,10839,38865,3262,148844,6931,211637,8164,103912,5308,57394,3954,10139,1710,515,375,1820,798,5407,1302,1816,689,581,329,78190,4475,34387,3579,19676,3028,12350,1683,7259,1543,4518,1315,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8639076,4208,1021866,13397,2305681,24172,2478122,23984,1737022,19299,1096385,15109,5130059,24223,398546,10498,1509057,18328,1684966,18856,994654,15211,542836,10618,1819317,18548,164154,5173,385579,10232,478654,10545,451395,10310,339535,7730,103742,5946,22880,2758,23355,2575,26837,2877,20303,2687,10367,1473,1585958,17186,436286,10614,387690,11136,287665,9309,270670,8920,203647,7329,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4342916,4585,501670,10460,1488013,14673,1282631,15221,682893,12042,387709,10605,2734995,13902,280618,8333,1033845,12708,829878,13553,402480,9423,188174,7421,1323670,14383,139852,5678,390053,8954,401135,8194,235546,7281,157084,6031,32538,3192,4550,1204,6747,1371,12167,2003,5080,1118,3994,1012,251713,9172,76650,4744,57368,4678,39451,3968,39787,3682,38457,3766,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2062734,3591,162390,5637,654890,9382,675028,11082,383943,7715,186483,6831,1424007,9071,89060,4012,498520,8767,487739,9258,251598,6493,97090,4588,511395,8852,34661,2459,130391,4422,161709,5560,113129,4827,71505,4426,10984,1653,870,508,2369,689,3613,963,2492,881,1640,461,116348,4002,37799,2842,23610,2624,21967,2894,16724,1897,16248,2214,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1881521,3917,182884,7103,498750,10142,606803,8632,381292,8675,211792,5692,976507,9910,70210,3561,295647,7091,342076,6612,185659,6113,82915,3673,727324,9470,52558,3860,166229,5983,231016,6120,170731,5371,106790,4729,18146,1970,1722,641,4602,986,5946,1248,3488,862,2388,624,159544,5025,58394,3983,32272,3231,27765,2849,21414,2043,19699,1995,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967181,5158,461039,11950,1003583,12159,842858,12536,386963,8874,272738,7769,1963305,14556,332460,10621,727252,9882,540674,10408,217289,7207,145630,5161,861093,15551,92564,4688,243831,7820,271733,7996,147797,5650,105168,5208,18747,2105,1928,785,3328,843,7169,1258,3345,832,2977,850,124036,5753,34087,3342,29172,3379,23282,2592,18532,2140,18963,2222,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3060688,5183,502503,12656,1033528,15177,823061,13688,463860,10327,237736,8201,2264278,12242,389415,11287,812463,11884,601380,12886,320854,10429,140166,6474,613544,12230,67501,3996,169150,7042,186282,7267,114629,5244,75982,3922,21657,2560,2037,728,6005,1486,5980,1346,5549,1131,2086,630,161209,5884,43550,3396,45910,5204,29419,3246,22828,2748,19502,2616,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,959407,1697,79414,3555,310287,7780,287925,6945,185890,5324,95891,3974,561086,7440,55049,3275,216352,7254,170825,6293,86180,4128,32680,2910,347807,6986,16760,1792,82620,3937,103913,4451,88728,3840,55786,2750,9999,1331,348,169,2708,921,3184,732,1996,552,1763,480,40515,2751,7257,1380,8607,1483,10003,1618,8986,1682,5662,1155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4062813,3446,422614,11959,1043926,16687,1042589,16957,841315,13053,712369,11550,1528200,14990,162816,7240,539727,11579,431041,10687,252669,7731,141947,5464,1705551,16070,97408,4656,345797,9316,450188,11783,418383,9584,393775,8180,57962,3783,3394,965,9108,1412,17266,1968,13996,1752,14198,1851,771100,12901,158996,7860,149294,8740,144094,6401,156267,6407,162449,6831,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4654351,2622,479847,11565,1161032,16535,1096743,14380,1077993,16983,838736,13869,2567562,16887,175559,6064,760520,12847,714547,12470,575730,12947,341206,7468,1037129,12484,47252,3599,148497,5541,196404,5861,329602,7414,315374,7870,144190,5825,50533,3988,35891,3442,27651,2626,17886,1985,12229,1794,905470,14360,206503,8502,216124,9106,158141,7173,154775,6595,169927,7028,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6680525,4001,677590,11647,1980847,14929,2194749,17692,1105362,12648,721977,10882,4813769,17089,413764,9650,1531456,13796,1688512,14806,756710,10199,423327,7312,1296869,14870,139376,5142,333025,6376,397537,8935,239077,6951,187854,6518,44343,2997,6145,1387,9930,1521,14784,1648,8659,1341,4825,902,525544,10529,118305,5223,106436,5548,93916,4112,100916,4214,105971,4294,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3672583,3319,272508,6328,943377,11816,1198164,10871,834094,10954,424440,7025,2296856,13445,132422,4356,671539,9683,818274,9688,479513,7153,195108,5446,1008274,12123,48868,3035,200178,6015,299962,6679,285836,7117,173430,5365,24434,2702,1237,460,4584,1093,9160,1555,6389,1231,3064,721,343019,8907,89981,5337,67076,4658,70768,4085,62356,4050,52838,4237,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1950710,4021,335974,8867,585936,11034,617847,10781,254250,9001,156703,7370,1311122,12083,242968,7893,407693,9490,407736,10311,159247,6978,93478,5553,570175,11546,74419,4729,160250,6290,194495,7015,85858,5301,55153,3741,15647,2281,1786,712,3794,1181,5762,1370,2641,1034,1664,675,53766,3705,16801,1931,14199,2023,9854,1675,6504,1265,6408,1651,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4076767,4964,453826,11023,1279755,15604,1222475,16606,696669,12058,424042,10568,2453246,17468,281370,8619,846495,13276,740805,13764,382823,8793,201753,6865,1411185,15817,131501,5892,388658,8969,436957,10767,272040,8273,182029,6660,31241,3060,2473,714,7419,1268,9997,1742,7272,1453,4080,916,181095,6670,38482,4160,37183,3693,34716,3816,34534,3145,36180,2881,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695850,2391,51402,3454,213165,5659,227444,6605,135401,4062,68438,3493,330767,6970,23972,2318,109522,4781,112267,5124,60789,3395,24217,2220,340685,7356,24088,2543,97438,4636,108964,4743,69851,3495,40344,2863,6235,1438,597,436,1543,843,1605,584,1869,879,621,368,18163,2030,2745,818,4662,925,4608,1120,2892,639,3256,937,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1224701,2481,119161,5226,333560,6776,410211,6232,247729,5860,114040,4505,734357,8065,46492,2848,222270,5416,260315,6150,147868,4545,57412,2768,380600,7627,24633,2208,88845,3969,133487,4791,86509,4255,47126,3105,9416,1405,821,352,2372,738,3001,774,2177,599,1045,389,100328,3858,47215,3365,20073,2447,13408,1805,11175,1646,8457,1555,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1919598,2061,285569,8642,540814,11458,649752,10773,291473,8160,151990,5788,185040,7429,18116,2716,62193,4074,68508,4016,24351,2926,11872,1711,1213326,9331,103659,4757,344771,9761,459924,7640,194511,6481,110461,5075,35415,3237,4393,1231,7972,1346,14151,2290,6064,1079,2835,739,485817,9138,159401,6577,125878,7324,107169,5178,66547,4581,26822,2577,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,931304,1569,73003,4060,265993,6760,266278,8233,201723,6114,124307,4677,312467,7051,31864,2986,116798,4855,91680,4977,48568,2949,23557,2229,541140,7787,27717,2494,133044,5345,155867,6156,137366,5870,87146,4014,9917,1534,1115,586,1663,627,3620,863,2058,790,1461,580,67780,4110,12307,2037,14488,2137,15111,1767,13731,1699,12143,1710,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6127931,1949,669926,12752,1729723,19403,1437014,17717,1415973,17840,875295,15395,2577760,20122,180543,5827,837089,15403,687718,12018,583648,11971,288762,7683,1644558,14958,102178,4263,402208,9790,399930,9071,424376,10160,315866,8359,168798,6540,50890,3554,51093,3381,32694,2775,21617,2893,12504,1736,1736815,19449,336315,9686,439333,13095,316672,10750,386332,10377,258163,8789,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1373822,3505,217112,6903,362284,9783,431492,10210,206947,6867,155987,6150,591900,10734,90491,5320,189896,7223,200355,7027,73274,4047,37884,3296,590608,8713,45148,2953,130656,5751,200253,7161,113201,5586,101350,4777,17564,2307,1990,684,2792,901,6652,1592,3570,768,2560,896,173750,8259,79483,4860,38940,3753,24232,2918,16902,2219,14193,2211,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13539612,4821,1930575,21319,3599907,27257,3341148,24037,2651150,25950,2016832,24541,7419489,29761,633310,11945,2162026,20827,2132337,19618,1415717,18460,1076099,16637,1795530,21376,132532,5714,333974,8502,388468,9517,509999,12373,430557,10509,388437,10158,129180,5820,103916,5285,74431,4443,45505,3445,35405,3148,3936156,26769,1035553,18099,999991,18685,745912,12205,679929,14371,474771,13276,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661937,8478,902726,15394,1772285,17356,2074362,18747,1239857,17105,672707,11672,3349975,21100,502761,11657,1069111,14823,1069942,14644,498736,12386,209425,7903,2599604,21374,172291,7071,550437,14275,871764,13375,628674,12455,376438,8475,81082,4963,7782,1672,16575,2218,28401,3355,16304,1956,12020,1604,631276,11779,219892,8115,136162,6467,104255,4942,96143,5529,74824,4755,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478850,1774,37266,2363,133393,4215,176875,5220,94873,3685,36443,2569,301959,5518,26120,1820,87785,3144,108702,4145,59005,3234,20347,2151,154981,5496,7826,1299,40748,3021,62083,4388,31175,2719,13149,1735,3113,829,156,191,1003,390,833,313,1053,607,68,66,18797,2240,3164,1126,3857,1208,5257,1313,3640,819,2879,846,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7857460,5100,836031,14533,2666563,21011,2262648,19901,1301747,14716,790471,12411,5534913,24674,539650,12904,2035660,19325,1658396,18237,857606,12906,443601,9570,1863221,22477,214146,6795,532294,10419,513416,12115,350665,9596,252700,7357,63572,4245,10989,1827,17340,2224,18002,1947,8942,1694,8299,1273,395754,9894,71246,4271,81269,5162,72834,4850,84534,3996,85871,4689,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529885,3184,321930,6924,801435,10199,795152,11275,405799,8929,205569,5971,1365221,10236,149567,4629,467863,8835,434312,8654,215105,5438,98374,4214,958063,9654,99235,4418,284637,6298,320237,6141,164621,6107,89333,3519,26640,2291,2637,851,5404,944,9679,1471,5248,1200,3672,1111,179961,4479,70491,3351,43531,3205,30924,2583,20825,2173,14190,1642,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2746957,3516,283446,9462,666778,14404,950487,14692,528064,10563,318182,8946,956869,13845,73115,4463,274455,9325,375026,9300,166473,5960,67800,3797,1431020,13391,102483,5349,314543,9264,498202,10505,307327,8228,208465,6752,29965,3207,1950,844,5800,1267,10301,1803,7002,1270,4912,1297,329103,8828,105898,6149,71980,5072,66958,5129,47262,3102,37005,3191,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
