GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001MA,B14007_001EA,B14007_002EA,B14007_002MA,B14007_003EA,B14007_003MA,B14007_004EA,B14007_004MA,B14007_005MA,B14007_005EA,B14007_006MA,B14007_006EA,B14007_007MA,B14007_007EA,B14007_008EA,B14007_008MA,B14007_009EA,B14007_009MA,B14007_010MA,B14007_010EA,B14007_011MA,B14007_011EA,B14007_012MA,B14007_012EA,B14007_013EA,B14007_013MA,B14007_014EA,B14007_014MA,B14007_015EA,B14007_015MA,B14007_016MA,B14007_016EA,B14007_017MA,B14007_017EA,B14007_018MA,B14007_018EA,B14007_019MA,B14007_019EA,state
0400000US13,9716948,7287,2780545,18302,173348,6332,148661,6574,133888,6616,149689,6528,144914,6385,138764,6847,144586,6434,140911,6236,138888,6477,152239,7341,143743,6128,141481,6126,139617,6891,154999,7476,604042,14423,130775,6938,6936403,17095,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1364015,2142,335539,5882,19893,1984,15994,1606,17485,1838,14781,1663,18985,1800,15841,1795,18715,2213,19600,2381,15810,1721,13287,1864,16598,1946,15321,1460,15350,1808,17616,2078,83207,4619,17056,2220,1028476,5524,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1569382,2680,445627,7132,20427,2484,25504,2323,21806,2272,22850,2661,24754,2549,25765,2388,24004,2432,24208,2401,22242,2621,27478,2403,23618,2504,26375,2167,23519,2177,24877,2104,94809,5619,13391,1884,1123755,7534,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12417902,6279,3379651,14053,228612,6853,168143,5399,164776,6210,168501,5678,162673,5764,161561,5616,169265,6133,168576,6343,169818,5884,176966,6118,166285,5364,172475,5139,172381,4990,188345,6327,746794,12210,194480,6244,9038251,14249,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6351063,5115,1727143,12086,100340,4659,85506,5229,93712,4159,87059,4193,91225,4195,83242,4584,87441,4747,92538,3898,89747,4629,93612,5330,91178,3712,88506,3436,89773,4092,95201,4378,387953,9139,70110,4072,4623920,12948,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2992054,3307,804095,7500,56066,3025,44534,2381,38817,2746,40281,2430,41818,2602,38059,2998,44264,2980,36782,2379,41741,2854,40126,2581,39935,2553,39177,2069,41422,2433,39779,2867,183254,5647,38040,3040,2187959,6800,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2785340,3469,785489,7795,50455,3104,42020,2916,41478,2970,39031,2803,38756,2834,43028,3099,37377,2487,38553,2977,38661,2759,42610,2574,36341,2398,43044,2472,39152,2719,42704,2701,171266,7063,41013,3272,1999851,7508,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4253594,4307,1078943,8830,57377,3347,58787,3596,57266,3051,60019,3886,58527,3543,58999,3311,53838,3069,55058,3610,60233,3777,54154,3454,57353,3099,58823,2935,53181,3143,58620,3817,230713,6256,45995,3261,3174651,9637,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4469571,5373,1179507,11035,82487,4096,64725,4643,66908,4645,64860,3717,57410,3570,66533,4097,65428,4414,57852,3627,67859,4041,64802,4280,59662,4291,57799,3352,58361,3724,57415,3788,239852,8420,47554,3583,3290064,11761,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293060,1579,296931,4264,15240,1705,13335,1739,13617,1704,15210,1477,15509,1777,14724,1742,16134,1980,15826,1836,13807,1409,14658,1492,17219,1425,16125,1551,17122,1494,13834,1753,70805,3460,13766,1823,996129,4201,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5763330,3814,1563158,11379,98378,4376,80196,4309,73424,3603,73063,3830,74265,4714,71895,3679,68444,3690,75051,4201,79001,4843,76676,3793,74014,3580,78146,3752,74167,3233,81744,4178,367144,9267,117550,5114,4200172,11644,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6528886,4288,1737678,10246,112058,4302,78706,4129,74343,4078,73660,4111,73638,3887,73334,3828,79132,4050,82464,4528,80615,4240,81617,4257,85526,3974,83748,4133,83662,3802,86305,3831,447403,9203,141467,5895,4791208,10810,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9571271,5277,2555615,13907,138526,4944,122363,4811,122310,4795,124065,4886,122338,4652,119232,4075,128958,4831,123120,4501,129551,4485,127931,4829,134899,5020,138053,4043,129871,4671,141362,4674,626755,12496,126281,4692,7015656,13662,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252805,3642,1398073,8131,89528,3624,73932,3883,71871,3861,72186,3311,69758,2886,70236,3482,75400,3771,72885,3325,69216,3118,68908,3272,71046,3332,67739,2874,73662,3122,77833,3358,306588,6281,67285,3691,3854732,8884,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2881773,4195,806652,8472,46887,3446,47269,3906,40922,3292,42394,3301,40793,2804,41001,3637,38618,3600,46139,3543,40252,3543,46178,3757,45027,3147,39017,3344,36348,2648,43963,3555,179073,6480,32771,3543,2075121,8841,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5843961,4074,1537651,10699,89133,4356,78397,3312,76001,3840,79230,4136,82433,3811,81579,4340,76993,4007,77635,4324,75944,4442,83219,4680,76878,4221,84384,3237,70614,3541,75023,3480,352213,8154,77975,4350,4306310,10323,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,988349,1611,236766,4714,13931,1518,13411,1480,13788,1261,13187,1373,11856,1370,11724,1361,13363,1397,12461,1487,11688,1334,12472,1342,11294,1499,12475,1526,12313,1428,12457,1570,50892,3387,9454,1390,751583,4340,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1803373,2694,501598,5876,30572,2224,25805,2189,24734,2187,25470,2087,26658,1872,28316,2218,25328,1855,28331,2215,24540,1704,24100,2267,25968,2005,24314,1489,23960,1748,26785,2333,110093,4370,26624,1907,1301775,6106,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2736916,3379,699683,6967,29595,2596,38704,3553,39052,2823,39425,2926,38614,3204,36222,2621,37417,2596,34433,2492,39428,3106,38770,3337,34534,2555,40823,2712,36716,2307,42710,2991,143750,5899,29490,2901,2037233,7345,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1290944,1909,314674,4541,17726,1690,15024,1617,12884,1760,14847,1686,14561,1680,16768,1899,13922,1721,15576,1899,16673,1923,14727,1632,17317,1854,17145,1843,16483,1770,19344,2151,75654,3515,16023,2303,976270,4181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8628695,5850,2272659,12194,174739,6213,111035,5099,108152,5401,114066,4878,113907,5231,107205,4754,111605,4871,116836,5292,115452,4776,114163,5001,115004,5670,122905,4318,116951,4780,129292,5117,486006,10610,115341,5437,6356036,12260,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2005740,3551,560799,8382,26381,3247,31894,2735,26197,2491,29891,2664,28431,2045,28231,3301,25998,2393,29222,2482,27499,2741,28933,2381,31702,2999,24367,2118,27478,2186,32035,2818,134882,5753,27658,2977,1444941,7588,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19062160,9613,4874923,18598,302978,7999,241705,7251,229740,7700,228168,7230,232516,6928,235307,6912,234275,7167,226166,6851,233490,6428,227997,7700,248360,7792,255017,7825,226493,6296,270676,7686,1175072,14640,306963,8209,14187237,17444,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9592631,6714,2556055,14377,146508,5366,130610,6675,135356,6331,125423,5749,129282,5820,125547,5727,122525,5366,131951,6196,134740,6665,134206,5031,135893,5822,130389,5097,120541,4535,132239,5731,597715,11968,123130,6769,7036576,14881,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709716,1582,182606,3666,10350,1433,11025,1571,8745,1150,10267,1300,8237,1094,10386,1274,9936,1348,6852,1050,7215,1040,8365,1318,8341,1290,9134,1050,7981,935,8242,1350,49979,3512,7551,1249,527110,4028,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11190481,5938,2901361,15916,172955,6791,143736,5558,147687,5379,143183,5927,150779,6027,145740,5945,142801,5848,154326,5834,147050,5624,147177,5525,158113,4691,159470,4486,148881,5451,152464,5186,647950,10963,139049,6609,8289120,15781,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3719468,3530,997987,8760,66460,3405,57813,2602,57682,3079,56107,2819,54576,2810,52507,2967,52395,2738,50940,2588,48403,2923,55038,2523,50112,2409,51838,2614,52801,2641,49281,2849,205826,6593,36208,2754,2721481,8014,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3837169,3681,956494,8811,51861,2779,47057,3424,48902,3116,49358,3101,47895,3649,46909,3043,49638,4031,45959,2761,48521,3191,47579,3454,49009,3287,49444,3183,48293,3380,47318,3357,232589,6662,46162,3452,2880675,9065,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367779,6252,3011245,16096,173372,7202,141954,5241,139928,4984,150483,4652,147169,5008,151261,4923,152891,5645,150517,5718,156150,5682,164749,5251,158626,5220,158794,4974,153166,5297,159865,5123,688329,11220,163991,6688,9356534,15164,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1024485,1736,267358,4470,15356,1902,10942,1464,13332,1621,11118,1715,11907,1632,8973,1290,11100,1692,12764,1639,13231,1688,11188,1632,12453,1568,12247,1286,13684,1595,15081,2060,81027,3637,12955,2009,757127,4449,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4668976,4421,1207095,9753,65456,4450,75211,4365,67300,4559,59294,3864,60999,3661,54477,3636,64595,4445,63358,4614,57980,4028,59647,4194,62430,3863,61064,4112,58031,3240,68890,4018,273136,8067,55227,3590,3461881,9310,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,817645,1771,223281,3870,16662,1646,10788,1142,11538,1669,11889,1272,11367,1423,11120,1281,11982,1408,11645,1360,10823,1224,11770,1441,12070,1218,11080,1174,11293,1538,11690,1308,47386,2943,10178,1451,594364,3895,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6312125,5175,1589191,10388,86684,4580,79853,4883,90692,5300,80493,4325,77964,4386,85026,5020,83172,4449,82101,4040,82103,4392,89083,4353,84140,3985,82563,3974,89783,4426,85068,5119,338352,7873,72114,5061,4722934,10204,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25813524,12058,7467266,26284,449641,11207,416924,9450,412067,9241,403147,10663,404539,9618,403921,11331,396747,9670,388560,10194,410315,9910,409124,9688,402326,9515,379520,8117,366569,9055,390785,11000,1526401,19990,306680,9429,18346258,25815,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2795749,3810,953887,8239,60426,3609,52486,3160,53631,2720,48056,2519,50480,2874,51893,2845,52881,3266,48739,3199,49443,3123,48497,2909,49657,3328,48431,2923,45309,2481,50190,3010,212352,6489,31416,2590,1841862,8224,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608282,1158,146261,3132,8509,1048,7779,1288,6291,794,6095,977,7424,939,6763,1042,6156,878,7029,1069,7305,1041,5995,1059,7438,1226,8504,1067,6997,841,8604,1021,38036,2232,7336,1129,462021,3014,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8027413,5816,2168651,16063,129465,5263,108576,4751,102789,4492,102288,4261,106233,5096,105346,5519,98115,4828,106075,4603,106364,4582,107835,5092,105592,4393,104467,4042,105866,4238,115472,5597,517463,10042,146705,6346,5858762,14731,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6799458,5339,1725154,12621,99271,4755,95478,4617,87817,4084,92124,4798,89894,4223,82442,4096,90976,3961,84868,4439,88845,4484,90831,4679,87093,4935,85980,3827,85788,4140,95967,5069,392459,10240,75321,5130,5074304,13665,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1790661,2487,411243,5931,23763,2400,21012,2169,23551,2359,21732,1888,21012,2252,19791,2072,18021,1764,22803,2262,22006,2133,24567,2384,21986,2349,21553,2117,19458,1897,22722,2195,89244,4621,18022,2636,1379418,6158,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5560761,3437,1451402,9591,76785,3793,83168,3606,71143,3595,74648,3261,72627,3158,74263,3585,72575,3280,69430,3385,75673,3407,74292,3509,77597,3679,76180,2898,73089,2523,77007,3541,341157,6788,61768,4149,4109359,9755,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,562284,1711,144582,3518,8409,1344,8447,1376,7423,1279,8167,1166,8912,1090,6740,1345,7458,1080,6662,1124,8588,1663,6902,1327,6579,1155,8323,1344,7626,1308,6087,1174,32256,2286,6003,1323,417702,3675,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443825,3754,921168,9266,55250,3481,37899,3200,41555,3137,40469,3021,46636,3804,42900,4081,45198,3839,44935,3524,50408,3755,50524,3987,48349,3452,44789,3460,44623,2615,49466,3218,241139,7331,37028,3338,2522657,9200,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
