GEO_ID,B01002F_001E,B01002F_001M,B01002F_002E,B01002F_002M,B01002F_003E,B01002F_003M,NAME,B01002F_001MA,B01002F_001EA,B01002F_002MA,B01002F_002EA,B01002F_003MA,B01002F_003EA,state
0400000US01,23.2,1.9,23.4,1.9,22.7,4.6,Alabama,null,null,null,null,null,null,01
0400000US02,31.5,2.1,32.4,4.2,29.7,3.2,Alaska,null,null,null,null,null,null,02
0400000US04,27.7,0.7,27.4,0.7,28.2,1.1,Arizona,null,null,null,null,null,null,04
0400000US05,24.7,0.8,25.5,2.4,24.1,1.6,Arkansas,null,null,null,null,null,null,05
0400000US06,29.3,0.3,29.0,0.3,29.6,0.2,California,null,null,null,null,null,null,06
0400000US08,29.5,1.1,28.6,1.4,30.2,1.3,Colorado,null,null,null,null,null,null,08
0400000US09,30.1,1.3,28.4,1.2,31.3,1.7,Connecticut,null,null,null,null,null,null,09
0400000US10,26.9,1.6,27.0,1.4,26.5,5.3,Delaware,null,null,null,null,null,null,10
0400000US11,30.6,2.1,30.7,3.0,30.5,2.7,District of Columbia,null,null,null,null,null,null,11
0400000US12,31.5,0.9,30.1,0.9,33.1,0.9,Florida,null,null,null,null,null,null,12
0400000US13,24.7,0.8,25.2,1.2,23.8,1.2,Georgia,null,null,null,null,null,null,13
0400000US15,29.2,2.8,30.5,2.2,26.2,3.2,Hawaii,null,null,null,null,null,null,15
0400000US16,24.6,1.5,24.3,2.2,25.1,3.8,Idaho,null,null,null,null,null,null,16
0400000US17,28.5,0.5,28.9,0.6,27.8,0.7,Illinois,null,null,null,null,null,null,17
0400000US18,27.1,1.2,27.8,1.0,24.9,2.4,Indiana,null,null,null,null,null,null,18
0400000US19,29.1,2.3,30.3,2.9,28.3,3.0,Iowa,null,null,null,null,null,null,19
0400000US20,28.2,1.8,28.3,2.5,28.1,1.9,Kansas,null,null,null,null,null,null,20
0400000US21,24.0,2.6,26.6,3.0,21.8,2.8,Kentucky,null,null,null,null,null,null,21
0400000US22,28.5,2.1,28.2,2.1,29.6,3.9,Louisiana,null,null,null,null,null,null,22
0400000US23,26.9,1.7,27.3,1.9,17.8,16.1,Maine,null,null,null,null,null,null,23
0400000US24,29.2,0.9,29.4,1.2,29.0,1.3,Maryland,null,null,null,null,null,null,24
0400000US25,27.7,0.7,26.4,0.8,29.6,1.1,Massachusetts,null,null,null,null,null,null,25
0400000US26,26.6,1.8,25.9,2.0,27.7,2.6,Michigan,null,null,null,null,null,null,26
0400000US27,26.5,1.2,26.2,1.8,26.7,2.0,Minnesota,null,null,null,null,null,null,27
0400000US28,27.8,1.6,28.6,1.2,25.5,1.5,Mississippi,null,null,null,null,null,null,28
0400000US29,23.9,1.6,24.9,2.4,22.9,2.6,Missouri,null,null,null,null,null,null,29
0400000US30,32.4,8.5,36.8,11.6,26.5,11.4,Montana,null,null,null,null,null,null,30
0400000US31,26.0,2.3,26.1,4.1,25.9,3.2,Nebraska,null,null,null,null,null,null,31
0400000US32,27.6,0.8,27.2,1.1,28.2,1.2,Nevada,null,null,null,null,null,null,32
0400000US33,26.8,3.7,28.8,6.7,24.6,4.8,New Hampshire,null,null,null,null,null,null,33
0400000US34,30.7,0.5,30.4,0.5,31.3,0.9,New Jersey,null,null,null,null,null,null,34
0400000US35,30.8,0.9,30.3,1.8,31.0,1.3,New Mexico,null,null,null,null,null,null,35
0400000US36,30.7,0.2,29.9,0.4,31.8,0.4,New York,null,null,null,null,null,null,36
0400000US37,26.0,1.1,26.1,1.4,25.8,1.7,North Carolina,null,null,null,null,null,null,37
0400000US38,23.7,2.3,23.8,2.9,23.4,4.3,North Dakota,null,null,null,null,null,null,38
0400000US39,26.1,1.1,27.8,1.7,24.4,1.4,Ohio,null,null,null,null,null,null,39
0400000US40,27.6,1.1,27.3,1.6,27.8,1.3,Oklahoma,null,null,null,null,null,null,40
0400000US41,26.9,1.6,28.4,2.1,25.0,1.5,Oregon,null,null,null,null,null,null,41
0400000US42,27.4,1.0,28.6,1.2,26.1,0.9,Pennsylvania,null,null,null,null,null,null,42
0400000US44,29.6,1.9,29.7,3.9,29.6,2.3,Rhode Island,null,null,null,null,null,null,44
0400000US45,27.7,1.6,28.2,1.5,26.0,3.1,South Carolina,null,null,null,null,null,null,45
0400000US46,22.9,5.8,27.5,9.5,22.5,4.4,South Dakota,null,null,null,null,null,null,46
0400000US47,24.2,1.5,24.6,1.3,22.6,3.0,Tennessee,null,null,null,null,null,null,47
0400000US48,29.1,0.5,28.7,0.5,29.7,0.6,Texas,null,null,null,null,null,null,48
0400000US49,25.7,1.2,25.9,1.4,25.4,1.8,Utah,null,null,null,null,null,null,49
0400000US50,26.4,11.4,18.1,11.6,30.7,19.9,Vermont,null,null,null,null,null,null,50
0400000US51,28.0,1.0,27.8,1.7,28.2,1.2,Virginia,null,null,null,null,null,null,51
0400000US53,26.2,0.8,26.7,1.2,25.6,1.1,Washington,null,null,null,null,null,null,53
0400000US54,21.6,4.6,23.9,7.4,18.1,5.8,West Virginia,null,null,null,null,null,null,54
0400000US55,24.8,1.0,25.7,1.6,24.2,1.4,Wisconsin,null,null,null,null,null,null,55
0400000US56,29.4,6.3,30.8,5.2,25.5,8.7,Wyoming,null,null,null,null,null,null,56
0400000US72,36.1,1.1,34.8,0.9,37.6,1.3,Puerto Rico,null,null,null,null,null,null,72
