GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001MA,C16004_001EA,C16004_002MA,C16004_002EA,C16004_003MA,C16004_003EA,C16004_004MA,C16004_004EA,C16004_005EA,C16004_005MA,C16004_006EA,C16004_006MA,C16004_007MA,C16004_007EA,C16004_008MA,C16004_008EA,C16004_009EA,C16004_009MA,C16004_010EA,C16004_010MA,C16004_011EA,C16004_011MA,C16004_012MA,C16004_012EA,C16004_013MA,C16004_013EA,C16004_014EA,C16004_014MA,C16004_015EA,C16004_015MA,C16004_016EA,C16004_016MA,C16004_017EA,C16004_017MA,C16004_018MA,C16004_018EA,C16004_019EA,C16004_019MA,C16004_020EA,C16004_020MA,C16004_021EA,C16004_021MA,C16004_022EA,C16004_022MA,C16004_023MA,C16004_023EA,C16004_024MA,C16004_024EA,C16004_025MA,C16004_025EA,C16004_026EA,C16004_026MA,C16004_027EA,C16004_027MA,C16004_028EA,C16004_028MA,C16004_029EA,C16004_029MA,C16004_030MA,C16004_030EA,C16004_031EA,C16004_031MA,C16004_032EA,C16004_032MA,C16004_033EA,C16004_033MA,C16004_034EA,C16004_034MA,C16004_035MA,C16004_035EA,C16004_036MA,C16004_036EA,C16004_037EA,C16004_037MA,C16004_038EA,C16004_038MA,C16004_039EA,C16004_039MA,C16004_040MA,C16004_040EA,C16004_041MA,C16004_041EA,C16004_042EA,C16004_042MA,C16004_043EA,C16004_043MA,state
0400000US13,9442904,3708,1836982,4152,1554065,9536,204158,7997,166801,7996,37357,4352,31419,4120,26458,3785,4961,1457,33063,2963,25190,2763,7873,1460,14277,3079,10538,2583,3739,1733,6357052,3871,5428544,14155,525919,9892,241565,8281,284354,8127,176170,10620,128999,8623,47171,5483,164644,6047,87228,5165,77416,4520,61775,7246,44343,6615,17432,2917,1248870,3267,1176531,3787,24803,2084,11133,2035,13670,1723,24969,2671,13984,1833,10985,1930,18825,2002,4564,1076,14261,1799,3742,1126,1791,594,1951,877,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1328554,275,217347,544,175281,3917,3649,1148,3245,1173,404,386,2387,960,2093,929,294,358,35042,3716,20359,2971,14683,2553,988,728,0,181,988,728,883146,896,657162,7732,19901,2626,14059,2186,5842,1543,9241,1758,7931,1650,1310,522,192697,7568,90846,4638,101851,6061,4145,1587,1764,1018,2381,1088,228061,859,161646,3061,1364,641,1148,603,216,198,3186,819,2601,705,585,314,61281,2945,20832,2195,40449,3062,584,477,70,78,514,472,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1522757,1716,319558,1971,281100,3657,31595,3246,25961,3270,5634,1931,2619,1186,2457,1180,162,139,3065,1757,1110,646,1955,1726,1179,753,817,664,362,398,968220,2063,859881,5463,80538,4393,40866,3776,39672,3616,12411,2262,9773,1873,2638,1068,10757,2339,5097,1233,5660,2319,4633,1552,3147,752,1486,1164,234979,1379,224335,1682,5935,1052,2445,791,3490,908,1915,604,1601,555,314,200,1238,457,499,281,739,408,1556,842,853,526,703,574,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12091454,2665,2195608,2428,1667983,10706,381581,7311,312181,8067,69400,5056,86645,5823,74690,5204,11955,2298,34421,3277,27544,3151,6877,1024,24978,4195,22374,3981,2604,1057,8107992,2942,6173682,18286,1121754,9412,604372,10863,517382,10016,462314,12480,295771,10383,166543,7764,257432,8536,150482,7261,106950,5859,92810,8837,62642,6599,30168,4298,1787854,2583,1516194,6509,100942,2464,30361,2837,70581,3009,113284,5570,51334,3491,61950,4032,46775,2569,17096,1859,29679,2299,10659,1808,4923,1070,5736,1289,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6178831,2447,1165650,3083,1056358,5918,70676,5169,57298,4373,13378,2828,21727,3005,15803,2887,5924,1234,13042,2060,8221,1882,4821,1197,3847,1518,2993,1208,854,684,4071687,2984,3727992,11042,188700,6239,95062,4613,93638,6086,79198,6196,59344,5489,19854,2577,58253,4034,26669,3474,31584,2610,17544,3166,10551,2243,6993,1834,941494,2436,904305,3114,12813,1172,6369,1130,6444,1103,18009,1891,11814,1654,6195,1364,4869,1021,1921,742,2948,773,1498,650,1298,590,200,202,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2913555,2012,532020,2556,485429,4205,29633,2680,23518,2380,6115,1302,7026,1708,6140,1623,886,408,6166,1242,4065,1022,2101,860,3766,1499,3063,1419,703,615,1890907,2323,1741252,5138,76292,3125,38743,2742,37549,2781,28258,3131,20097,2405,8161,1780,33420,2776,13676,1827,19744,2508,11685,2247,5109,1248,6576,1937,490628,1523,476648,1416,4436,798,2049,528,2387,588,6547,1134,4619,937,1928,769,2408,826,1149,638,1259,578,589,299,191,115,398,275,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2704673,2557,523139,3094,454436,4272,55751,3319,46386,2921,9365,1644,4245,1026,3454,898,791,386,6298,1359,4103,1026,2195,848,2409,1059,1320,581,1089,799,1764001,2639,1548630,6437,137894,4803,73257,4250,64637,3994,25454,2809,19762,2483,5692,1257,39605,2719,21299,2302,18306,1898,12418,2393,7587,1792,4831,1799,417533,1926,396567,1788,10063,1579,4121,918,5942,1236,5676,984,3404,728,2272,594,4390,893,904,422,3486,866,837,513,605,470,232,284,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4138825,2463,740671,3237,692985,4185,24739,2268,19000,2181,5739,1542,10959,2236,6694,1241,4265,1448,5813,1279,4158,1204,1655,735,6175,2278,3009,1229,3166,1909,2745132,3645,2589031,6765,73580,3497,32250,2766,41330,3039,40158,3807,28687,3111,11471,2075,26029,2595,14480,2363,11549,2120,16334,3094,7701,1676,8633,2336,653022,2137,640649,2276,3739,860,2363,736,1376,548,5421,960,3403,874,2018,651,2757,880,602,358,2155,771,456,214,296,178,160,112,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4344222,2904,809330,2875,758864,4793,30540,3518,23335,3354,7205,1617,9464,2376,9127,2385,337,246,7584,1460,5250,1206,2334,677,2878,1286,1860,912,1018,876,2903722,2911,2656668,8195,118201,5207,56126,4263,62075,4658,76252,6273,63438,4960,12814,2521,40111,3425,19442,2707,20669,2350,12490,3190,7874,2150,4616,1756,631170,1970,562729,3671,10296,1020,5269,964,5027,869,51324,3367,41037,3151,10287,1394,5968,1003,1718,641,4250,893,853,492,238,178,615,450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1267172,687,195055,1157,186301,1905,1895,668,1364,615,531,304,2872,923,2577,862,295,221,1478,785,1464,785,14,23,2509,1057,2142,1001,367,239,829553,1271,776641,3405,8779,1567,6633,1306,2146,649,28028,2345,23571,2227,4457,939,9519,1603,4377,1086,5142,1296,6586,1360,3139,873,3447,1163,242564,850,217481,2225,656,285,555,246,101,112,22961,2177,17059,1935,5902,1107,913,403,278,219,635,363,553,260,267,147,286,215,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5609124,1397,983892,1546,818713,6788,87060,4295,70823,4226,16237,2014,37497,4071,30886,3463,6611,1584,28053,2877,21950,2446,6103,1268,12569,2454,11117,2393,1452,555,3803061,1960,3106671,12637,285911,8290,140418,5991,145493,8137,184217,8912,133707,7435,50510,4295,153339,6585,88482,5049,64857,4947,72923,6572,55254,5437,17669,2776,822171,1837,722718,4861,22639,1579,9525,1748,13114,1472,42168,3316,24079,2639,18089,2358,26903,1736,8710,1328,18193,1704,7743,1443,5805,1480,1938,618,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6379441,1190,1024718,1448,803091,8018,106198,5010,87436,5147,18762,2545,66156,5335,56940,4877,9216,2097,31669,2612,23886,2398,7783,1567,17604,2858,13086,2521,4518,1489,4339146,1598,3284337,15761,405510,6509,224873,7865,180637,7671,374484,13593,253650,10129,120834,8328,204554,5520,110757,5183,93797,4986,70261,6247,43296,4544,26965,4376,1015577,1477,847090,4913,36427,1396,9861,1489,26566,1521,99284,4264,46231,3243,53053,3333,25844,1392,4746,981,21098,1453,6932,1484,2919,762,4013,1267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9340973,2043,1654732,2508,1485964,6209,67485,3826,54586,3775,12899,2210,34901,3736,27727,3432,7174,1495,23826,2574,20064,2411,3762,972,42556,4699,33724,3967,8832,1824,6155174,2663,5565805,11089,184601,5322,112406,5575,72195,4194,167908,7492,113593,5333,54315,3997,108794,5070,59936,3708,48858,3990,128066,8543,71801,5389,56265,4774,1531067,2143,1426781,4055,19450,1499,11193,1442,8257,1074,53026,3138,32392,2259,20634,2101,12557,1265,4814,1000,7743,1224,19253,2201,7042,1224,12211,1733,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5109770,1970,935705,2139,806070,6102,51877,3177,41390,3267,10487,1553,15022,2215,11928,1813,3094,947,34808,2455,21874,2458,12934,2152,27928,4062,22861,4084,5067,1933,3396232,2364,3002432,9632,126179,4909,60163,3309,66016,4077,71096,5082,51978,3850,19118,2581,123393,4727,66008,3979,57385,3393,73132,5107,39260,4090,33872,4082,777833,1661,736115,2719,6550,1023,3782,839,2768,644,17543,2276,10642,1218,6901,1646,10852,1172,2457,890,8395,1070,6773,1216,2353,594,4420,1102,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2802072,2244,540546,2507,521010,3076,14856,2086,12493,1951,2363,654,1434,569,1299,519,135,169,1808,840,1368,701,440,454,1438,610,700,464,738,562,1834213,2766,1758249,4964,49788,3505,24888,2643,24900,2694,10314,2008,6309,1566,4005,1219,10137,1728,5503,1438,4634,1192,5725,1507,4216,1209,1509,750,427313,2324,419966,2193,2320,700,1870,642,450,295,2769,861,2103,736,666,379,1974,741,613,445,1361,639,284,214,235,202,49,84,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5691365,2732,1020278,2850,958826,5025,30750,2763,24134,2837,6616,1637,16114,2805,11036,2013,5078,1621,7923,1475,5421,1334,2502,972,6665,2114,5876,1943,789,488,3739197,3290,3508302,8745,92705,4959,56585,4318,36120,3913,69467,5605,50050,4382,19417,2676,49432,3742,28683,3352,20749,2435,19291,3201,11674,2165,7617,2051,931890,2707,905149,2729,7530,1340,4588,1001,2942,882,11982,1528,8158,1242,3824,949,5693,967,1961,599,3732,793,1536,660,533,308,1003,606,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
