GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001EA,B25045_001MA,B25045_002EA,B25045_002MA,B25045_003MA,B25045_003EA,B25045_004EA,B25045_004MA,B25045_005EA,B25045_005MA,B25045_006EA,B25045_006MA,B25045_007EA,B25045_007MA,B25045_008MA,B25045_008EA,B25045_009EA,B25045_009MA,B25045_010EA,B25045_010MA,B25045_011EA,B25045_011MA,B25045_012EA,B25045_012MA,B25045_013MA,B25045_013EA,B25045_014MA,B25045_014EA,B25045_015EA,B25045_015MA,B25045_016EA,B25045_016MA,B25045_017EA,B25045_017MA,B25045_018EA,B25045_018MA,B25045_019EA,B25045_019MA,state
0400000US18,2502739,10912,1716341,13216,53021,2561,7541,1181,19958,2082,25522,1787,1663320,13014,192609,6735,1015029,9134,455682,5894,786398,10697,121498,5825,31372,2879,57177,4276,32949,2508,664900,10620,267888,8253,325472,8551,71540,3356,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,19077,1372,1537,514,7058,1273,10482,905,860801,7863,116141,4169,503764,5699,240896,3561,361593,6809,49923,2908,11940,1878,20266,2159,17717,1654,311670,6310,138597,5299,131439,5719,41634,2692,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,13985,1620,1144,372,6819,980,6022,954,725183,7239,91180,3623,432288,5281,201715,3026,370112,6318,47149,3130,9570,1539,20834,2180,16745,1752,322963,6475,142238,5195,144846,5164,35879,2477,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,40126,2695,2877,784,15852,1683,21397,1767,1091071,10616,118750,4401,656605,8416,315716,4688,580897,9542,99396,4865,23402,2561,50439,3593,25555,2045,481501,9652,189514,5769,240838,7620,51149,3232,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,41093,3187,2347,891,16811,2055,21935,2140,1065692,11059,125060,5166,639426,8845,301206,4798,611409,10272,110108,4940,29398,2994,56236,3616,24474,2235,501301,10167,203013,5753,250737,7613,47551,2857,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,11555,1157,378,229,4983,834,6194,863,380584,4890,30374,2037,234406,4031,115804,2597,157702,5316,32095,2919,7882,1432,15039,2043,9174,1340,125607,4920,44083,2690,61415,3854,20109,1830,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,46376,3228,1776,602,19701,1834,24899,2256,1380372,11372,124739,4302,894230,9029,361403,5225,738690,10568,151082,6682,36713,3162,71764,5010,42605,3453,587608,10253,205120,7114,315413,8428,67075,3650,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,56532,3356,4329,913,21616,2256,30587,2057,1513800,11226,115937,4932,976117,8877,421746,5936,979004,12189,261775,7602,72519,4362,111944,4943,77312,4116,717229,11580,245079,7839,376998,8855,95152,4265,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,89886,3866,6619,1102,39647,2591,43620,2774,2603398,14868,262053,6502,1590325,10599,751020,6154,1141290,11473,220819,6288,48896,3652,106903,4879,65020,3284,920471,11909,351560,7247,459395,9551,109516,4414,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,35193,2338,2494,598,15069,1658,17630,1586,1491213,9901,194280,4489,931793,7169,365140,4084,602789,9268,122910,5587,27770,2434,50731,3403,44409,2905,479879,8462,215024,5372,205885,5733,58970,2866,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,27072,2552,2044,885,11702,1875,13326,1641,714432,9563,70229,3993,428660,7892,215543,4392,354319,8599,47540,3122,8064,1470,24959,2432,14517,1803,306779,8573,115778,5320,161239,7014,29762,2711,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,42057,2434,2552,655,17997,1821,21508,1737,1533569,12897,179683,5037,903025,10190,450861,4936,779183,12183,128821,6021,31012,3492,61420,3719,36389,2895,650362,10581,263187,6498,310954,9111,76221,3689,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,5190,895,67,76,2585,782,2538,604,267666,4609,25559,2014,158135,3834,83972,2208,138106,4933,17055,2442,3711,899,6922,1623,6422,1220,121051,4920,51088,2829,56241,3604,13722,1449,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,9100,1069,582,286,2895,571,5623,842,479338,4840,64328,2781,284336,3835,130674,2336,252327,4588,31343,2483,7536,1454,11815,1606,11992,1318,220984,4919,100464,3741,94823,3481,25697,1758,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,15003,1706,836,384,6417,1276,7750,1190,532902,7100,54803,3302,313859,6029,164240,3625,473614,7285,70161,3810,16503,2033,34475,2568,19183,2046,403453,8045,129760,4566,229731,6597,43962,2737,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,7904,1264,310,299,3307,887,4287,815,357092,4779,29564,1989,234522,4017,93006,2542,154760,5127,20068,2314,4973,1232,7824,1448,7271,1366,134692,4690,46414,3058,69327,3682,18951,2044,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,70765,3718,2970,743,24715,2336,43080,2595,1950297,12737,132224,4911,1275612,9786,542461,6567,1173782,10436,292187,7815,62645,4085,144514,5928,85028,3957,881595,11249,252238,5962,516727,8831,112630,4466,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,15457,1677,658,322,6230,1048,8569,1185,493694,6403,48224,3329,289328,5633,156142,3352,251765,6079,32362,2766,8260,1572,14301,1996,9801,1463,219403,5918,85882,3445,108928,5402,24593,2119,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,363196,10425,33669,2563,168481,5741,161046,6054,3494710,18039,261918,7009,2247327,14899,985465,8881,3424492,21300,1779483,17283,494841,10953,889789,13433,394853,8164,1645009,19486,490055,10211,920200,14669,234754,7306,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,62447,3557,2454,915,26939,2210,33054,2249,2372937,18415,222863,7108,1449113,15102,700961,7495,1355236,14632,176608,7017,41329,3107,83997,4808,51282,3528,1178628,13632,459407,8969,596422,10808,122799,4810,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,2763,704,237,230,1446,570,1080,344,192239,4172,32677,2549,110936,2633,48626,1500,110429,4045,12964,2079,2297,668,4989,1215,5678,1258,97465,3838,51997,3370,33760,2408,11708,1187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,98923,3734,6864,1109,38395,2457,53664,2744,2901825,16666,292284,6534,1755076,12662,854465,7180,1592424,15334,305568,7645,68973,4473,150272,5745,86323,4378,1286856,14096,500716,9736,637634,11160,148506,5311,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,24321,2022,1901,504,10059,1243,12361,1215,926496,7650,118394,2846,531309,7039,276793,3492,508942,7734,62571,3065,16038,1840,30698,2156,15835,1389,446371,7600,186781,5009,213574,5656,46016,2087,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,22969,2350,1261,571,9166,1337,12542,1616,909423,9114,75489,3488,547692,7526,286242,4514,603119,8658,97641,4713,25282,2458,38944,2894,33415,2945,505478,8066,197304,6810,247609,6269,60565,3514,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,160740,5785,12295,1643,67286,3875,81159,3682,3243424,14580,304100,6700,1998527,12340,940797,7422,1541808,15732,400719,10049,106898,4842,179115,6971,114706,4323,1141089,13547,399509,8984,556301,10822,185279,6238,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,7028,1188,110,131,2227,575,4691,944,233850,4918,19957,2058,147336,3958,66557,2149,168776,4882,34796,3062,6290,1341,16264,2113,12242,1752,133980,4650,46499,2826,68734,4045,18747,1869,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,40941,2875,1821,634,17009,2167,22111,1936,1202236,11538,114096,5034,706376,9259,381764,5406,583737,11489,88132,5118,21378,2772,43079,3807,23675,2371,495605,10700,194044,6196,253806,8799,47755,3083,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,4277,747,421,307,1551,379,2305,514,223733,3691,30218,2048,133230,2927,60285,1618,106465,3187,12819,1514,2322,624,5159,1064,5338,1099,93646,3288,41275,2772,38113,2645,14258,1240,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,46445,3287,2613,838,18197,2288,25635,2375,1613352,14106,159615,5603,972513,10445,481224,5825,849868,12205,121596,5651,26024,2925,59986,3592,35586,2880,728272,11778,286782,7601,370499,8521,70991,3700,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,129512,5520,7206,1242,51054,3567,71252,4050,5544729,27911,625533,11779,3519856,21472,1399340,11973,3602956,26207,404017,12726,99912,5724,189681,7860,114424,6338,3198939,27480,1344771,17020,1595587,21978,258581,8117,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,13085,1555,1293,368,5749,1009,6043,1018,622078,6659,100238,3701,380153,5867,141687,2778,283207,6106,27422,2692,7624,1605,10784,1490,9014,1453,255785,5876,127305,4606,109479,4759,19001,1785,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,180184,3423,3685,688,96,99,1408,459,2181,505,176499,3441,14655,1313,111345,2568,50499,1758,77045,2927,12916,1671,2537,614,5387,1230,4992,921,64129,2739,25884,1668,28657,2122,9588,1156,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2014812,16640,56531,3277,3885,908,21590,1799,31056,2449,1958281,16422,194167,6079,1224337,13005,539777,6514,1069008,14859,150147,5886,37505,3304,69004,3875,43638,3550,918861,13404,360003,8048,471021,9844,87837,4563,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,1654620,12782,38439,2656,2835,856,15445,1738,20159,1952,1616181,13248,156507,5869,1011701,10496,447973,6342,1024981,13561,156925,6182,44065,3565,62651,4294,50209,3394,868056,12540,350488,8886,430081,9395,87487,4195,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,530755,7300,22168,2195,965,469,8647,1385,12556,1596,508587,7442,45781,3184,293862,4993,168944,3441,204620,5954,41997,2878,10419,1792,21545,2112,10033,1466,162623,5499,61016,4198,81352,4242,20255,2067,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,1536893,11259,35860,2008,3469,724,13893,1400,18498,1457,1501033,11079,165756,4875,928190,8234,407087,5077,770792,9773,126459,4992,30544,2903,52598,3873,43317,2625,644333,8640,264258,6577,296146,6886,83929,3643,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,155617,3486,2665,714,238,233,1173,395,1254,437,152952,3456,21120,1920,90376,2967,41456,1722,76977,3496,6339,1155,1584,748,2523,734,2232,633,70638,3566,33660,2754,30389,2876,6589,1112,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,837840,10343,98617,4309,1602,545,30035,2734,66980,3335,739223,10515,51742,3641,441030,8760,246451,5007,395650,8325,109482,4883,23172,2472,53642,3327,32668,2612,286168,7970,89191,4166,160087,6607,36890,2524,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
