GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001EA,C07001_001MA,C07001_002MA,C07001_002EA,C07001_003EA,C07001_003MA,C07001_004MA,C07001_004EA,C07001_005MA,C07001_005EA,C07001_006MA,C07001_006EA,C07001_007MA,C07001_007EA,C07001_008EA,C07001_008MA,C07001_009MA,C07001_009EA,C07001_010EA,C07001_010MA,C07001_011MA,C07001_011EA,C07001_012EA,C07001_012MA,C07001_013EA,C07001_013MA,C07001_014MA,C07001_014EA,C07001_015MA,C07001_015EA,C07001_016MA,C07001_016EA,C07001_017MA,C07001_017EA,C07001_018MA,C07001_018EA,C07001_019MA,C07001_019EA,C07001_020MA,C07001_020EA,C07001_021EA,C07001_021MA,C07001_022MA,C07001_022EA,C07001_023MA,C07001_023EA,C07001_024MA,C07001_024EA,C07001_025EA,C07001_025MA,C07001_026EA,C07001_026MA,C07001_027EA,C07001_027MA,C07001_028MA,C07001_028EA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031MA,C07001_031EA,C07001_032EA,C07001_032MA,C07001_033MA,C07001_033EA,C07001_034EA,C07001_034MA,C07001_035MA,C07001_035EA,C07001_036EA,C07001_036MA,C07001_037EA,C07001_037MA,C07001_038MA,C07001_038EA,C07001_039MA,C07001_039EA,C07001_040MA,C07001_040EA,C07001_041MA,C07001_041EA,C07001_042MA,C07001_042EA,C07001_043EA,C07001_043MA,C07001_044MA,C07001_044EA,C07001_045EA,C07001_045MA,C07001_046MA,C07001_046EA,C07001_047EA,C07001_047MA,C07001_048EA,C07001_048MA,C07001_049MA,C07001_049EA,C07001_050MA,C07001_050EA,C07001_051MA,C07001_051EA,C07001_052MA,C07001_052EA,C07001_053EA,C07001_053MA,C07001_054EA,C07001_054MA,C07001_055MA,C07001_055EA,C07001_056EA,C07001_056MA,C07001_057MA,C07001_057EA,C07001_058EA,C07001_058MA,C07001_059MA,C07001_059EA,C07001_060MA,C07001_060EA,state
0400000US13,9970167,6089,527263,6321,1836982,4152,1029514,7373,1375152,10225,1384956,8811,1390329,7142,1177101,3410,768963,3936,479907,3192,8406436,36778,418916,6921,1570153,13707,725352,10903,1027367,14738,1178392,12232,1241227,9442,1078425,6980,721691,5765,444913,3988,765710,25707,57536,4715,152447,9855,130596,7145,168139,9763,100610,6700,71495,5185,46638,4159,19871,2448,18378,2471,472429,21812,30131,3950,65157,7169,111202,6825,105095,7204,65493,4768,46826,3854,27711,3175,13112,2151,7702,1299,274095,15049,18393,3014,42054,5857,52603,4951,60824,5182,33567,3705,26684,3016,20455,2942,11979,2215,7536,1286,51497,5340,2287,884,7171,1834,9761,1751,13727,2232,6894,1745,4097,1253,3872,1075,2310,801,1378,580,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1401004,1966,72450,1958,217347,544,136621,1260,210810,1937,176248,1579,178931,1276,180536,738,127000,918,101061,828,1198766,10297,57295,2515,191479,3072,102262,3067,157411,3934,148736,2927,160737,2355,165927,2117,119703,1689,95216,1399,124846,8421,9333,1592,18034,2904,16935,2283,31722,3290,18659,2371,12083,1570,9695,1791,4094,931,4291,926,7128,2063,1416,862,471,279,619,402,2251,873,669,464,570,355,668,372,388,325,76,72,58144,5069,4034,1096,6644,1290,14189,1951,16466,2380,6387,1502,4144,1175,2939,710,2012,723,1329,488,12120,1939,372,219,719,348,2616,938,2960,968,1797,596,1397,572,1307,575,803,521,149,152,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1613068,2061,90311,2299,319558,1971,158006,2555,211307,2400,202500,3120,196806,2564,199601,1745,140968,1213,94011,1088,1335689,14615,68521,3482,270981,5779,93100,3914,153405,4787,171321,4403,174568,3944,183741,2687,132091,2610,87961,1631,148695,11362,10656,2208,29672,4408,32416,3489,31007,3360,18223,2869,12931,2603,6858,1280,2952,755,3980,951,58360,6101,5586,1655,8666,2018,15874,2201,12602,1870,6160,1439,4302,1845,2206,666,2035,781,929,480,64633,6253,5522,1313,9563,2262,14636,2372,13136,2221,6386,1423,4586,1195,6056,1882,3662,1454,1086,509,5691,1235,26,44,676,356,1980,767,1157,640,410,340,419,243,740,449,228,181,55,69,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12730206,5665,638752,6302,2195608,2428,1256770,4077,1777446,4304,1681898,4613,1768994,4332,1622884,2767,1002919,2401,784935,1870,11021611,32616,525273,7709,1948290,11075,916473,10352,1341748,12989,1465912,8791,1623435,6593,1516509,5509,951426,3399,732545,3953,1090742,26711,78756,5373,180226,10332,179552,8447,273650,10150,142178,7396,98545,5472,68606,3960,32932,2399,36297,2955,340160,11603,21229,2532,38350,3943,94652,5431,80666,4783,40473,3785,27261,2551,18883,2187,9493,1586,9153,1075,209536,11110,10713,1858,21174,2812,53029,4098,60990,4778,24897,3170,14510,2189,13384,2250,5310,1248,5529,1033,68157,6190,2781,856,7568,1804,13064,1856,20392,2654,8438,1824,5243,1377,5502,1189,3758,1058,1411,468,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516181,4079,337350,4201,1165650,3083,670265,3786,843079,4405,832070,4849,887498,3350,838775,2706,535455,2147,406039,1740,5540754,26629,267405,5771,1013386,8897,442973,8174,639149,8069,712784,8281,801324,5599,778834,5637,506798,3473,378101,3016,576965,18569,45450,3793,102021,6253,116637,6213,118166,5151,70394,5523,55751,3978,33694,3604,17887,2141,16965,1814,233553,12110,14304,2468,30536,4247,68029,4639,48120,3500,28497,3526,18868,1948,12877,1911,5608,1222,6714,1082,139846,8352,8697,1540,17424,3119,34697,3012,32121,3441,18117,2418,9990,1644,11423,2043,3945,1058,3432,931,25063,3166,1494,581,2283,697,7929,1384,5523,1605,2278,721,1565,609,1947,802,1217,711,827,513,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3067872,2609,154317,3332,532020,2556,318801,2982,390194,4120,365753,3582,409347,2748,406812,1682,259096,1190,231532,1113,2594781,13916,124006,3819,464246,4494,184356,4864,296457,4955,316296,5031,371115,3578,380056,3159,245971,1939,212278,2180,266980,12098,17653,1787,40099,3975,68644,4736,53078,3909,28758,3179,23753,2652,14490,1649,7620,1478,12885,1470,112538,7466,6882,1342,14989,2488,39747,3123,21035,2125,9383,1539,7807,1276,6540,1396,2990,717,3165,720,79194,6405,4771,1004,9584,1623,23487,3004,16850,2133,8701,1681,5934,1326,5095,1177,2227,699,2545,764,14379,3114,1005,605,3102,1057,2567,966,2774,924,2615,1078,738,363,631,465,288,193,659,343,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2866584,2600,161911,3463,523139,3094,300013,3814,387054,3613,349971,2783,364467,2475,362496,1787,226755,1975,190778,1398,2378716,16745,125215,3560,440246,6901,182271,6193,284318,6015,291873,5120,330745,3055,336737,2849,213012,2264,174299,2539,277001,14532,21924,2689,50256,5449,60151,4866,57610,4341,34141,3675,19533,2143,15811,1867,7756,1297,9819,1505,99238,6329,5243,1259,15070,2674,30953,2751,19052,1852,10345,1527,6627,1208,5172,1241,2679,686,4097,1084,96467,7973,8929,2025,15685,2849,22488,2708,23209,3071,11244,1982,6024,1100,3953,925,2696,714,2239,776,15162,2856,600,452,1882,1099,4150,1163,2865,1143,2368,1159,1538,698,823,454,612,500,324,259,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4357819,2944,218994,3871,740671,3237,430973,4051,562906,4564,559455,3278,613459,3291,578339,2096,385378,1682,267644,1297,3663490,18486,171077,4943,631644,7482,281276,6372,417766,6494,469511,5810,549279,5510,529827,4068,362449,2461,250661,2496,398346,14450,28014,3374,71221,5345,77322,5249,76773,4763,53113,4432,39405,3567,28281,3353,13541,1534,10676,1819,177083,11396,11610,1981,24253,3965,44730,4299,39786,3621,21291,2730,15508,2139,10831,1686,5052,1268,4022,916,104975,7798,7646,1744,11534,1838,24972,2469,24917,2979,13622,2291,7994,1368,8574,1504,3933,945,1783,759,13925,2546,647,441,2019,1023,2673,715,3664,1104,1918,904,1273,551,826,429,403,317,502,310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4593505,3584,249283,4007,809330,2875,474204,5006,660444,6151,578342,5846,603300,4553,587432,2359,372329,2293,258841,1937,3970442,20735,201773,5291,708210,7401,346763,7373,522680,7987,498902,8189,546657,6293,548500,4324,352897,3244,244060,2686,360705,17438,31045,3810,69281,7004,66285,4880,77028,6197,44107,4524,32028,3668,21116,2735,11462,1484,8353,1590,150997,9530,9885,2295,18042,3167,37834,4049,36287,3590,18620,2899,12656,1731,10740,1974,3191,985,3742,930,97814,7800,6262,1746,12988,2439,20055,2929,21307,2685,14361,2484,10567,2066,6139,1276,3986,1044,2149,798,13547,2624,318,338,809,508,3267,977,3142,1012,2352,942,1392,524,937,328,793,451,537,355,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1317638,1582,50466,1745,195055,1157,112710,1499,152283,1822,156180,1243,201870,1253,206510,1138,140191,704,102373,503,1138397,9455,41365,2116,173245,3093,74469,3448,113124,3994,135599,2961,182016,2714,191915,2239,132409,1421,94255,1559,96104,6907,4238,1070,13184,2458,15978,2199,22061,2581,12279,1889,12276,1835,8515,1413,3402,935,4171,926,38507,3944,2471,866,2684,814,12470,1959,8554,1741,3345,1168,3350,1041,2050,532,1561,547,2022,877,39065,4220,2154,939,5154,1398,8626,1432,6848,1407,4064,1035,4102,1315,3756,1148,2614,766,1747,799,5565,1464,238,321,788,495,1167,458,1696,1010,893,364,126,149,274,201,205,193,178,171,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5911235,3586,302111,3696,983892,1546,562419,3135,827460,3993,771141,3407,877068,2720,764973,1844,479017,1823,343154,1840,5091903,22914,242797,5013,858061,7064,425173,7287,620000,8904,662250,6951,797793,5872,711380,4625,451613,3437,322836,2849,448850,15831,34933,3012,79367,5442,62620,5003,111294,6659,60592,4590,46288,4303,29852,3164,13690,2071,10214,1597,166751,10246,11744,2509,22590,3723,35699,3262,41160,3775,23107,2600,13902,1945,10120,1863,4683,1269,3746,936,156787,9338,8945,1580,16470,2946,32750,2998,44866,3942,18688,2564,14221,2249,10065,1910,5731,1381,5051,1443,46944,5391,3692,1353,7404,1978,6177,1521,10140,2038,6504,1434,4864,1195,3556,1007,3300,948,1307,478,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6674907,3547,295466,3818,1024718,1448,700372,2446,928715,3592,839355,2679,985071,2306,885633,1524,563406,1846,452171,1571,5784744,21481,244266,5761,920230,7462,507664,8307,701427,9045,727633,6753,898318,5587,829590,3790,534801,3520,420815,2945,491560,17619,33592,3597,68202,5787,80236,5223,120676,5777,67085,5435,53980,3979,32227,2714,14678,2169,20884,2346,180950,8894,7937,1486,14611,2424,47969,4679,50204,4546,20766,2610,17042,2583,11159,1608,5831,1090,5431,1342,146622,7649,5543,1174,12182,2620,48052,4034,39779,3202,14437,2006,8907,1508,8718,1563,5467,1615,3537,1035,71031,6462,4128,1137,9493,2147,16451,2355,16629,2481,9434,2293,6824,1922,3939,1233,2629,940,1504,518,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9795659,4600,454686,4699,1654732,2508,1005716,3427,1196312,4146,1189934,3069,1399671,3196,1363541,2142,873559,2098,657508,1652,8336037,29138,353214,6706,1431005,8857,668187,8435,892597,9870,1018807,6975,1267151,6843,1264041,5183,827592,3936,613443,2989,878098,19880,66600,4741,153313,7150,182093,7336,176114,7179,106282,4960,82671,4270,57074,3621,26764,2375,27187,2342,383397,14452,21443,2527,46521,4070,111035,5801,80238,4852,41061,3274,33191,3237,26707,2811,12373,1612,10828,1678,149991,9956,10467,2256,16966,2954,33498,3430,35724,3896,17752,2294,13338,2003,12272,1982,5327,1211,4647,984,48136,4766,2962,902,6927,1794,10903,1977,11639,2007,6032,1117,3320,783,3447,1085,1503,422,1403,472,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5385219,3037,275449,3573,935705,2139,501482,2946,750973,3470,672081,3259,758907,2733,712789,1880,430175,1476,347658,1325,4612655,18403,225929,4603,831565,7139,319985,6145,559304,5877,586994,5279,696105,4483,669696,3728,405019,2262,318058,2627,385099,11859,25902,2668,57274,4947,79580,4297,88304,4560,45490,3357,35348,3039,22737,2432,13175,1689,17289,1956,250781,10092,15362,2271,31269,3073,66444,3553,67008,4226,24784,2584,17176,2083,12703,1560,7619,1123,8416,1326,106783,7233,5967,1207,11227,2222,29468,2428,28725,3128,11672,2109,8345,1255,5586,1160,2787,848,3006,851,29901,5398,2289,1126,4370,1835,6005,1620,7632,1477,3141,1228,1933,722,2067,725,1575,592,889,331,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2957658,3082,155586,3884,540546,2507,310816,4254,383751,5433,385978,4825,380159,4071,373509,2375,247652,2615,179661,2057,2554296,14497,130401,4473,463374,5855,227289,5947,299528,7738,333413,5646,346278,4857,350165,3542,234825,3479,169023,2801,208502,11432,14750,2472,46396,4446,36118,3369,38603,4378,27582,3256,20236,2349,12802,2239,6326,1332,5689,1270,112734,7352,6454,1610,17575,2801,28040,2802,27392,3094,13672,2230,8125,1668,5709,1259,3372,943,2395,867,73927,6852,3478,981,11162,2830,18267,2412,16683,2630,10395,2132,5121,1341,3894,1204,2808,1244,2119,972,8199,1517,503,417,2039,632,1102,478,1545,628,916,426,399,261,939,511,321,307,435,268,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5992195,3743,300830,5038,1020278,2850,594320,3741,794702,5038,734449,3866,823321,3372,792405,2664,527189,2308,404701,1522,5042396,23817,236191,5824,870738,7530,388332,7145,588269,9332,622588,6749,740961,6077,728432,4926,494542,3497,372343,3439,530657,17442,42058,3586,98494,6901,98230,5377,111105,6660,64466,4893,45353,4291,33770,3460,17002,1885,20179,2123,245862,12002,11562,1767,31654,3263,62461,4048,54925,4417,28027,2758,22975,2824,17932,2374,9385,1585,6941,1371,153320,9335,10435,2199,17409,2717,38995,3221,36643,4062,16959,2570,12411,1921,10693,1557,5373,1296,4402,1160,19960,2263,584,403,1983,615,6302,1333,3760,1058,2409,1038,1621,540,1578,653,887,462,836,341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1012169,1517,48365,1787,164847,1534,103107,2225,128275,2376,115039,1475,131523,1457,150860,1079,99459,705,70694,632,845142,8833,39411,2182,138606,3087,58373,3563,93395,3525,97819,2618,117110,2333,140814,1819,93873,1101,65741,1067,89712,6528,5774,1203,16612,2435,22033,2846,18432,2132,9548,1851,6999,1576,4816,1086,2636,709,2862,630,36796,4228,818,361,4248,1414,10489,1909,8085,1486,4254,1099,3687,981,2591,1082,1581,584,1043,513,37561,4096,2173,854,4950,1313,11318,1385,7734,1408,3213,1439,3538,931,2573,683,1338,635,724,427,2958,813,189,164,431,269,894,397,629,356,205,233,189,214,66,67,31,39,324,251,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1855356,2122,104221,2164,337509,1647,188925,2022,254597,2824,227479,1812,236925,1885,235023,1446,145233,1152,125444,815,1541744,11830,80838,2654,288194,4318,110438,3713,186876,4252,189349,3625,214252,2469,219404,2249,138377,1325,114016,1782,185292,9864,14866,2408,31578,3452,42050,3399,39872,3195,22922,2553,13575,1506,9033,1253,4009,763,7387,1363,66940,5342,3700,997,7743,1862,22712,2637,14452,1664,6421,1352,4956,885,2791,775,1570,491,2595,701,52200,5289,4461,1171,8831,2417,11573,1607,10522,1552,8114,1707,3362,831,2984,1019,991,440,1362,608,9180,1758,356,233,1163,530,2152,873,2875,859,673,471,780,406,811,330,286,196,84,72,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2806170,2678,142806,2713,486796,1321,256970,1979,405679,2757,383515,2232,384352,2403,345538,1192,250188,925,150326,927,2235861,18271,103614,3489,390483,5974,172243,5588,278976,6310,305216,4968,325860,4619,295979,3910,226749,2509,136741,1918,403447,17648,31148,3259,73808,6042,59535,4906,89481,5800,57853,4403,39215,3854,30971,3216,13948,2092,7488,1375,23065,2963,811,430,3035,1158,4518,976,5128,1168,2558,728,2432,768,2438,1073,1268,592,877,379,130390,7549,7169,1432,17229,2995,18468,2629,28809,3514,16935,2172,15048,2378,14342,2281,7438,1521,4952,1113,13407,2515,64,106,2241,737,2206,941,3285,976,953,452,1797,881,1808,610,785,609,268,250,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314735,1334,53004,1560,202204,1084,128223,1382,154599,1639,159569,1816,209620,1552,198069,1193,122851,794,86596,634,1134514,10270,41874,2061,178646,3729,88557,3398,114069,3140,141111,2743,191311,2636,184060,2511,114098,1908,80788,1191,99385,8386,5920,1436,15887,3313,18306,2654,20337,2998,11776,1923,10163,1843,8490,1830,4761,1398,3745,898,33913,4906,2257,925,2944,977,10412,2128,8294,1556,2730,1069,3026,1156,1831,725,1636,857,783,414,41393,3762,2676,807,3948,1240,9971,1524,10385,1678,3809,1137,4402,1245,3199,863,1844,641,1159,515,5530,2136,277,309,779,647,977,575,1514,865,143,188,718,507,489,482,512,518,121,146,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
