GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001EA,B25043_001MA,B25043_002EA,B25043_002MA,B25043_003EA,B25043_003MA,B25043_004MA,B25043_004EA,B25043_005MA,B25043_005EA,B25043_006MA,B25043_006EA,B25043_007MA,B25043_007EA,B25043_008EA,B25043_008MA,B25043_009EA,B25043_009MA,B25043_010MA,B25043_010EA,B25043_011MA,B25043_011EA,B25043_012MA,B25043_012EA,B25043_013EA,B25043_013MA,B25043_014EA,B25043_014MA,B25043_015MA,B25043_015EA,B25043_016MA,B25043_016EA,B25043_017EA,B25043_017MA,B25043_018EA,B25043_018MA,B25043_019EA,B25043_019MA,state
0400000US13,3587521,13961,2232553,17839,2189870,17992,211238,7930,1389137,12976,589495,7879,42683,3425,6081,1470,28520,2874,8082,1334,1354968,15864,1299502,15421,480888,9789,673582,11279,145032,5100,55466,3538,19690,2251,27931,3205,7845,1324,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,252081,5007,15380,2017,143544,3956,93157,2988,3294,687,597,347,2201,538,496,264,195394,4468,188432,4605,62771,3513,97605,3842,28056,2536,6962,1012,2378,674,3549,689,1035,438,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,394508,6133,46756,3151,230336,4429,117416,3706,7886,1287,535,309,4970,1095,2381,672,189193,5697,181124,5620,74216,4070,84027,3750,22881,2399,8069,1441,2608,690,3915,1020,1546,850,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,3075068,15602,306163,6374,1903582,13032,865323,7383,50587,2591,7476,1274,34608,2233,8503,1161,1646766,13919,1575371,14107,574405,9503,777972,11569,222994,6332,71395,4005,26759,2697,35910,3020,8726,1145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,1682633,13364,192882,6662,1014035,9490,475716,6143,33708,2322,7268,1067,20952,1866,5488,1023,786398,10697,757877,10586,288833,7892,367935,8773,101109,3695,28521,2690,10427,1698,14714,1868,3380,783,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,865788,7920,114426,4239,502263,5842,249099,3495,14090,1613,3252,815,8559,1186,2279,581,361593,6809,346087,6802,143582,5402,144961,6204,57544,3212,15506,1861,6955,1276,6744,1054,1807,517,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,725788,7440,89453,3674,430467,5196,205868,3207,13380,1476,2871,719,8640,1205,1869,481,370112,6318,354393,6363,145780,5171,157965,5236,50648,2322,15719,1975,6028,1124,7715,1380,1976,539,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,1110094,10333,117905,4278,658940,8065,333249,4642,21103,2161,3722,1154,13517,1712,3864,923,580897,9542,552636,9744,203512,5595,275674,8041,73450,3579,28261,2684,9404,1628,15603,1756,3254,868,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,1086379,10545,124460,5000,642840,8656,319079,4810,20406,2211,2947,873,13397,1748,4062,848,611409,10272,580199,10245,220444,5363,290898,7674,68857,3356,31210,3054,11967,1937,16075,2270,3168,880,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,387045,5050,29661,2157,236611,4075,120773,2755,5094,912,1091,392,2778,699,1225,442,157702,5316,152287,5040,50206,2947,73793,3937,28288,2164,5415,1036,1759,593,2661,801,995,385,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,1406765,11475,123307,4422,900303,9412,383155,4767,19983,2227,3208,914,13628,1819,3147,762,738690,10568,706491,10740,228500,6903,372732,9475,105259,4084,32199,2615,13333,1754,14445,1850,4421,1075,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,1555770,11109,117301,5133,988998,8765,449471,5844,14562,1777,2965,785,8735,1305,2862,789,979004,12189,948422,12164,307242,7199,474213,8999,166967,5324,30582,2502,10356,1509,14729,1825,5497,1271,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,2644708,14507,260864,6464,1596117,10963,787727,5778,48576,2415,7808,1227,33855,1972,6913,894,1141290,11473,1098865,11881,386888,7356,544099,9731,167878,5217,42425,2792,13568,1721,22199,1934,6658,1191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,1504792,9744,191596,4565,932908,7230,380288,3901,21614,1538,5178,805,13954,1375,2482,546,602789,9268,580131,9141,233241,5514,246628,6012,100262,3487,22658,2017,9553,1254,9988,1358,3117,689,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,724786,10248,70833,4202,429923,8261,224030,4692,16718,2086,1440,518,10439,1716,4839,984,354319,8599,340690,8602,119166,5155,178978,7196,42546,3073,13629,1767,4676,981,7220,1507,1733,554,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,1543879,12728,177963,5074,898783,10099,467133,4781,31747,2540,4272,846,22239,2187,5236,873,779183,12183,742900,11908,281793,6494,353569,9579,107538,4501,36283,3285,12406,1709,18805,2239,5072,1003,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,267133,4764,25008,2001,157045,4019,85080,2418,5723,971,618,229,3675,856,1430,515,138106,4933,131529,4871,51824,2841,60328,3706,19377,1876,6577,1299,2975,1017,2835,708,767,400,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,481012,4673,62960,2724,282832,3756,135220,2371,7426,959,1950,503,4399,640,1077,473,252327,4588,242939,4776,103532,3661,103108,3921,36299,1952,9388,1119,4468,802,3530,760,1390,458,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,535875,6699,53876,3381,312430,5977,169569,3402,12030,1508,1763,549,7846,1200,2421,628,473614,7285,450101,7538,140306,4469,250436,6337,59359,3055,23513,2571,5957,1135,13770,2157,3786,838,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,361141,4459,29174,1974,235561,4006,96406,2347,3855,847,700,370,2268,585,887,466,154760,5127,150032,5116,49801,2957,74770,3959,25461,2351,4728,934,1586,623,2381,683,761,379,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,2004993,12588,133146,4918,1289694,9938,582153,6654,16069,2034,2048,713,10633,1459,3388,712,1173782,10436,1141149,10370,307034,7162,643396,9785,190719,5721,32633,3024,7849,1320,17845,2165,6939,1273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,496181,6464,47523,3368,287328,5487,161330,3305,12970,1755,1359,416,8230,1307,3381,770,251765,6079,243358,6038,91326,3401,118830,5373,33202,2768,8407,1205,2816,799,4399,960,1192,454,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,3817885,20306,289287,7753,2390253,16307,1138345,8250,40021,3125,6300,1065,25555,2527,8166,1461,3424492,21300,3301885,21962,944513,13454,1747905,17547,609467,9330,122607,6286,40383,3755,62084,4236,20140,2223,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,2399194,18295,220874,7429,1452741,15244,725579,7322,36190,2715,4443,897,23311,2313,8436,1100,1355236,14632,1305284,14916,482993,9223,653546,12318,168745,5137,49952,3698,17743,2271,26873,2825,5336,1238,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,192829,4005,32418,2601,110878,2606,49533,1528,2173,678,496,340,1504,565,173,142,110429,4045,106794,3886,52313,3409,37473,2227,17008,1540,3635,896,1981,662,1276,501,378,195,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,2946095,17492,288344,6605,1758311,12745,899440,7897,54653,3499,10804,1780,35160,2486,8689,1363,1592424,15334,1523578,14857,546237,10021,750240,12351,227101,5736,68846,4234,23452,2441,37666,2928,7728,1302,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,930623,6967,116677,2867,529780,6697,284166,3468,20194,1690,3618,784,11588,1143,4988,779,508942,7734,487258,8083,194606,5205,232755,6169,59897,2424,21684,1946,8213,1123,11517,1369,1954,599,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,919324,9027,74352,3465,548698,7204,296274,4697,13068,1645,2398,807,8160,1292,2510,750,603119,8658,579874,8572,215367,6981,275974,6636,88533,3813,23245,2453,7219,1203,10579,1684,5447,1436,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,3363547,14543,308826,6767,2039559,11900,1015162,7250,40617,2715,7569,1235,26254,2321,6794,998,1541808,15732,1492164,15989,489403,10295,711638,11726,291123,6969,49644,3767,17004,1866,23778,2490,8862,1310,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,238329,4942,19474,2093,148241,3922,70614,2106,2549,663,593,336,1322,472,634,283,168776,4882,162145,5067,51246,2861,81795,4689,29104,2618,6631,1233,1543,563,3203,821,1885,812,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,1222278,11962,112796,5017,710462,9033,399020,5502,20899,2104,3121,877,12923,1709,4855,952,583737,11489,560634,11791,208984,6966,284138,9292,67512,3573,23103,2167,6438,1154,12747,1674,3918,1131,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,224309,3650,29945,2027,132361,3022,62003,1581,3701,757,694,342,2420,604,587,299,106465,3187,100860,3233,41771,2788,40276,2416,18813,1642,5605,1179,1826,546,2996,908,783,460,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,1632244,14070,159198,5682,971996,10403,501050,5766,27553,2589,3030,824,18714,2208,5809,968,849868,12205,815377,12012,301459,7844,412392,8501,101526,4507,34491,2745,11347,1809,18093,2092,5051,1414,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,5576129,28532,619394,11675,3504276,21413,1452459,12099,98112,4788,13345,1658,66634,4219,18133,1740,3602956,26207,3485311,25834,1403128,17535,1723692,21553,358491,9894,117645,5086,41555,3427,61576,3600,14514,1716,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,625916,6696,100170,3729,379774,5918,145972,2726,9247,1197,1361,522,6128,1131,1758,444,283207,6106,274023,6243,130216,4743,116982,5047,26825,2282,9184,1398,4713,1108,3281,833,1190,545,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,180184,3423,178487,3488,14533,1320,111541,2587,52413,1775,1697,446,218,175,1212,382,267,171,77045,2927,73941,2953,26926,1709,33041,2239,13974,1295,3104,703,1495,473,1003,387,606,422,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2014812,16640,1989640,16744,194038,5999,1228744,13367,566858,6412,25172,2271,4014,840,17183,1871,3975,951,1069008,14859,1037052,14916,386529,8616,524554,11000,125969,4919,31956,2537,10979,1669,15471,1732,5506,1220,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,1654620,12782,1631613,13145,155499,5857,1012568,10334,463546,6246,23007,2252,3843,922,14578,1801,4586,1007,1024981,13561,984495,13156,378521,9010,473568,10223,132406,4995,40486,3074,16032,1820,19164,2260,5290,1168,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,530755,7300,520344,7565,45388,3137,295965,5201,178991,3674,10411,1637,1358,609,6544,1156,2509,879,204620,5954,192392,5917,67446,4121,95920,4518,29026,2715,12228,1397,3989,959,6977,1226,1262,503,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,1536893,11259,1510951,11137,164210,4800,924403,8232,422338,4988,25942,1846,5015,919,17680,1602,3247,597,770792,9773,742533,9948,283136,6751,335849,7721,123548,4412,28259,2285,11666,1540,12895,1551,3698,785,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,155617,3486,152871,3535,20894,1938,89560,2999,42417,1797,2746,702,464,337,1989,631,293,203,76977,3496,74929,3579,33969,2683,32432,3026,8528,1251,2048,653,1275,535,480,294,293,205,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,837840,10343,805616,10258,51700,3673,455470,8603,298446,4959,32224,2419,1644,526,15595,1852,14985,1675,395650,8325,357198,8319,104462,4375,191923,6702,60813,2969,38452,3026,7901,1248,21806,2407,8745,1562,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
