GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003MA,B19037H_003EA,B19037H_004EA,B19037H_004MA,B19037H_005MA,B19037H_005EA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009MA,B19037H_009EA,B19037H_010MA,B19037H_010EA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014MA,B19037H_014EA,B19037H_015MA,B19037H_015EA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018MA,B19037H_018EA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022EA,B19037H_022MA,B19037H_023MA,B19037H_023EA,B19037H_024MA,B19037H_024EA,B19037H_025EA,B19037H_025MA,B19037H_026MA,B19037H_026EA,B19037H_027MA,B19037H_027EA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030EA,B19037H_030MA,B19037H_031EA,B19037H_031MA,B19037H_032MA,B19037H_032EA,B19037H_033EA,B19037H_033MA,B19037H_034MA,B19037H_034EA,B19037H_035EA,B19037H_035MA,B19037H_036EA,B19037H_036MA,B19037H_037MA,B19037H_037EA,B19037H_038MA,B19037H_038EA,B19037H_039EA,B19037H_039MA,B19037H_040MA,B19037H_040EA,B19037H_041EA,B19037H_041MA,B19037H_042EA,B19037H_042MA,B19037H_043MA,B19037H_043EA,B19037H_044EA,B19037H_044MA,B19037H_045MA,B19037H_045EA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048MA,B19037H_048EA,B19037H_049MA,B19037H_049EA,B19037H_050EA,B19037H_050MA,B19037H_051MA,B19037H_051EA,B19037H_052EA,B19037H_052MA,B19037H_053EA,B19037H_053MA,B19037H_054MA,B19037H_054EA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057EA,B19037H_057MA,B19037H_058EA,B19037H_058MA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062MA,B19037H_062EA,B19037H_063EA,B19037H_063MA,B19037H_064EA,B19037H_064MA,B19037H_065MA,B19037H_065EA,B19037H_066EA,B19037H_066MA,B19037H_067MA,B19037H_067EA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US13,2119079,13083,69806,3729,14869,2091,6451,1314,4077,1168,6854,1464,5675,1432,5861,1447,4290,1036,5114,1193,3302,1047,3606,864,4350,800,3321,1041,1579,746,198,324,62,106,197,322,643407,8997,31632,3130,17541,2138,19009,2915,22218,2475,20641,2456,29639,2855,28650,3006,37195,3372,30002,2905,58344,4466,77644,4201,99943,5240,65055,3943,35780,3054,35617,2962,34497,2537,852944,7913,53001,3500,27534,3335,28417,2643,31345,2667,32446,2913,30694,2793,30481,3234,31792,3006,29818,2484,67172,4000,88480,4889,116525,5865,83842,4289,55029,4081,69741,3760,76627,3571,552922,5455,34429,2615,43778,3284,45204,2966,41160,2919,38541,3656,38024,2946,33163,2875,29741,2512,24352,2355,45305,3114,47828,2323,52449,3201,29454,2587,16926,1587,15978,1734,16590,1686,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,140383,3380,5824,1027,420,301,263,191,197,150,476,365,376,265,353,267,352,304,328,251,71,88,939,477,1091,623,258,193,331,247,69,111,92,147,208,240,45772,2137,2352,735,1132,548,1064,552,734,390,1218,567,1523,615,1483,688,2180,678,1727,555,4041,1081,5326,1175,8877,1412,4917,1045,3399,948,4014,1080,1785,550,51596,1771,4015,919,1628,539,1700,561,1089,386,1196,652,1073,386,1181,430,2071,831,1073,479,3307,971,5391,1014,7312,1276,5789,1005,4024,874,5033,939,5714,952,37191,1422,1838,564,1570,472,2187,705,1984,586,2150,669,1676,633,1689,610,2141,681,1439,514,2702,726,3891,819,3515,710,3279,721,2014,434,2223,486,2893,662,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,520497,4777,24394,2073,5783,1306,2644,896,2737,982,2287,814,2098,697,2434,934,1012,516,1651,573,656,365,1555,633,639,407,765,493,16,30,109,171,0,190,8,14,164347,3770,8438,1774,5908,1285,7117,1503,7244,1430,6834,1369,9823,1673,9790,1846,9372,1728,8803,1228,15164,2025,22908,2780,23801,2552,13305,1987,5098,1115,5800,1271,4942,1520,197202,3265,12199,1855,6584,1253,7352,1342,8583,1452,9040,1615,11232,1866,8207,1422,8607,1273,8083,1333,16748,1998,21965,2545,28618,2659,19108,2412,12509,2231,9047,1419,9320,1691,134554,3049,9532,1838,12672,1750,12362,1666,10293,1430,9183,1391,10436,1986,7683,1030,9053,1450,6665,1287,12546,1531,11414,1204,10737,1547,4799,960,2884,814,1981,612,2314,705,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3300946,10553,98912,3704,20962,2357,8016,1284,7905,1259,7236,1334,6054,1167,5840,1101,5503,1197,4162,892,3765,966,8263,1699,10252,1679,5437,1000,2419,668,1669,563,1049,487,380,271,985446,7689,39836,3249,19916,1884,23805,2489,32907,2800,30478,2720,40075,3124,36462,2878,41188,3301,37432,2564,80577,4023,120476,5607,159676,6560,119148,4928,65013,3959,70446,4094,68011,3541,1332927,8268,64231,3664,36981,2518,37403,3009,41715,2675,34957,2388,45005,2744,43729,2637,47819,3249,44974,2921,98578,4282,130935,5417,195983,5510,158094,4680,97807,4490,122407,4649,132309,4942,883661,5643,49635,3219,63855,3375,72360,3382,65949,2985,62291,3103,58675,2833,49706,2946,45620,2757,42456,2483,69501,2950,78078,3285,87488,3615,51314,2858,27921,2261,28407,2168,30405,2276,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2093638,8894,88593,4204,15407,2044,8401,1552,8370,1371,8153,1506,6942,1514,7660,1339,4264,855,6327,1257,3683,966,7123,1207,5261,1187,5207,1102,1078,790,307,348,145,162,265,169,632348,6762,30549,2675,20083,2573,21098,2299,26895,2847,30144,2682,33747,2722,30128,2895,34810,3326,32352,2889,60317,3828,86422,4202,100008,4496,58809,3860,29755,2573,22453,2217,14778,1678,841133,6442,44618,2936,30805,2458,32878,2687,31244,2278,33444,2610,39807,2960,37627,3044,40050,2417,34146,2720,78748,4029,98472,3919,126635,4782,84341,3513,48489,3075,41475,2810,38354,2224,531564,4703,25568,2290,38955,2899,51353,2851,43848,2645,41683,2583,39947,2915,36971,2632,33667,2451,29730,2206,46690,2761,47268,2905,43510,2397,20497,1684,11618,1497,10286,1441,9973,1487,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1126625,5248,58142,3308,9556,1455,5353,1274,4328,997,4525,1089,5133,1100,4987,1085,4115,985,3474,969,2414,748,5329,1171,4691,1022,2408,661,1269,782,187,187,253,395,120,137,335533,4054,13027,1662,9258,1349,10327,1494,14076,1910,11918,1552,14653,1610,14743,1628,19187,1745,13665,1397,32551,2591,45227,2428,57600,3401,34947,2574,18166,2132,15796,1957,10392,1273,431156,4538,20060,2216,14494,1510,16446,1759,15739,1652,13314,1336,16413,1507,17438,1745,19818,1871,15478,1415,37913,2432,50306,2708,70220,2780,48176,2466,26861,2432,25767,1966,22713,1828,301794,2896,17332,1377,26518,1882,27900,2057,26620,1961,23672,1724,19537,1798,20013,1921,17133,1537,13590,1282,25649,1616,27452,1992,24342,2071,12841,1379,6941,912,6222,1191,6032,941,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,909629,4770,46927,2885,5450,1011,3839,976,4640,1011,4551,1249,3946,957,3740,888,4302,1100,3010,851,2478,747,3349,948,3961,869,2494,703,603,315,244,207,0,168,320,411,274098,4075,12085,1528,8047,1414,8320,1241,9968,1559,11668,1769,12930,1587,11735,1697,14377,2220,12942,1634,26230,2448,36663,2592,46287,3161,27266,2513,14151,1839,10914,1404,10515,1392,351900,2892,18372,1837,12322,1198,10016,1270,12831,1462,12636,1340,15399,1570,15214,1735,13744,1522,12610,1435,27283,1770,40457,2370,52964,2298,37273,2541,24497,2143,22382,2103,23900,1766,236704,2696,13765,1363,17998,1649,20126,1776,19121,1821,17437,1776,16492,1566,13512,1609,12634,1196,11284,1093,21159,1797,22102,1750,21234,1646,10197,1322,5893,917,6964,1106,6786,1048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1500150,7614,67998,3423,15463,2132,6745,1272,5692,1176,5747,1167,5715,1258,5263,1446,4488,1217,3823,1053,3378,991,4206,1096,4079,1130,2689,869,378,360,157,190,166,174,9,15,450047,5828,36073,2688,19491,2247,17166,1895,23259,2376,22056,2092,22183,2532,24158,2862,23906,2404,20420,2359,41979,2626,51776,3077,66438,4240,38896,2889,17549,1876,14749,2063,9948,1308,597956,5430,54917,3325,34450,2687,31461,3158,31412,2810,27417,2344,26849,2252,26004,2336,27198,2159,23172,2323,50787,3185,60642,3452,70044,3869,50695,3171,31897,2782,26610,2218,24401,1798,384149,4467,33229,2357,39430,2508,37096,2658,32788,2339,29220,2387,27129,2226,26057,1952,21648,2180,18459,1659,29944,2176,29182,2280,26946,2063,14444,1319,5563,999,6656,1000,6358,983,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1080100,7099,39976,3133,8148,1654,2016,670,2770,1143,2705,851,1931,659,3168,868,1768,706,2364,805,2790,866,3484,966,3076,862,2295,663,1901,919,710,544,637,552,213,246,334422,6022,17547,2012,11621,1646,11321,1782,13048,2080,13322,1802,12596,1994,15061,1864,16118,2204,14285,2323,27962,2607,36597,3356,52236,3794,38066,3305,22130,2710,19566,1887,12946,1725,425491,4268,29343,2652,16226,2104,16729,2210,17298,1713,16490,1890,19102,2103,16002,2078,17275,2044,14989,1911,30222,2421,44537,2918,53392,3574,46089,3448,29137,2620,29673,2313,28987,2388,280211,3829,20198,1993,24468,2358,24776,2176,23918,2010,19693,2073,19874,1809,16126,1583,15207,1560,13963,1378,20870,2218,21962,1940,21636,2163,13244,1395,6769,1198,7407,1010,10100,1450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,524604,4687,13992,2018,2307,781,2111,965,1126,449,1213,510,928,498,1088,489,991,601,761,464,473,302,1232,607,1015,469,487,317,88,109,49,78,123,224,0,159,137733,3178,9918,1533,4852,1038,4794,913,6776,1321,6126,1236,8005,1434,5151,1074,5749,1247,7051,960,14512,1721,17615,1770,21295,2034,11409,1326,5765,1240,4765,1121,3950,1156,225107,3172,13719,1671,12242,1757,9222,1369,9320,1304,9902,1427,12798,1714,8955,1251,10229,1697,8984,1434,20364,2475,22110,2023,32899,2319,20601,1827,11538,1457,11670,1656,10554,1487,147772,2444,10498,1194,15261,1570,13377,1518,11314,1307,11524,1322,10322,1286,9487,1301,8076,1150,7400,1057,10642,1454,12062,1134,12988,1298,6135,799,3648,705,2339,531,2699,632,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1254564,6869,27595,2509,4771,1291,1765,811,1702,632,1310,540,1449,524,1619,600,1029,397,2120,988,1256,513,2636,853,4007,992,2616,912,694,370,420,324,107,102,94,110,347218,5017,10316,1468,5119,1045,4378,1086,7303,1473,6462,1290,9214,1614,8497,1510,9685,1456,11940,1573,21720,2181,38080,2666,59233,3709,48346,2976,35032,2450,40396,3032,31497,2528,532218,4541,17421,1761,9696,1596,9829,1329,11042,1521,12379,1669,12157,1369,11213,1551,15413,1694,13685,1599,30107,2438,45721,3483,70161,3292,64586,3750,52203,3623,69318,2954,87287,3091,347533,3597,17727,1603,18871,1830,19099,1535,22440,2126,18442,1727,17786,1729,17065,1789,15668,1585,13441,1383,27871,2221,35330,2427,38301,2166,25361,2053,16442,1762,21470,1913,22219,1868,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2011901,7824,38892,2589,5662,1058,2674,920,1853,791,2284,773,2109,827,2864,850,1855,772,1572,585,1744,511,2757,794,3828,1015,5016,1060,2317,872,1140,509,429,217,788,464,556693,6872,20588,2633,10222,1680,10131,1839,11772,1714,11723,1824,15816,2133,13928,2086,19410,1850,16179,2345,39212,3352,58623,4015,86525,4993,72786,3859,51724,3350,60946,3156,57108,2986,858286,5598,35042,3122,28803,2939,23554,2252,22858,2452,21026,2258,23326,2780,20333,2191,23198,2139,24582,2359,49428,2935,69076,3548,113445,4560,102980,4412,79935,3908,97384,4003,123316,4856,558030,4999,31732,2959,45092,2826,45433,2960,42842,3120,33861,2629,33968,2467,27432,2482,25153,2305,21753,2061,42822,2807,49626,2795,53398,3255,33075,2522,23258,2063,22821,2081,25764,1966,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3041984,10750,106220,4260,19085,2167,9558,1565,9345,1542,9903,1485,9586,1306,8092,1608,6991,1326,6596,1144,5163,1182,6701,1175,7226,1291,5022,1148,1620,664,746,419,471,354,115,117,834334,8034,41036,2760,28631,2522,31873,2328,36392,2971,32719,2482,41350,2834,37317,2407,43578,3154,37216,2757,75891,4056,106031,4495,128828,4533,82710,3886,43688,2655,39455,2499,27619,1804,1271613,6525,74324,3840,46314,2839,45783,3207,49569,2542,51426,3196,55746,3116,53821,3280,53722,3265,49040,2501,102064,4478,142321,4731,183974,5708,130977,3870,80305,3567,78607,2961,73620,3828,829817,4311,44440,2568,58463,2786,69809,2960,69050,2901,63530,2417,62375,2521,55101,2529,52262,2495,45929,2564,74116,2925,78118,3395,68275,2783,35224,2285,18873,1744,16750,1382,17502,1428,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1847743,6354,66999,3042,7928,1336,5609,946,5016,877,5170,1158,5495,1010,4476,856,5838,1053,4364,973,3420,847,5850,1117,6006,1201,4350,876,1899,569,1073,583,433,226,72,80,564655,5337,16378,1941,10826,1405,11816,1404,14890,1418,16895,1718,21011,1862,21431,2290,23123,2020,21628,1822,49877,2741,71220,3315,100294,3909,72305,3288,44708,3003,36877,2113,31376,2315,753936,5030,27707,2132,22289,1501,21307,2084,21032,2098,21854,1700,23562,1896,25280,2068,27988,2148,26473,2005,55568,3055,83803,3163,115969,4003,90467,3441,59864,2760,64824,3069,65949,3007,462153,3399,26707,1864,35440,2498,35242,2215,38179,2236,34263,2471,29695,1509,27930,1704,24634,1510,22631,1854,40941,2317,44696,2219,46439,2458,21724,1455,11876,1257,9400,881,12356,1302,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,669496,6609,21190,2278,5108,1208,1355,620,1279,524,1580,568,2057,699,1519,756,1236,577,1820,896,1042,547,1330,684,1124,529,1413,624,244,243,25,45,0,206,58,102,191520,4952,10970,2174,6198,1349,8098,1537,9145,1600,8028,1673,10342,1589,10246,2048,11492,1862,7400,1391,18000,2324,23560,2152,28062,2395,18465,2576,9118,1685,7753,1438,4643,1239,260688,3842,20128,2481,13031,1788,10507,1835,12519,2024,10266,1640,12289,1773,11827,1619,12703,1704,9915,1660,21151,2111,27909,2738,36635,2639,24740,2557,13873,1927,12070,1345,11125,1528,196098,3095,13391,1873,17427,1902,20455,2013,16231,1690,15160,1578,13525,1508,12687,1639,10936,1645,8852,1314,14699,1744,15392,1552,17065,1699,7898,1272,5214,938,3065,778,4101,733,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1947288,9735,79991,3902,16878,1845,8588,1515,6849,1300,5780,1326,6460,1472,6567,1132,5542,1339,4502,1201,4068,1078,5687,1176,4526,1018,3590,996,754,520,142,149,58,85,0,181,588100,6194,31688,2854,17612,1984,19338,2090,23774,2585,26407,2591,35768,3295,29054,2701,29966,2882,26166,2469,58069,3097,76928,3990,90587,4410,54150,3379,28146,2442,24261,2185,16186,1639,760871,5617,49627,3571,31305,2520,26510,2328,33444,2373,34039,2539,33789,2753,33961,2473,32857,2378,29528,2415,63700,2941,84455,3729,108086,4424,70545,3841,45816,3068,43781,2469,39428,2582,518326,4080,33722,2391,41245,2841,49200,2930,45500,2734,39566,2493,36465,2423,33639,2072,28739,1975,25272,1938,43489,2862,43889,2600,43841,2560,21654,1959,11373,1454,9980,1182,10752,1335,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,373143,3554,17492,1548,2810,961,969,369,1829,655,1269,545,1763,748,2338,644,1305,514,987,551,666,363,1198,545,929,553,898,393,381,331,91,101,0,161,59,104,106205,2701,5399,1254,5302,1180,4051,1036,4508,1021,5294,1143,6183,1187,5805,1273,6335,1440,4303,761,10591,1618,13398,1608,14835,1750,9796,1379,4137,922,3204,731,3064,756,147781,2635,9732,1715,7634,1227,5844,1151,6743,1221,7083,1340,7428,1182,7266,1200,7093,1166,6475,966,11982,1567,16854,1631,19284,1775,12968,1348,6995,1069,6793,1136,7607,1141,101665,2191,6347,1187,10053,1496,8862,1321,9026,1308,7914,1279,6767,1041,6937,1217,5790,970,4834,913,8204,1072,8497,1122,7577,1062,4690,817,2316,506,2010,546,1841,526,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
