GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001EA,B24041_001MA,B24041_002MA,B24041_002EA,B24041_003MA,B24041_003EA,B24041_004EA,B24041_004MA,B24041_005EA,B24041_005MA,B24041_006EA,B24041_006MA,B24041_007MA,B24041_007EA,B24041_008MA,B24041_008EA,B24041_009EA,B24041_009MA,B24041_010MA,B24041_010EA,B24041_011EA,B24041_011MA,B24041_012EA,B24041_012MA,B24041_013MA,B24041_013EA,B24041_014EA,B24041_014MA,B24041_015MA,B24041_015EA,B24041_016EA,B24041_016MA,B24041_017EA,B24041_017MA,B24041_018MA,B24041_018EA,B24041_019MA,B24041_019EA,B24041_020EA,B24041_020MA,B24041_021MA,B24041_021EA,B24041_022EA,B24041_022MA,B24041_023EA,B24041_023MA,B24041_024MA,B24041_024EA,B24041_025EA,B24041_025MA,B24041_026MA,B24041_026EA,B24041_027EA,B24041_027MA,state
0400000US13,40864,229,31959,3557,30672,3205,50018,14912,35883,876,40123,976,47212,3547,31974,539,47134,1456,45623,1585,54264,3713,65096,4072,50496,983,54013,2881,41846,1335,51029,875,67366,2814,62054,11005,30458,1049,41618,535,44716,922,38789,1982,24154,1144,32078,2345,22592,940,32367,1228,45211,1147,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,42831,1509,32070,4072,31918,2983,54004,22076,50075,2393,45977,3903,41277,5956,35091,2790,47724,4031,42070,3901,72246,8500,53456,8893,45233,4160,46305,5396,43438,4406,45952,2887,61435,5698,46157,57825,32468,5036,49397,1916,50047,1553,48406,4246,34967,1471,35159,3677,34918,1499,36270,2504,56837,3927,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36856,687,32183,1468,31681,1038,56900,32001,35972,1701,41397,1898,37012,3955,28919,1481,50633,3492,45627,7287,75088,8302,40249,4956,42149,4315,42520,6991,38937,8766,47787,5611,66216,7955,55938,32022,27242,1985,36710,1506,40748,2574,35477,1741,23811,1270,31462,6443,22663,1291,31972,1715,44618,2454,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46952,321,43573,3013,40919,1261,61927,10869,51233,643,46967,735,50319,943,34916,1044,50868,474,49168,1655,69884,4872,60530,1706,58145,2311,61353,1110,50343,1606,57243,1620,70719,1346,71675,7673,34920,2055,45850,500,50559,470,41767,513,27161,527,39877,1980,25171,600,36699,807,64853,1718,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40865,229,43601,3836,37370,4546,68504,7611,42353,1756,45292,703,42047,960,31138,490,47913,1938,45939,1476,61809,3296,46381,3187,46026,1309,47442,2301,39465,2937,44370,2257,55802,2071,40164,4793,32405,2192,40722,529,44378,1120,37158,802,22477,1365,32261,2195,21146,640,32030,921,44606,1641,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41977,238,41410,947,41144,994,47969,5792,44319,1834,42413,956,45732,1701,32167,768,50063,1959,46790,1169,62432,5055,45779,4401,50512,1642,51380,1729,41766,5310,45335,2453,53354,3597,60481,26198,31793,1338,41318,534,47227,1352,36943,939,24920,2157,35623,4308,21616,1081,35835,1410,55690,1322,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41561,341,41922,1992,38463,3330,55009,4417,40603,1193,45708,984,45408,2543,31684,979,51834,1493,50778,1091,62132,4059,51167,1714,47475,2441,49238,2584,41648,4669,51550,1433,61661,1164,65256,21302,31092,1156,40557,587,42920,1177,37262,1170,23547,2142,30799,2604,21651,703,32441,3106,42643,1885,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38876,607,42288,3405,29801,3408,61199,1955,36388,1246,42161,695,45334,1970,29248,1400,47397,2166,45749,1967,56527,2857,41792,2546,43685,2566,45297,1765,37517,4318,41683,1078,52699,2770,39140,21380,30054,1913,39247,1265,43248,1663,36237,924,21943,585,32637,3413,20753,681,29884,1517,41656,854,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40340,264,60230,5755,32610,7128,67548,6283,41768,720,51817,847,46544,3278,27192,895,49819,2671,49354,2987,50757,5170,40499,3376,41707,1395,41955,2504,41261,2239,48952,3369,61404,1196,77396,82334,31320,805,38237,1203,41027,518,36003,877,22593,1569,31228,1516,21294,819,31439,1354,42355,2523,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,41040,445,36227,6946,32570,5853,65999,14559,41113,1454,50421,1726,46112,2382,32279,2432,46557,3512,42152,6208,54375,10579,42326,6275,46146,3040,48208,3753,37143,5409,46522,2359,54403,5212,42344,47372,31344,4312,38519,1532,41729,1089,36410,1078,26146,1389,32733,4293,24238,2391,34513,2990,51033,1995,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,53906,730,37735,4184,36189,4506,41597,6257,47176,2139,56580,1558,50893,1472,36564,904,52291,1113,51066,702,72877,5504,65757,2979,59417,2811,63005,3605,50380,1871,71603,1109,82164,997,61567,5888,40559,1349,50943,517,54440,1670,47828,1566,30859,722,40958,1476,28102,2304,40894,923,80848,866,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,56023,492,36979,9839,31390,3506,95376,52840,51908,709,60440,899,59304,3492,44592,3019,55890,1724,51817,1088,75734,4660,72378,3716,70327,1889,72327,2539,56036,5444,71604,1139,82239,1920,101097,18795,42405,2571,53495,1274,60029,1569,50357,877,31304,763,43060,4633,29293,1902,40730,1306,66699,1068,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,43685,538,34370,3207,30455,1700,63594,16234,45743,1035,50659,458,46665,945,31010,484,50440,719,46404,1319,69185,3991,49532,2739,46827,1131,50578,933,38116,3533,50233,928,61586,732,58892,12806,31844,525,44828,784,51863,692,40926,472,25004,853,31482,1012,22477,837,34410,1952,53221,1644,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,47765,535,42345,2883,40163,1426,73416,6186,50510,608,50142,634,48652,3122,39008,1629,52565,1410,50894,794,70841,2930,58603,3343,55892,1297,60046,2676,46326,1956,57183,1759,66399,1120,67153,49936,36135,1271,45479,574,49706,1172,42354,670,28954,1546,41009,1007,26073,617,37322,1355,56255,1123,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36203,425,43074,6115,32082,3461,68992,9005,36217,2379,36043,816,40148,3074,30120,1524,50340,2254,49641,4417,51434,2971,45052,4914,37483,2898,39298,4319,34477,6915,40367,2837,55309,5188,62334,13106,30444,1588,36498,619,36888,756,35960,1059,22466,1968,27179,3365,19805,1277,31897,1027,40329,1530,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40439,186,36783,2456,31295,1284,52542,13311,44275,2607,43449,1743,49596,2100,30922,498,49584,1458,46358,1162,62145,5273,50407,1757,45907,1571,49153,2665,40053,2070,47913,2124,61189,1318,50843,6365,32967,2038,38927,882,41359,510,36398,702,24375,1276,35012,3617,21989,901,32462,1922,41433,1046,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37898,1026,42130,3137,32441,2052,75491,7833,41853,1824,41364,2195,42048,8937,30496,1531,51885,4160,48442,5334,65893,20922,45481,5791,38705,3251,38392,3687,39960,6638,45439,7833,54111,5234,-666666666,-222222222,28823,5553,38640,2363,40811,1693,36864,1566,23122,1500,28097,2833,21919,1295,29833,2932,44117,2310,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40234,315,37762,2780,37471,2852,40448,14621,40699,1027,39881,1418,42350,3378,31586,961,56478,1948,53840,3407,67165,8007,41822,2101,45856,1438,46820,1889,37948,4652,44689,2872,55778,3503,48830,67918,32971,3592,38942,1483,44658,2676,35775,989,23884,2038,31845,3291,21711,1130,33482,2823,46784,1989,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40055,530,62031,8702,34006,2376,76476,5165,46373,3460,43040,3096,43992,4011,31792,964,45968,2555,41629,1523,77011,8179,46010,2904,44438,4497,47412,4503,40149,3058,41237,1015,56744,3991,51583,24815,31210,1214,46847,1272,49428,2282,45517,2903,31864,378,31933,513,31819,537,31404,1900,60443,2448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,50359,506,35128,10531,29643,6462,56684,16734,50393,2791,55685,3039,53701,6658,37452,1898,56513,5616,53056,7870,60948,9682,65330,5148,63135,6031,69206,3626,41181,5791,60756,3964,73134,5197,77273,468947,36631,2857,46681,1618,50839,1207,43425,2370,30685,2723,39922,4744,27241,3862,40021,3260,56626,4345,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54716,606,34301,10992,30047,5713,70539,15950,51878,1214,60327,1126,56243,2255,39435,2038,51697,861,48309,2678,82153,3784,81186,1635,76402,1676,85385,3167,50979,1356,66376,1304,79470,3137,71531,18741,37537,1861,52403,702,59143,1477,48465,1594,30233,1052,41524,1349,26091,965,36783,979,72492,3403,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,38253,1144,48018,4043,29886,2762,60852,4736,37439,2984,39373,5431,42849,8630,30289,1363,50600,3897,45883,9640,55355,7348,40231,2855,40336,3884,42474,3803,35547,3703,54628,5259,69628,4826,77060,37217,26986,1890,39487,2369,40808,1214,37169,3266,22336,1523,30178,4980,20713,1089,29437,4639,45896,1925,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,49400,486,30324,2885,26841,1044,54539,9244,46133,1298,47394,1093,50407,937,35705,528,49740,1209,45603,982,79034,3919,66603,1223,66702,1469,78804,3438,46618,1131,61646,504,74910,1868,76846,15121,40072,1470,48877,785,58036,1361,42237,291,30405,587,43043,3290,26520,538,32096,582,65574,878,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39377,438,30582,1159,29662,2999,59444,22475,35113,1663,40728,496,42288,1433,31103,399,44609,2022,42069,919,55601,4937,50470,2917,51518,963,56613,2060,40942,1806,48624,2627,66336,2039,57955,9825,29158,1435,40179,420,40353,476,40043,850,24607,1259,35089,3104,21742,578,31847,682,42395,901,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,43761,1497,60674,3674,50430,1926,85529,4592,46126,3224,46478,1895,45649,5526,36733,1927,60040,3730,57497,4881,70310,13373,45565,8864,40936,1852,41114,2002,39549,11406,51699,3972,60298,11156,-666666666,-222222222,40878,3197,40096,1678,44135,2141,37092,1698,26329,2811,35700,6171,25471,2649,40337,6066,42763,5449,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,42257,181,36824,2663,30894,1629,55519,6146,44430,2011,46285,573,45431,1430,32090,418,48112,1711,45619,771,65523,4391,48697,2753,49409,1714,51940,1023,39509,2034,48085,1814,60687,1134,70883,11933,31581,717,42338,436,48235,1097,40399,513,25778,558,36363,2045,23509,1414,33692,1733,52494,1068,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,38093,541,52845,2893,31496,1055,61667,1352,36835,1059,41506,822,42748,2590,30135,987,51031,1029,50803,1055,52140,4756,41914,3391,37078,1028,37320,2245,36314,2051,41731,895,51585,1342,59574,20810,30903,855,36226,513,36950,540,35435,935,22969,1097,27364,1997,21174,711,32087,920,45699,1145,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42614,763,29356,3624,28597,3786,52337,42616,45732,2242,48640,1958,47296,2650,32452,978,51863,1312,50122,3551,65427,5549,53298,4686,48403,3313,51697,2075,39643,2866,50055,2137,62700,4225,57250,36164,30719,998,44137,1398,49641,1777,40714,1191,25150,1286,33473,3871,23170,1981,35569,2272,57450,2640,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,45398,248,41184,1766,28703,1785,61798,2557,45158,1205,47657,756,47088,1480,33313,1151,51642,507,49302,1488,68616,2512,55982,2727,52665,1463,55165,1632,46755,1443,52839,1401,65697,1258,71064,23874,35247,1539,45220,488,51317,549,41041,488,26896,506,35905,1334,25307,588,34245,1332,53070,1372,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46479,884,41707,24340,37051,31713,42453,46254,50239,4910,45269,2644,46306,5815,34871,2284,50601,4010,46281,6902,66236,21694,61544,11429,57082,4211,60193,3426,46706,11934,55280,7316,73301,6304,85142,32511,34914,3624,49857,2369,58203,4961,43502,3453,30578,2088,40870,9112,27863,3365,37435,5700,65058,6389,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37915,853,31509,2798,30083,2983,43963,25549,32308,1599,44183,1705,45650,2280,28787,1663,47126,1584,45054,4267,52511,3680,45284,4252,45590,2343,46332,2043,43334,2272,43808,2899,57046,4009,85305,12246,28389,1985,38769,1377,41124,842,36548,835,23850,1351,32322,4601,22226,832,31499,890,38801,1476,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,37453,766,41286,1631,40577,2732,51557,17712,36711,2285,39118,1622,42217,3855,31755,1115,47505,4674,44431,4622,65332,8503,42129,5390,38756,2509,38139,2763,40721,6904,43464,5383,52102,5502,-666666666,-222222222,29768,5522,36683,901,37761,1624,35581,1490,25178,2378,37621,12551,23509,2521,33524,3179,43964,3400,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,38099,477,33688,4629,30707,3946,41823,4673,36047,1259,38652,1259,41278,1303,28923,1226,47128,1590,45183,1778,60619,3193,47716,4476,42369,1604,44501,2841,40721,1580,43448,1805,60403,4098,47708,10284,30303,1227,40188,421,41536,528,37996,1199,24459,1344,34973,4006,22089,616,31886,901,42044,684,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41530,137,61218,714,32073,1193,70835,980,35886,523,48880,1421,49087,2032,30796,292,48996,1636,47279,1127,55602,3565,55370,1485,47729,1345,50611,729,42135,1149,50693,476,67261,1204,70181,5061,29052,1445,42222,279,45493,363,40080,555,22315,409,32056,888,21278,399,30639,463,49302,1341,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
