GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002EA,C18130_002MA,C18130_003MA,C18130_003EA,C18130_004MA,C18130_004EA,C18130_005EA,C18130_005MA,C18130_006EA,C18130_006MA,C18130_007EA,C18130_007MA,C18130_008MA,C18130_008EA,C18130_009MA,C18130_009EA,C18130_010MA,C18130_010EA,C18130_011EA,C18130_011MA,C18130_012EA,C18130_012MA,C18130_013EA,C18130_013MA,C18130_014MA,C18130_014EA,C18130_015MA,C18130_015EA,C18130_016EA,C18130_016MA,C18130_017EA,C18130_017MA,C18130_018EA,C18130_018MA,C18130_019EA,C18130_019MA,C18130_020MA,C18130_020EA,C18130_021MA,C18130_021EA,C18130_022EA,C18130_022MA,state
0400000US13,9792214,6101,2455901,5426,88398,4622,30361,2843,58037,4410,2367503,6600,615494,20100,1752009,19519,6118463,5479,675611,14884,200929,8346,474682,14409,5442852,15964,823119,20043,4619733,26270,1217850,3401,460504,8398,64618,3637,395886,8505,757346,8248,62092,4487,695254,8744,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,300803,1604,8815,1596,2104,873,6711,1332,291988,2215,42259,4331,249729,5178,828016,2364,69520,4562,16211,2775,53309,3723,758496,5280,77278,5262,681218,6976,223683,990,80520,3735,7818,1561,72702,3463,143163,3389,10522,1523,132641,3360,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,424650,2243,18659,2547,6165,1555,12494,2226,405991,3211,73860,6760,332131,6629,943502,2507,99057,4722,25753,2780,73304,4076,844445,4923,110301,6698,734144,6671,231333,1416,85985,3501,10034,1622,75951,3314,145348,3616,11868,1703,133480,3588,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,2935193,5286,100406,4463,32497,2815,67909,3905,2834787,6456,560689,17163,2274098,17970,7906384,3451,670738,11803,181703,6604,489035,9760,7235646,11890,877423,17324,6358223,19533,1723122,3071,605570,7882,74524,4275,531046,7717,1117552,7681,77699,3911,1039853,8001,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,1547147,4167,78867,4334,27588,2931,51279,3237,1468280,5867,305760,12437,1162520,13345,3937202,3188,478780,10717,128277,6216,350503,9075,3458422,11685,449382,11610,3009040,16830,905540,2550,339798,7431,30359,2270,309439,7125,565742,7077,32810,3055,532932,7112,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,710561,3054,27582,2649,6058,1283,21524,2344,682979,4008,102830,7123,580149,7902,1825025,2693,174350,6786,44357,4019,129993,5291,1650675,7210,180126,7444,1470549,10556,467408,1664,148450,4068,15652,1610,132798,3698,318958,4004,18793,1658,300165,3962,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,711321,3216,30093,2879,8378,1737,21715,2420,681228,4480,117685,6815,563543,6884,1697518,3440,190501,6236,50177,3500,140324,5123,1507017,6661,174297,6877,1332720,8983,399342,2107,142899,3333,15371,1638,127528,3162,256443,3688,16200,1828,240243,3361,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,991330,4136,55526,3510,20927,2590,34599,2567,935804,4643,238824,9803,696980,10256,2644580,3869,429218,10927,146920,7647,282298,8587,2215362,11775,339438,10412,1875924,15827,631083,2214,272038,5961,42304,3107,229734,5540,359045,6193,28767,2141,330278,6078,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,1098368,3230,58427,5216,20397,2859,38030,3982,1039941,5917,285801,10765,754140,12239,2799756,3512,365166,8718,112453,5651,252713,9415,2434590,9285,399039,13090,2035551,14752,610302,1994,245824,5467,43042,3791,202782,6056,364478,5527,35366,2479,329112,5483,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,251129,1724,15323,2017,5944,1298,9379,1689,235806,2776,42063,4346,193743,4846,805598,1609,115098,5610,38773,3107,76325,4435,690500,5549,75097,4536,615403,6899,235777,1040,78873,3061,8434,1086,70439,3075,156904,3061,12480,1405,144424,3025,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,1331468,3673,51911,4476,12388,2234,39523,3638,1279557,5776,160917,10512,1118640,12524,3688275,3267,314056,9321,70152,4478,243904,8176,3374219,10031,287060,12146,3087159,13717,798646,2162,255492,4804,27036,2110,228456,4566,543154,4961,32087,2740,511067,5098,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,1370260,2682,54527,3949,16356,2463,38171,3251,1315733,4288,191317,10187,1124416,11184,4158491,2509,392841,11504,108934,6109,283907,9707,3765650,11502,350196,12142,3415454,15723,977029,1978,318452,6427,44095,3085,274357,6003,658577,6723,46337,3140,612240,7137,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9683611,4169,2181230,4562,110116,5366,38210,3249,71906,4446,2071114,6177,454643,13021,1616471,14085,6010966,2808,762217,11100,233064,8322,529153,9622,5248749,11628,721337,15997,4527412,20353,1491415,2218,538391,7628,57271,3076,481120,6667,953024,7784,64232,3551,888792,7804,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,1262433,2808,51905,3657,14529,2095,37376,2931,1210528,4102,174188,9378,1036340,10150,3320046,2711,288238,7875,79580,4538,208658,6116,3031808,8634,287201,9393,2744607,12275,747408,1905,237755,5243,25467,1914,212288,4689,509653,5060,30389,2270,479264,5127,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,720737,2914,29142,3064,11066,1994,18076,2572,691595,4021,200660,9818,490935,9375,1753463,3428,266586,7377,87661,5362,178925,7405,1486877,8146,268624,9499,1218253,10500,415142,2473,184547,5601,31282,2807,153265,4877,230595,5841,23482,2287,207113,5081,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5869979,3144,1359410,3810,63474,5115,21565,2851,41909,4148,1295936,6319,265516,11938,1030420,13163,3616963,3990,475824,10820,143794,7719,332030,8866,3141139,11077,396866,12519,2744273,16874,893606,2960,327839,6657,40123,2991,287716,6544,565767,6505,40710,3132,525057,6558,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,995121,1918,219307,2075,7677,1298,2116,675,5561,1053,211630,2492,38503,3648,173127,4235,610300,1914,68757,3555,19137,2118,49620,3438,541543,4018,80485,5114,461058,6663,165514,927,56057,3044,5796,1080,50261,2802,109457,3060,7917,1390,101540,3133,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1824141,1550,460290,2156,18266,2164,6300,1411,11966,1668,442024,3039,68114,5378,373910,5942,1104560,2116,102062,3824,28026,2891,74036,3244,1002498,4252,104387,4291,898111,5668,259291,1280,90880,3228,9389,1279,81491,2959,168411,2937,11094,1199,157317,2990,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,653824,2186,28002,2639,8113,1705,19889,2192,625822,3206,135508,10092,490314,9813,1744603,1751,201585,7610,46891,4375,154694,6959,1543018,7514,203253,9441,1339765,12094,396015,1121,145489,4344,16510,2244,128979,4349,250526,4441,16171,2050,234355,4471,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,264132,1375,12717,2020,2332,1025,10385,1994,251415,2293,32131,4138,219284,4661,820896,1419,81069,4911,17529,2381,63540,4285,739827,4691,55672,4368,684155,6016,201544,977,65549,2980,4970,1019,60579,3011,135995,3051,5349,1116,130646,2951,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,1987077,3597,72565,4404,17507,2760,55058,3874,1914512,5835,298056,11922,1616456,13370,5496141,2237,432750,10780,92336,4487,340414,9527,5063391,11053,455671,13258,4607720,16678,1272109,1430,420972,7441,52138,3190,368834,7614,851137,7486,57101,3597,794036,7671,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,494145,2208,14933,2251,5705,1432,9228,1605,479212,3197,140261,8843,338951,8700,1230613,2857,158420,6882,51135,4509,107285,5387,1072193,7967,197548,8843,874645,11194,313163,1674,127448,3811,22786,2346,104662,3760,185715,3872,18540,2202,167175,4517,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,4149968,5786,154107,6335,51112,4284,102995,4519,3995861,8251,885826,22878,3110035,22228,12266724,4673,1096512,17036,326977,10123,769535,15453,11170212,18045,1471581,25116,9698631,29618,2796800,2905,970627,10335,161640,6465,808987,9534,1826173,10524,165722,6171,1660451,12801,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,2259800,4953,100042,5205,36496,3381,63546,4203,2159758,7498,512046,16952,1647712,17519,5953870,5179,712844,12982,215267,9214,497577,10881,5241026,14874,766157,15231,4474869,18991,1420275,2856,526911,7556,70728,3925,456183,7703,893364,8194,66383,3454,826981,8678,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709215,1288,163405,1348,4914,1210,806,791,4108,1045,158491,1634,23326,2949,135165,3226,446918,1283,37798,2673,9115,1400,28683,2513,409120,2991,40343,3728,368777,4536,98892,642,33682,1913,4136,815,29546,2000,65210,2079,4457,817,60753,2014,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,2590264,4350,130121,5746,51367,3963,78754,4991,2460143,7527,542464,15897,1917679,16123,6950547,4530,835839,14061,264786,8815,571053,12282,6114708,14948,787332,15082,5327376,19201,1728191,3095,611202,8521,69669,4210,541533,8576,1116989,8741,70096,3705,1046893,8984,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,930765,2627,47409,3025,15689,1918,31720,2305,883356,4169,192621,7241,690735,8102,2275479,2236,330160,6815,96374,4210,233786,5664,1945319,7220,272847,7718,1672472,10943,542799,1741,230014,4691,25516,2177,204498,4567,312785,4749,20683,1676,292102,4612,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,840205,3597,41615,4148,12201,2037,29414,3358,798590,5078,169513,9128,629077,9766,2425783,2882,315255,9786,96891,6417,218364,8948,2110528,10506,310185,11720,1800343,15045,624595,2209,237193,5887,28562,2884,208631,5531,387402,5660,26609,2558,360793,5645,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,2655317,4364,140866,5848,48021,4245,92845,4229,2514451,6384,466271,15093,2048180,15516,7656566,3085,869709,15548,249177,8169,620532,13437,6786857,15672,752924,16827,6033933,17956,2055882,2541,712131,8958,78261,3942,633870,8874,1343751,9203,87513,4314,1256238,9712,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,210380,931,9145,1723,2528,1025,6617,1348,201235,1998,39101,4395,162134,4627,643422,1474,77086,4951,22820,2575,54266,3911,566336,5222,65565,4920,500771,6992,159963,1184,58079,3115,7842,1384,50237,2840,101884,2848,7668,1300,94216,3033,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,1066747,3406,46887,3707,17760,2464,29127,2819,1019860,5416,270804,12323,749056,13666,2863468,3841,373701,9664,111933,5947,261768,9009,2489767,9623,373839,12186,2115928,14623,744327,2314,277302,5413,37268,3032,240034,5353,467025,5627,31634,2097,435391,6083,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,206334,1619,6618,1207,1364,495,5254,1193,199716,1988,35763,3059,163953,3254,492922,1502,50822,3038,14002,2123,36820,2701,442100,3441,52600,3536,389500,4960,122655,1014,42298,1890,6482,1124,35816,1945,80357,2007,6530,1010,73827,2085,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,1466483,3888,69813,4122,29622,3345,40191,3525,1396670,5067,354443,13373,1042227,14170,3947631,3760,561682,12339,180251,7510,381431,10502,3385949,12970,510007,14174,2875942,18881,958080,2745,377189,7138,53610,3549,323579,6828,580891,7191,43275,3737,537616,7095,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,7034351,6646,293597,12112,96723,7267,196874,9408,6740754,12166,1632259,29299,5108495,31751,16237257,7625,1611691,23913,412647,12658,1199044,21932,14625566,23389,2052028,31597,12573538,38129,3012117,5111,1187077,13305,174473,7439,1012604,13468,1825040,13054,154923,6847,1670117,14376,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,894727,2265,31471,2827,5790,1219,25681,2791,863256,3324,112999,9233,750257,9759,1708133,2260,147139,6237,33534,2994,113605,5664,1560994,6684,168126,7696,1392868,10252,291177,1390,99668,3576,10438,1670,89230,3547,191509,3584,8949,1425,182560,3652,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,119071,1231,6802,1245,1555,656,5247,1121,112269,1641,17264,2413,95005,2810,379084,990,47550,3282,13493,1812,34057,2615,331534,3546,33402,3064,298132,4647,103131,725,35552,2037,3456,781,32096,1894,67579,1977,3846,657,63733,1970,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8005644,5749,1842211,4777,67953,3982,18713,2315,49240,2968,1774258,6112,272547,12537,1501711,14038,5042935,6490,478664,13303,117220,6700,361444,10276,4564271,15958,456254,13530,4108017,17151,1120498,3453,382323,7340,41982,3092,340341,6509,738175,8097,45830,3528,692345,7857,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6891729,4943,1574558,4213,60705,4207,16607,2304,44098,3515,1513853,6151,259437,12011,1254416,12901,4345857,4776,486225,10240,127001,5145,359224,9484,3859632,11265,427705,12828,3431927,16230,971314,2624,355082,5948,43983,3317,311099,5975,616232,6261,37944,3287,578288,6223,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792106,2732,370263,3007,20108,2261,7978,1583,12130,2135,350155,3761,83555,5365,266600,6338,1101910,1952,199221,6191,65741,4150,133480,5544,902689,6463,140681,6344,762008,8176,319933,1066,141807,3856,16229,1643,125578,3482,178126,3875,13580,1573,164546,3935,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5601432,2829,1273446,3375,56099,2884,18131,1899,37968,2353,1217347,4113,216805,8928,1000542,8979,3481525,2897,350617,8325,94695,4509,255922,6852,3130908,9206,347903,9888,2783005,13451,846461,1966,267268,5345,27168,2110,240100,5790,579193,5600,33439,2481,545754,5340,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568416,912,135434,1555,5176,1328,922,476,4254,1227,130258,1871,16410,2452,113848,3122,354942,1510,38409,3641,7899,1661,30510,3105,316533,3619,33715,3481,282818,5140,78040,1099,27324,1707,2914,834,24410,1711,50716,1810,1914,658,48802,1950,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514215,1291,768049,1199,61387,3986,38786,3654,22601,2706,706662,4220,410116,8825,296546,8720,2135781,1368,386109,9000,205162,8075,180947,7348,1749672,9152,723588,15775,1026084,16366,610385,1212,303405,5382,134832,5054,168573,5230,306980,5445,111911,4808,195069,6273,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
