GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,NAME,B13008_001MA,B13008_001EA,B13008_002MA,B13008_002EA,B13008_003EA,B13008_003MA,B13008_004MA,B13008_004EA,B13008_005MA,B13008_005EA,B13008_006MA,B13008_006EA,B13008_007EA,B13008_007MA,B13008_008EA,B13008_008MA,B13008_009EA,B13008_009MA,B13008_010MA,B13008_010EA,B13008_011MA,B13008_011EA,B13008_012EA,B13008_012MA,B13008_013EA,B13008_013MA,B13008_014EA,B13008_014MA,B13008_015MA,B13008_015EA,state
0400000US21,1033382,4024,57714,3543,37217,2660,34078,2430,3139,1041,20497,2449,19992,2421,505,311,975668,5110,459064,6920,432376,6404,26688,2327,516604,7888,495742,7536,20862,2552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1126993,4584,55388,3503,29963,3092,27607,2995,2356,809,25425,2271,24749,2268,676,317,1071605,5732,415533,8188,385705,7797,29828,2775,656072,9060,632731,8705,23341,2760,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,293177,1772,13951,1762,7999,1260,7446,1179,553,462,5952,1481,5777,1463,175,164,279226,2483,117664,4543,110238,4324,7426,1045,161562,4544,156290,4414,5272,1117,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474830,3895,69510,4047,44876,3224,31997,2691,12879,2144,24634,2707,20722,2388,3912,936,1405320,5838,581912,9560,425060,8729,156852,5393,823408,10511,716089,10207,107319,5211,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1668664,3612,73444,4217,51726,3756,35939,3044,15787,1815,21718,2220,17287,2337,4431,1164,1595220,5165,626116,8873,459117,8990,166999,5078,969104,9483,832934,9602,136170,6039,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2297683,4414,125528,5516,75827,3819,63365,3441,12462,1903,49701,3446,48446,3462,1255,572,2172155,7013,884027,11253,775143,11206,108884,4231,1288128,11939,1222877,11531,65251,4204,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1270236,3534,77561,3905,55699,3260,46144,3157,9555,1451,21862,2351,18759,2157,3103,785,1192675,5467,539381,7172,463812,6184,75569,3939,653294,7055,591708,6980,61586,3391,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,719697,4122,36377,3041,19347,2274,17952,2175,1395,535,17030,2213,16820,2228,210,146,683320,5337,275740,7829,265176,8034,10564,1444,407580,8714,399235,8550,8345,1784,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1418820,4152,72192,3627,44553,2994,41114,2920,3439,862,27639,2759,27214,2801,425,292,1346628,5360,594246,8376,552242,7840,42004,3312,752382,8802,723332,9276,29050,3233,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222082,1804,11493,1516,8395,1403,8049,1360,346,243,3098,757,3098,757,0,161,210589,2437,94791,3294,90959,3203,3832,906,115798,3430,113768,3356,2030,884,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431080,2307,28196,2600,20421,2061,17222,1906,3199,1061,7775,1386,7333,1385,442,270,402884,3117,186710,4515,164227,4267,22483,1953,216174,5274,200395,4464,15779,2260,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,681890,2796,34794,2754,21642,1989,16034,1808,5608,1228,13152,2083,10118,1873,3034,805,647096,3748,270855,6561,173002,5582,97853,3528,376241,7220,306608,6776,69633,5167,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,303890,2202,15202,1636,10306,1425,8718,1423,1588,590,4896,1014,4538,935,358,359,288688,2774,127207,4048,114517,3784,12690,1372,161481,4238,153690,4266,7791,1379,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2131809,4124,101295,5224,69720,3730,42766,3191,26954,2462,31575,3090,23177,2186,8398,1766,2030514,6227,876355,8732,547509,8301,328846,8207,1154159,10097,939200,9587,214959,7214,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,476308,2898,27963,2772,16232,2299,12449,1926,3783,1105,11731,2192,10797,2120,934,629,448345,3789,180965,5788,143299,5314,37666,3228,267380,6018,244241,6526,23139,2797,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4904976,6760,223568,6343,147463,5912,100259,4422,47204,3214,76105,4496,58021,3977,18084,2050,4681408,9080,1810695,12297,1148560,13470,662135,11096,2870713,13267,2298618,16097,572095,13206,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2403090,6694,121511,6940,76012,5430,61160,4830,14852,2206,45499,3707,40821,3438,4678,1262,2281579,9189,1020940,11188,876012,10116,144928,5945,1260639,13814,1164339,13065,96300,4469,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170574,1849,11641,1933,8461,1869,7722,1729,739,509,3180,879,3127,881,53,79,158933,2729,74253,3183,69295,2910,4958,1188,84680,3139,81289,3149,3391,1147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2684784,5906,134564,5600,77041,4190,67074,4011,9967,1737,57523,4519,56370,4515,1153,579,2550220,8900,1067257,12106,986876,11192,80381,3838,1482963,13149,1432256,13845,50707,3923,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905013,3108,52622,3029,32598,2179,28494,2144,4104,846,20024,2030,19232,1979,792,340,852391,4838,403688,5804,361451,5485,42237,2182,448703,5397,420159,5553,28544,2585,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922286,3240,43919,3569,28338,2833,23181,2667,5157,1379,15581,2327,13100,2320,2481,932,878367,4651,384057,6803,309160,6825,74897,3739,494310,7342,453567,7673,40743,3266,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2931507,4794,147759,6067,92302,4733,79804,4020,12498,2041,55457,3184,52577,3182,2880,983,2783748,7204,1163196,11163,1024679,10280,138517,5767,1620552,11314,1523517,13487,97035,5770,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255088,1667,10238,1567,5430,1022,4179,897,1251,569,4808,1131,4205,991,603,436,244850,2435,89282,3499,68371,3096,20911,1981,155568,3763,138990,4227,16578,2105,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1142875,4097,56055,4430,30565,3223,26925,2758,3640,1001,25490,2910,24512,2821,978,701,1086820,6191,450199,8311,408597,8087,41602,2843,636621,8443,614977,8197,21644,2617,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187988,1957,10739,1271,7381,1184,7118,1149,263,190,3358,737,3329,741,29,38,177249,2159,80586,2667,76027,2522,4559,980,96663,2813,93230,2891,3433,1028,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1569734,4980,80857,4340,48515,3369,40694,3111,7821,1390,32342,3124,29934,3062,2408,1029,1488877,6311,667217,11341,609391,10227,57826,3504,821660,9339,787042,9663,34618,3197,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6703561,8335,390196,11039,249866,9572,174548,7779,75318,5115,140330,6764,117042,6395,23288,2834,6313365,13339,2910248,22738,2030724,19770,879524,12535,3403117,22240,2934387,23578,468730,13192,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,730389,2694,51060,3868,43277,3027,37868,2636,5409,1452,7783,1862,6665,1711,1118,661,679329,4933,358180,7298,303115,6795,55065,3297,321149,6392,295041,6384,26108,2322,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143468,1238,6765,1145,4752,935,4196,793,556,375,2013,782,2013,782,0,147,136703,1716,58234,2421,54613,2303,3621,664,78469,2536,75257,2498,3212,679,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2043819,6068,113223,5116,80580,4064,61145,3960,19435,2108,32643,3030,27805,2972,4838,1430,1930596,7688,869629,10023,679027,9364,190602,5399,1060967,12053,945354,11979,115613,6494,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1671461,4515,87408,5183,61668,3766,45864,3042,15804,2133,25740,3081,22763,3008,2977,903,1584053,7383,732417,10072,558369,9292,174048,5945,851636,10547,747915,10188,103721,5457,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,406808,2490,18843,2208,11285,1635,11022,1628,263,213,7558,1393,7489,1392,69,118,387965,3409,171648,5368,167919,5220,3729,832,216317,5537,213701,5517,2616,813,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1321315,3921,66998,3588,45221,2874,40415,2747,4806,986,21777,2108,19855,2038,1922,647,1254317,5205,545722,7305,494029,6945,51693,2837,708595,8932,677406,8631,31189,2510,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132340,2296,7529,1220,5588,1090,5235,1008,353,316,1941,701,1941,701,0,190,124811,2596,60504,3488,55976,3394,4528,1097,64307,3607,61846,3431,2461,788,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,862238,2932,36107,3774,14909,2268,14410,2249,499,337,21198,2945,20660,2977,538,422,826131,4817,260153,7164,250366,6777,9787,1525,565978,8341,554958,8183,11020,2093,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
