GEO_ID,B99163_001E,B99163_002E,B99163_003E,B99163_004E,B99163_005E,NAME,B99163_001EA,B99163_002EA,B99163_003EA,B99163_004EA,B99163_005EA,state
0400000US01,4558217,4335732,222485,14341,208144,Alabama,null,null,null,null,null,01
0400000US02,683324,569759,113565,5373,108192,Alaska,null,null,null,null,null,02
0400000US04,6298821,4601108,1697713,143361,1554352,Arizona,null,null,null,null,null,04
0400000US05,2775973,2584853,191120,7391,183729,Arkansas,null,null,null,null,null,05
0400000US06,36290808,20361508,15929300,1026823,14902477,California,null,null,null,null,null,06
0400000US08,5023808,4157362,866446,67349,799097,Colorado,null,null,null,null,null,08
0400000US09,3407815,2665263,742552,40271,702281,Connecticut,null,null,null,null,null,09
0400000US10,879604,765550,114054,6960,107094,Delaware,null,null,null,null,null,10
0400000US11,616130,506220,109910,8142,101768,District of Columbia,null,null,null,null,null,11
0400000US12,18815725,13494015,5321710,320764,5000946,Florida,null,null,null,null,null,12
0400000US13,9442904,8159140,1283764,70590,1213174,Georgia,null,null,null,null,null,13
0400000US15,1328554,994089,334465,23006,311459,Hawaii,null,null,null,null,null,15
0400000US16,1522757,1365316,157441,8777,148664,Idaho,null,null,null,null,null,16
0400000US17,12091454,9357859,2733595,151663,2581932,Illinois,null,null,null,null,null,17
0400000US18,6178831,5688655,490176,33706,456470,Indiana,null,null,null,null,null,18
0400000US19,2913555,2703329,210226,18591,191635,Iowa,null,null,null,null,null,19
0400000US20,2704673,2399633,305040,21868,283172,Kansas,null,null,null,null,null,20
0400000US21,4138825,3922665,216160,20010,196150,Kentucky,null,null,null,null,null,21
0400000US22,4344222,3978261,365961,22976,342985,Louisiana,null,null,null,null,null,22
0400000US23,1267172,1180423,86749,2704,84045,Maine,null,null,null,null,null,23
0400000US24,5609124,4648102,961022,70824,890198,Maryland,null,null,null,null,null,24
0400000US25,6379441,4934518,1444923,100239,1344684,Massachusetts,null,null,null,null,null,25
0400000US26,9340973,8478550,862423,50230,812193,Michigan,null,null,null,null,null,26
0400000US27,5109770,4544617,565153,32112,533041,Minnesota,null,null,null,null,null,27
0400000US28,2802072,2699225,102847,5804,97043,Mississippi,null,null,null,null,null,28
0400000US29,5691365,5372277,319088,22039,297049,Missouri,null,null,null,null,null,29
0400000US30,963804,926086,37718,1945,35773,Montana,null,null,null,null,null,30
0400000US31,1751135,1565064,186071,12806,173265,Nebraska,null,null,null,null,null,31
0400000US32,2663364,1846595,816769,48250,768519,Nevada,null,null,null,null,null,32
0400000US33,1261731,1167470,94261,5261,89000,New Hampshire,null,null,null,null,null,33
0400000US34,8406007,5832990,2573017,156522,2416495,New Jersey,null,null,null,null,null,34
0400000US35,1950156,1232204,717952,33478,684474,New Mexico,null,null,null,null,null,35
0400000US36,18563935,12917225,5646710,439379,5207331,New York,null,null,null,null,null,36
0400000US37,9342422,8295151,1047271,56140,991131,North Carolina,null,null,null,null,null,37
0400000US38,689505,651782,37723,4462,33261,North Dakota,null,null,null,null,null,38
0400000US39,10904728,10186239,718489,45796,672693,Ohio,null,null,null,null,null,39
0400000US40,3614253,3253565,360688,21907,338781,Oklahoma,null,null,null,null,null,40
0400000US41,3743771,3164870,578901,32117,546784,Oregon,null,null,null,null,null,41
0400000US42,12075749,10773444,1302305,91021,1211284,Pennsylvania,null,null,null,null,null,42
0400000US44,1000317,790485,209832,10757,199075,Rhode Island,null,null,null,null,null,44
0400000US45,4545554,4234925,310629,16062,294567,South Carolina,null,null,null,null,null,45
0400000US46,792820,747469,45351,3356,41995,South Dakota,null,null,null,null,null,46
0400000US47,6150997,5720789,430208,29113,401095,Tennessee,null,null,null,null,null,47
0400000US48,25010570,16126855,8883715,424162,8459553,Texas,null,null,null,null,null,48
0400000US49,2693093,2297112,395981,18829,377152,Utah,null,null,null,null,null,49
0400000US50,595681,566123,29558,1485,28073,Vermont,null,null,null,null,null,50
0400000US51,7818739,6599729,1219010,86398,1132612,Virginia,null,null,null,null,null,51
0400000US53,6617324,5373791,1243533,64285,1179248,Washington,null,null,null,null,null,53
0400000US54,1747774,1712550,35224,2388,32836,West Virginia,null,null,null,null,null,54
0400000US55,5418476,4946946,471530,30715,440815,Wisconsin,null,null,null,null,null,55
0400000US56,546224,508071,38153,2444,35709,Wyoming,null,null,null,null,null,56
0400000US72,3364109,184437,3179672,111714,3067958,Puerto Rico,null,null,null,null,null,72
