GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001MA,B19201_001EA,B19201_002EA,B19201_002MA,B19201_003EA,B19201_003MA,B19201_004MA,B19201_004EA,B19201_005MA,B19201_005EA,B19201_006MA,B19201_006EA,B19201_007MA,B19201_007EA,B19201_008EA,B19201_008MA,B19201_009EA,B19201_009MA,B19201_010MA,B19201_010EA,B19201_011MA,B19201_011EA,B19201_012MA,B19201_012EA,B19201_013EA,B19201_013MA,B19201_014EA,B19201_014MA,B19201_015MA,B19201_015EA,B19201_016MA,B19201_016EA,B19201_017EA,B19201_017MA,state
0400000US13,1161129,13258,179221,6862,118350,5465,96098,5189,89595,4925,75592,4799,76320,4920,62770,4298,60398,4183,50517,3699,86890,5054,93689,5236,77513,5054,42397,3333,17589,2354,18202,2228,15988,2222,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,136618,5076,17614,1974,10119,1439,9280,1383,7862,1097,6622,1189,7115,1524,6990,1307,6714,1382,5591,1029,11368,1618,14286,1692,14160,1936,8826,1635,3565,1008,3553,932,2953,648,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,184088,6013,28469,3552,21938,2178,18910,2206,17373,1824,14109,1885,14936,2150,9279,1812,9741,1591,6737,1089,11921,1652,11563,1608,9888,1652,4822,1164,1255,524,977,477,2170,973,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1673237,15699,227233,6866,140289,5164,137165,5533,129500,5095,101720,4492,105622,4061,86510,3982,85042,5040,69891,3980,131878,4864,143753,5646,138744,6246,80463,4364,31947,2624,33069,2550,30411,2616,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,845516,11094,112688,5264,86384,4394,90121,4426,73539,4027,65929,3986,67368,3630,53886,3603,48739,3873,37630,3011,61191,3794,59908,3757,45554,3350,20571,2096,8285,1485,6759,1179,6964,1365,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,439909,6881,53829,3166,46727,3219,43412,2766,41337,2260,32425,2361,30423,2160,26412,2495,27178,2035,17003,1780,36047,2725,32385,2645,27824,2631,11341,1446,5293,1090,4167,1074,4106,871,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,380678,6986,49978,3175,39098,2625,36059,2517,32963,2705,29360,2649,30354,2345,23755,2446,20018,1900,15978,1697,29541,2312,29075,2355,22965,2102,9494,1322,4608,888,3944,822,3488,835,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,587508,8821,112205,5140,73536,3838,60317,3703,51068,3035,41890,2591,37064,2456,32830,2564,31518,2906,20993,2196,36135,2775,34782,2685,29225,2254,12691,1644,4452,931,4087,1072,4715,1023,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,605535,11470,115063,5472,72172,3995,53992,4104,50274,3565,39340,3286,40313,3275,32143,2970,32888,2820,22605,2446,35924,2893,37147,2802,33560,3123,17700,2071,7130,1360,8077,1457,7207,1236,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,205256,5521,27967,2240,27264,2503,18938,1849,16999,1761,14129,1688,13816,1823,11583,1602,10403,1675,8613,1380,16745,2390,12939,1614,13402,1696,5565,1106,2015,619,1998,668,2880,951,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,719466,9974,73967,3486,46886,3557,41638,2780,41541,3298,34227,2485,38474,2893,33795,2829,36180,3495,32390,2526,58483,3449,78407,4824,82440,4658,48654,3411,28246,2753,27609,2635,16529,1772,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,938755,12055,108522,4422,91319,4481,70798,4183,62204,3885,48548,3320,46541,3633,38240,3052,37872,3110,34825,2622,72305,4053,82255,3987,91792,4333,60927,3508,34050,3260,30050,2982,28507,2063,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1349415,13856,194602,7025,132265,4687,129103,4989,120492,4342,100561,3940,98428,4256,78198,3690,74782,4244,57234,3328,93476,4280,99990,4342,85561,4567,40744,2914,17347,1757,13449,1462,13183,1334,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,759601,9403,81517,4042,69390,3230,59313,3145,61000,3182,49486,2673,47477,2964,46898,3522,42388,2731,36686,2392,65592,3866,69063,3772,60933,3354,33128,2260,14614,1809,11928,1408,10188,1210,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,357360,7188,74506,4159,49507,3146,39202,3247,29166,2920,25514,2575,25035,2351,19373,2338,18065,2460,11922,1757,20313,2348,16860,1987,12453,1698,7456,1547,2881,1056,2953,1062,2154,715,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,845993,12185,134454,5278,89726,4704,78248,4161,74654,3568,63705,3770,63377,3850,53474,3490,46071,3278,31943,2479,58185,3389,55239,3371,48307,3123,20991,2196,10209,1384,8870,1290,8540,1360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,159786,4588,21461,2410,20811,2276,14560,1718,15047,1487,11780,1322,11871,1507,9953,1572,8648,1391,5845,988,11549,1826,10835,1600,7537,1179,5162,1139,1867,573,1344,501,1516,507,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,260448,5166,30196,2065,26055,2156,24669,1995,25049,1946,19173,1861,19589,2133,17897,1952,13758,1562,11431,1378,20767,2075,19326,1626,15686,1760,7621,1162,3064,882,3796,989,2371,476,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,379058,7812,43496,3416,33895,2909,31725,2576,31941,2428,25643,2551,26897,2693,21125,2656,20043,2347,17911,2012,28419,2963,33301,2951,32248,2786,15102,1819,6053,1080,5390,935,5869,978,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,173855,5558,13891,2063,16589,2318,13567,1780,13765,1906,11256,1399,12264,1714,9653,1585,9077,1392,7512,1351,12786,1571,15513,2035,16664,1928,9567,1314,3936,876,4622,1161,3193,824,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,991169,14189,116557,5416,72827,4198,74887,3880,71251,3626,52034,3563,53871,3618,44527,3010,47177,3126,39255,2952,74839,4230,92242,5021,102394,4592,60967,3554,28316,2497,28253,2795,31772,2426,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,271384,7109,52318,3271,28554,2499,23839,2263,22329,2341,15270,1516,16257,1988,14816,2144,15094,2553,12485,1919,15250,1707,19451,1967,16131,1599,10148,1776,3218,936,3557,977,2667,618,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2660444,21709,383113,11186,231594,7778,198154,6872,171924,5967,147342,6225,139328,5260,123934,4921,122253,6568,90545,5266,183213,5942,227136,8149,240410,8103,151052,6242,76430,5173,82509,4524,91507,5124,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1298572,16253,188838,6248,153739,5097,119143,6166,114196,5425,91131,3964,90255,5761,74198,4096,72108,4149,57597,4267,90135,4668,87882,4331,77626,4592,36137,2652,16227,1877,14860,2128,14500,1969,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,117631,4196,13231,1903,10881,1378,9821,1491,8562,1497,9741,1672,8633,1309,6187,1114,6811,1255,5962,1474,8192,1470,10496,1533,8619,1563,4544,998,2051,793,2158,738,1742,503,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1669649,15086,244186,7244,170947,5962,168212,5417,151426,5953,124176,4793,117730,4750,95845,4620,87113,4404,72447,3943,117291,4764,118477,4419,100123,4632,47140,3636,19499,2048,18096,1938,16941,1796,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,493243,7707,76499,2874,56184,2879,47625,2692,42685,2860,36814,2630,34981,2718,29502,2390,24260,1950,20419,1911,33626,1999,33676,2265,29285,2269,12385,1562,5743,997,4495,999,5064,1008,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,569261,7984,76881,5298,57686,3410,52785,3336,44133,3296,40861,3388,35353,3000,32603,2575,29788,2686,24345,2427,38273,2787,47028,3033,42470,3428,22196,2505,9069,1395,8855,1765,6935,1139,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1760918,18013,239135,7255,178285,5389,173830,5811,148065,5927,120474,4476,115991,4930,98821,4516,94078,4298,70654,4212,132638,5476,134621,4687,119243,4528,61120,3306,27176,2511,22003,2219,24784,2121,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,152489,5134,23954,2561,16653,2065,11792,1893,11481,1889,7846,1266,9303,1351,7970,1257,7881,1400,4949,1100,10978,1637,10846,1407,11129,1544,7186,1288,3483,1004,2966,738,4072,1026,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,625298,9705,95707,4303,74813,4345,63651,4224,57808,4179,46686,3914,41660,3127,34641,2905,33474,3026,26433,2357,43663,3404,38585,2943,35152,3493,13363,1744,6985,1397,6912,1340,5765,1342,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,123240,4054,15628,1765,13819,1824,11156,1423,10927,1442,9945,1358,9790,1288,8238,1223,7086,1178,5738,1161,10240,1473,8142,1318,6525,1139,2919,772,997,428,941,372,1149,468,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,849321,14794,141792,6582,102289,4697,85126,4673,75105,4476,61302,3814,56617,4197,49680,4857,45483,3853,32288,3388,53908,3739,55669,3615,42775,3323,20947,2500,10224,1804,8650,1592,7466,1409,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2870032,24237,400257,9515,274306,8414,234979,8246,220184,7058,169218,6959,179310,7271,161850,6759,139061,5530,121536,7026,224400,7484,234661,9549,212840,8119,124905,6782,51233,4029,60162,4907,61130,4396,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,226875,5859,26782,2330,19028,1959,18182,1725,19520,2294,16524,2402,17471,2367,15178,2193,12304,1564,7066,1124,19229,2368,20026,2292,18465,1972,6835,1290,2960,718,4195,1024,3110,787,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,95212,3268,10182,1525,10524,1277,8589,1155,7567,1236,6563,926,7442,1139,4203,665,6025,1057,3730,699,7698,1261,8024,1205,7820,1161,3074,783,1336,476,1279,444,1156,490,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1025000,12283,118089,4781,88941,4951,67647,3852,70851,4095,58135,3565,54567,3255,52866,3480,50341,3891,41099,3273,74822,4530,92146,4777,97201,4913,62260,3581,36156,2372,32535,2149,27344,2281,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,954502,12810,114210,5293,72756,3780,70928,4360,66918,4378,57535,4105,57997,4630,53125,3807,50098,3499,41728,3226,73182,3947,91311,5059,85225,4492,53666,3477,22437,2574,22619,2604,20767,2009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,262506,6183,48539,3378,32223,2274,31120,2703,27792,2644,19772,2324,17033,2055,13124,1837,11048,1668,10357,1490,16619,2021,13162,1581,10577,1321,5589,1068,2897,696,1320,561,1334,639,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,821808,9080,91754,4605,77945,4373,78749,3431,74705,3668,65682,3527,58369,3571,49348,2783,52851,3756,39997,2960,64479,3327,66673,3865,50567,3051,26758,2439,9289,1499,7787,1218,6855,1051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,83562,3685,8973,1475,7405,1236,7315,1564,6858,1263,5326,1085,7185,1567,4062,862,5738,1540,4257,1091,5701,1131,7806,1258,6391,1040,3510,951,1419,590,809,419,807,509,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,365985,8493,165116,5927,58959,3441,39170,3172,24460,2035,15201,1651,13038,1700,10953,1756,5835,1152,4406,1002,9037,1561,8969,1509,4710,1066,3674,938,772,422,603,361,1082,459,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
