GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001MA,B25118_001EA,B25118_002MA,B25118_002EA,B25118_003EA,B25118_003MA,B25118_004EA,B25118_004MA,B25118_005MA,B25118_005EA,B25118_006MA,B25118_006EA,B25118_007MA,B25118_007EA,B25118_008MA,B25118_008EA,B25118_009EA,B25118_009MA,B25118_010EA,B25118_010MA,B25118_011MA,B25118_011EA,B25118_012MA,B25118_012EA,B25118_013MA,B25118_013EA,B25118_014EA,B25118_014MA,B25118_015MA,B25118_015EA,B25118_016MA,B25118_016EA,B25118_017MA,B25118_017EA,B25118_018MA,B25118_018EA,B25118_019MA,B25118_019EA,B25118_020EA,B25118_020MA,B25118_021EA,B25118_021MA,B25118_022EA,B25118_022MA,B25118_023MA,B25118_023EA,B25118_024MA,B25118_024EA,B25118_025EA,B25118_025MA,state
0400000US13,3587521,13961,2232553,17839,52602,3329,47125,3555,79560,4515,91110,5174,94304,3997,194533,7199,297796,7616,433720,10656,315713,9214,340076,10114,286014,7125,1354968,15864,100360,5573,104072,5358,122589,4772,114426,5709,107916,6502,185575,7658,220514,8426,206705,8108,99309,6099,65526,3721,27976,2904,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,5499,1073,3392,799,5328,1136,6587,1260,6195,1010,12537,1400,24090,1845,43750,2718,38139,2578,58956,2673,50902,2680,195394,4468,8903,1647,8117,1245,10452,1455,9420,1419,10028,1648,19715,2295,28005,2892,41169,3264,27295,2599,21574,1968,10716,1480,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,6452,1321,8252,1368,14543,1605,16104,1736,19873,2227,41530,3861,62234,3686,88724,4299,58028,3809,52888,3938,33766,3363,189193,5697,13284,2322,13997,2172,17038,2418,17349,2323,16252,2151,30505,2845,29306,2812,28556,2506,11883,1835,8652,2066,2371,941,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,54230,3020,44032,3315,78830,4061,102124,4059,114298,4171,244530,6404,370803,8419,573335,10967,470375,9094,571185,10143,501913,8755,1646766,13919,120061,5402,127974,5328,139101,5509,127519,5782,127370,5614,197483,7368,239748,7784,276653,7975,134499,6532,103859,5103,52499,3451,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,29462,2479,24966,2067,55788,3530,67286,3310,74080,3742,166300,5610,260770,6794,376650,7588,261366,6552,257149,7175,142524,5433,786398,10697,57603,3699,62881,3581,76482,4441,79704,4522,64888,4604,118295,4885,124695,5833,120511,5885,46603,4035,24165,2384,10571,1682,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,14071,1696,12252,1384,25236,1790,31424,2353,37689,2097,74076,3407,122016,4059,190266,4816,142007,4832,144308,4353,86533,3608,361593,6809,23136,2568,25838,2485,37659,3238,34899,2397,28958,2557,50778,2867,57049,3274,58282,3144,25907,3054,13836,1608,5251,961,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,13214,1472,11361,1416,22432,1952,23865,1802,29292,2416,64243,2790,97157,4250,155601,4814,115120,3540,122140,4362,84743,2985,370112,6318,21283,2672,24748,2121,34538,2774,32802,2641,30653,2635,58208,3506,59658,3691,61406,3915,26166,2427,15219,1848,5431,1011,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,24287,2358,34969,2926,52583,2892,54427,3296,57537,3213,114921,4377,168831,5220,228006,5620,154758,5433,152517,5220,88361,4508,580897,9542,47954,3851,66401,4276,64320,3477,58819,4331,52796,3444,77280,4545,82836,4786,75161,3853,29066,2367,19928,1961,6336,1279,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,26896,2614,35027,2647,56486,3572,52084,3454,58145,3745,108010,4685,149010,5390,195914,7617,141873,5703,167073,7015,116267,4784,611409,10272,51017,3602,64389,4565,62130,4181,55281,3967,49888,4064,81271,5550,88020,4790,80985,5105,35216,3238,30430,2913,12782,1698,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,5459,1081,8282,1082,14429,1660,17045,1407,16947,1553,42586,3177,54766,2436,79443,3556,60683,3215,57535,3136,34964,3033,157702,5316,11342,1700,15206,1894,21922,2584,13255,1665,13252,1766,20764,2326,22040,2358,23366,2344,9611,1562,4231,889,2713,912,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,20723,2221,15749,1704,26312,2664,28736,2042,34948,2782,75488,3582,125841,4997,228518,6536,204540,5536,312509,7227,353384,7202,738690,10568,33534,3044,42262,2788,45006,3232,40051,3501,41432,3146,81980,4521,112901,4650,141972,6495,83766,4777,76565,4405,39221,3451,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,22289,2265,14232,1689,31890,2623,38489,2611,44896,2800,90170,4557,135798,5124,238692,6160,219457,6881,341090,7061,393329,7126,979004,12189,55562,3616,68792,4070,95114,4653,72185,3961,63894,4487,104567,5566,120477,5271,160916,6157,95858,4903,91345,4834,50294,3607,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,54322,3148,51840,2908,86860,3641,111388,4415,124691,4208,258852,6184,387833,7762,554362,9291,382517,7735,410464,8171,270155,6650,1141290,11473,84651,4146,107295,4982,118652,5282,106857,5058,95491,4155,164833,5816,168519,5804,159981,5584,71898,4177,43562,3074,19551,2266,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,18543,1583,18813,1523,35413,2135,41138,2339,49592,2812,109809,4037,179885,5150,301787,6565,244981,4806,295936,6811,230509,5563,602789,9268,30637,2685,45979,3373,57385,2949,49423,2971,47616,2972,79964,4096,93759,3896,103138,4266,48746,3788,32926,2698,13216,1695,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,22767,2435,28751,2755,42802,3062,45499,2784,42653,3125,87771,3970,106629,5890,138845,6671,93895,5059,86249,4452,45643,2990,354319,8599,31266,3049,42696,3235,38419,2996,35021,3090,27142,2850,47416,3344,52247,4012,45523,3815,17777,2420,12297,1867,4515,1270,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,31464,2810,35699,2573,54782,3127,64682,3544,71196,3551,151710,5482,223138,6752,327518,7444,234302,7128,230090,7284,151045,4314,779183,12183,57309,4176,69566,4445,76475,3737,65245,4123,65451,4218,120604,6006,120555,5370,115503,5601,45961,3472,29982,3098,12532,1850,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,5639,1206,6584,1047,12707,1598,10337,1292,12579,1327,28764,2353,40104,2705,57203,3546,37386,2519,38278,2612,23275,1647,138106,4933,7693,1556,11051,1779,14273,1968,12868,1828,12006,1599,20749,2005,23226,2442,20085,2669,7710,1308,5959,1361,2486,700,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,6317,1096,6387,787,15436,1539,15459,1441,19528,1508,42022,2087,63954,3061,103416,3658,80943,3329,85592,3390,49384,2539,252327,4588,14376,1664,16437,1894,19882,1926,23166,1930,22025,1991,37104,2814,44415,2734,45707,3122,15087,1680,10201,1350,3927,882,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,11583,1476,7794,1310,15805,1864,18134,1898,23392,2153,48728,3383,73915,3407,115803,4847,83716,4704,89918,3420,59117,3409,473614,7285,24394,2380,23629,2493,35137,2859,31800,3326,35789,3192,65327,3845,79464,4029,86116,4061,48265,3066,30951,2672,12742,1781,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,3459,782,3494,754,7770,1395,8501,1273,10944,1463,26475,2506,38647,2515,66164,3754,55478,3156,77473,3418,66591,3146,154760,5127,4440,1010,8353,1534,14272,2017,12461,1811,9909,1465,21190,2274,23578,2672,29345,2537,17113,2427,10457,1615,3642,1007,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,28923,2684,22042,2275,38951,2614,49128,3139,56978,3113,111284,4548,173539,6016,300664,8117,273553,7095,432600,8434,533400,9328,1173782,10436,56697,3702,72936,4065,79450,4675,76529,4156,76270,4616,131451,5897,164457,6522,210074,7021,120652,5657,112579,5323,72687,4673,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,16361,1778,18883,1892,25241,2277,24099,2213,26945,2503,48337,2767,71812,3848,96015,4577,71405,3569,64923,3525,45130,3031,251765,6079,20858,2833,24070,3304,23950,2537,24031,2725,21589,2312,31293,2984,38969,3261,31787,2766,16065,1997,13279,2142,5874,1287,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,62559,3265,57560,3558,95154,4612,112336,4516,126226,4971,264666,6157,404200,7251,664406,10131,554052,9498,740529,11249,776218,12000,3424492,21300,204229,8357,267701,8181,281924,8750,245836,8251,225942,7379,376277,10635,455964,9580,525596,10970,310399,10294,292076,10461,238548,7838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,49618,3553,52206,3362,103269,4301,101123,4902,118645,4769,243069,7869,350369,9087,479759,10194,340454,8435,348033,8864,248839,7080,1355236,14632,85071,5030,113746,5561,137653,6223,118812,6447,114354,6347,201387,7955,224212,7629,196614,7426,84052,4267,53226,3525,26109,2847,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,2705,566,2868,620,4326,806,4439,737,6699,1112,13563,1348,22056,1891,38676,2412,34572,2003,36815,2626,28283,2323,110429,4045,5557,1106,7989,1679,9672,1379,8660,1559,6588,1307,16889,2215,19487,2228,19038,2285,7234,1224,6722,1326,2593,1019,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,50316,3008,54044,3288,92530,4342,116150,4423,132273,4737,277630,7079,415710,7345,618710,10724,444967,10812,483853,7525,314565,8332,1592424,15334,125045,5173,147712,6390,163237,6209,149784,6273,136263,6156,217598,6351,243088,7406,230345,6830,98425,5587,54948,3820,25979,2675,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,19494,1369,21754,1713,38081,2289,42297,2354,45472,2302,94400,3258,132696,3977,196676,4639,133733,3912,135682,4289,90532,3316,508942,7734,34356,2595,39343,2443,48469,2866,44657,2598,43538,2805,73959,4001,79465,3901,81336,3304,35057,2609,20715,1974,8047,1300,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,16947,2473,15686,2047,29277,2487,37733,2628,35531,2582,73908,4182,122631,5812,188478,5714,142462,5670,156821,5246,112918,3881,603119,8658,35187,3480,43546,4010,53719,4034,50255,3452,44318,3427,89110,5167,102272,5126,96320,4827,47685,3561,29827,2860,10880,1573,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,57222,3146,61845,3528,108270,4425,130113,4330,140077,5002,291367,6709,439605,8491,671733,9982,506091,8619,569029,10138,428812,7648,1541808,15732,98841,4633,132556,5510,153479,5856,136591,5252,118781,5965,206587,7088,240198,8024,237250,7034,108730,4569,73509,4167,35286,3674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,3452,938,2624,718,4734,1014,5548,1034,7668,1142,17477,1993,27887,2491,44925,2806,36958,2568,47716,2701,41889,2404,168776,4882,10871,1686,17261,2400,17492,2102,13730,2014,13196,2072,20998,2454,24103,2691,24040,2736,12947,2115,10067,1559,4071,1244,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,34962,2921,29915,2710,58577,3240,58617,3635,67683,4047,127177,5416,181698,5445,242323,6302,171146,5551,167136,6214,103943,4522,583737,11489,44083,3627,45963,3756,61556,5053,52073,4084,52608,4626,85000,4748,92798,5014,84233,4997,33317,2948,21688,3057,10418,1886,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,3367,599,4806,828,6918,990,6642,1042,8598,1140,21440,1744,32720,2348,49436,2562,38649,2494,36566,2222,18868,1886,106465,3187,6002,1042,7783,1228,12435,1879,9922,1417,9386,1475,16935,1595,16693,1836,16861,2187,6778,1087,2612,697,1058,513,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,35119,2931,42727,3424,72083,3831,78876,4079,85983,4303,171344,5641,245371,7745,332005,8006,226459,7696,220483,6033,149347,5370,849868,12205,63932,4085,83264,5100,90507,5194,79232,4883,81533,4602,116688,5393,128852,6593,115646,5548,44773,3979,30457,3117,14984,2347,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,105377,5224,121604,5551,192818,7920,208482,8070,234504,6601,458108,9204,684638,13738,1037439,14903,786349,13549,977198,14240,867724,14287,3602956,26207,206614,7658,240905,8111,295486,9195,280195,10224,272242,9421,482238,12273,570956,12437,607669,14123,302809,9109,229294,8438,114548,6208,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,9998,1541,6664,1196,12309,1486,14792,1651,19728,2114,42934,2651,74616,3828,147233,4837,112200,3566,116807,3962,77882,3332,283207,6106,13070,1755,15376,2019,21446,2254,18682,2384,24372,2527,41027,3482,46723,3261,51858,3133,26312,2486,17261,2315,7080,1360,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,180184,3423,2540,642,3359,760,6162,988,6552,834,7430,1068,15667,1382,24847,1856,37069,2333,28485,1855,29884,1866,18189,1629,77045,2927,3236,939,6641,1242,7872,1240,6804,1192,5603,1169,11050,1915,11144,1222,12890,1451,6486,1025,4170,863,1149,537,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2014812,16640,27497,2572,30861,2532,56666,3721,55162,2538,66564,3588,130291,5584,214239,6035,350761,8799,287047,7662,387010,8519,408714,7521,1069008,14859,63760,4348,59574,3939,77066,4880,62451,4034,71752,4214,123520,5013,156402,7416,185068,6675,110711,5354,103312,4682,55392,3331,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
