GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002MA,B17010_002EA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005EA,B17010_005MA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008MA,B17010_008EA,B17010_009EA,B17010_009MA,B17010_010EA,B17010_010MA,B17010_011EA,B17010_011MA,B17010_012MA,B17010_012EA,B17010_013MA,B17010_013EA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016EA,B17010_016MA,B17010_017MA,B17010_017EA,B17010_018MA,B17010_018EA,B17010_019MA,B17010_019EA,B17010_020EA,B17010_020MA,B17010_021EA,B17010_021MA,B17010_022EA,B17010_022MA,B17010_023MA,B17010_023EA,B17010_024MA,B17010_024EA,B17010_025EA,B17010_025MA,B17010_026EA,B17010_026MA,B17010_027EA,B17010_027MA,B17010_028MA,B17010_028EA,B17010_029MA,B17010_029EA,B17010_030MA,B17010_030EA,B17010_031EA,B17010_031MA,B17010_032EA,B17010_032MA,B17010_033EA,B17010_033MA,B17010_034MA,B17010_034EA,B17010_035MA,B17010_035EA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038EA,B17010_038MA,B17010_039EA,B17010_039MA,B17010_040EA,B17010_040MA,B17010_041MA,B17010_041EA,state
0400000US13,2426392,15122,342664,9063,115068,5382,74728,5292,10428,1950,26401,2700,37899,3638,40340,3165,227596,7392,35334,2795,27194,2825,6879,1478,7233,1575,13082,1892,8140,1452,192262,7162,162706,6896,26107,2765,46783,4011,89816,4908,29556,2724,2083728,15808,1576965,16797,688386,13229,127398,5856,130315,6333,430673,10216,888579,11974,506763,12226,137070,7303,74562,5261,15230,2411,9598,1875,49734,4045,62508,4520,369693,10234,214017,8409,30494,3071,24339,2459,159184,7969,155676,6471,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,24533,2343,11574,1536,6891,1352,893,522,2215,660,3783,1017,4683,971,12959,1748,2397,715,1790,660,242,199,745,495,803,367,607,301,10562,1500,8642,1446,1670,664,2195,690,4777,1018,1920,763,289618,5942,220475,4659,97634,3891,21905,2163,19815,2032,55914,3271,122841,4201,69143,3392,23802,2491,11148,1687,2314,707,2334,828,6500,1188,12654,1740,45341,2607,23633,1888,3624,1084,3654,975,16355,1825,21708,1863,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,41633,2770,20024,1814,12210,1568,2279,689,5870,1130,4061,996,7814,1160,21609,2322,4622,1158,3402,1051,1004,557,444,284,1954,867,1220,432,16987,2025,15560,2040,2679,851,3963,1271,8918,1863,1427,518,365866,6060,304595,6160,126899,4704,20351,2299,28689,2531,77859,4688,177696,5649,61271,3973,22953,2931,13689,2129,2283,819,2178,957,9228,1896,9264,2015,38318,3084,21795,2548,2956,931,2230,850,16609,2186,16523,2113,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,68779,3816,10977,1575,24131,2221,33671,2512,38310,2736,218393,6139,33628,3074,24514,2563,6337,1201,6815,1377,11362,1859,9114,1520,184765,5144,156626,4962,27421,2515,41196,2868,88009,3950,28139,2165,2773702,18072,2162209,16927,911803,11858,170274,5610,163742,5594,577787,10215,1250406,13383,611493,11687,193900,6750,96477,5004,19430,2356,12712,1962,64335,4092,97423,4880,417593,8949,224956,7483,32881,3243,26314,3060,165761,7010,192637,5527,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,34730,3129,5213,1049,12451,1812,17066,2251,22794,2018,123010,5317,20572,2154,16225,1914,3963,1181,4304,1289,7958,1401,4347,1106,102438,4708,90742,4504,20689,1963,25103,2595,44950,3872,11696,1676,1476689,11767,1161871,12635,459401,9090,81095,4075,89639,4315,288667,7718,702470,9035,314818,9077,99992,5257,56474,4209,12823,1932,6989,1543,36662,3306,43518,3043,214826,6836,121562,4990,15918,1890,17770,2262,87874,4528,93264,4347,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,13465,1525,2275,720,4633,960,6557,1130,9339,1107,40578,3005,7667,1498,6367,1458,1536,483,775,468,4056,1143,1300,446,32911,2875,29868,2877,6311,1337,9363,1564,14194,1850,3043,719,738180,7501,613943,7661,243029,5508,48372,2704,49086,2617,145571,4161,370914,5415,124237,5477,46774,3437,30011,2934,7180,1274,4350,1071,18481,1969,16763,1917,77463,4101,47398,3015,7488,1122,6210,1220,33700,2799,30065,2450,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,15112,1910,2649,851,5380,1157,7083,1285,9632,1346,42114,2978,7482,1417,6182,1298,882,417,1841,799,3459,912,1300,521,34632,2916,31034,2864,6354,1357,8754,1522,15926,2056,3598,665,661744,7678,540127,7926,226473,5612,44255,3047,44670,2961,137548,4444,313654,5554,121617,5186,43658,2879,26558,2475,6090,1378,4118,958,16350,1910,17100,1609,77959,4585,48134,3638,8942,1455,6171,1102,33021,3142,29825,2505,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,34935,2838,5698,983,10923,1746,18314,1944,26917,2259,100853,4927,18983,2389,14950,2200,3320,945,3816,1151,7814,1537,4033,999,81870,4422,69547,4249,14503,2077,17347,2593,37697,2969,12323,1581,961881,11820,767074,11192,301752,6363,55225,3610,54623,3115,191904,4987,465322,8083,194807,6699,60258,3993,32674,2991,6554,1543,3973,1099,22147,2444,27584,2362,134549,5256,71986,4065,10398,1472,9070,1638,52518,3816,62563,3524,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,23086,2668,4148,1301,8951,1552,9987,1544,21890,2406,120542,5078,16057,1971,10812,1750,3026,1047,2430,876,5356,1087,5245,1156,104485,5184,88856,5073,15615,2267,24154,3133,49087,3577,15629,1827,947141,11077,696923,10691,276745,7460,50969,3551,53808,4131,171968,6439,420178,8483,250218,7817,76586,4661,38487,3761,8102,1843,5103,1239,25282,2868,38099,2801,173632,5939,97823,5005,16239,2431,13048,1937,68536,4591,75809,4123,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,5534,1004,1376,572,1458,494,2700,724,5305,883,22501,2572,4981,1197,4101,1223,1497,844,691,505,1913,593,880,371,17520,2360,15362,2269,3635,1017,3968,1043,7759,1425,2158,722,311245,4889,252865,5002,82279,3619,14543,1728,12534,1655,55202,2822,170586,4285,58380,3492,21000,2099,11656,1671,2472,922,1382,570,7802,1307,9344,1497,37380,2982,21105,2169,3006,863,1869,744,16230,1980,16275,1882,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,18120,2317,3353,916,4965,1010,9802,1596,13310,1378,70672,4579,11909,1665,8256,1437,1278,532,1764,731,5214,1139,3653,901,58763,4223,48840,3824,8535,1300,12268,1995,28037,2888,9923,1429,1343870,11944,990628,12495,429062,8250,81956,4204,79981,4460,267125,7471,561566,9366,353242,8927,94196,5618,51106,4230,9310,1489,9144,1602,32652,3144,43090,3306,259046,8004,143467,6070,20622,2503,19587,2232,103258,5454,115579,5325,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,20213,2253,2887,913,6153,1148,11173,1651,19133,1800,94206,4907,12428,1875,9030,1852,1768,668,1667,840,5595,1394,3398,906,81778,4531,70617,4576,11011,1781,19730,2544,39876,3804,11161,1670,1477029,12298,1144178,12251,485722,9026,99928,4368,74286,4094,311508,7462,658456,9745,332851,8177,95273,4922,41668,3106,9711,1656,5667,1300,26290,2357,53605,3360,237578,7089,127881,6050,18156,2172,12561,1702,97164,4719,109697,4701,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,55461,3578,9351,1326,18543,2068,27567,2393,38415,2650,190505,5913,32789,2726,24585,2229,7704,1501,4247,1077,12634,1573,8204,1478,157716,5647,133504,4959,28774,2783,34548,2495,70182,3046,24212,2145,2200778,14387,1721085,13958,657087,9159,119335,4309,115273,4971,422479,7662,1063998,10837,479693,9505,149523,5394,79488,4036,18190,2023,9837,1533,51461,3301,70035,3126,330170,7584,172307,5899,26734,2245,20184,2362,125389,4866,157863,5718,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,35632,2621,21583,2276,3173,919,9494,1500,8916,1234,14049,1321,66541,3925,11177,1383,8721,1221,2517,761,1537,491,4667,980,2456,829,55364,3737,50403,3744,11324,1608,12827,1979,26252,2360,4961,865,1267421,10435,1040324,10253,423036,7210,86199,4255,81940,3594,254897,5285,617288,7101,227097,6846,78624,4076,47158,3585,9345,1680,6841,1352,30972,2244,31466,2145,148473,4207,89208,3703,12485,1622,12065,1847,64658,3497,59265,3330,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,32520,2658,18886,2095,2821,813,5166,1225,10899,1379,13634,1738,88995,4302,11006,1790,8178,1561,1597,654,1888,762,4693,1165,2828,789,77989,4191,63339,3721,8772,1618,15998,1974,38569,2911,14650,1978,616948,8477,449701,8880,176323,6322,29511,2838,30201,2484,116611,5385,273378,6206,167247,6051,44623,3737,23807,2903,5946,1419,2307,921,15554,2180,20816,2312,122624,4924,68563,4707,9219,1741,10729,1872,48615,3878,54061,3453,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,57003,4066,32114,3179,5817,1140,10957,1867,15340,1858,24889,2334,104314,4935,18170,1846,15049,1789,3964,1033,3106,971,7979,1399,3121,776,86144,4909,75679,4469,16443,2419,18649,2230,40587,3804,10465,1630,1347499,12605,1067712,11623,417561,8272,80048,3684,77176,3559,260337,6649,650151,9080,279787,7761,85130,5276,50373,4013,10275,1903,6137,1115,33961,3366,34757,3018,194657,6916,105181,5427,16035,2597,10770,1623,78376,4541,89476,3947,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,9632,1277,5461,1031,1076,449,1884,781,2501,657,4171,852,14343,1571,2756,759,2238,692,547,346,467,257,1224,575,518,319,11587,1320,9886,1359,1694,655,2187,735,6005,1077,1701,512,227201,5088,189863,5151,67793,3565,13653,1701,13700,1532,40440,2818,122070,4078,37338,2878,15063,1827,9564,1508,1473,532,1430,667,6661,1304,5499,1176,22275,1824,12049,1448,1857,662,1741,669,8451,1193,10226,1176,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
