GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002MA,B03002_002EA,B03002_003EA,B03002_003MA,B03002_004EA,B03002_004MA,B03002_005EA,B03002_005MA,B03002_006MA,B03002_006EA,B03002_007MA,B03002_007EA,B03002_008EA,B03002_008MA,B03002_009EA,B03002_009MA,B03002_010EA,B03002_010MA,B03002_011MA,B03002_011EA,B03002_012MA,B03002_012EA,B03002_013EA,B03002_013MA,B03002_014EA,B03002_014MA,B03002_015EA,B03002_015MA,B03002_016EA,B03002_016MA,B03002_017MA,B03002_017EA,B03002_018MA,B03002_018EA,B03002_019EA,B03002_019MA,B03002_020EA,B03002_020MA,B03002_021EA,B03002_021MA,state
0400000US50,626562,-555555555,615787,584,584101,1464,5899,992,2342,765,9933,1118,365,370,1351,850,11796,2212,78,75,11718,2223,10775,584,7752,919,265,213,171,227,0,147,0,147,1521,632,1066,409,185,144,881,423,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8326289,-555555555,7594318,2514,5242578,3799,1572488,9407,17392,1999,507648,6904,4336,1609,20639,4569,229237,10121,7506,2532,221731,9710,731971,2514,497103,12623,28961,4805,3841,1257,3223,1290,217,252,154234,11216,44392,5240,21018,3979,23374,3743,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7061530,-555555555,6202752,-555555555,4960822,3247,242656,6857,80907,3818,550240,5298,43761,2201,9989,3333,314377,8888,5791,1947,308586,9229,858778,-555555555,524175,15648,8680,2571,14706,3029,3861,1406,1598,890,237162,15046,68596,7093,30606,4870,37990,5231,Washington,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1850326,-555555555,1825823,1679,1713147,1738,67307,3348,3364,1104,11642,1694,90,152,1343,769,28930,3081,1060,744,27870,2959,24503,1679,18317,2147,972,973,352,376,0,187,210,202,2829,939,1823,742,1324,705,499,362,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5757564,-555555555,5386582,455,4731591,967,357934,4085,46200,2281,149258,3160,1197,604,2751,1142,97651,5219,2062,770,95589,5185,370982,455,234691,7473,5982,1597,4503,1394,1000,560,187,179,102896,7341,21723,3428,11753,2404,9970,2212,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,584153,-555555555,527088,-555555555,490892,356,5912,968,13331,1433,5515,1069,837,674,149,234,10452,2125,248,265,10204,2100,57065,-555555555,40788,2719,408,453,1742,1099,26,54,0,190,11659,2514,2442,926,1637,688,805,637,Wyoming,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548397,-555555555,34118,3817,23709,2697,3388,1422,0,220,2691,1546,118,139,1702,801,2510,870,0,220,2510,870,3514279,3817,2496738,21931,296010,12882,10710,2044,6119,1679,377,457,480022,17545,224303,10334,20438,3313,203865,10406,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4849377,-555555555,4656964,2014,3205535,1421,1285731,7136,21424,1975,57764,2998,1316,675,6590,2344,78604,6353,3076,1453,75528,6181,192413,2014,114738,6152,6095,1566,1129,656,692,533,130,136,63269,6365,6360,1756,2671,992,3689,1324,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,736732,-555555555,687456,200,455009,805,23608,2475,101285,3075,43532,2125,8331,1126,1735,1024,53956,3793,103,118,53853,3803,49276,200,28575,2613,1182,582,1988,730,383,244,64,150,8232,1933,8852,2214,3237,1315,5615,1724,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6731484,-555555555,4675028,-555555555,3777085,1922,265671,5930,266580,4041,206338,4117,11496,1328,7948,2361,139910,8391,3843,1226,136067,8440,2056456,-555555555,1496250,23409,14847,2468,28177,3722,5778,2343,1225,775,425986,20745,84193,7827,44454,5373,39739,6097,Arizona,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2966369,-555555555,2760606,1452,2176186,956,465816,4813,15471,1815,36406,2274,7148,2176,3372,1954,56207,5362,543,320,55664,5356,205763,1452,146286,6025,2415,1216,1620,1072,149,138,0,190,47013,5546,8280,1841,4623,1511,3657,983,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38802500,-555555555,23813730,-555555555,14849129,7495,2155733,13276,135245,6218,5329431,16978,137838,4310,96073,8641,1110281,23359,49427,5899,1060854,22160,14988770,-555555555,8964915,55289,103948,7457,151386,10826,68659,5627,12234,2660,5018120,54504,669508,19252,331808,14183,337700,15731,California,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5355866,-555555555,4220759,-555555555,3686726,1784,205894,4247,30777,2729,155985,4128,6092,1510,7508,1808,127777,6578,4508,1151,123269,6454,1135107,-555555555,833655,14608,9552,2378,25007,4789,1973,749,587,452,207782,14491,56551,5538,29678,3814,26873,3489,Colorado,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3596677,-555555555,3055524,-555555555,2465919,2504,349742,5447,4731,1053,149568,3490,630,487,12292,3155,72642,6836,4849,1606,67793,6312,541153,-555555555,298030,12073,22115,3807,2354,1148,1834,1294,389,403,185240,11938,31191,4992,18982,4147,12209,2773,Connecticut,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,935614,-555555555,852288,-555555555,594488,607,197763,3013,2817,833,36038,834,216,252,1556,644,19410,3316,206,224,19204,3309,83326,-555555555,53045,4057,5563,1712,467,460,134,162,0,185,19410,3436,4707,1443,1675,697,3032,1210,Delaware,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,658893,-555555555,590537,-555555555,235433,447,314473,1647,1218,492,24540,1098,137,166,1348,635,13388,1845,356,303,13032,1823,68356,-555555555,29644,3923,6873,2298,641,560,370,345,35,59,27450,4480,3343,1425,1023,424,2320,1363,District of Columbia,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19893297,-555555555,15104427,-555555555,11055931,7320,3083879,12180,38726,3193,517141,7333,13361,2897,59892,7604,335497,15233,18750,3151,316747,14851,4788870,-555555555,4057929,27981,137281,12026,14288,4069,7442,1999,1788,1287,429834,23209,140308,11356,65760,8161,74548,7744,Florida,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,10097343,-555555555,9175228,2212,5474262,3318,3116136,9577,16968,2661,370080,5461,6338,2439,22687,4632,168757,9226,6197,1679,162560,8909,922115,2212,569655,17245,47484,6692,8333,3369,1608,933,300,300,260189,15467,34546,4907,23134,4036,11412,2653,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1419561,-555555555,1276323,-555555555,325266,574,28383,2182,1533,653,518355,8496,132722,4140,1125,519,268939,9292,1591,745,267348,9178,143238,-555555555,35445,3468,2346,980,658,346,15834,4023,14890,3257,12705,2370,61360,4962,9000,2136,52360,4750,Hawaii,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1634464,-555555555,1437552,692,1352954,769,10317,1612,17847,2008,22647,3092,1646,795,1086,609,31055,3905,543,344,30512,3854,196912,692,145153,5171,1037,831,3703,1659,1362,1012,338,426,35578,4304,9741,2295,5175,1537,4566,1550,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12880580,-555555555,10729074,1358,8006397,2946,1812812,9352,14333,2197,659915,5633,4616,1476,20358,3289,210643,9895,8589,2519,202054,9648,2151506,1358,1284048,21998,24903,4488,13662,2702,3539,1303,1209,529,743221,22436,80924,6627,53257,5397,27667,3872,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6596855,-555555555,6171390,1512,5293743,2944,605194,6714,10818,1941,129562,3818,2164,730,10049,3497,119860,6224,3014,1229,116846,6148,425465,1512,253647,10659,7696,2060,2245,1106,688,464,1052,1034,133882,9472,26255,4487,15408,2757,10847,3342,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3107126,-555555555,2936059,1077,2707827,952,96102,3192,8337,1046,67946,3101,2524,1301,1039,451,52284,4260,464,303,51820,4190,171067,1077,129931,3952,1772,874,1280,624,473,285,52,92,29458,3878,8101,1689,5052,1426,3049,1031,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2904021,-555555555,2575064,813,2227984,909,165265,4380,21502,1798,75742,2381,2383,1697,1845,854,80343,4490,1301,717,79042,4635,328957,813,238154,6852,6711,2122,2998,1287,503,375,88,136,61284,5864,19219,3111,9046,2042,10173,2570,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4413457,-555555555,4268287,2196,3769031,1775,345388,6538,8083,1601,54208,2811,2402,1335,4926,1435,84249,5490,1326,485,82923,5521,145170,2196,89230,4560,4753,1813,2443,1645,334,275,248,388,38168,4415,9994,1957,5713,1627,4281,1525,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4649676,-555555555,4425787,1880,2753573,1470,1493046,6438,23474,2048,78138,2298,2661,1572,8007,2003,66888,5830,2326,1179,64562,5593,223889,1880,165569,5754,9138,1787,2535,1093,537,420,155,184,34231,5026,11724,2386,6597,1839,5127,1471,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1330089,-555555555,1310250,643,1245685,1001,16106,1177,7792,1183,14447,1256,36,39,1166,988,25018,1988,273,183,24745,1959,19839,643,14593,1218,451,440,530,496,0,159,0,159,1781,855,2484,806,589,313,1895,791,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5976407,-555555555,5420228,498,3133653,2911,1744971,6268,10663,1647,367948,4336,1636,459,15195,3210,146162,7123,5854,1319,140308,7083,556179,498,298929,12146,29647,5004,3994,1642,2048,1013,450,382,194266,12916,26845,4576,14796,3213,12049,3271,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6745408,-555555555,6015314,984,4977913,5629,439433,6253,8451,1565,411917,4862,414,233,42145,6102,135041,7397,12056,2164,122985,7413,730094,984,369507,12424,38094,5423,7148,2550,1162,496,915,538,237783,12216,75485,7763,17869,3619,57616,6700,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9909877,-555555555,9434782,660,7500803,2543,1363958,7845,49741,2368,279628,3975,1851,699,14964,2838,223837,8671,5037,1193,218800,8703,475095,660,315783,9586,11236,2183,5988,1723,1776,780,409,331,106895,9088,33008,4356,16413,2811,16595,3103,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5457173,-555555555,5180733,454,4437012,2786,307850,5706,52047,2563,249211,3682,1776,760,8098,2778,124739,6372,2187,694,122552,6362,276440,454,169947,7787,4582,1825,4887,1227,1141,848,616,565,76971,7234,18296,2849,8344,1933,9952,2226,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2994079,-555555555,2913513,2343,1712773,870,1128351,5284,11435,1550,23925,2265,458,384,2538,1310,34033,4181,623,401,33410,4173,80566,2343,48422,3802,4205,1557,817,527,84,141,0,206,22728,3107,4310,1586,2496,993,1814,1280,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6063589,-555555555,5830264,2161,4847814,3135,703873,6282,23902,2392,105751,3866,3511,1139,14014,3240,131399,7031,2532,1473,128867,6809,233325,2161,142457,4920,7728,2519,2485,1284,1675,1137,252,403,59666,5707,19062,3951,10231,2568,8831,3083,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1023579,-555555555,988911,565,887541,223,5718,1091,67973,2123,8042,1510,231,174,131,213,19275,2234,223,215,19052,2187,34668,565,27030,1568,94,101,2062,821,134,163,45,80,2725,1061,2578,779,955,509,1623,648,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1881503,-555555555,1691223,787,1513607,990,86450,3092,13298,1231,38877,1649,829,593,1454,653,36708,3726,1150,664,35558,3536,190280,787,147369,4803,2170,973,4661,1980,15,27,227,197,28641,3771,7197,1555,3368,1140,3829,1008,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2839099,-555555555,2049061,-555555555,1457400,1473,231626,3081,25142,1908,217722,4381,17860,1392,5175,1698,94136,5411,2613,1191,91523,5257,790038,-555555555,473864,12374,11368,2668,5361,1710,4119,2022,693,517,263621,12553,31012,4190,17174,3060,13838,3258,Nevada,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1326813,-555555555,1284361,730,1209818,929,15418,1843,2132,670,33689,2261,437,312,1027,480,21840,2575,686,401,21154,2565,42452,730,29592,2457,1591,960,207,180,285,305,0,182,5225,1412,5552,1812,3673,1479,1879,894,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8938175,-555555555,7209003,-555555555,5059967,3659,1145128,7465,9792,1191,823584,4585,2294,1036,36607,4496,131631,7823,12081,2238,119550,7826,1729172,-555555555,993689,22629,66926,6651,5478,2009,3909,1224,301,264,584592,21891,74277,6808,37251,4849,37026,4842,New Jersey,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085572,-555555555,1091418,-555555555,807748,1623,38178,2128,184866,2206,29579,2056,369,227,4788,2108,25890,2810,922,426,24968,2802,994154,-555555555,717711,15250,3099,870,13584,3191,1987,941,223,335,220032,13750,37518,4958,27257,4911,10261,1554,New Mexico,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19746227,-555555555,16075938,1404,11122385,5763,2850956,11442,47372,3390,1600915,8073,3235,1076,100191,8348,350884,12721,33905,4034,316979,12387,3670289,1404,1511927,28915,242520,11925,34140,6023,12340,2604,1339,842,1646489,32707,221534,14509,103160,8585,118374,12329,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9943964,-555555555,9053363,1196,6359485,4159,2124971,9363,105548,3430,245542,4316,5185,1648,22434,4712,190198,10349,5414,1415,184784,10128,890601,1196,509722,14094,29416,4378,5728,1586,1179,648,583,519,299817,14771,44156,5248,23969,3304,20187,3888,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,739482,-555555555,718864,1228,641678,840,14834,1267,39122,2025,8784,981,88,82,251,195,14107,2353,274,240,13833,2370,20618,1228,12697,1983,76,79,547,344,115,216,85,143,4429,1816,2669,1448,411,274,2258,1428,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
