GEO_ID,B15002A_001E,B15002A_001M,B15002A_002E,B15002A_002M,B15002A_003E,B15002A_003M,B15002A_004E,B15002A_004M,B15002A_005E,B15002A_005M,B15002A_006E,B15002A_006M,B15002A_007E,B15002A_007M,B15002A_008E,B15002A_008M,B15002A_009E,B15002A_009M,B15002A_010E,B15002A_010M,B15002A_011E,B15002A_011M,B15002A_012E,B15002A_012M,B15002A_013E,B15002A_013M,B15002A_014E,B15002A_014M,B15002A_015E,B15002A_015M,B15002A_016E,B15002A_016M,B15002A_017E,B15002A_017M,B15002A_018E,B15002A_018M,B15002A_019E,B15002A_019M,NAME,B15002A_001EA,B15002A_001MA,B15002A_002MA,B15002A_002EA,B15002A_003EA,B15002A_003MA,B15002A_004EA,B15002A_004MA,B15002A_005EA,B15002A_005MA,B15002A_006EA,B15002A_006MA,B15002A_007MA,B15002A_007EA,B15002A_008MA,B15002A_008EA,B15002A_009MA,B15002A_009EA,B15002A_010EA,B15002A_010MA,B15002A_011EA,B15002A_011MA,B15002A_012EA,B15002A_012MA,B15002A_013MA,B15002A_013EA,B15002A_014EA,B15002A_014MA,B15002A_015EA,B15002A_015MA,B15002A_016EA,B15002A_016MA,B15002A_017EA,B15002A_017MA,B15002A_018MA,B15002A_018EA,B15002A_019MA,B15002A_019EA,state
0400000US13,4148932,9759,2017411,6036,103070,5329,177247,6840,442008,11494,122196,5561,402069,8502,117424,5123,420778,9879,232619,7069,2131521,5800,93855,5391,152920,6007,494812,11182,100940,5153,454944,9933,162834,6090,416777,9836,254439,8654,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,271487,1992,148393,1556,1586,601,3695,1045,25778,2749,3861,1175,39486,3300,13171,1755,35696,2666,25120,2311,123094,1402,1490,613,3633,1062,22183,1940,1707,589,28541,2314,11351,1380,33491,2450,20698,1710,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,977553,3171,479577,1897,16683,1971,29500,3128,110454,5414,26955,2837,125727,6352,41997,2754,81036,4413,47225,3500,497976,2037,15065,2058,25932,2455,115163,4673,22899,3096,146779,5846,51416,3715,85725,4894,34997,2684,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6477315,12174,3145633,6918,130630,4476,176658,6780,732690,12054,130370,5071,661400,12118,235053,6154,675380,9776,403452,9573,3331682,6875,134423,4633,173172,5682,802618,11611,107349,4093,684869,11556,285224,7208,703220,10335,440807,7096,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3766086,5669,1820969,3549,68497,3800,132625,5510,548342,8225,107108,4627,374639,8915,137904,4854,293561,6136,158293,5577,1945117,3252,61485,4188,136511,4893,575765,9232,86120,4191,400856,8044,189879,5865,318162,8078,176339,6138,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1925460,2975,936018,1938,27315,2132,46533,3101,274247,5988,43962,2594,195765,6694,98900,4354,166709,5180,82587,4128,989442,1843,21788,1943,40097,2522,272888,4797,31981,2385,217089,5360,123642,3880,195315,4927,86642,4048,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1641994,4132,798199,2871,27252,2309,45400,2845,186204,5830,37558,2414,189619,5576,56440,3496,167401,4500,88325,3056,843795,2324,27427,2248,40152,2942,185630,5110,29363,2220,205549,5662,78153,3473,180572,5451,96949,3413,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2655938,3305,1279318,2431,92071,4526,125380,4821,358772,7770,99575,4562,246810,6308,76761,4304,173968,6469,105981,4375,1376620,2232,83779,4413,108588,4756,354336,6458,94213,3947,291446,7554,128935,5441,176083,5312,139240,5211,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2030478,4292,988331,3399,57285,4682,85892,4661,269006,7644,65966,4435,207318,7234,46496,3268,168178,5466,88190,3975,1042147,3022,43769,3551,81576,4651,291021,6403,49213,2993,227211,7057,66018,4029,191247,6158,92092,4450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,922307,1513,442176,1405,15005,1591,26103,2140,122855,4602,25771,2530,87047,4186,41300,2570,79943,3642,44152,2712,480131,811,12211,1712,19745,2075,131739,4581,19983,1799,99420,3655,49458,2690,99109,3914,48466,2486,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2442627,7953,1180794,4850,42866,3827,70854,4719,253573,7085,42396,2631,206521,7028,63208,3935,268469,6696,232907,5736,1261833,4350,38428,3322,61029,3019,281263,7118,31042,2499,227069,6706,99352,4370,283810,5696,239840,6466,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3826090,7581,1818336,4604,63190,3748,89447,4287,420391,9152,60924,3829,284751,7266,121927,4968,458240,10191,319466,6905,2007754,4653,69056,4234,85931,4917,434300,7769,42519,3021,316548,8292,194092,5789,482008,9883,383300,8006,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5460617,5395,2653970,3235,76327,4052,172945,6424,678663,10098,122401,4180,634275,10110,223920,5815,461225,7905,284214,5717,2806647,3393,79705,3546,153214,5517,762355,8494,78639,4006,647091,10563,296178,7624,485428,7411,304037,6731,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3228633,4191,1581319,2803,33407,2245,66473,3337,376566,6834,56012,2859,338851,7165,170589,5558,363209,6659,176212,4438,1647314,2273,27591,1960,54452,2793,368982,6238,37373,2218,362229,6834,197463,4982,402284,7123,196940,5076,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1219947,3239,589078,2361,33088,2761,55294,3404,137107,5615,42591,3668,136272,4876,46451,3015,87526,4573,50749,3407,630869,2125,24707,2346,51920,3257,141119,4831,40738,3402,149056,5168,64766,3724,99226,4642,59337,3693,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3458384,4398,1673457,2781,57806,4210,122620,4792,456881,8719,93399,3742,368446,8633,109713,5039,294844,7064,169748,5020,1784927,2682,57435,3701,118391,4381,477179,9523,72084,3570,396017,9061,147961,5264,324562,7985,191298,6700,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,639265,1708,318162,1121,7321,1328,13814,1586,83862,3442,16944,1877,77419,3592,22745,2017,63264,2743,32793,2192,321103,1235,5769,980,15652,1705,79597,3178,13062,1682,78429,3734,29413,2216,66831,2673,32350,2259,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1112442,2835,543701,2070,21958,2204,28108,2396,134433,3516,19418,1614,122533,4030,57317,2515,111234,4024,48700,2523,568741,1636,17630,1892,25720,2240,134405,3824,18616,1619,137429,4171,61054,3102,119866,3462,54021,2802,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1370429,8047,696150,4957,34357,3455,55515,3711,163340,5710,33936,2513,179901,5846,53252,3310,111771,4532,64078,3425,674279,4451,33707,3241,52002,3724,162130,6427,26471,2592,184330,5713,58256,3840,101558,4730,55825,3743,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,882875,1699,428955,1246,11123,1834,26662,2536,109538,4111,21539,2160,77154,4250,37855,2614,90798,3560,54286,3143,453920,1107,9770,1475,19355,2091,109749,4339,13916,1765,89484,4134,50146,3348,100350,4023,61150,2995,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4298829,13885,2062219,7873,89881,4773,109272,5288,529814,9919,58924,3476,354400,8146,116025,4719,496437,9262,307466,7768,2236610,7406,95899,5109,103040,4512,613392,9958,44454,3350,374735,8638,166977,6385,524162,9482,313951,7872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1046429,8792,509059,5162,31590,2861,42381,3259,112675,5690,26838,2710,115545,4856,36403,2529,79000,4352,64627,3690,537370,5107,28627,2455,40745,3341,105041,4794,20600,2405,128499,4937,48808,3610,93861,4303,71189,3533,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9019568,17491,4336973,10654,173197,5869,263599,7126,971430,13094,189786,5780,725626,11783,361094,8795,949345,12261,702896,10758,4682595,9673,186567,5780,252843,7340,1111301,14256,123647,5109,717955,12186,466099,8506,949664,14131,874519,13104,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4819497,8041,2313513,5680,111077,5012,188298,6544,495626,9264,117293,5088,490766,10047,191602,7409,460699,9817,258152,6723,2505984,4547,88470,5126,160342,6172,530885,9529,102703,5155,550683,10444,279834,7976,522366,9406,270701,6736,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,436061,1665,220359,1398,6578,873,10176,1335,56978,2916,9035,1102,52119,3026,28494,2121,39943,2473,17036,1662,215702,862,6461,767,6413,1017,52261,2564,6099,1024,48907,2834,30396,2173,49471,2496,15694,1553,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6660481,5091,3211181,3447,96989,4408,234204,7782,998086,12147,132999,4920,635516,11547,228007,5520,557071,9297,328309,6788,3449300,3170,85257,4180,227745,7439,1077506,12302,110272,4056,670847,10177,338843,8485,592463,9472,346367,8162,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1955171,3524,948247,2840,36050,2324,77314,3646,253471,5241,54374,2449,224734,5105,61338,3012,158633,5308,82333,3607,1006924,1972,34505,1928,74377,3403,263944,6047,47931,2636,244863,5773,83845,3675,172350,5250,85109,3060,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2402219,7082,1168253,4362,36473,2978,76284,4728,227578,8115,62071,3681,305317,8222,97705,4764,227274,6479,135551,5257,1233966,4004,37557,3007,63706,3542,250995,7231,48240,3291,335782,9030,107749,4156,245249,7422,144688,5557,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7464270,8493,3591403,5348,109348,4598,240730,6559,1180655,13497,154811,5671,569998,11604,259319,5967,667124,10194,409418,8294,3872867,4798,108756,4725,228349,7155,1300130,11880,121759,4402,606891,9072,345194,7820,706836,10240,454952,8942,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,614180,3050,290109,1861,13699,1694,22359,2365,70755,4307,14828,1797,49302,2947,22873,2225,58346,3300,37947,2717,324071,1868,11233,1499,25008,2256,78682,3901,13559,1726,63314,3407,30798,2554,59259,3134,42218,2567,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2300509,5640,1109827,3930,50929,4088,86666,4431,249918,7558,62773,4174,225754,6072,90238,4943,226067,5416,117482,4573,1190682,2897,41819,3097,74848,4885,292194,7972,50211,3618,249603,6726,126777,5782,222183,6644,133047,5630,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,495309,1500,245707,1068,8106,1230,12065,1692,69051,3227,9315,1250,52270,2500,26721,1876,48147,2616,20032,1790,249602,1037,6233,894,8413,1135,65540,2766,7640,1078,55142,2946,30062,2259,56637,3399,19935,1847,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3560975,4674,1711052,3373,96916,4878,145575,6100,457189,10437,122021,4830,333801,9313,99626,4721,296523,7567,159401,5342,1849923,3052,91377,4172,142986,6076,494415,9746,112967,4980,380091,8466,143423,5576,310665,7373,173999,6967,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13086629,25634,6401521,14964,588925,12754,566043,12651,1283599,18871,329592,10889,1408778,18983,408191,9236,1190183,16312,626210,9236,6685108,13790,590247,11598,541369,11799,1387355,18335,287220,8732,1534569,17804,477824,13476,1268104,16496,598420,11024,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1520106,5108,752348,3148,13744,1772,37119,3215,142082,4563,21331,2113,206221,5410,65068,3943,165286,4907,101497,3914,767758,2595,13864,1726,34829,2556,160885,4908,18802,1663,223195,5618,91895,5025,162229,5478,62059,3146,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,418916,1380,202551,774,6080,943,10782,1266,63308,2724,7570,898,33743,2478,13550,1378,41565,2553,25953,1924,216365,852,4172,895,9587,1316,53220,2631,6093,912,44414,2749,19453,1581,46446,1910,32980,1970,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4021929,8222,1964461,5787,97665,4754,120493,5280,391063,8347,89734,4768,365413,8500,122172,4817,424609,8635,353312,8582,2057468,4613,79454,4461,106283,4631,424894,10144,66329,3933,414551,8389,170810,5585,472738,9783,322409,8106,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3867238,7944,1909259,5085,56006,3782,106148,6052,365571,8432,87995,4267,456596,8060,181160,6797,418946,8918,236837,5653,1957979,4368,52810,4309,88176,4429,380215,8573,63285,3860,517247,11387,217827,6957,407521,8457,230898,6562,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1229852,2302,595829,1749,34083,2717,61580,3816,215499,5333,42276,3108,104291,4752,29779,2991,66863,3078,41458,2646,634023,1289,28116,2149,59692,4320,211869,5396,41363,3258,117507,4533,51008,3404,76351,3926,48117,2677,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3486346,3934,1711019,2256,45545,2886,91770,3813,495506,7901,72967,3125,350347,7364,170070,4933,324699,6796,160115,4827,1775327,2736,37001,2272,77716,3304,510243,8719,45548,3038,361557,7018,201676,5360,365787,7077,175799,5632,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,359729,2013,181177,1557,3498,1226,9854,1630,43630,3127,10581,1557,48230,3288,17252,1925,33414,2948,14718,1731,178552,1266,2957,922,8223,1632,36505,2484,7656,1319,53093,3041,19791,2092,33572,2379,16755,1546,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1713267,14090,778966,7823,132243,4579,80311,5241,217896,7333,21337,2557,95910,4795,61822,3874,115775,5525,53672,3452,934301,9037,143444,5138,76918,5004,215286,6532,17084,1678,110267,5108,97995,5324,194439,5953,78868,4458,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
