GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004EA,C23001_004MA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008MA,C23001_008EA,C23001_009EA,C23001_009MA,C23001_010EA,C23001_010MA,C23001_011EA,C23001_011MA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015EA,C23001_015MA,C23001_016EA,C23001_016MA,C23001_017EA,C23001_017MA,C23001_018EA,C23001_018MA,C23001_019MA,C23001_019EA,C23001_020EA,C23001_020MA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024MA,C23001_024EA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031EA,C23001_031MA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035MA,C23001_035EA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041MA,C23001_041EA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045EA,C23001_045MA,C23001_046MA,C23001_046EA,C23001_047EA,C23001_047MA,C23001_048EA,C23001_048MA,C23001_049EA,C23001_049MA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052MA,C23001_052EA,C23001_053EA,C23001_053MA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057MA,C23001_057EA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060EA,C23001_060MA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063MA,C23001_063EA,C23001_064EA,C23001_064MA,C23001_065EA,C23001_065MA,C23001_066EA,C23001_066MA,C23001_067EA,C23001_067MA,C23001_068MA,C23001_068EA,C23001_069EA,C23001_069MA,C23001_070EA,C23001_070MA,C23001_071EA,C23001_071MA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074MA,C23001_074EA,C23001_075EA,C23001_075MA,C23001_076EA,C23001_076MA,C23001_077EA,C23001_077MA,C23001_078EA,C23001_078MA,C23001_079MA,C23001_079EA,C23001_080EA,C23001_080MA,C23001_081EA,C23001_081MA,C23001_082EA,C23001_082MA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086EA,C23001_086MA,C23001_087EA,C23001_087MA,C23001_088EA,C23001_088MA,C23001_089EA,C23001_089MA,C23001_090MA,C23001_090EA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093EA,C23001_093MA,state
0400000US01,3868747,3738,1847759,3876,135400,4654,44793,3443,545,311,44248,3406,32927,3194,11321,1912,90607,4564,175589,3071,129072,3944,1062,519,128010,3927,105281,3672,22729,2979,46517,3483,601215,4051,505109,6319,8601,1593,496508,6511,454638,6730,41870,3470,96106,5192,314939,2948,249524,4509,1242,569,248282,4578,234179,4546,14103,1777,65415,3407,298500,2093,184831,4388,89,112,184742,4373,177688,4544,7054,1237,113669,4077,200551,1713,51532,2917,49329,2916,2203,617,149019,3287,121565,1559,10077,1337,9929,1331,148,142,111488,2036,2020988,3829,131006,4053,41978,3141,120,149,41858,3130,30453,2682,11405,1771,89028,4350,169986,3498,120179,4042,153,188,120026,4017,101406,4069,18620,2659,49807,3967,627967,4152,451716,7197,936,457,450780,7147,412294,7169,38486,3396,176251,6638,336265,2923,229442,4364,0,189,229442,4364,216190,4182,13252,1883,106823,4299,331368,1999,167198,3713,0,189,167198,3713,159778,3558,7420,1436,164170,3636,233693,1659,41259,2645,40002,2597,1257,381,192434,3328,190703,1769,6753,888,6388,867,365,245,183950,1960,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,569911,1636,300518,1868,21637,1858,8536,1392,1040,400,7496,1333,5531,1178,1965,811,13101,1453,36654,1837,31227,1641,6191,1246,25036,1771,22576,1778,2460,831,5427,1201,109719,1569,97275,2136,8079,1268,89196,2471,82265,2613,6931,1235,12444,1534,49690,1109,42248,1365,306,194,41942,1395,39362,1531,2580,718,7442,930,48476,928,35955,1487,17,26,35938,1491,33768,1558,2170,552,12521,1207,24146,833,9248,1281,8747,1241,501,296,14898,1244,10196,720,832,317,797,317,35,58,9364,806,269393,1928,19546,1596,8169,1261,164,218,8005,1260,6756,1157,1249,513,11377,1468,26925,1320,20904,1515,392,253,20512,1494,18124,1417,2388,668,6021,1051,97138,1508,75107,2243,992,395,74115,2216,69780,2301,4335,965,22031,1713,46671,1040,34669,1605,0,145,34669,1605,32322,1562,2347,825,12002,1246,43556,796,27297,1452,23,37,27274,1450,25197,1549,2077,673,16259,1409,22081,748,6470,909,6431,912,39,62,15611,966,13476,878,962,425,875,414,87,137,12514,959,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5290469,4130,2609401,3747,189951,3630,67200,3820,1090,380,66110,3850,49635,3269,16475,2238,122751,4642,250496,1862,190018,3960,4421,933,185597,3943,161676,4941,23921,2783,60478,3642,885085,2303,751776,5410,7611,1146,744165,5529,691265,6700,52900,3744,133309,5095,415288,1396,348782,3790,938,454,347844,3790,326908,4048,20936,2317,66506,3848,376133,996,245302,4196,0,200,245302,4196,227968,4415,17334,1873,130831,4292,293566,1057,69149,3497,65260,3406,3889,740,224417,3656,198882,1030,14048,1635,13489,1603,559,268,184834,1786,2681068,3430,176170,3744,68682,3344,362,236,68320,3347,52768,3059,15552,2217,107488,4192,237626,2250,168540,4295,781,269,167759,4283,149964,4662,17795,2582,69086,4056,849873,2445,613859,7010,1240,593,612619,7032,569146,8336,43473,3480,236014,6605,421251,1730,300710,5955,330,350,300380,6034,282294,5681,18086,2113,120541,5641,417839,1090,225399,4552,0,200,225399,4552,211948,4456,13451,1672,192440,4551,328950,1134,56939,3014,54420,2819,2519,882,272011,3236,249359,1051,10003,1422,9888,1398,115,141,239356,1916,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2343443,3729,1136748,3758,84240,3176,28397,2974,0,190,28397,2974,20968,2567,7429,1397,55843,2920,106089,3041,78737,4111,1463,330,77274,4061,68407,3906,8867,1512,27352,2767,373267,3576,318450,4688,2066,642,316384,4721,296473,4596,19911,2628,54817,3703,188360,2776,149734,3374,64,78,149670,3373,140553,3216,9117,1693,38626,2683,178319,1453,113231,3416,0,190,113231,3416,108767,3431,4464,961,65088,3387,125922,1212,32608,2110,31721,2154,887,400,93314,2423,80551,1011,7976,1092,7857,1069,119,125,72575,1382,1206695,3654,82182,3549,28493,2581,0,190,28493,2581,23595,2457,4898,1100,53689,3269,102518,2509,72541,3348,0,190,72541,3348,64711,3278,7830,1338,29977,3004,379609,3568,271895,4640,71,88,271824,4657,252497,4834,19327,2338,107714,4807,192553,2533,131099,3760,92,114,131007,3741,125829,3583,5178,1113,61454,3490,191294,1724,100065,3128,0,190,100065,3128,96566,3216,3499,839,91229,3163,142841,1375,26740,2207,26366,2214,374,274,116101,2336,115698,1196,4859,1038,4782,1041,77,99,110839,1484,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30704439,9615,15128371,7007,1090445,6930,312152,6633,11260,1888,300892,6426,204774,6195,96118,4154,778293,8885,1508558,3760,1098773,10027,40395,2940,1058378,10216,893779,11640,164599,8288,409785,10308,5533477,4626,4874006,13331,57414,4548,4816592,13717,4456610,15979,359982,9041,659471,13346,2606467,3522,2236281,9666,4926,1015,2231355,9933,2101886,10560,129469,5498,370186,9520,2186036,2222,1529195,11311,589,375,1528606,11290,1423124,11322,105482,4892,656841,11033,1320153,2164,409683,6428,383645,5989,26038,2604,910470,6645,883235,1805,77675,4151,74245,4062,3430,815,805560,4664,15576068,7592,1043881,7950,305147,7473,1463,523,303684,7351,221822,6984,81862,4554,738734,10300,1407263,4132,965659,9647,6880,1212,958779,9752,835674,10929,123105,6412,441604,9561,5373865,4002,3950041,18616,6520,1090,3943521,18577,3623236,18840,320285,8484,1423824,18126,2629481,2670,1906555,10970,327,218,1906228,10939,1781190,11941,125038,4417,722926,10702,2334874,2299,1359157,12361,100,146,1359057,12337,1274136,12133,84921,4248,975717,12075,1516445,2078,331292,7716,314902,7586,16390,2049,1185153,7955,1270259,2002,50977,2879,49129,2747,1848,496,1219282,3570,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4238297,3544,2117486,3629,139578,3579,60959,3044,2501,457,58458,3000,45639,2902,12819,1737,78619,3715,201694,2583,164853,3584,7749,1173,157104,3579,140762,3745,16342,2454,36841,3438,784493,2858,703623,4401,15075,1934,688548,4739,658913,4906,29635,2984,80870,4219,355613,2123,312620,2922,878,429,311742,2904,299307,3065,12435,1923,42993,2822,327124,1389,241018,4129,0,192,241018,4129,230472,4107,10546,1333,86106,3885,196651,1378,66319,2744,63406,2831,2913,850,130332,3255,112333,1218,10278,1182,9666,1194,612,436,102055,1632,2120811,2972,129424,3243,57793,2986,759,387,57034,2906,48585,2599,8449,1337,71631,3669,183138,2876,143265,3746,1287,499,141978,3769,129491,4160,12487,1985,39873,3414,738978,3262,576443,6113,1836,595,574607,6186,548375,5954,26232,2227,162535,6294,355667,1985,274974,3881,86,99,274888,3887,262345,4001,12543,1655,80693,3328,343016,1766,215619,4341,0,192,215619,4341,207337,4275,8282,1435,127397,4442,213244,1216,49633,2303,47480,2218,2153,694,163611,2468,157344,1234,7694,1120,7504,1062,190,177,149650,1758,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2919245,2833,1408552,2471,102781,1990,39374,2566,785,282,38589,2562,28650,2272,9939,1764,63407,2725,127906,1711,99157,2629,2739,790,96418,2733,80948,3131,15470,2015,28749,2431,436486,2410,395809,3280,3750,900,392059,3219,362676,4206,29383,3037,40677,2921,265804,1652,233716,3052,313,192,233403,3050,218126,3492,15277,1777,32088,2710,236224,1031,185111,3160,38,62,185073,3154,174723,2931,10350,1387,51113,3090,142144,989,53399,2755,50618,2787,2781,649,88745,2789,97207,839,11467,1209,10706,1069,761,491,85740,1287,1510693,3007,100447,2632,45737,2851,195,203,45542,2854,36174,2575,9368,1438,54710,2860,116293,1161,90643,2889,642,392,90001,2901,80642,3102,9359,1593,25650,2634,443356,1856,357275,4486,605,637,356670,4453,329638,4821,27032,3076,86081,4480,283273,1526,222851,3856,117,195,222734,3879,211593,3997,11141,1656,60422,3461,251147,1045,172368,3439,0,197,172368,3439,162416,3382,9952,1639,78779,3358,162567,856,47022,2245,44369,2224,2653,724,115545,2212,153610,807,8082,1220,7479,1175,603,287,145528,1421,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,754226,1498,360880,1283,25342,1261,9043,1180,26,60,9017,1184,6936,1097,2081,720,16299,1639,32764,1084,24271,1372,628,397,23643,1410,21307,1379,2336,774,8493,1180,114397,870,100146,2053,1459,510,98687,2137,91968,2386,6719,1309,14251,1784,61178,691,51028,1560,141,164,50887,1601,48561,1466,2326,884,10150,1385,58649,603,39513,1624,50,82,39463,1624,37524,1695,1939,548,19136,1770,42658,658,13662,1301,13044,1314,618,275,28996,1244,25892,463,2692,646,2540,651,152,150,23200,784,393346,1182,24636,1375,10062,1219,0,185,10062,1219,7887,1210,2175,688,14574,1418,31141,1057,22080,1868,189,188,21891,1876,19727,1782,2164,856,9061,1575,119188,696,96217,2276,201,187,96016,2244,90178,2378,5838,1379,22971,2343,67188,441,53453,1463,0,185,53453,1463,50296,1859,3157,1065,13735,1532,65984,347,42364,1778,0,185,42364,1778,40334,1843,2030,566,23620,1771,48920,547,9567,1234,9357,1207,210,161,39353,1277,36289,366,1587,528,1485,513,102,119,34702,571,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,555126,827,259794,867,15434,1356,3401,851,170,185,3231,834,1956,672,1275,574,12033,1326,27334,1220,17223,1711,1209,455,16014,1770,12416,1767,3598,982,10111,1608,116091,259,104251,2113,1621,543,102630,2099,95634,2489,6996,1288,11840,2123,38558,305,31346,1615,112,89,31234,1614,28244,1971,2990,838,7212,1577,32229,228,20984,1185,43,71,20941,1177,18598,1054,2343,615,11245,1152,18121,525,6720,971,6386,969,334,211,11401,954,12027,498,1438,472,1438,472,0,198,10589,755,295332,799,17672,1265,3969,1166,0,198,3969,1166,3143,936,826,520,13703,1541,31475,1130,22791,1578,106,160,22685,1607,19853,1775,2832,842,8684,1468,126997,501,109082,2397,128,121,108954,2409,100864,2711,8090,1696,17915,2302,38232,391,30680,1310,0,198,30680,1310,28370,1393,2310,687,7552,1278,36639,4,21639,1506,0,198,21639,1506,19938,1434,1701,558,15000,1507,23825,242,7276,1041,7063,1067,213,149,16549,1054,20492,242,1775,629,1689,621,86,88,18717,670,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16308785,7380,7888790,6651,490908,8097,149432,5767,2932,993,146500,5441,104435,5389,42065,3420,341476,7003,671013,5085,491215,7872,13206,1656,478009,7818,411673,8135,66336,4648,179798,6348,2471231,6070,2128357,10716,24347,2779,2104010,10528,1953793,13911,150217,8054,342874,9579,1339943,4754,1121061,8649,4188,1105,1116873,8595,1046800,8887,70073,4525,218882,8564,1212977,3186,801003,9210,255,184,800748,9254,748665,9282,52083,3685,411974,8748,972266,3122,254242,7133,241660,6845,12582,1751,718024,7387,730452,2868,58158,3829,54639,3770,3519,983,672294,5254,8419995,4943,469087,6422,151365,5820,959,623,150406,5833,114694,5394,35712,3378,317722,6845,636581,4839,450156,9006,3157,983,446999,8960,390185,8639,56814,5247,186425,8712,2474007,4169,1898471,13335,4007,971,1894464,13381,1742968,14080,151496,7384,575536,13159,1390802,3776,1030643,10036,411,307,1030232,10070,962641,11142,67591,5369,360159,9934,1361282,3109,774082,11242,49,83,774033,11251,729156,11190,44877,2882,587200,11981,1111624,2515,214640,6941,204670,7008,9970,1136,896984,7117,976612,2246,34337,2652,32991,2574,1346,532,942275,3192,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
