GEO_ID,B19202G_001E,B19202G_001M,NAME,B19202G_001MA,B19202G_001EA,state
0400000US01,20832,1537,Alabama,null,null,01
0400000US02,48013,12990,Alaska,null,null,02
0400000US04,26956,3394,Arizona,null,null,04
0400000US05,24233,3683,Arkansas,null,null,05
0400000US06,39383,2418,California,null,null,06
0400000US08,30019,2351,Colorado,null,null,08
0400000US09,34787,8830,Connecticut,null,null,09
0400000US10,48848,4108,Delaware,null,null,10
0400000US11,50868,21438,District of Columbia,null,null,11
0400000US12,31090,2683,Florida,null,null,12
0400000US13,32092,3578,Georgia,null,null,13
0400000US15,37028,5238,Hawaii,null,null,15
0400000US16,25407,6552,Idaho,null,null,16
0400000US17,31060,2844,Illinois,null,null,17
0400000US18,22222,2925,Indiana,null,null,18
0400000US19,24897,8840,Iowa,null,null,19
0400000US20,22572,8171,Kansas,null,null,20
0400000US21,20806,6704,Kentucky,null,null,21
0400000US22,20724,4041,Louisiana,null,null,22
0400000US23,21380,10639,Maine,null,null,23
0400000US24,53813,6494,Maryland,null,null,24
0400000US25,31052,7024,Massachusetts,null,null,25
0400000US26,21954,2245,Michigan,null,null,26
0400000US27,34206,5524,Minnesota,null,null,27
0400000US28,21163,4641,Mississippi,null,null,28
0400000US29,20735,4512,Missouri,null,null,29
0400000US30,27218,7741,Montana,null,null,30
0400000US31,30562,6748,Nebraska,null,null,31
0400000US32,32352,4102,Nevada,null,null,32
0400000US33,19956,12518,New Hampshire,null,null,33
0400000US34,38556,7057,New Jersey,null,null,34
0400000US35,20125,5344,New Mexico,null,null,35
0400000US36,31507,3128,New York,null,null,36
0400000US37,26225,4458,North Carolina,null,null,37
0400000US38,40071,22196,North Dakota,null,null,38
0400000US39,25487,4320,Ohio,null,null,39
0400000US40,26371,2007,Oklahoma,null,null,40
0400000US41,25111,4732,Oregon,null,null,41
0400000US42,26851,3706,Pennsylvania,null,null,42
0400000US44,31484,13838,Rhode Island,null,null,44
0400000US45,29639,7179,South Carolina,null,null,45
0400000US46,35742,8324,South Dakota,null,null,46
0400000US47,23707,4506,Tennessee,null,null,47
0400000US48,31285,2148,Texas,null,null,48
0400000US49,26436,10662,Utah,null,null,49
0400000US50,42995,24583,Vermont,null,null,50
0400000US51,46878,6130,Virginia,null,null,51
0400000US53,40507,4659,Washington,null,null,53
0400000US54,23976,14428,West Virginia,null,null,54
0400000US55,27362,2786,Wisconsin,null,null,55
0400000US56,23836,7404,Wyoming,null,null,56
0400000US72,11797,1219,Puerto Rico,null,null,72
