GEO_ID,C27014_001E,C27014_001M,C27014_002E,C27014_002M,C27014_003E,C27014_003M,C27014_004E,C27014_004M,C27014_005E,C27014_005M,C27014_006E,C27014_006M,C27014_007E,C27014_007M,C27014_008E,C27014_008M,C27014_009E,C27014_009M,C27014_010E,C27014_010M,C27014_011E,C27014_011M,C27014_012E,C27014_012M,C27014_013E,C27014_013M,C27014_014E,C27014_014M,C27014_015E,C27014_015M,C27014_016E,C27014_016M,C27014_017E,C27014_017M,C27014_018E,C27014_018M,C27014_019E,C27014_019M,C27014_020E,C27014_020M,C27014_021E,C27014_021M,C27014_022E,C27014_022M,NAME,C27014_001EA,C27014_001MA,C27014_002MA,C27014_002EA,C27014_003MA,C27014_003EA,C27014_004MA,C27014_004EA,C27014_005EA,C27014_005MA,C27014_006EA,C27014_006MA,C27014_007EA,C27014_007MA,C27014_008MA,C27014_008EA,C27014_009MA,C27014_009EA,C27014_010MA,C27014_010EA,C27014_011EA,C27014_011MA,C27014_012EA,C27014_012MA,C27014_013EA,C27014_013MA,C27014_014MA,C27014_014EA,C27014_015MA,C27014_015EA,C27014_016EA,C27014_016MA,C27014_017EA,C27014_017MA,C27014_018EA,C27014_018MA,C27014_019MA,C27014_019EA,C27014_020MA,C27014_020EA,C27014_021MA,C27014_021EA,C27014_022EA,C27014_022MA,state
0400000US13,7418631,4122,3198283,24724,3093975,24542,121585,5138,2972390,24582,104308,4291,85881,3364,18427,2620,1665623,21209,1537698,20905,154206,7029,1383492,19746,127925,4695,122833,4387,5092,1366,2554725,18214,1568972,17881,523534,12518,1045438,13779,985753,6320,967180,6345,18573,2100,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059752,2332,470648,7518,445081,7525,27285,2453,417796,7331,25567,1875,18100,1504,7467,1242,240574,7290,216639,6674,45508,3905,171131,6461,23935,2022,22277,1921,1658,714,348530,7567,174349,7220,67476,4641,106873,5051,174181,2697,169842,2695,4339,970,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,479749,9590,465873,9413,19093,2455,446780,9142,13876,1577,12023,1442,1853,677,323923,8310,292406,7591,32004,3146,260402,7244,31517,2417,30637,2463,880,365,378555,7942,192615,7273,63564,4424,129051,6506,185940,2766,182966,2744,2974,1414,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,4266878,20738,4121618,19850,240773,8258,3880845,21091,145260,5599,116400,4513,28860,2571,2408396,17881,2194439,17833,395739,11680,1798700,17132,213957,5978,204482,5819,9475,1444,3046217,20602,1682312,19471,640662,12376,1041650,14239,1363905,7935,1330605,7565,33300,3081,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,2123967,18736,2051470,18200,78128,4791,1973342,18459,72497,3316,60988,3024,11509,1334,1261715,15617,1138107,14650,146980,5860,991127,14077,123608,4392,120783,4414,2825,727,1532355,13282,822920,12666,325015,7901,497905,10498,709435,5528,702395,5644,7040,1181,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1113737,8648,1074984,8559,56840,3973,1018144,9730,38753,2090,33440,1960,5313,986,603252,8511,524828,8138,96517,4891,428311,7243,78424,2972,77508,2985,916,328,622560,7798,272329,6893,119195,5112,153134,4995,350231,3890,347407,3733,2824,792,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,987624,8181,947814,7862,29933,2700,917881,7840,39810,2340,34186,2052,5624,1052,529849,7641,470280,7340,45980,3380,424300,7535,59569,2785,57666,2729,1903,698,607033,9222,307070,8221,107819,5193,199251,6809,299963,3458,296651,3563,3312,779,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,1331710,12132,1286338,11958,88621,4393,1197717,12254,45372,2236,39974,2078,5398,966,763546,11563,691126,10643,151361,6214,539765,9015,72420,3818,70440,3733,1980,542,1220497,11750,707206,11189,402470,10609,304736,6949,513291,4467,507741,4493,5550,1097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,1470625,13290,1411852,13010,66461,3942,1345391,13349,58773,3324,50286,3177,8487,1392,732012,12925,665965,12116,88725,5081,577240,12045,66047,3148,62764,3107,3283,842,1232317,14195,746835,13809,305045,10009,441790,11306,485482,4007,474556,4053,10926,1534,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,425035,7646,409125,7592,26837,2475,382288,7531,15910,1348,13435,1189,2475,637,295544,7278,256956,6772,50922,3472,206034,6079,38588,2131,37443,2121,1145,509,338027,6464,156748,6095,89617,5183,67131,3510,181279,2192,178992,2248,2287,683,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,2172567,16994,2080102,17004,131667,5574,1948435,17876,92465,3840,70749,3291,21716,2194,1065088,14463,954987,13936,178622,7869,776365,12506,110101,3905,103823,4024,6278,1120,1298425,14178,702345,13434,279224,9644,423121,10620,596080,5224,578586,5847,17494,2196,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,2311782,17784,2211319,16702,214724,7745,1996595,17567,100463,4406,77325,3985,23138,2136,1459932,15116,1318171,13903,343595,10721,974576,12661,141761,5280,136103,5015,5658,1014,1509236,15767,774431,14731,416430,12630,358001,9964,734805,6454,716684,6774,18121,2444,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,2928329,20442,2842061,20484,152695,5681,2689366,20833,86268,3427,71194,3418,15074,1634,1969256,18079,1808128,17395,335515,8237,1472613,17288,161128,4792,157181,4759,3947,917,2681096,18342,1437077,17875,680834,14499,756243,12911,1244019,5186,1231281,5427,12738,1571,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4117420,1660,1934274,12297,1877787,12215,124650,5169,1753137,12686,56487,2367,46043,2008,10444,1229,1140596,11231,1025289,11004,220441,7287,804848,10412,115307,4026,111838,3841,3469,710,1042550,10580,466936,9104,208375,6647,258561,6873,575614,4882,569754,4925,5860,1090,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2197286,2400,873066,10186,843750,9760,39780,3385,803970,9709,29316,2953,25991,2755,3325,925,449981,10486,407881,9816,54493,3801,353388,8703,42100,3028,40870,3026,1230,527,874239,11120,530513,10993,241424,7368,289089,7696,343726,4160,340400,4212,3326,994,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4563045,3144,1955796,16311,1883014,15764,70391,4697,1812623,16212,72782,2978,61443,2769,11339,1560,1102329,13901,993849,13117,109645,6860,884204,12941,108480,4000,105912,4048,2568,812,1504920,15121,792576,13679,321388,9114,471188,10471,712344,5267,705429,5349,6915,1250,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,784065,1545,322233,6098,307258,5678,14074,1986,293184,5774,14975,1602,13368,1592,1607,590,222857,5597,197085,5115,22543,2435,174542,5052,25772,2071,25137,2049,635,455,238975,5550,114208,5030,40793,3118,73415,3900,124767,2207,123999,2314,768,439,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1387094,1815,705460,6402,674264,6483,25313,1865,648951,6647,31196,1539,26062,1584,5134,931,344890,6064,303889,5615,34141,2743,269748,5867,41001,2327,40116,2299,885,378,336744,5416,149650,5058,55473,2962,94177,3907,187094,2787,185916,2797,1178,516,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2143898,1279,900090,10598,871452,10425,45194,3398,826258,11299,28638,2082,21961,1591,6677,1395,518300,8821,475125,8760,75784,5200,399341,9140,43175,2459,41260,2474,1915,738,725508,10532,401306,10469,137101,6636,264205,8842,324202,3362,314529,3720,9673,1799,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1045088,1086,480237,7053,459135,7092,15140,2094,443995,7155,21102,1798,16920,1678,4182,911,279473,6854,248132,6178,24536,2554,223596,6199,31341,2383,30571,2280,770,483,285378,6469,136277,5884,46903,3692,89374,4577,149101,2828,147318,2923,1783,727,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6823607,1795,3092336,17683,2960034,17768,132680,6749,2827354,18331,132302,4620,100681,3916,31621,2756,1613649,17879,1450249,17744,196105,7052,1254144,16578,163400,5157,154981,5381,8419,1401,2117622,15572,1141215,14808,374358,10006,766857,13643,976407,6653,951461,6948,24946,2717,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551689,2238,605072,10267,580119,9764,54780,4339,525339,10582,24953,2435,20479,2267,4474,1146,356671,9998,321357,9386,86852,5632,234505,7859,35314,2750,33798,2757,1516,674,589946,9917,337050,8694,156669,6755,180381,6989,252896,4125,246103,4300,6793,1659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15282470,3460,6529634,29400,6270759,28482,544831,11280,5725928,29863,258875,6154,195378,5177,63497,3614,3628228,25679,3300062,23782,813799,13256,2486263,20842,328166,6728,308179,6512,19987,2178,5124608,26186,2914849,24796,1408018,19832,1506831,19846,2209759,8642,2170549,8976,39210,3103,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7465483,4723,3093479,18805,2992524,18348,133011,5938,2859513,18296,100955,4018,89870,3825,11085,1419,1783038,17652,1610541,16440,194006,8048,1416535,16219,172497,5354,168424,5205,4073,978,2588966,18653,1442143,17812,549844,11035,892299,15199,1146823,6941,1131929,7222,14894,2008,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557260,1237,275574,5322,266234,5216,12309,1607,253925,5315,9340,959,8606,949,734,288,154275,4732,134060,4681,17852,1968,116208,3974,20215,1469,19714,1432,501,224,127411,3773,58074,3314,19295,1814,38779,2958,69337,1884,68375,1935,962,458,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8789328,3307,3736055,21459,3609757,21370,219360,7961,3390397,19963,126298,4529,103144,3550,23154,2448,2200988,18631,1977231,18779,417941,9605,1559290,17207,223757,5319,216694,5265,7063,1106,2852285,19039,1474149,17811,678212,12289,795937,12995,1378136,7008,1354284,7410,23852,2202,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2847843,1975,1268676,10060,1213061,9650,58342,3171,1154719,10266,55615,2717,47955,2313,7660,1098,620132,9456,554193,9204,70680,4052,483513,8787,65939,2779,63453,2701,2486,640,959035,8482,537790,7670,195990,5898,341800,6746,421245,4015,416518,4076,4727,857,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074222,2166,1157292,10569,1115607,10144,93800,5100,1021807,9914,41685,2710,33720,2563,7965,1148,875671,12376,798914,11263,196854,7677,602060,12510,76757,3545,74094,3547,2663,767,1041259,11611,535106,10669,258228,8920,276878,7993,506153,4488,499859,4413,6294,1239,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9889741,2205,4184656,22167,4020617,21372,151193,6133,3869424,21646,164039,4817,134200,5109,29839,2237,2410890,19914,2150150,19968,304544,10429,1845606,17983,260740,6353,252466,6229,8274,1441,3294195,20859,1663092,18293,717938,12419,945154,14574,1631103,8440,1611132,8446,19971,2266,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827518,941,337224,5085,322648,5140,24806,2725,297842,5226,14576,1667,11149,1453,3427,878,229585,6036,209193,5672,41567,3520,167626,5184,20392,1808,19430,1807,962,400,260709,6246,135714,6028,71919,5251,63795,3355,124995,2120,123044,2336,1951,790,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3652963,2956,1489785,17505,1435916,16347,75079,4598,1360837,17249,53869,3268,46792,3016,7077,1108,833817,13531,747284,12905,110476,6632,636808,13275,86533,4266,84184,4179,2349,768,1329361,12957,725436,12170,299805,8892,425631,9958,603925,4806,598654,4513,5271,1064,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,625817,1287,314275,4843,301552,4840,13203,1677,288349,4905,12723,1311,11115,1264,1608,471,158147,5013,134778,4617,17910,2426,116868,4193,23369,1708,22703,1606,666,332,153395,4131,66832,3631,27720,2490,39112,2430,86563,2014,86088,2047,475,272,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4959117,2571,2047129,18129,1964841,17312,113627,5518,1851214,17971,82288,3874,71755,3481,10533,1524,1157233,17288,1049978,17171,172530,7779,877448,14313,107255,4645,104621,4559,2634,655,1754755,17045,986218,15632,435267,11120,550951,12077,768537,6469,759437,6769,9100,1620,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19379111,5466,9022383,31041,8703662,30922,354921,10785,8348741,31488,318721,7497,263189,7064,55532,4258,4374521,37951,4015218,34460,424609,12891,3590609,33743,359303,10170,340320,9927,18983,2140,5982207,32893,3648114,27753,1084226,20157,2563888,21270,2334093,13463,2258708,13801,75385,5068,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2013992,1783,892323,9600,867148,9564,25216,2335,841932,9483,25175,1922,20071,1794,5104,995,570459,8244,531566,8083,45722,3558,485844,9046,38893,2657,37338,2613,1555,533,551210,8197,324101,7924,78579,4504,245522,6759,227109,2882,222842,2999,4267,953,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,498981,807,214152,4534,204334,4322,21036,1864,183298,4448,9818,1217,8452,1121,1366,406,146841,4080,126093,3737,36455,2461,89638,3701,20748,1480,20368,1464,380,184,137988,3884,65423,3555,41645,3311,23778,1919,72565,1662,72331,1643,234,135,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6250146,5469,2889861,17931,2783638,17864,100813,4509,2682825,18204,106223,4471,84246,3722,21977,2156,1498056,15828,1344402,15119,123408,5774,1220994,15455,153654,4927,147484,4711,6170,1154,1862229,16288,1001608,14507,305376,9022,696232,12569,860621,6830,837294,6870,23327,2318,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5353777,3704,2251273,18028,2168501,16699,135341,6949,2033160,16760,82772,3972,66492,3581,16280,1887,1401579,15927,1281532,14596,245036,8401,1036496,14460,120047,4781,114695,4720,5352,1221,1700925,14996,932430,13552,375377,10035,557053,11163,768495,5611,754693,5545,13802,2210,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438611,1847,525041,7504,505085,7772,43809,3378,461276,8398,19956,1908,17276,1850,2680,789,300835,7296,267443,6807,65372,3859,202071,6198,33392,2528,32713,2486,679,312,612735,7666,346150,7263,196880,6484,149270,5549,266585,3105,264906,3145,1679,513,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4386933,2288,1957892,12342,1901147,12238,104368,4953,1796779,12375,56745,2807,45901,2583,10844,1347,1193784,12395,1067874,12143,189911,6577,877963,11730,125910,3918,123216,4018,2694,733,1235257,10842,571451,10225,263084,6937,308367,7626,663806,4547,659602,4422,4204,818,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437502,1492,208727,4527,200822,4296,8384,1481,192438,4254,7905,1313,6626,1301,1279,413,116161,3921,102033,3473,10488,1559,91545,3637,14128,1649,13307,1527,821,554,112614,4139,56607,3585,17834,2393,38773,2888,56007,2091,54987,2116,1020,563,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2749269,586,711375,11303,689365,11452,138841,7576,550524,10908,22010,2376,17977,1898,4033,970,424255,10213,403387,9835,210122,9078,193265,7945,20868,2055,19591,2007,1277,438,1613639,11687,1046132,11397,750653,11741,295479,9967,567507,2835,554627,3501,12880,1746,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
