GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001EA,C27018_001MA,C27018_002EA,C27018_002MA,C27018_003EA,C27018_003MA,C27018_004MA,C27018_004EA,C27018_005MA,C27018_005EA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008EA,C27018_008MA,C27018_009MA,C27018_009EA,C27018_010MA,C27018_010EA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015MA,C27018_015EA,C27018_016MA,C27018_016EA,C27018_017MA,C27018_017EA,C27018_018EA,C27018_018MA,C27018_019EA,C27018_019MA,C27018_020MA,C27018_020EA,C27018_021MA,C27018_021EA,C27018_022MA,C27018_022EA,C27018_023MA,C27018_023EA,C27018_024EA,C27018_024MA,C27018_025EA,C27018_025MA,C27018_026MA,C27018_026EA,C27018_027EA,C27018_027MA,C27018_028MA,C27018_028EA,C27018_029EA,C27018_029MA,C27018_030EA,C27018_030MA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033MA,C27018_033EA,C27018_034MA,C27018_034EA,C27018_035EA,C27018_035MA,C27018_036EA,C27018_036MA,C27018_037MA,C27018_037EA,C27018_038EA,C27018_038MA,C27018_039MA,C27018_039EA,C27018_040EA,C27018_040MA,C27018_041EA,C27018_041MA,state
0400000US13,9792214,6101,2556328,44554,880581,22074,662835,21079,217746,13314,1442177,25830,388780,12915,1053397,20660,233570,7839,225317,7697,8253,1610,1213971,33499,334331,16152,163525,10032,170806,11536,709427,18912,123496,7466,585931,16712,170213,6806,165932,6736,4281,1116,2983644,48436,692644,20696,157820,9334,534824,18850,1891215,31800,187717,8088,1703498,30507,399785,8619,387814,8798,11971,2190,3038271,39460,548345,15100,32544,3966,515801,14523,2075644,26762,96587,5511,1979057,25519,414282,8198,396831,8418,17451,2270,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,228125,11842,65421,5316,48142,5027,17279,3800,132258,7000,65106,5130,67152,5093,30446,2827,28511,2655,1935,858,120201,10422,33113,4428,16292,2940,16821,3055,66427,5830,17746,2898,48681,5050,20661,2574,19512,2500,1149,529,443717,16086,112767,5901,27851,3836,84916,5372,265782,10244,33507,3361,232275,9248,65168,3875,60692,3664,4476,957,560459,14435,89502,4636,8661,1553,80841,4772,363549,9865,23398,2577,340151,9083,107408,4254,101504,4129,5904,1188,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,387472,15427,133447,8006,100563,7241,32884,4429,213628,9758,53852,3813,159776,9484,40397,3122,39028,3005,1369,765,224247,13604,67204,6279,25102,3286,42102,5057,123341,9015,18301,2257,105040,8850,33702,3265,33104,3211,598,411,540813,17269,141686,8129,21245,2993,120441,7893,315258,11814,26578,2799,288680,10949,83869,3588,82408,3381,1461,1178,446953,14520,82313,6187,5003,1108,77310,6223,291275,9697,15717,2449,275558,9517,73365,4415,71086,4356,2279,730,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,2639780,36555,850046,20711,705594,18621,144452,9927,1514590,20096,675948,15546,838642,17142,275144,6948,263449,6890,11695,2004,1320353,31541,348572,14193,204870,11232,143702,9478,756894,18930,192392,9753,564502,16305,214887,7524,208013,7262,6874,1674,3706397,43319,852578,16838,209651,10340,642927,14743,2280216,29172,277588,10187,2002628,26121,573603,11654,556600,11284,17003,2330,4898169,45160,883997,16892,45044,3867,838953,16525,3354684,31151,127378,6597,3227306,30466,659488,10831,623425,10382,36063,2874,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,1436569,28879,478509,16329,363175,14806,115334,9088,828711,14800,294867,8912,533844,13118,129349,4710,126202,4707,3147,881,782693,22987,224053,11171,87265,8030,136788,7980,430807,13506,82092,5350,348715,12651,127833,4796,126298,4783,1535,505,2183793,34336,510031,15144,69780,6113,440251,14055,1312344,21680,114571,6360,1197773,19630,361418,7311,354918,7296,6500,1099,1986834,25303,334554,9289,15130,2851,319424,9067,1365340,20220,54927,3396,1310413,19680,286940,6681,276748,6563,10192,1345,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,569157,16850,167065,8748,129836,7495,37229,4264,329438,10874,143288,7132,186150,7039,72654,2919,71697,2810,957,453,329751,12142,95328,5383,50176,4083,45152,3932,169914,7598,37798,3377,132116,6120,64509,3203,63822,3104,687,394,1021494,20254,255337,9127,55703,3882,199634,8433,595735,11916,59549,4124,536186,11029,170422,4579,167923,4472,2499,510,1082592,16071,192831,6313,12935,1934,179896,6687,729938,10925,30820,2732,699118,10629,159823,4557,154913,4543,4910,936,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,571792,15299,192398,7790,136639,7414,55759,5196,320582,9274,87070,5633,233512,7853,58812,2555,57267,2469,1545,749,330023,13045,96803,6565,44015,4450,52788,4899,182016,7204,29368,2604,152648,6559,51204,2618,50531,2628,673,340,934122,20150,247894,8624,41987,3834,205907,8464,542875,12492,41535,3268,501340,12310,143353,4225,140020,4308,3333,944,972244,17723,174226,6626,8495,1524,165731,6221,652045,12016,24960,2528,627085,11592,145973,4015,140685,3863,5288,1017,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,1175421,25047,356561,11456,294259,10654,62302,5840,683095,16420,381326,11804,301769,10431,135765,4849,133498,4899,2267,641,522497,17770,129166,8288,59038,5358,70128,6413,303454,11056,86111,4704,217343,8649,89877,4385,88534,4334,1343,518,1367021,24718,301399,10825,57468,6269,243931,9215,834450,14291,120891,6082,713559,13552,231172,6949,227993,6908,3179,770,1202054,24008,204204,7034,14230,1965,189974,6945,823581,16265,51527,3798,772054,15542,174269,7081,168130,6918,6139,1064,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,1270974,24331,420427,11870,351911,12689,68516,6565,713648,14608,247186,9204,466462,12448,136899,5511,133114,5202,3785,1022,549886,21506,137260,10088,79650,8282,57610,5469,322285,12177,65202,5390,257083,10264,90341,4734,88816,4662,1525,574,1303499,25580,289755,12250,81942,7416,207813,10417,813824,16773,98755,5603,715069,15229,199920,5660,192402,5939,7518,1268,1384067,28263,250926,10389,23252,3467,227674,9981,949999,18560,47218,3914,902781,17932,183142,6191,173274,6065,9868,1561,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,275388,10895,70625,5443,59922,4828,10703,2337,163594,7214,93441,5458,70153,4519,41169,2397,39971,2335,1198,448,151324,8649,33181,3862,18795,2937,14386,2341,84577,5030,23357,2266,61220,4612,33566,2192,33447,2191,119,126,430360,13106,86411,4995,14792,2026,71619,5007,258947,8695,33533,3310,225414,8391,85002,3247,83572,3274,1430,540,435432,12155,60912,4274,4033,1071,56879,4276,298480,8437,15729,1600,282751,8309,76040,3053,72880,2993,3160,797,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,886765,24622,270844,12522,217074,11316,53770,5830,512968,15490,248855,10058,264113,12152,102953,4590,98966,4442,3987,1035,502316,20321,150341,9198,89138,6934,61203,6351,278150,11953,80884,6758,197266,9379,73825,4371,71769,4251,2056,754,1530479,28870,362861,10531,108483,7040,254378,8949,945558,19222,145629,8073,799929,17256,222060,6598,212601,6410,9459,1394,2898829,30760,547422,13807,35436,3791,511986,14040,1951599,20188,111379,6056,1840220,20144,399808,7534,369822,7139,29986,2460,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,1095616,23405,290095,10679,250150,9125,39945,4191,645702,16789,419508,13278,226194,10532,159819,5996,155652,5773,4167,1323,525065,18186,119533,7371,72976,6845,46557,4413,296564,11203,151210,8291,145354,6350,108968,5268,107236,5159,1732,570,1670172,29925,351824,13594,99693,7791,252131,10848,1024370,18517,253783,10717,770587,15876,293978,7750,284303,7903,9675,1564,3214927,26857,608808,11816,30775,3528,578033,11779,2191855,20144,140880,7314,2050975,19972,414264,7412,382921,7275,31343,2585,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9683611,4169,2264420,29634,696595,15219,566006,13091,130589,8305,1338862,19326,654663,13519,684199,15911,228963,6469,222880,6411,6083,1093,1094519,23226,270920,10324,132698,7087,138222,7926,625157,13548,165991,7004,459166,12750,198442,6083,196346,6104,2096,655,3084506,35901,661159,13754,129703,5669,531456,13164,1851156,23459,239090,7643,1612066,23002,572191,9837,564947,9665,7244,1047,3240166,33585,552556,12652,28052,3394,524504,12225,2195791,23314,104089,4950,2091702,22847,491819,8627,475483,8803,16336,1842,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,895994,21661,272986,11455,208193,9440,64793,5955,514811,11895,272647,8187,242164,8849,108197,3961,105495,3954,2702,722,524569,15752,150771,8251,70514,6711,80257,5451,281875,9423,90302,4738,191573,7867,91923,3905,90880,3978,1043,387,1612978,21444,390307,10514,65024,5276,325283,10233,966109,14045,126363,5572,839746,12870,256562,5482,252341,5595,4221,827,2296346,24557,448369,11080,16320,2117,432049,10876,1557251,14692,63261,3367,1493990,14407,290726,5812,278919,5932,11807,1100,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,891946,21013,288548,11078,240795,10342,47753,6292,499606,12879,194221,7610,305385,10768,103792,4650,101947,4531,1845,637,406319,18073,108481,7911,61383,5436,47098,5424,231571,11527,50965,4173,180606,9873,66267,4349,65854,4269,413,471,900404,25607,212285,10026,54100,5980,158185,8432,553404,17133,62898,4541,490506,15279,134715,5788,132838,5771,1877,764,690673,18438,111423,6517,8225,1639,103198,6209,468882,12510,26572,2569,442310,11693,110368,4751,106622,5034,3746,1145,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5869979,3144,1341162,26840,409586,14250,289481,13319,120105,6903,778174,16907,267358,9460,510816,14157,153402,5158,150623,5045,2779,909,712793,19424,181174,9080,67398,4768,113776,7873,400853,12259,74450,5463,326403,11129,130766,5447,129575,5423,1191,421,1944241,27308,447966,14102,58429,5334,389537,13492,1170317,17648,104764,5302,1065553,18437,325958,6908,320585,6983,5373,1063,1871783,26659,320684,10565,12716,2044,307968,10320,1267619,18994,54382,3579,1213237,18238,283480,6888,272001,6452,11479,1683,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,995121,1918,239966,10158,67382,5066,47988,4059,19394,3442,145338,6267,37286,3119,108052,5202,27246,2652,26511,2653,735,438,124227,7385,28422,3329,13710,2600,14712,2387,72544,4778,10326,1613,62218,4403,23261,2502,23103,2506,158,148,326129,13083,74514,5256,16885,2284,57629,4437,189549,8126,18827,2325,170722,7579,62066,3332,61220,3392,846,449,304799,10637,48989,4052,2325,909,46664,4075,202869,6905,10708,1451,192161,6760,52941,3161,51670,3076,1271,519,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
