GEO_ID,B17020_001E,B17020_001M,B17020_002E,B17020_002M,B17020_003E,B17020_003M,B17020_004E,B17020_004M,B17020_005E,B17020_005M,B17020_006E,B17020_006M,B17020_007E,B17020_007M,B17020_008E,B17020_008M,B17020_009E,B17020_009M,B17020_010E,B17020_010M,B17020_011E,B17020_011M,B17020_012E,B17020_012M,B17020_013E,B17020_013M,B17020_014E,B17020_014M,B17020_015E,B17020_015M,B17020_016E,B17020_016M,B17020_017E,B17020_017M,NAME,B17020_001EA,B17020_001MA,B17020_002EA,B17020_002MA,B17020_003EA,B17020_003MA,B17020_004EA,B17020_004MA,B17020_005MA,B17020_005EA,B17020_006EA,B17020_006MA,B17020_007EA,B17020_007MA,B17020_008MA,B17020_008EA,B17020_009MA,B17020_009EA,B17020_010EA,B17020_010MA,B17020_011MA,B17020_011EA,B17020_012EA,B17020_012MA,B17020_013EA,B17020_013MA,B17020_014EA,B17020_014MA,B17020_015EA,B17020_015MA,B17020_016MA,B17020_016EA,B17020_017EA,B17020_017MA,state
0400000US13,9823859,5286,1797969,39080,232461,9930,225849,10683,187545,9611,954520,21455,142313,6358,38748,2831,16533,2010,8025890,39505,547109,10704,613846,13292,649091,11216,4645901,21931,1167664,10813,301802,5258,100477,4230,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1379804,1532,156729,10340,14332,1905,17306,2782,12725,2161,84323,5473,18481,1902,6277,1290,3285,862,1223075,10578,89588,2960,86067,3356,80785,3521,682915,6199,195611,3973,54997,2442,33112,2076,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,237981,11550,28230,2822,27929,3420,23866,3075,127236,6440,21179,2624,6412,1365,3129,820,1365102,11925,104749,3767,118015,4694,121861,4771,720746,8139,217862,4509,60239,2509,21630,2161,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,1804535,31908,211179,9447,201077,8285,180930,7407,983576,17162,153819,5929,51073,3409,22881,2114,10767313,32224,727271,10174,776096,11611,838640,8486,6191349,18823,1573049,10615,468705,5778,192203,5880,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,974218,25464,125420,7231,107268,5887,100660,6039,540883,14006,69148,4924,20465,2135,10374,1341,5417242,25443,371137,8466,404159,8416,438503,7705,3012075,16703,844513,8606,248044,4196,98811,4088,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,367816,14237,36715,2836,38958,3964,33215,3609,209412,8455,29625,2402,12336,1322,7555,853,2637041,14316,192255,3563,201878,5233,207540,4391,1426869,8764,416411,4576,138420,3227,53668,2578,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,382712,13369,48122,3932,44077,3572,33864,3032,210199,8108,30624,2125,10514,1290,5312,956,2438719,13498,193689,4799,189764,4791,201805,4953,1329741,8869,363644,4487,112861,3154,47215,2718,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,817542,22333,96766,5146,87485,4606,75500,5525,451037,13048,75487,4596,21723,2082,9544,1346,3457817,22653,227153,5634,246324,6047,258102,6282,1935889,13914,570675,7022,161783,3411,57891,3249,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,896524,23296,113426,5872,101010,5474,91762,5876,466089,12948,91025,5219,24318,2508,8894,1474,3622001,23979,252827,7409,267039,7123,272304,7809,2073484,14114,545939,7437,155434,3777,54974,3101,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,182791,8933,18305,2296,16193,2405,13509,1797,104136,5344,20560,1966,7569,1131,2519,815,1111218,8874,54991,2212,70187,2832,77944,3022,605055,5734,216657,3148,61543,2180,24841,1990,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,589818,21635,60335,5342,55328,4852,57642,4372,333578,12811,52582,3512,20201,1906,10152,1311,5245559,21844,372403,7071,382438,7428,403322,7828,3025769,13588,765932,7252,206352,4825,89343,3472,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,757235,20233,74223,5219,70107,5361,63343,5171,419925,12236,86192,4085,30234,2265,13211,1693,5752437,20269,356133,5813,380585,7547,425869,7290,3331691,14465,881565,6492,258672,4685,117922,3938,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,1568844,28256,174746,6653,165312,6561,152795,6823,889446,19018,132140,4853,37503,2630,16902,1683,8117943,28619,502116,6657,556484,8832,629777,10519,4485862,21467,1372011,8077,404224,4832,167469,3914,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,611354,19609,69648,4998,65204,4545,53865,4375,339955,10541,50787,2821,20305,1958,11590,1175,4721198,19298,342309,5100,365018,6621,366389,6287,2656923,12622,700101,6335,204950,3367,85508,3084,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,623113,18212,73302,5075,70441,5192,67983,4801,330038,10867,56619,4139,17380,2058,7350,1141,2272357,17597,158073,5724,171098,5626,179840,6325,1260189,11903,356943,6718,109213,3651,37001,2569,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,908628,22347,107146,6285,97638,6197,82297,5136,502392,13806,79748,4521,25871,2334,13536,1473,4970030,22523,326982,7608,363623,7017,381724,7190,2756389,15724,807233,8161,246258,3916,87821,3541,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,153954,7951,13725,1894,13954,1962,12940,1847,91992,5260,15274,2220,3402,814,2667,790,843998,7992,58882,2319,60483,2738,59323,2450,450185,6283,153991,3542,45311,1778,15823,1779,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,227310,9475,29051,3216,24163,2607,21200,2421,124861,5286,15691,1692,7447,1017,4897,845,1600811,9277,125279,3320,133619,3444,126978,4145,876194,6581,235075,3593,73840,1895,29826,1866,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,426730,18737,54581,5005,50536,4935,38504,3815,231392,10481,39142,3574,9687,1531,2888,740,2374038,18462,154796,5498,171516,6289,183891,5085,1354962,10886,373999,4763,102856,2933,32018,2840,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,117983,7687,12638,2134,10642,2104,11183,2263,67630,4535,10423,1519,3932,993,1535,514,1169521,7413,65378,2452,78182,2889,86109,3785,660625,5151,204923,3954,52853,2241,21451,1801,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8762159,3378,972903,23646,111905,5962,106275,6721,97383,5232,503322,14026,99390,4984,37409,2989,17219,2061,7789256,23739,519283,7553,558033,9353,594198,8629,4472630,16615,1148512,10641,340520,5749,156080,5436,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045525,1124,436153,17466,54732,4591,48543,4053,42691,3840,229748,9371,43137,3328,12359,1983,4943,1007,1609372,17570,107109,4237,117012,5339,124058,5347,878247,9911,271426,4930,84788,3149,26732,2759,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19228524,4824,3062938,48945,332378,14535,315450,9402,289110,7902,1657486,27735,306775,9684,111185,5132,50554,3550,16165586,49469,1052825,16075,1049282,11756,1110923,12917,9476306,29313,2423633,14980,727147,8131,325470,6436,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9691794,3044,1668686,32408,198306,8706,190991,8819,159245,7712,911846,16891,145939,5712,44210,3030,18149,1661,8023108,32440,523626,9579,579857,10196,607775,10494,4529428,19077,1284785,10470,368150,6178,129487,4198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,712548,1044,82264,6353,9534,1525,8370,1607,6228,1191,47711,4039,5514,873,3105,722,1802,510,630284,6389,49324,2095,48127,2063,41822,2088,360126,4485,90575,2159,28369,1549,11941,1461,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11276403,3595,1785780,29476,218652,7577,203650,7970,171529,7073,980697,16978,147860,5246,43295,2695,20097,1707,9490623,29809,595619,8318,666579,12266,734235,11718,5255508,19944,1563745,9303,477617,6594,197320,6371,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3759517,2366,623840,14892,77961,4163,73159,3916,57190,3157,342147,9033,51865,2434,14614,1284,6904,1157,3135677,15164,233124,5225,240884,4621,248447,4731,1724509,9434,485130,5070,150748,3380,52835,2843,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893475,2646,644450,21249,68962,4533,61010,5164,51742,4234,376880,13878,62044,4614,14857,2106,8955,1525,3249025,21619,202017,5576,222888,6260,233586,6881,1780575,14694,581939,6987,155027,3891,72993,3749,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12371337,3870,1682212,31577,179764,6726,176553,9097,157975,6575,926567,18485,157737,5941,56343,3043,27273,2267,10689125,31767,658604,9141,706658,10805,775763,9002,5912567,18444,1801547,9861,574684,7230,259302,6174,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015655,599,145596,9132,15314,2255,13550,2140,12765,1952,82204,5361,13263,1804,5495,991,3005,839,870059,9216,49382,2418,55465,3002,63904,2845,496853,6878,141805,3671,40969,2008,21681,1769,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4691589,2682,843860,23093,100507,6816,105366,7236,82691,5189,446506,12285,79927,4649,20497,1934,8366,1437,3847729,23323,242946,6666,262578,7878,272659,7586,2127423,12892,691233,7859,184373,3567,66517,3201,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824373,1078,116843,6179,15387,1988,11460,1290,10280,1398,62220,4296,10582,1184,4385,753,2529,589,707530,6247,54511,2075,58116,2414,56580,2149,381102,5210,109723,2965,33557,1456,13941,1436,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6386663,3638,1171307,27981,140728,7702,130360,6526,112977,7004,638499,15883,104732,5548,32056,2411,11955,1546,5215356,28495,329634,8832,363735,8719,389049,8582,2927587,16818,873863,8804,248346,4430,83142,3417,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26340247,5422,4523708,59686,611661,13989,608348,16331,508973,15978,2311399,33905,334649,10465,107976,5221,40702,3538,21816539,59763,1708149,19889,1773733,19683,1823487,21671,12638928,35611,2819367,16154,781582,6870,271293,6638,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2897762,1930,339900,16334,43851,4773,41854,4531,33084,4024,192270,7884,18844,2128,6057,1162,3940,1034,2557862,16258,255290,5336,267443,5992,253205,5656,1388824,9205,282762,4202,82617,2657,27721,2327,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601819,882,73149,4724,6487,1264,7058,1367,5274,1293,43080,3452,7638,1040,2478,520,1134,391,528670,4727,30460,1817,32932,1824,36860,1745,291924,4259,98811,2388,27260,1218,10423,1170,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8080300,3250,953395,25894,104210,6391,104023,6319,83027,5415,536543,15032,83216,5054,29270,2498,13106,1541,7126905,26890,497330,8392,514580,8580,539041,8681,4098312,16875,1073064,8878,287802,5297,116776,4278,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6927889,3758,913619,25464,100760,5854,94745,5802,80539,5528,518339,14680,81676,4775,22321,2354,15239,2049,6014270,25841,425061,6573,433821,7931,439632,7935,3435654,15941,933009,8822,241181,4462,105912,4183,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792949,2707,327764,12083,33766,2998,30322,3216,27445,2767,190214,7574,32543,2759,9874,1131,3600,884,1465185,12524,84774,3293,91151,4112,102805,4059,782746,8330,286160,5284,87411,2673,30138,2373,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5603486,2812,738270,19830,85121,5091,82686,4693,67129,4011,411307,11480,58964,3518,20890,2010,12173,1469,4865216,20454,316335,5513,348976,5867,373199,5254,2707268,13543,785779,6057,233936,3829,99723,3287,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570149,749,63774,5334,6501,1269,6202,1449,4629,1208,37740,3648,6127,1021,1725,592,850,487,506375,5335,38429,1743,41088,2296,38585,2369,278872,4765,82380,2941,20668,1532,6353,1044,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515261,1181,1624453,25674,138192,5236,150411,5534,160299,7162,839756,17850,225187,7118,81182,3838,29426,2207,1890808,25838,82258,5097,104578,5643,132311,5413,1083364,17877,340999,7626,108487,3680,38811,3203,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
