GEO_ID,B14007G_001E,B14007G_001M,B14007G_002E,B14007G_002M,B14007G_003E,B14007G_003M,B14007G_004E,B14007G_004M,B14007G_005E,B14007G_005M,B14007G_006E,B14007G_006M,B14007G_007E,B14007G_007M,B14007G_008E,B14007G_008M,B14007G_009E,B14007G_009M,B14007G_010E,B14007G_010M,B14007G_011E,B14007G_011M,B14007G_012E,B14007G_012M,B14007G_013E,B14007G_013M,B14007G_014E,B14007G_014M,B14007G_015E,B14007G_015M,B14007G_016E,B14007G_016M,B14007G_017E,B14007G_017M,B14007G_018E,B14007G_018M,B14007G_019E,B14007G_019M,NAME,B14007G_001EA,B14007G_001MA,B14007G_002MA,B14007G_002EA,B14007G_003MA,B14007G_003EA,B14007G_004EA,B14007G_004MA,B14007G_005EA,B14007G_005MA,B14007G_006EA,B14007G_006MA,B14007G_007MA,B14007G_007EA,B14007G_008MA,B14007G_008EA,B14007G_009MA,B14007G_009EA,B14007G_010EA,B14007G_010MA,B14007G_011EA,B14007G_011MA,B14007G_012MA,B14007G_012EA,B14007G_013MA,B14007G_013EA,B14007G_014MA,B14007G_014EA,B14007G_015EA,B14007G_015MA,B14007G_016EA,B14007G_016MA,B14007G_017EA,B14007G_017MA,B14007G_018MA,B14007G_018EA,B14007G_019MA,B14007G_019EA,state
0400000US17,262258,10449,136888,6797,13373,2103,8700,1337,9717,1849,7637,1258,8457,1543,8594,1542,7089,1366,8561,1384,7447,1401,7920,1535,5533,1198,6503,1260,6790,1176,5379,971,20373,2374,4815,1048,125370,6416,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,130930,6674,68404,4974,5215,1217,4519,1021,4854,1283,3459,862,3996,1204,4126,988,3300,925,4936,1405,3795,1067,4662,1485,4528,1214,3981,1087,3868,967,3148,865,8820,1485,1197,462,62526,4174,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,54470,4234,31810,3326,3573,1141,2247,679,2829,944,1868,743,1623,611,2526,794,2132,664,1329,525,1992,690,993,409,1101,424,1497,589,1218,476,1245,536,4630,1342,1007,519,22660,2518,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,90376,5453,45895,3549,3585,733,2505,700,3417,1005,3686,1209,2575,810,3440,885,1976,626,2458,724,2772,812,2670,768,1237,487,2092,661,2376,797,2157,754,7908,1329,1041,424,44481,3241,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,83507,5497,44300,4078,3004,993,3290,1019,1896,676,2922,1086,2901,831,3088,909,3554,864,1739,748,2914,884,2259,769,3563,1046,2653,944,2173,658,2375,848,4869,1027,1100,565,39207,3363,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73151,5798,35020,3933,3169,1059,2436,740,2819,997,2358,1022,1942,791,2017,631,1758,819,1404,506,2289,747,2231,703,1492,571,1632,717,1334,558,881,416,6318,1557,940,489,38131,3797,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25858,2049,12189,1706,574,300,443,247,591,309,1143,421,518,285,1284,447,630,260,973,450,419,203,870,377,996,463,455,225,738,367,291,192,1674,610,590,513,13669,1336,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,156872,7512,75814,5072,6613,1365,5636,1077,4869,1142,4752,952,4107,1072,3525,935,3579,813,4080,955,4724,1111,3671,1030,3479,856,3350,873,4230,1148,3435,829,12933,2026,2831,735,81058,4450,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,190601,10759,89710,7072,7989,1591,6307,1421,4734,1126,6583,1378,4525,1247,3309,885,4440,1198,4988,1104,4106,1041,5115,1031,4875,1274,3728,1026,4137,915,3837,1005,16722,2293,4315,1204,100891,6032,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,235828,10273,123847,7621,8694,1376,7799,1291,8254,1556,7248,1185,5783,1149,7264,1342,7641,1448,5959,951,6600,1262,6527,1180,7737,1129,6536,1127,6292,1107,5225,1083,22918,2948,3370,797,111981,5410,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127570,6116,69484,4680,7129,1084,5322,1008,4849,1082,4864,939,5013,892,4342,938,4593,1033,3707,687,3585,966,3289,792,3200,784,2724,640,3038,800,3749,993,8545,1416,1535,518,58086,3580,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34996,3943,19554,3055,1920,747,2587,956,773,483,1842,675,1751,807,1064,526,894,444,1348,646,869,359,637,369,789,378,910,506,332,240,382,284,2599,1053,857,493,15442,2480,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,138403,7256,65988,4609,3839,1021,4974,1281,4365,1042,3355,1027,4664,1153,5047,1269,4824,1213,3337,876,3465,718,3220,851,3360,879,4056,1037,2295,650,3376,904,10683,1737,1128,486,72415,4396,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19823,2231,9467,1574,519,392,1449,533,819,383,931,382,302,244,404,274,481,361,462,423,235,177,612,374,538,340,192,129,309,243,446,302,1581,644,187,202,10356,1699,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39267,3866,21411,2489,1532,606,1306,454,1431,521,1545,542,1426,569,1388,621,807,324,1300,511,1538,691,1073,439,1120,466,801,262,1171,402,1109,434,3209,882,655,532,17856,2289,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,112622,6355,50196,4013,3143,898,4228,1145,3588,1060,3721,1201,3049,770,2362,763,2336,630,3158,859,2498,626,3137,785,1745,563,3683,972,2953,776,1826,532,7502,1611,1267,551,62426,4547,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,25348,2917,12880,1939,858,495,1537,614,418,221,737,425,559,276,710,416,465,310,750,416,529,345,508,346,886,449,499,295,850,384,1034,489,2090,592,450,269,12468,1812,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,185548,9222,87304,5531,10771,1695,6492,1559,5607,1242,4894,1047,6154,1069,4180,1015,4837,1031,3497,815,3616,768,5113,1281,3533,862,4044,942,3461,728,2949,657,15673,2506,2483,947,98244,6240,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,57560,4834,24657,3547,1233,481,1720,706,1403,575,1313,488,1247,553,1320,502,1925,634,1490,560,771,424,1469,728,1454,678,914,538,785,360,1238,567,5310,1450,1065,653,32903,3271,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,524120,17882,231857,8914,21031,2320,16030,2216,13000,1832,13757,2179,13088,1764,13133,1902,13196,2035,12076,1755,10659,1544,10156,1568,11095,2037,11569,1931,11104,1853,10599,1851,41135,3027,10229,1686,292263,12476,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,206647,9993,102103,7076,9513,2014,6542,1384,9756,1640,7126,1358,6666,1382,7853,1484,4931,1254,5656,1211,3664,812,4556,1021,4511,1056,5297,1305,4034,945,3175,1039,16319,2326,2504,804,104544,5831,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,15579,2788,7653,1416,762,730,1197,638,254,239,708,360,364,274,581,385,283,261,560,265,227,188,115,93,646,377,203,166,238,208,113,113,1057,575,345,332,7926,2057,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,268528,9709,138817,6523,11651,1612,9235,1203,8067,1455,8251,1449,10284,1513,8354,1388,8641,1476,7066,1284,6600,1183,7944,1333,7654,1667,7306,1289,7079,1416,8484,1674,19232,2021,2969,801,129711,6391,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,276086,8552,116349,5631,10073,1569,6610,883,7991,1115,7099,1159,7353,1196,6661,983,6065,943,8180,1277,6285,917,7532,1181,6590,775,6212,978,5417,812,5584,1144,16512,2181,2185,715,159737,4794,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,164501,6690,73400,4684,5229,1347,3979,853,5429,1119,4327,1118,5014,1081,4723,949,3493,823,4068,993,4334,1050,3376,785,4151,1285,3436,960,3441,891,3386,1005,13017,1613,1997,819,91101,4792,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,257819,11823,125950,6595,10096,1531,8424,1451,7731,1411,9986,1663,7994,1460,7544,1368,6706,1194,7287,1264,6875,1295,7242,1705,6061,1086,6340,1205,6189,1339,5779,1265,18261,2290,3435,838,131869,7761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25586,3741,11514,2197,939,511,468,309,693,356,987,477,576,363,507,311,660,335,278,247,649,329,759,523,583,338,380,256,447,309,560,452,2901,816,127,151,14072,2122,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,92975,7496,49092,5266,3310,1265,5040,1416,3226,1050,3349,1127,3833,1214,2224,753,3229,1144,3468,1108,3152,1017,2254,875,2123,616,1894,728,2825,907,1839,645,6628,1248,698,422,43883,4169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20831,2530,9657,1545,1081,422,476,284,664,326,617,306,710,440,694,396,286,196,902,459,251,170,430,251,248,208,412,256,592,358,178,158,2039,765,77,87,11174,1631,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,125898,7386,60422,4629,4151,1258,4249,1304,4834,1235,5296,1099,3189,803,2992,744,3450,1056,2427,687,3509,900,4040,1037,2864,751,2397,701,3378,736,3360,1154,8063,1555,2223,989,65476,4602,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,598730,18896,282187,12045,25374,2477,18327,2290,18106,2352,17471,2271,16583,2117,16964,2022,17721,2483,14902,2257,16159,1834,14047,1765,13290,1801,13385,1984,10248,1743,11627,2185,50059,3705,7924,1511,316543,11920,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69550,6071,39774,4029,3394,942,2117,714,2367,706,1447,441,2706,846,2300,793,2869,1083,2488,812,2456,797,2180,786,2858,899,2279,621,1964,708,1947,622,5591,935,811,470,29776,3687,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11878,2120,4485,887,411,247,298,213,263,200,577,337,241,170,8,20,238,180,152,185,320,172,175,165,208,188,465,291,415,252,0,147,632,248,82,105,7393,1764,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,246246,10306,124776,6755,10683,1744,6592,1149,7806,1501,6824,1129,9033,1685,7898,1264,5403,1275,7567,1374,5800,1415,6351,1024,6959,1235,5259,1024,7068,1333,5702,1368,21388,2252,4443,1104,121470,6881,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,348278,10767,164855,6478,11412,1828,12227,1585,9430,1491,9779,1424,11146,1665,8294,1189,8221,1466,9070,1578,10961,1648,9445,1664,8763,1281,8345,1466,5963,946,8646,1699,29507,3365,3646,1135,183423,7228,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26600,2825,14017,2034,1476,568,1247,666,652,345,1358,693,1243,568,1148,517,620,327,775,489,736,399,186,146,680,438,548,364,707,366,515,374,1936,680,190,181,12583,1698,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,107138,6324,57128,4268,4585,1194,4354,782,3009,730,3009,838,3253,730,4212,962,3011,663,2411,600,3239,894,3564,889,4293,1125,1961,468,3702,809,2779,738,8318,1368,1428,518,50010,3857,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12313,2209,5390,1531,331,242,440,393,93,110,271,249,232,209,275,181,126,140,583,496,238,198,90,88,177,157,1196,911,177,159,0,190,1065,524,96,137,6923,1605,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,220594,10490,67048,5410,4290,1139,2387,828,2897,893,3384,908,3156,951,4589,961,3733,1162,2857,1021,3205,1055,2094,823,4106,1073,3641,1076,2613,808,3094,901,17989,2282,3013,1150,153546,7591,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
