GEO_ID,B22005C_001E,B22005C_001M,B22005C_002E,B22005C_002M,B22005C_003E,B22005C_003M,NAME,B22005C_001EA,B22005C_001MA,B22005C_002EA,B22005C_002MA,B22005C_003MA,B22005C_003EA,state
0400000US01,9190,1148,2026,657,7164,1066,Alabama,null,null,null,null,null,null,01
0400000US02,27515,1572,8227,770,19288,1495,Alaska,null,null,null,null,null,null,02
0400000US04,80825,2874,26697,1823,54128,2524,Arizona,null,null,null,null,null,null,04
0400000US05,6562,1172,1196,503,5366,1077,Arkansas,null,null,null,null,null,null,05
0400000US06,90487,4146,15471,1728,75016,3619,California,null,null,null,null,null,null,06
0400000US08,17915,2023,4016,1135,13899,1771,Colorado,null,null,null,null,null,null,08
0400000US09,2587,803,1106,546,1481,607,Connecticut,null,null,null,null,null,null,09
0400000US10,1586,446,162,120,1424,424,Delaware,null,null,null,null,null,null,10
0400000US11,1015,598,169,214,846,592,District of Columbia,null,null,null,null,null,null,11
0400000US12,18785,1992,5197,1126,13588,1737,Florida,null,null,null,null,null,null,12
0400000US13,8130,1292,1229,485,6901,1158,Georgia,null,null,null,null,null,null,13
0400000US15,650,327,226,212,424,261,Hawaii,null,null,null,null,null,null,15
0400000US16,7184,1115,1909,570,5275,1072,Idaho,null,null,null,null,null,null,16
0400000US17,11056,1665,3067,857,7989,1445,Illinois,null,null,null,null,null,null,17
0400000US18,5575,1243,1080,531,4495,1129,Indiana,null,null,null,null,null,null,18
0400000US19,3579,776,759,285,2820,739,Iowa,null,null,null,null,null,null,19
0400000US20,9860,1402,2322,797,7538,1071,Kansas,null,null,null,null,null,null,20
0400000US21,4950,1148,1690,699,3260,903,Kentucky,null,null,null,null,null,null,21
0400000US22,8522,1392,1794,594,6728,1276,Louisiana,null,null,null,null,null,null,22
0400000US23,3104,564,1439,405,1665,532,Maine,null,null,null,null,null,null,23
0400000US24,5843,1235,1677,857,4166,1084,Maryland,null,null,null,null,null,null,24
0400000US25,5016,1125,1638,622,3378,933,Massachusetts,null,null,null,null,null,null,25
0400000US26,18919,1331,4675,745,14244,1158,Michigan,null,null,null,null,null,null,26
0400000US27,19493,1291,6106,861,13387,1108,Minnesota,null,null,null,null,null,null,27
0400000US28,3884,902,844,456,3040,743,Mississippi,null,null,null,null,null,null,28
0400000US29,12314,1585,3303,998,9011,1341,Missouri,null,null,null,null,null,null,29
0400000US30,19153,1318,6775,1062,12378,930,Montana,null,null,null,null,null,null,30
0400000US31,5379,796,2106,578,3273,644,Nebraska,null,null,null,null,null,null,31
0400000US32,10752,1273,2112,593,8640,1246,Nevada,null,null,null,null,null,null,32
0400000US33,992,401,316,180,676,392,New Hampshire,null,null,null,null,null,null,33
0400000US34,5588,901,1286,500,4302,836,New Jersey,null,null,null,null,null,null,34
0400000US35,53096,2699,15734,1504,37362,2425,New Mexico,null,null,null,null,null,null,35
0400000US36,28264,2257,7906,1428,20358,2089,New York,null,null,null,null,null,null,36
0400000US37,39131,2223,10564,1057,28567,2160,North Carolina,null,null,null,null,null,null,37
0400000US38,12594,1146,4418,897,8176,1174,North Dakota,null,null,null,null,null,null,38
0400000US39,9366,1321,3120,776,6246,1117,Ohio,null,null,null,null,null,null,39
0400000US40,93130,2795,20209,1523,72921,2408,Oklahoma,null,null,null,null,null,null,40
0400000US41,15920,1808,4841,1170,11079,1491,Oregon,null,null,null,null,null,null,41
0400000US42,10027,1350,3600,917,6427,1023,Pennsylvania,null,null,null,null,null,null,42
0400000US44,1956,510,1201,347,755,480,Rhode Island,null,null,null,null,null,null,44
0400000US45,6309,1166,1979,668,4330,883,South Carolina,null,null,null,null,null,null,45
0400000US46,17961,1301,8634,1017,9327,1095,South Dakota,null,null,null,null,null,null,46
0400000US47,6155,1031,1424,450,4731,948,Tennessee,null,null,null,null,null,null,47
0400000US48,42398,2970,6549,1380,35849,2926,Texas,null,null,null,null,null,null,48
0400000US49,9686,1050,2568,690,7118,1106,Utah,null,null,null,null,null,null,49
0400000US50,1431,523,191,163,1240,538,Vermont,null,null,null,null,null,null,50
0400000US51,8510,1136,1216,612,7294,1044,Virginia,null,null,null,null,null,null,51
0400000US53,32228,1914,11130,1342,21098,1729,Washington,null,null,null,null,null,null,53
0400000US54,1864,777,611,428,1253,729,West Virginia,null,null,null,null,null,null,54
0400000US55,17210,1162,5368,826,11842,1054,Wisconsin,null,null,null,null,null,null,55
0400000US56,3910,891,1057,549,2853,795,Wyoming,null,null,null,null,null,null,56
0400000US72,4420,903,2398,615,2022,719,Puerto Rico,null,null,null,null,null,null,72
