GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002EA,B27006_002MA,B27006_003EA,B27006_003MA,B27006_004MA,B27006_004EA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007EA,B27006_007MA,B27006_008EA,B27006_008MA,B27006_009MA,B27006_009EA,B27006_010MA,B27006_010EA,B27006_011MA,B27006_011EA,B27006_012EA,B27006_012MA,B27006_013EA,B27006_013MA,B27006_014MA,B27006_014EA,B27006_015MA,B27006_015EA,B27006_016MA,B27006_016EA,B27006_017EA,B27006_017MA,B27006_018EA,B27006_018MA,B27006_019MA,B27006_019EA,B27006_020MA,B27006_020EA,B27006_021MA,B27006_021EA,B27006_022MA,B27006_022EA,B27006_023EA,B27006_023MA,B27006_024EA,B27006_024MA,B27006_025EA,B27006_025MA,B27006_026EA,B27006_026MA,B27006_027MA,B27006_027EA,B27006_028MA,B27006_028EA,B27006_029EA,B27006_029MA,B27006_030EA,B27006_030MA,B27006_031EA,B27006_031MA,B27006_032MA,B27006_032EA,B27006_033MA,B27006_033EA,B27006_034EA,B27006_034MA,B27006_035EA,B27006_035MA,B27006_036EA,B27006_036MA,B27006_037EA,B27006_037MA,B27006_038MA,B27006_038EA,B27006_039MA,B27006_039EA,B27006_040EA,B27006_040MA,B27006_041EA,B27006_041MA,B27006_042EA,B27006_042MA,B27006_043MA,B27006_043EA,B27006_044MA,B27006_044EA,B27006_045EA,B27006_045MA,B27006_046EA,B27006_046MA,B27006_047EA,B27006_047MA,B27006_048EA,B27006_048MA,B27006_049MA,B27006_049EA,B27006_050EA,B27006_050MA,B27006_051EA,B27006_051MA,B27006_052EA,B27006_052MA,B27006_053EA,B27006_053MA,B27006_054MA,B27006_054EA,B27006_055EA,B27006_055MA,B27006_056EA,B27006_056MA,B27006_057EA,B27006_057MA,state
0400000US13,9906878,3443,4767586,7391,406575,5115,3336,1202,403239,5248,862679,6158,6826,1639,855853,6526,493070,4432,4157,1403,488913,4298,628891,6515,8459,1585,620432,6477,641071,5746,15495,2432,625576,6129,659985,5010,32984,2905,627001,5543,548104,2753,62064,3788,486040,4547,349669,2638,332447,3173,17222,2176,177542,2414,175025,2497,2517,824,5139292,6335,386569,6243,2954,1211,383615,6082,832424,6737,4711,1509,827713,6911,497594,5311,2776,1033,494818,5412,696561,6207,7840,1592,688721,6630,707683,6055,18167,2632,689516,6811,709807,4264,33629,3250,676178,4836,617879,2612,71431,3938,546448,4886,410757,2662,393441,2965,17316,2305,280018,2638,274260,2794,5758,1394,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,54725,1485,623,429,54102,1411,103146,1623,1234,896,101912,1839,61407,1548,615,277,60792,1536,95163,1993,937,492,94226,2120,85045,1675,1246,621,83799,1814,87209,1152,2474,787,84735,1280,87568,756,6375,1133,81193,1336,60673,459,54550,1126,6123,1015,39767,458,38603,646,1164,424,693067,2062,52337,1305,233,260,52104,1267,97810,1590,739,504,97071,1685,58505,932,470,295,58035,963,97099,1267,1363,699,95736,1329,83304,1133,1238,561,82066,1236,89101,856,1371,478,87730,916,91668,601,4962,1023,86706,1096,65339,863,60380,1505,4959,1145,57904,899,56300,1067,1604,550,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,69127,2482,518,369,68609,2447,152035,2846,482,458,151553,2912,79779,2040,811,562,78968,2106,100822,2064,1398,561,99424,2042,98627,1982,1882,612,96745,2051,95346,2309,3541,919,91805,2511,96114,1234,8216,1509,87898,1797,68976,969,66220,1070,2756,814,39904,762,39615,804,289,181,812159,3009,66887,2101,88,147,66799,2125,142613,2841,605,448,142008,2819,75356,1762,424,326,74932,1826,104497,1743,1629,641,102868,1887,100127,1948,1950,682,98177,2068,98258,1441,3537,814,94721,1609,101968,1175,9642,1681,92326,1857,70947,1097,68081,1778,2866,1326,51506,899,51209,902,297,197,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,484253,4459,2417,853,481836,4557,1034266,4440,3663,920,1030603,4527,617438,3289,3511,889,613927,3412,867118,3233,9083,1391,858035,3380,818282,3698,15496,2306,802786,4004,859864,3682,30334,2499,829530,4207,774410,2249,62791,3609,711619,3998,457594,1622,426884,3415,30710,2873,291581,1770,286885,1831,4696,789,6497587,5037,472346,4828,2092,856,470254,4845,990037,5211,5276,1477,984761,4889,614865,2981,3357,871,611508,2997,881280,3296,11027,1852,870253,3435,841727,2638,14203,1610,827524,3034,891515,2363,31983,2712,859532,3306,831870,1835,67381,3476,764489,3778,530666,1837,501610,3027,29056,2589,443281,2185,434472,2740,8809,1315,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,257979,4476,1894,904,256085,4702,549315,5200,2517,910,546798,5203,333848,2891,1884,684,331964,3020,403349,3215,6681,1399,396668,3493,404220,3060,10814,1716,393406,3462,431064,2798,23516,2102,407548,3207,402332,1802,41683,2403,360649,3028,246112,1421,235363,1990,10749,1330,152380,1302,151219,1365,1161,496,3317430,5123,249435,4395,1198,652,248237,4389,523263,4176,3001,997,520262,4278,327765,2918,3121,921,324644,3070,421531,3116,5579,1161,415952,3405,413724,3234,13153,2080,400571,3684,445258,2304,23161,2389,422097,3516,429406,1943,46014,2942,383392,3291,281734,1780,273002,2018,8732,1328,225314,1650,223288,1752,2026,588,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,120786,2916,550,245,120236,2920,251493,3387,940,411,250553,3377,160487,2200,1477,473,159010,2237,194921,2338,2899,942,192022,2485,181916,2268,3722,876,178194,2300,202510,2169,9200,1283,193310,2460,201047,1348,15400,1462,185647,1707,122079,890,117725,1186,4354,890,85188,1007,84599,1039,589,289,1542473,3534,112641,2217,548,446,112093,2247,238431,2753,844,388,237587,2785,155305,2027,1365,583,153940,1984,191354,2884,1786,651,189568,2935,179414,2299,2823,645,176591,2349,201766,1560,8173,1142,193593,1859,203421,1304,15022,1475,188399,2047,133350,942,129976,1006,3374,653,126791,1282,125820,1254,971,358,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,125732,2816,694,379,125038,2770,242563,3149,805,411,241758,3192,147756,2481,1015,622,146741,2552,184985,2889,2115,727,182870,2990,170870,2415,4297,1120,166573,2644,177127,1708,8706,1145,168421,2085,176687,1433,16119,1404,160568,2042,106137,1135,101426,1193,4711,916,70655,1101,70173,1110,482,269,1442902,3711,119263,2969,983,574,118280,2959,233350,3438,1230,524,232120,3428,143326,2411,1539,621,141787,2489,188003,2163,2446,762,185557,2075,171006,1865,4258,990,166748,1922,182798,1713,8831,1495,173967,2179,182606,1397,16389,1576,166217,2087,117303,1522,112013,1744,5290,1103,105247,1487,104493,1479,754,326,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,172090,3262,463,318,171627,3352,349041,3692,2511,825,346530,3792,209106,2847,1425,620,207681,2937,265552,3660,5161,1132,260391,3784,268371,2796,11099,1600,257272,3370,293592,2144,25905,2558,267687,2924,276321,1588,45797,2848,230524,3002,177881,1251,172780,1527,5101,1004,102143,1208,100604,1249,1539,570,2214427,4026,160415,3197,576,414,159839,3197,331225,3431,2169,622,329056,3491,208872,2369,2820,1099,206052,2496,277523,2352,6131,1343,271392,2749,278608,2229,10302,1910,268306,2776,309728,2359,23756,2520,285972,3199,296997,1804,46078,2687,250919,3441,202261,1276,196299,1533,5962,960,148798,1669,147786,1605,1012,459,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,190443,4766,1177,598,189266,4771,375772,4953,2176,726,373596,5114,227267,4261,1921,550,225346,4259,301704,4647,4847,1154,296857,4545,270836,4731,10390,1734,260446,4925,282551,3345,17177,2500,265374,3904,276929,1567,41136,3447,235793,3609,169487,1679,160102,2138,9385,1438,97541,1696,95948,1608,1593,538,2355042,4246,181213,5191,924,481,180289,5173,365190,5038,2746,1082,362444,4955,232362,3274,3046,871,229316,3168,330487,4653,5221,1324,325266,4688,289978,3602,7809,1522,282169,3987,308975,2750,18323,2047,290652,3101,303563,1723,34677,3374,268886,3589,197195,1543,187101,2141,10094,1543,146079,1968,142900,1943,3179,646,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,38690,1223,305,285,38385,1217,91231,1362,462,291,90769,1330,56148,800,454,308,55694,909,72821,917,2049,649,70772,1141,75878,947,3787,941,72091,1344,98241,1080,6939,1231,91302,1664,98750,639,10611,1260,88139,1397,67401,690,65033,857,2368,614,39546,614,38758,651,788,292,677290,1903,36924,1391,235,203,36689,1378,90545,1688,641,319,89904,1718,55763,1043,432,237,55331,1110,77301,1512,1532,481,75769,1556,78766,939,3611,1023,75155,1361,102293,1082,7027,1148,95266,1516,106868,1066,10455,1429,96413,1594,71904,465,69581,764,2323,697,56926,905,56222,907,704,321,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,223578,3424,2409,804,221169,3405,465722,3733,3510,1332,462212,4021,270126,2696,2251,860,267875,2844,394586,3007,5182,1104,389404,3151,361331,2287,5822,1389,355509,2880,414435,2160,13404,2005,401031,3187,356085,1416,27897,2602,328188,3025,215610,1406,196268,2600,19342,2158,130503,1401,127824,1516,2679,801,3053871,3348,216877,3505,1327,633,215550,3544,443590,3459,2975,940,440615,3412,273713,2366,3817,1069,269896,2592,414386,2470,6414,1295,407972,2866,396483,2453,6106,1289,390377,2601,454366,1908,14426,1940,439940,2750,401923,1495,28093,2267,373830,2697,256988,1254,237347,2236,19641,1863,195545,1645,190679,1907,4866,1195,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,223016,2886,644,404,222372,2952,484518,3209,2978,1606,481540,3339,345265,2004,3746,1109,341519,2285,450115,2843,5663,1128,444452,3038,403358,2168,9525,1655,393833,2645,475666,1863,19571,2070,456095,2840,419766,1400,34243,2073,385523,2410,257778,1487,237335,2859,20443,2265,164957,1541,162416,1767,2541,709,3443909,2587,215203,3447,736,458,214467,3530,464661,3387,1880,769,462781,3450,349720,1283,2116,880,347604,1576,468014,2136,7541,1545,460473,2562,428792,1785,10182,1827,418610,2450,503208,1600,20189,2656,483019,2994,460017,1158,35162,2434,424855,2805,299212,1340,277892,2458,21320,2151,255082,2086,250981,2205,4101,858,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,356326,4516,871,376,355455,4445,778528,4244,3519,730,775009,4421,501288,2551,4175,1002,497113,2519,584048,3377,10739,1365,573309,3703,575357,2372,21029,2277,554328,3241,679068,2159,40387,3218,638681,3796,654404,1479,77600,3552,576804,3523,406829,1660,392864,1993,13965,1512,252673,1653,250311,1744,2362,619,5010100,3364,333208,3614,1141,474,332067,3748,751878,3473,4959,1245,746919,3534,492654,2369,4683,1109,487971,2530,592735,2426,12594,2039,580141,3188,599220,1918,21200,2152,578020,2951,708484,2287,41176,2761,667308,3649,700008,1584,82507,3844,617501,4103,458488,1465,444952,2405,13536,1624,373425,1746,370082,1854,3343,686,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,214349,3117,710,355,213639,3170,440779,3508,1250,431,439529,3509,251390,2013,1077,479,250313,2015,374687,2148,4860,974,369827,2276,333775,1877,6252,1033,327523,2163,375669,1929,11786,1396,363883,2413,351667,1455,25360,1752,326307,2178,203344,1180,193931,1566,9413,1001,132063,1287,131061,1356,1002,413,2720488,3565,202991,3114,669,576,202322,2995,422672,3302,937,381,421735,3303,246086,1747,2241,782,243845,1904,367744,2090,3397,822,364347,2155,332702,2576,6045,1017,326657,2748,378483,1737,11994,1480,366489,2142,357809,1560,24313,1709,333496,2348,221711,1058,213261,1541,8450,1209,190290,1782,188501,1835,1789,576,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,121166,3414,531,291,120635,3398,254768,3332,2228,726,252540,3367,147954,3046,1695,688,146259,3156,173355,3979,3417,1246,169938,3989,178420,3757,8193,1700,170227,4111,176892,2886,13667,1974,163225,3419,174543,1985,29176,2383,145367,2963,112649,1879,109239,1967,3410,951,66141,1536,65535,1604,606,338,1521200,4278,112420,3658,733,436,111687,3680,241448,3845,1241,702,240207,3877,150683,3236,1257,839,149426,3274,193880,3689,2742,861,191138,3591,196173,3106,9738,1793,186435,3877,196428,2412,16490,1827,179938,3081,193816,1430,31780,2509,162036,2494,131549,1566,128054,1779,3495,951,104803,1641,104241,1634,562,410,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,228907,3364,1056,551,227851,3312,479142,4050,2674,936,476468,4099,287727,3070,3026,1068,284701,3214,376493,3195,6663,1481,369830,3314,355431,2968,11150,1859,344281,3556,397365,2508,28633,2232,368732,2983,375796,1722,48121,2863,327675,3211,243812,1210,234602,1728,9210,1189,151784,1492,150639,1495,1145,372,3054149,4191,215241,3495,645,399,214596,3444,464271,3994,3124,830,461147,3904,290278,2984,1578,675,288700,3040,396214,3478,6743,1403,389471,3522,365589,2500,13344,2222,352245,3594,416172,2358,27577,2786,388595,3411,408374,1864,48868,3468,359506,3637,276308,1961,267243,2219,9065,1358,221702,1709,219447,1847,2255,686,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,38162,1607,260,347,37902,1658,76577,1789,255,202,76322,1831,49991,1405,261,221,49730,1426,63763,1885,1588,674,62175,1941,56576,1055,1173,608,55403,1184,64168,1174,2715,638,61453,1330,74167,993,6900,986,67267,1256,49639,474,47973,768,1666,577,29704,472,29446,526,258,210,505369,1886,35916,1135,253,196,35663,1189,73396,1346,89,110,73307,1345,50219,1475,112,121,50107,1522,61711,1386,401,304,61310,1325,55909,1114,1608,626,54301,1265,66313,1155,4461,1204,61852,1519,75734,903,7051,1145,68683,1465,48672,601,47574,789,1098,571,37499,582,37179,594,320,251,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,80311,1891,356,312,79955,1950,159996,2056,565,288,159431,2075,94612,1402,488,257,94124,1442,123901,2034,1855,633,122046,2118,113678,1242,1704,569,111974,1333,116775,1294,3825,821,112950,1461,114944,1048,7966,1128,106978,1519,68366,809,64603,977,3763,689,47047,653,46789,646,258,177,934054,2210,76090,2242,0,153,76090,2242,150193,2301,394,274,149799,2310,90843,1541,723,408,90120,1589,125109,1713,1432,563,123677,1808,111137,1457,1806,525,109331,1581,118104,1269,4244,843,113860,1513,118700,881,10746,1278,107954,1493,74915,924,72048,999,2867,689,68963,891,68444,851,519,315,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,110224,2466,594,434,109630,2542,228795,2932,1702,684,227093,2865,127433,1695,1311,700,126122,1815,198446,2197,1443,736,197003,2177,189132,1798,3531,1067,185601,2037,191051,1646,5566,1074,185485,1953,167373,1045,13759,1959,153614,2163,120351,740,112949,1736,7402,1517,66977,681,65126,1135,1851,863,1405750,2245,102347,2735,910,637,101437,2689,220268,2709,1087,470,219181,2618,124040,1227,860,518,123180,1359,197549,1419,1587,627,195962,1540,187497,1605,3868,993,183629,1842,189141,1507,8921,1523,180220,2143,176221,1073,15313,1813,160908,2220,128215,794,120810,1488,7405,1186,80472,875,78089,1197,2383,818,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,40258,1353,32,38,40226,1354,95591,1597,554,360,95037,1634,64622,1278,178,182,64444,1281,75451,1176,2428,904,73023,1539,78050,1340,845,403,77205,1319,102704,1148,3416,935,99288,1347,97031,743,8234,1419,88797,1672,58808,482,54748,904,4060,831,32693,619,32553,614,140,134,666713,1844,38575,1291,312,355,38263,1244,92409,1244,637,583,91772,1343,62383,1032,393,261,61990,1028,76793,1164,1306,461,75487,1216,79964,1214,1617,544,78347,1401,106167,856,5629,1150,100538,1432,100379,1011,8007,1269,92372,1563,62965,694,61103,773,1862,579,47078,770,46235,839,843,541,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,326459,4003,1391,731,325068,4121,697585,4285,3567,922,694018,4342,401754,1930,2767,1009,398987,2180,559996,2493,6736,1331,553260,2857,569780,2245,10961,1532,558819,2444,642645,1860,20048,2449,622597,2756,548526,1381,41125,3057,507401,3183,328942,1607,301500,2814,27442,2696,215626,1669,210919,2070,4707,1068,4539656,3088,313486,3761,1167,593,312319,3860,669832,3904,3515,1212,666317,4080,386011,1351,2607,827,383404,1601,567378,1875,6637,1744,560741,2578,592787,1723,8634,1368,584153,2230,684819,1450,23272,2305,661547,2232,597802,916,40337,2788,557465,2795,391939,1778,364176,2628,27763,2137,335602,1961,329936,2319,5666,1358,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
