GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001EA,B08513_001MA,B08513_002EA,B08513_002MA,B08513_003MA,B08513_003EA,B08513_004MA,B08513_004EA,B08513_005EA,B08513_005MA,B08513_006EA,B08513_006MA,B08513_007EA,B08513_007MA,B08513_008EA,B08513_008MA,B08513_009MA,B08513_009EA,B08513_010MA,B08513_010EA,B08513_011EA,B08513_011MA,B08513_012EA,B08513_012MA,B08513_013EA,B08513_013MA,B08513_014MA,B08513_014EA,B08513_015MA,B08513_015EA,B08513_016EA,B08513_016MA,B08513_017MA,B08513_017EA,B08513_018EA,B08513_018MA,B08513_019EA,B08513_019MA,B08513_020MA,B08513_020EA,B08513_021EA,B08513_021MA,B08513_022MA,B08513_022EA,B08513_023EA,B08513_023MA,B08513_024EA,B08513_024MA,B08513_025MA,B08513_025EA,B08513_026MA,B08513_026EA,B08513_027EA,B08513_027MA,B08513_028MA,B08513_028EA,B08513_029MA,B08513_029EA,B08513_030EA,B08513_030MA,B08513_031MA,B08513_031EA,B08513_032EA,B08513_032MA,B08513_033MA,B08513_033EA,B08513_034MA,B08513_034EA,B08513_035EA,B08513_035MA,B08513_036MA,B08513_036EA,B08513_037EA,B08513_037MA,B08513_038EA,B08513_038MA,B08513_039MA,B08513_039EA,B08513_040MA,B08513_040EA,B08513_041EA,B08513_041MA,B08513_042EA,B08513_042MA,B08513_043EA,B08513_043MA,B08513_044MA,B08513_044EA,B08513_045MA,B08513_045EA,B08513_046EA,B08513_046MA,B08513_047MA,B08513_047EA,B08513_048EA,B08513_048MA,B08513_049EA,B08513_049MA,B08513_050MA,B08513_050EA,B08513_051MA,B08513_051EA,B08513_052EA,B08513_052MA,B08513_053EA,B08513_053MA,B08513_054EA,B08513_054MA,B08513_055MA,B08513_055EA,B08513_056MA,B08513_056EA,state
0400000US13,4417396,21376,3759153,22604,375409,8680,176041,7919,199368,6595,282834,10570,187119,9701,95715,5688,3520840,22401,3072713,21373,237601,8760,130642,7161,106959,6138,210526,8520,145779,7520,64747,4818,444548,11382,312375,9796,91996,6110,29051,3715,62945,5075,40177,4719,18827,3492,21350,2786,93619,6864,75324,5939,10217,2214,2940,1242,7277,1785,8078,1695,4871,1187,3207,1073,68078,4122,55058,3834,9228,2260,3505,1103,5723,1890,3792,939,2018,660,1774,787,71095,4896,50196,4380,15469,2628,2938,947,12531,2606,5430,1517,3904,1331,1526,813,219216,7808,193487,7454,10898,2082,6965,1680,3933,1121,14831,1992,11720,1842,3111,889,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,509995,9241,14799,2280,11002,1789,3797,1373,161464,6281,81108,4344,80356,4722,455110,8625,358230,9098,8778,1797,6621,1470,2157,912,88102,4726,49820,3435,38282,3221,93490,4964,63260,3271,2095,1009,1283,552,812,628,28135,3247,13788,1717,14347,2306,49050,3820,24840,2654,435,354,230,227,205,262,23775,2774,7878,1424,15897,2130,32172,2728,20525,2175,1364,640,1213,622,151,177,10283,1939,3990,1000,6293,1420,25931,2733,18968,2475,1021,567,655,497,366,320,5942,1043,2565,900,3377,793,30505,3393,24172,2846,1106,706,1000,608,106,164,5227,1131,3067,924,2160,763,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,615054,9215,57768,4033,30922,2968,26846,2901,18451,2165,12397,1725,6054,1327,546680,9395,489763,9085,42565,3402,24123,2567,18442,2517,14352,1942,9242,1436,5110,1333,66711,4753,55099,4350,9304,2441,3558,1097,5746,1843,2308,917,1686,642,622,450,4862,1061,4266,984,537,432,277,253,260,344,59,82,59,82,0,187,15504,2157,13869,2108,1030,450,493,298,537,316,605,463,405,383,200,202,13164,2228,11890,2012,829,538,267,256,562,467,445,328,323,269,122,141,44352,4520,40167,3847,3503,1658,2204,1162,1299,930,682,374,682,374,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,4626644,23744,804609,11022,441845,9986,362764,10398,593629,12023,386034,10109,207595,8025,4414595,25861,3465672,23647,544298,9100,310178,8430,234120,7740,404625,11567,264233,8767,140392,6949,482759,10820,302144,8023,117647,6863,49411,3809,68236,5264,62968,4719,35096,3541,27872,3469,569211,11332,422322,10842,83406,4431,51005,3372,32401,3991,63483,4040,45233,3424,18250,2056,186057,5900,134613,4785,25980,2885,13690,1983,12290,2253,25464,2817,16782,2209,8682,1357,107877,5406,78465,4611,17384,2222,7296,1383,10088,1947,12028,1495,6972,1233,5056,988,264383,8659,223428,8239,15894,2222,10265,1848,5629,1148,25061,2776,17718,2365,7343,1614,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,2732857,19317,130849,5484,67934,4074,62915,4872,110679,6369,74768,5842,35911,3146,2473657,16358,2305693,18283,96435,5031,54107,3651,42328,4003,71529,5483,49797,4879,21732,2589,267952,8814,221858,7729,24042,2706,9100,1499,14942,2118,22052,3252,12234,2335,9818,2023,27747,3089,23439,2861,2556,943,672,467,1884,901,1752,594,1095,469,657,349,59836,4181,52890,3593,2466,913,1519,658,947,504,4480,1026,3183,920,1297,534,42944,3015,35147,2707,2529,1287,596,504,1933,1155,5268,1265,4186,1155,1082,506,102249,3955,93830,4012,2821,1086,1940,880,881,513,5598,1155,4273,1013,1325,601,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,1461883,11060,58338,3511,31999,3015,26339,2958,50989,4100,29681,2911,21308,2795,1269578,11961,1194031,11757,40771,2888,23571,2335,17200,2140,34776,3742,20603,2585,14173,2390,135130,5353,115887,4970,11318,1434,5321,1178,5997,1019,7925,1575,3469,922,4456,1160,16410,1997,13890,1928,520,293,412,251,108,141,2000,887,1315,745,685,436,52861,3497,47516,3097,2185,1144,791,399,1394,1083,3160,888,2398,823,762,330,22784,2275,20052,2220,1907,702,839,393,1068,552,825,381,608,314,217,171,74447,3958,70507,3898,1637,1067,1065,678,572,554,2303,682,1288,445,1015,657,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,1262714,11841,97915,4368,52822,3698,45093,3199,51503,4388,33164,3056,18339,2545,1159658,14622,1052600,14222,70140,3728,39559,2913,30581,2665,36918,3169,25294,2512,11624,1724,136437,6267,105577,5397,22424,2448,10332,1798,12092,1944,8436,1932,3780,1090,4656,1299,6202,1528,4655,1095,504,476,375,454,129,136,1043,812,1043,812,0,187,33772,2982,29873,2953,1051,474,829,459,222,150,2848,926,1708,649,1140,558,20123,2122,16994,1793,2263,990,1014,541,1249,669,866,444,352,284,514,356,55940,3146,53015,3042,1533,594,713,401,820,478,1392,458,987,366,405,262,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,1792872,16553,55605,3370,24326,2485,31279,2807,55143,4127,35203,3065,19940,2692,1563583,14821,1489729,14380,37066,2715,19022,2212,18044,2180,36788,3262,24333,2331,12455,2078,185543,8119,161314,7760,13955,2248,3697,1077,10258,2104,10274,2071,6046,1458,4228,1313,21647,2191,18351,2148,1128,605,195,160,933,582,2168,786,648,334,1520,723,46187,3543,42215,3495,1511,651,645,308,866,600,2461,671,1815,552,646,365,26360,3124,24347,3008,1169,610,453,332,716,518,844,418,503,339,341,234,60300,4078,56916,4171,776,407,314,307,462,330,2608,885,1858,706,750,505,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,1821018,14781,86900,4823,40756,3649,46144,4353,89118,5801,62391,4916,26727,2709,1642839,17640,1521175,16173,53842,4465,31075,3464,22767,2993,67822,5344,49553,4347,18269,2611,196757,8586,159896,7879,24709,3791,6038,1546,18671,3608,12152,2280,6560,1583,5592,1393,28663,3157,25984,3127,1856,592,783,447,1073,524,823,435,638,396,185,203,36779,3404,31673,3232,1578,829,822,488,756,524,3528,1180,2110,749,1418,730,39638,3626,33252,3273,3567,1103,1212,618,2355,973,2819,881,1743,641,1076,663,52360,3737,49038,3670,1348,544,826,397,522,297,1974,730,1787,705,187,150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,584401,7570,7267,1564,5441,1344,1826,643,31673,2683,22786,2082,8887,1604,480155,8373,453122,7812,4895,1183,3749,1042,1146,468,22138,2064,16977,1655,5161,1201,66876,4803,62122,4661,682,346,400,238,282,260,4072,1183,2413,896,1659,729,4938,799,4242,758,106,117,106,117,0,187,590,354,72,97,518,361,25589,2584,22647,2237,861,375,593,302,268,226,2081,726,1409,564,672,357,11240,2007,9442,1625,646,471,529,453,117,147,1152,1003,459,308,693,786,34543,2478,32826,2403,77,72,64,68,13,23,1640,608,1456,596,184,122,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,2219618,18166,196765,7550,97189,5545,99576,6643,272573,8740,189106,8059,83467,4447,2056101,15414,1738414,15701,120346,5776,71912,4755,48434,4325,197341,7451,140644,7005,56697,4178,251924,9774,178638,7707,40725,4452,10687,1792,30038,4082,32561,3518,19423,2226,13138,2379,152911,7142,113563,6335,21163,2857,7520,1752,13643,2562,18185,2088,11746,1467,6439,1336,68580,4848,57094,4374,4513,1200,2130,887,2383,946,6973,1253,4506,986,2467,878,36642,3442,27428,2916,4437,1400,1353,799,3084,1189,4777,1043,3028,744,1749,660,122798,5355,104481,4964,5581,1271,3587,948,1994,806,12736,1779,9759,1541,2977,793,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,2718676,20547,270200,7425,155270,6880,114930,6074,475731,11188,309745,9446,165986,7852,2471862,20732,2029281,18595,146449,6135,92059,5106,54390,4179,296132,9418,201887,7608,94245,5736,258995,8486,164757,6447,38985,3737,18435,2352,20550,2717,55253,4462,27466,3099,27787,3041,338359,9300,221843,6789,45442,3900,23169,2664,22273,2760,71074,4840,43883,3578,27191,3015,166105,6608,122393,5319,17548,2483,10750,1809,6798,1590,26164,2812,16583,2079,9581,1639,65758,4187,47957,3701,9410,1758,4678,1095,4732,1338,8391,1483,5934,1240,2457,819,163528,7042,132445,5514,12366,1857,6179,1277,6187,1443,18717,2708,13992,2249,4725,1148,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322641,22774,3928878,22657,130007,4716,81264,4619,48743,3895,263756,7212,175317,5587,88439,5708,3557899,22096,3267816,21903,88908,4564,59484,4117,29424,2957,201175,6109,137803,4871,63372,4307,385449,10363,325184,8649,25776,2972,13658,2057,12118,2038,34489,3456,18388,2124,16101,2294,65771,4088,56932,3803,3300,1111,1643,668,1657,824,5539,1328,3257,1051,2282,1043,96748,4687,86311,4613,3856,1161,2780,1010,1076,575,6581,1128,4332,863,2249,803,57547,3321,49356,3010,3538,1366,1339,827,2199,1011,4653,905,2967,772,1686,609,159227,5552,143279,5171,4629,1080,2360,656,2269,791,11319,1327,8570,1267,2749,764,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2820532,13276,2527036,14762,95541,4760,47090,3318,48451,3579,197955,7065,126071,5770,71884,5517,2195019,15069,2000685,15239,59985,4191,34171,2723,25814,3032,134349,5748,88204,4590,46145,4111,249079,8361,198748,7020,21377,2910,7197,1431,14180,2289,28954,3041,16641,2034,12313,2408,102389,4602,82846,4415,6401,1639,2049,743,4352,1479,13142,1901,7368,1253,5774,1552,81215,4558,69624,4025,2757,657,1088,457,1669,607,8834,1603,5034,1269,3800,1071,48808,3149,41937,3001,2334,879,1449,594,885,595,4537,1088,2538,769,1999,771,144022,5360,133196,4635,2687,902,1136,407,1551,731,8139,1345,6286,1248,1853,490,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1142866,12323,1093436,12444,29622,3303,15961,2186,13661,2367,19808,2912,12512,2291,7296,1809,978154,12944,942215,13000,22332,2949,12307,2029,10025,1962,13607,2175,8571,1759,5036,1394,99623,6555,89086,5900,5718,1585,2650,701,3068,1348,4819,1525,3196,1229,1623,935,3117,1052,3045,1039,31,44,31,44,0,187,41,68,0,187,41,68,16421,1958,14944,1858,769,592,758,590,11,26,708,579,384,273,324,363,17585,2462,16765,2481,742,455,185,178,557,412,78,106,40,79,38,69,27966,3305,27381,3298,30,63,30,63,0,187,555,360,321,257,234,243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2802314,15163,2634945,15386,69699,4372,44425,3571,25274,3424,97670,5271,69462,4581,28208,3082,2292118,17033,2174559,16449,46796,3147,31803,3096,14993,2504,70763,4614,52505,3762,18258,2522,246404,10107,220272,9775,12899,2050,6557,1245,6342,1457,13233,1830,7277,1285,5956,1503,48377,4730,43766,4494,2352,836,1707,794,645,375,2259,800,1487,673,772,384,57533,3993,49872,3542,3897,1533,1250,610,2647,1453,3764,1117,2393,917,1371,530,35988,3305,32685,3186,727,429,539,317,188,282,2576,860,1933,868,643,303,121894,5852,113791,5707,3028,1118,2569,997,459,474,5075,1106,3867,1024,1208,535,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,486143,5583,468265,5886,7868,1403,5680,1158,2188,715,10010,1409,8577,1237,1433,591,362943,7326,350918,7344,5729,1114,4389,1043,1340,585,6296,1024,5400,867,896,462,50686,3786,48306,3636,1222,635,696,438,526,456,1158,489,952,455,206,185,5400,1626,5068,1534,0,187,0,187,0,187,332,354,256,337,76,120,22287,2212,21159,2091,467,325,305,245,162,201,661,312,554,297,107,145,9952,1672,9593,1651,71,91,71,91,0,187,288,246,288,246,0,187,34875,3086,33221,2946,379,244,219,176,160,157,1275,486,1127,493,148,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,984957,7271,890310,7967,64035,3452,28130,2698,35905,2544,30612,2688,17119,2244,13493,1913,806430,8753,739315,8706,45521,3228,21569,2490,23952,2331,21594,2590,13090,2067,8504,1647,92752,4158,72613,4098,14298,1992,4286,1093,10012,1651,5841,1217,2223,754,3618,1048,6181,1274,4872,1118,935,552,459,451,476,367,374,231,271,193,103,132,27964,2299,25238,2292,1481,621,632,291,849,573,1245,419,753,301,492,284,12524,1792,10346,1538,1312,591,878,518,434,341,866,422,288,208,578,368,39106,2415,37926,2324,488,276,306,202,182,177,692,336,494,280,198,189,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1283741,12038,859404,9554,294089,7676,151809,6192,142280,6277,130248,6930,83661,5708,46587,4088,995555,12528,678882,10194,219827,7718,118442,6001,101385,5583,96846,6370,62841,5025,34005,3439,134943,6474,74847,4772,41713,4238,18522,2688,23191,3046,18383,2749,10790,1976,7593,1579,54889,4812,34611,3548,14316,2540,6651,1783,7665,1526,5962,1645,3307,1230,2655,963,25948,2626,16729,2052,6626,1568,2833,921,3793,1099,2593,926,1475,628,1118,514,31291,3113,20045,2354,9069,1872,4110,1207,4959,1364,2177,962,1718,804,459,380,41115,3659,34290,3395,2538,892,1251,620,1287,663,4287,1332,3530,1195,757,597,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,651014,9593,599600,9042,14780,2095,8282,1584,6498,1418,36634,3277,26210,2522,10424,1664,526101,9436,487408,8781,10202,1628,6193,1285,4009,1105,28491,2958,20791,2244,7700,1432,53507,4113,48778,4133,1357,685,595,435,762,559,3372,765,2366,590,1006,552,3832,873,3044,815,516,413,90,149,426,385,272,213,167,158,105,134,17672,1918,15323,1855,807,572,335,291,472,458,1542,516,1164,435,378,252,8642,1859,7293,1771,601,463,379,404,222,219,748,396,232,201,516,312,41260,2617,37754,2822,1297,682,690,362,607,568,2209,784,1490,711,719,428,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3968439,20630,2711804,21085,675756,10166,336954,10487,338802,9772,580879,14179,386579,11664,194300,7468,3024278,21941,2208605,19932,393569,11571,239866,8807,153703,7939,422104,13379,293186,9690,128918,6409,331329,10921,169808,7949,100298,6018,34610,3587,65688,5364,61223,4562,33064,3334,28159,3482,213920,7309,102930,5292,74114,4866,27528,2992,46586,4204,36876,2881,22800,2204,14076,1945,132821,6812,60545,3675,50121,4016,17212,1984,32909,3614,22155,3101,10992,1571,11163,2477,86073,6150,33192,3187,41983,4608,8895,1730,33088,4274,10898,2273,5195,1427,5703,1866,180018,7732,136724,6047,15671,2284,8843,1656,6828,1473,27623,3075,21342,3187,6281,1351,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865085,10535,557579,9184,243851,7649,178522,6722,65329,4460,63655,3354,54447,3432,9208,1515,693998,10646,449542,8664,197107,7556,146679,6645,50428,3598,47349,2979,42208,3049,5141,917,82811,5064,46779,3722,29047,3458,19600,2504,9447,1962,6985,1361,5295,1198,1690,790,10814,2034,7111,1471,2087,1028,1333,859,754,554,1616,588,1221,496,395,291,18048,2026,12393,1840,3535,1013,2824,958,711,467,2120,790,1795,676,325,237,17847,2323,13823,2035,2701,969,1839,811,862,493,1323,424,1033,382,290,205,41567,3446,27931,3126,9374,1872,6247,1631,3127,887,4262,793,2895,721,1367,594,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
