GEO_ID,C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,NAME,C18103_001EA,C18103_001MA,C18103_002EA,C18103_002MA,C18103_003EA,C18103_003MA,C18103_004MA,C18103_004EA,C18103_005MA,C18103_005EA,C18103_006EA,C18103_006MA,C18103_007EA,C18103_007MA,C18103_008EA,C18103_008MA,C18103_009MA,C18103_009EA,C18103_010MA,C18103_010EA,C18103_011MA,C18103_011EA,C18103_012EA,C18103_012MA,C18103_013EA,C18103_013MA,C18103_014EA,C18103_014MA,C18103_015MA,C18103_015EA,C18103_016MA,C18103_016EA,C18103_017EA,C18103_017MA,C18103_018EA,C18103_018MA,C18103_019EA,C18103_019MA,C18103_020MA,C18103_020EA,C18103_021MA,C18103_021EA,state
0400000US13,9906878,3443,4767586,7391,1269254,6034,9709,1615,1259545,6001,2971121,5651,67323,4776,2903798,7429,527211,2183,37543,2710,489668,3516,5139292,6335,1218993,5608,9628,1780,1209365,6120,3229524,3776,78082,5220,3151442,5947,690775,2678,55705,3837,635070,3971,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,157871,1291,539,329,157332,1305,416392,2404,5821,1381,410571,2711,100440,625,5236,999,95204,944,693067,2062,150147,1290,768,479,149379,1379,419677,1472,5233,1352,414444,1803,123243,962,6545,1130,116698,1422,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,221162,2306,1350,555,219812,2330,470688,2425,7846,1284,462842,2830,108880,1238,6850,1331,102030,1710,812159,3009,209500,2248,1496,599,208004,2273,480206,2129,9159,1508,471047,2579,122453,1225,9458,1666,112995,2095,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,1518519,3215,11051,1557,1507468,3338,3937112,3632,56275,3372,3880837,5043,749175,2161,42330,2619,706845,3596,6497587,5037,1462383,3594,10755,1449,1451628,3973,4061257,3444,69262,4118,3991995,5409,973947,2722,67563,3503,906384,3888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,807294,4065,7215,1656,800079,4187,1974813,3143,43600,2947,1931213,4396,398492,1718,23265,1884,375227,2683,3317430,5123,772698,4228,6703,1396,765995,4322,2037684,3166,45700,3252,1991984,4879,507048,2033,39551,2573,467497,3121,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,372279,2995,2136,710,370143,3096,940881,2826,13628,1732,927253,3457,207267,1212,9114,1041,198153,1585,1542473,3534,351072,2561,1409,513,349663,2632,931260,2277,12903,1514,918357,2605,260141,1428,12469,1461,247672,1924,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,368295,2734,2330,696,365965,2760,857425,3023,17660,1715,839765,3287,176792,1440,9663,1283,167129,1875,1442902,3711,352613,3031,3372,1240,349241,3361,867739,2613,17215,2253,850524,3602,222550,1713,14921,1590,207629,2143,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,521131,3271,5324,1481,515807,3579,1312942,3557,38297,2826,1274645,3981,280024,1718,23611,2096,256413,2771,2214427,4026,491640,2963,4192,1020,487448,2823,1371728,2838,42367,3095,1329361,4194,351059,1868,31714,2509,319345,2946,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,566215,3830,4543,1152,561672,3847,1359287,3489,34398,3069,1324889,4849,267028,1635,19214,1845,247814,2347,2355042,4246,546403,3799,3815,1000,542588,3930,1465365,3005,40068,3074,1425297,4017,343274,1925,30147,2314,313127,2883,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,129921,1107,649,306,129272,1111,401838,1536,9237,1629,392601,2172,106947,923,5029,1083,101918,1392,677290,1903,127469,1236,1116,605,126353,1507,420991,1561,8664,1520,412327,2012,128830,1046,7849,1297,120981,1759,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,689300,2849,5001,1179,684299,3131,1796563,2440,25374,2787,1771189,3604,346113,1566,16832,1799,329281,2242,3053871,3348,660467,2728,4818,1065,655649,2809,1940871,2385,34065,3109,1906806,3818,452533,1907,26889,2316,425644,2917,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,707534,1873,3614,1167,703920,2169,2094170,2328,32757,2880,2061413,3464,422735,1747,22654,2010,400081,2354,3443909,2587,679864,2051,4108,986,675756,2152,2209751,2094,33879,2577,2175872,2973,554294,1867,35069,2770,519225,3265,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,1134854,2770,8821,1449,1126033,2988,2994165,2607,56537,3853,2937628,4529,659502,1732,39324,2495,620178,3176,5010100,3364,1085086,2441,8675,1393,1076411,2709,3093101,2331,61608,3582,3031493,4628,831913,1901,53862,3322,778051,3669,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,655128,2555,3341,902,651787,2609,1687188,2285,20336,1950,1666852,2748,335407,1721,15483,1612,319924,2425,2720488,3565,625663,2517,3526,744,622137,2449,1682824,2184,18851,1902,1663973,2963,412001,1848,21999,1956,390002,2645,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,375934,3670,3800,1039,372134,3788,851164,2849,25763,2676,825401,3677,178790,1599,18143,1868,160647,2451,1521200,4278,353868,3638,1937,634,351931,3636,930980,2761,28013,2506,902967,3453,236352,1580,21781,2143,214571,2517,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,708049,3536,5121,1071,702928,3641,1792812,3836,39866,3370,1752946,5068,395596,1886,26899,2391,368697,2700,3054149,4191,679512,3402,5381,1180,674131,3438,1876627,3576,44410,3284,1832217,4995,498010,2401,33627,2383,464383,2992,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,114739,1366,964,491,113775,1321,308665,1943,4079,858,304586,2131,79343,691,4367,1048,74976,1312,505369,1886,109312,1479,971,379,108341,1588,309886,1372,7158,1548,302728,1859,86171,745,4348,1065,81823,1199,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,240307,1769,1975,584,238332,1749,563910,2002,8600,1258,555310,2291,115413,852,7178,997,108235,1387,934054,2210,226283,1646,1418,559,224865,1730,563893,1492,8152,1115,555741,1836,143878,991,8452,1049,135426,1124,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,339019,1684,5024,1063,333995,2009,873435,2052,21833,2618,851602,3332,187328,868,12625,1440,174703,1738,1405750,2245,322615,1745,5229,1300,317386,2151,874448,1707,25585,3072,848863,3464,208687,1036,15645,2162,193042,2368,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,135849,1264,716,447,135133,1408,417858,1648,5475,963,412383,1950,91501,773,4614,912,86887,1221,666713,1844,130984,1158,696,383,130288,1100,425686,1339,5291,1224,420395,1690,110043,890,5926,1227,104117,1331,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,1024044,2309,6603,1431,1017441,2814,2722701,2401,42830,3316,2679871,4163,544568,1636,28396,2249,516172,2804,4539656,3088,983318,2180,6655,1385,976663,2662,2828797,1773,47380,3309,2781417,3707,727541,1580,46280,3221,681261,3377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,253955,2606,987,538,252968,2630,609403,2600,19117,2527,590286,3808,142043,1125,11411,1602,130632,1751,1044968,2969,244725,2426,2072,756,242653,2413,629123,1945,19150,2482,609973,3218,171120,1200,15884,1779,155236,1985,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,2150018,2766,14545,1976,2135473,3370,6072759,4101,93740,5162,5979019,6477,1193647,2645,69420,4004,1124227,4926,10083124,4395,2067060,3412,14019,1746,2053041,3550,6412911,3688,107527,4631,6305384,6135,1603153,2622,116872,5099,1486281,5977,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,1169105,5992,9669,1782,1159436,6015,2906020,5759,63338,4765,2842682,7469,620246,2087,40997,2825,579249,3471,5056777,6442,1117560,5641,8860,1740,1108700,5770,3139188,3671,71504,5146,3067684,5749,800029,2574,58154,3306,741875,4137,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,84298,1608,219,118,84079,1625,237245,1849,4287,999,232958,2140,45473,650,1955,646,43518,961,357435,2171,82893,1743,126,103,82767,1732,221123,1320,3083,950,218040,1403,53419,449,2556,748,50863,867,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,1348228,3482,10123,1677,1338105,3919,3463646,4066,69169,3981,3394477,5571,758258,2246,43138,2760,715120,3716,5850677,5119,1283253,3571,8679,1528,1274574,3950,3597491,3589,72233,4391,3525258,6032,969933,3063,68268,3769,901665,4773,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,489000,2179,4876,703,484124,2262,1132000,2291,35838,2393,1096162,3112,240782,1512,20412,1535,220370,1876,1936184,3039,461123,2408,6020,828,455103,2490,1173044,2185,37341,2944,1135703,3369,302017,1541,25900,1866,276117,2366,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,437888,2873,2345,831,435543,2980,1214060,2825,28879,3215,1185181,4619,284028,1631,14922,1758,269106,2318,1995330,3943,419196,2907,3412,1401,415784,3185,1235567,2740,27452,3008,1208115,4321,340567,1667,26102,2513,314465,2599,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,1374804,3208,10460,1647,1364344,3616,3849848,3141,71590,4477,3778258,5223,891894,2485,42178,2801,849716,3892,6466269,4310,1318270,3015,10173,1742,1308097,3242,3984011,2568,69573,4437,3914438,5072,1163988,2509,74523,3418,1089465,4256,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,109085,1203,739,578,108346,1217,324722,1422,5575,1336,319147,1923,67783,859,3747,825,64036,1222,538199,1619,103186,1179,801,510,102385,1349,342833,1383,8034,1462,334799,2090,92180,983,6913,1262,85267,1545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,551156,4216,5945,1629,545211,4151,1393273,3746,39678,3329,1353595,4303,331295,1847,21355,2240,309940,2766,2458018,5175,529623,4526,4285,1169,525338,4697,1515363,2914,37728,3119,1477635,4188,413032,1651,33250,2637,379782,3287,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,107114,1413,759,398,106355,1399,252921,2094,4440,921,248481,2094,56506,724,3121,641,53385,895,418862,2625,102472,1731,611,400,101861,1775,250241,1975,4692,955,245549,2100,66149,882,4156,849,61993,1143,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,760619,4096,5447,1148,755172,4379,1935605,4067,53917,3925,1881688,5165,423945,1757,32332,2739,391613,3046,3328568,5438,729001,4392,6171,1042,722830,4403,2065432,3436,56825,3408,2008607,5347,534135,2265,43335,3053,490800,3518,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,3629052,8207,28546,3553,3600506,8859,8047859,8144,168763,6586,7879096,9356,1338660,3709,106864,4950,1231796,5795,13470267,9186,3477675,7325,26959,2970,3450716,7729,8319135,5890,186943,7982,8132192,9327,1673457,4126,143927,6256,1529530,6219,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,464369,1862,2960,1045,461409,1953,860622,2378,11641,1571,848981,2895,134351,1005,7584,1426,126767,1537,1456961,2518,437942,1965,2337,676,435605,2072,862193,1748,14874,1860,847319,2376,156826,1079,10810,1370,146016,1655,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,62920,964,502,418,62418,1023,194330,838,3260,855,191070,1155,47769,731,2436,556,45333,903,315434,1217,58552,954,433,233,58119,923,201520,995,3942,791,197578,1157,55362,503,3711,764,51651,829,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,950309,4099,6767,1391,943542,4450,2481593,5291,44062,3682,2437531,6373,493814,2629,25179,2206,468635,3238,4189168,5708,914429,4729,4947,937,909482,5048,2648055,4554,44416,2903,2603639,5471,626684,2377,40901,3117,585783,3622,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,818842,3252,7107,1446,811735,3637,2187766,4545,41361,3221,2146405,5784,442581,1831,22649,2032,419932,2683,3505617,3843,782187,2930,5144,1375,777043,3003,2194697,2625,43165,3370,2151532,3875,528733,1971,39124,2752,489609,3291,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,196202,2376,2163,660,194039,2417,555089,2214,21310,2518,533779,3204,144746,966,12732,1335,132014,1806,924799,2865,186023,2430,1821,727,184202,2501,563589,2059,22707,2660,540882,2935,175187,951,19812,2128,155375,2114,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,662366,2466,5077,1032,657289,2640,1766015,2397,28437,2432,1737578,3469,380718,1397,16710,1783,364008,2368,2875626,3189,635426,2391,4260,1015,631166,2715,1774457,2535,24759,2007,1749698,3179,465743,1766,24748,2029,440995,2113,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,70138,1861,737,520,69401,2067,184024,1835,5519,1383,178505,2229,36804,644,1984,518,34820,806,283832,2423,67158,1563,350,307,66808,1548,175438,1689,4457,1020,170981,2064,41236,794,2972,788,38264,1147,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,402669,3108,6819,1453,395850,3575,1016500,1443,52794,4204,963706,4378,264143,1004,41433,2889,222710,2858,1838041,3476,369415,3157,5425,1337,363990,3611,1122384,1096,53976,3651,1068408,3812,346242,1385,58784,3424,287458,3585,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
