GEO_ID,B25055_001E,B25055_001M,B25055_002E,B25055_002M,B25055_003E,B25055_003M,B25055_004E,B25055_004M,B25055_005E,B25055_005M,B25055_006E,B25055_006M,B25055_007E,B25055_007M,B25055_008E,B25055_008M,B25055_009E,B25055_009M,B25055_010E,B25055_010M,B25055_011E,B25055_011M,B25055_012E,B25055_012M,B25055_013E,B25055_013M,NAME,B25055_001MA,B25055_001EA,B25055_002MA,B25055_002EA,B25055_003MA,B25055_003EA,B25055_004MA,B25055_004EA,B25055_005EA,B25055_005MA,B25055_006MA,B25055_006EA,B25055_007MA,B25055_007EA,B25055_008MA,B25055_008EA,B25055_009MA,B25055_009EA,B25055_010EA,B25055_010MA,B25055_011EA,B25055_011MA,B25055_012MA,B25055_012EA,B25055_013MA,B25055_013EA,state
0400000US13,1275945,14933,988336,12967,2693,1094,985643,12971,153342,5392,544,347,152798,5414,81352,3343,2439,1040,78913,3377,52915,3489,12000,1707,40915,2944,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,182357,4536,131424,3637,737,488,130687,3580,25052,2206,88,141,24964,2201,14324,1729,321,319,14003,1710,11557,1484,1954,559,9603,1275,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,174830,6119,133550,5071,464,409,133086,5131,19791,2331,236,247,19555,2347,10899,1738,925,780,9974,1475,10590,1774,4075,1210,6515,1152,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1570617,14104,1154708,11420,4991,1203,1149717,11316,202958,6055,1158,518,201800,6001,112964,5046,4217,1067,108747,5052,99987,3952,25972,1970,74015,3588,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,740424,10019,554787,9752,4236,1393,550551,9651,93147,4081,924,541,92223,4055,45841,2479,680,374,45161,2397,46649,2656,11591,1550,35058,2455,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,337656,6737,248900,6102,1043,571,247857,6126,35955,2533,193,225,35762,2466,21854,1895,905,480,20949,1840,30947,2349,9996,1196,20951,1849,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,346498,6360,258820,5758,731,385,258089,5741,40474,2838,486,300,39988,2779,19747,1876,734,497,19013,1832,27457,2001,9573,1345,17884,1661,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,522715,8668,388263,7779,1238,510,387025,7754,70346,4186,404,314,69942,4070,36115,2774,453,323,35662,2742,27991,2255,5584,1131,22407,2084,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,542758,10138,414702,8647,975,499,413727,8613,70766,4424,446,299,70320,4420,35223,2291,736,344,34487,2244,22067,1894,3526,836,18541,1898,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,147151,5279,100391,4426,51,50,100340,4417,21390,1957,228,229,21162,1920,11830,1451,129,188,11701,1428,13540,1520,1964,699,11576,1399,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,708445,10071,512040,9703,2354,967,509686,9723,95062,4167,603,391,94459,4202,53204,3173,897,513,52307,3175,48139,3228,12313,1560,35826,2737,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,946155,11977,652479,9384,2167,797,650312,9435,132812,5287,764,435,132048,5213,81754,3664,2302,920,79452,3410,79110,4005,13931,1656,65179,3590,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1074897,11015,763062,10818,2699,809,760363,10784,150042,4656,1081,470,148961,4592,80579,4120,1560,617,79019,4107,81214,3797,20416,1841,60798,3185,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,574927,9160,413788,8743,1705,816,412083,8777,66024,3400,878,405,65146,3367,36435,2368,2199,596,34236,2365,58680,2681,18981,1963,39699,2197,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,308348,7620,235641,7522,590,404,235051,7671,39005,2633,105,126,38900,2648,21044,2157,386,363,20658,2074,12658,1636,2752,743,9906,1550,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,728385,11747,530595,10182,3143,1064,527452,10160,98054,4657,468,329,97586,4612,51206,3271,1202,542,50004,3181,48530,2544,11973,1801,36557,2265,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,125986,4883,92681,4302,236,195,92445,4282,15834,1825,12,23,15822,1822,8040,1268,378,346,7662,1172,9431,1269,3285,959,6146,873,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,237572,4623,176597,3908,239,163,176358,3894,26502,1980,178,149,26324,1954,13752,1262,418,245,13334,1239,20721,1563,8095,1168,12626,1131,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,458628,7518,334403,6576,1785,813,332618,6478,64561,3446,0,203,64561,3446,39684,2351,859,514,38825,2291,19980,1986,3337,820,16643,1887,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,148462,4919,103429,4108,32,56,103397,4114,21224,2176,70,86,21154,2175,12452,1831,532,459,11920,1662,11357,1555,1983,671,9374,1481,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1134410,10180,789771,9657,2345,873,787426,9648,158697,4684,209,174,158488,4712,98776,4587,1388,452,97388,4634,87166,3828,14565,1952,72601,3229,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,232567,6237,172880,5040,1325,766,171555,4964,29469,2674,184,210,29285,2699,18880,2071,154,166,18726,2052,11338,1489,2564,744,8774,1393,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3295207,19960,2208945,18766,10380,1980,2198565,18956,493924,9726,2857,1008,491067,9597,316006,6933,3166,1084,312840,6977,276332,6790,19484,2089,256848,6706,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1263576,14829,961782,12761,3492,1231,958290,12720,153367,5698,1294,696,152073,5749,86280,4385,1584,692,84696,4344,62147,3714,17006,1740,45141,3066,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,103504,4002,77336,3894,226,246,77110,3946,10890,1491,193,333,10697,1469,4911,723,167,163,4744,761,10367,1212,2725,1154,7642,1104,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1505811,15057,1080239,14395,4243,1118,1075996,14378,210983,5894,2047,820,208936,5889,111255,4460,1875,649,109380,4301,103334,3945,25696,3016,77638,3467,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,463054,7950,356897,6610,1674,501,355223,6610,55254,2447,302,178,54952,2474,26654,1630,370,236,26284,1632,24249,1757,7435,1058,16814,1399,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,579111,8891,420044,7361,1496,796,418548,7319,71539,4238,1127,528,70412,4208,45697,3408,3490,975,42207,3212,41831,2576,19807,2053,22024,1981,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1447547,16552,987176,14037,3338,1011,983838,14253,193369,6575,1215,559,192154,6469,123194,4849,3430,1167,119764,4691,143808,4943,35421,3073,108387,4066,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,161842,4933,109313,4215,466,401,108847,4248,24037,2288,391,364,23646,2261,13227,1881,269,288,12958,1858,15265,1846,1748,648,13517,1723,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,533071,10497,406855,10058,2098,832,404757,10058,67199,4068,854,502,66345,4007,35369,3013,1376,659,33993,2907,23648,2151,8035,1548,15613,1674,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,98674,3126,69846,2960,176,139,69670,2959,11515,1345,273,251,11242,1335,6813,1114,388,345,6425,1012,10500,1210,2649,684,7851,1098,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,784077,11559,591640,9907,2751,827,588889,9840,102092,4384,980,545,101112,4330,51444,2658,662,307,50782,2669,38901,2923,10029,1480,28872,2618,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3415493,27323,2718953,24513,14835,2670,2704118,24964,368427,9315,3066,1094,365361,9256,186797,6527,5707,1525,181090,6309,141316,5790,37367,3289,103949,5418,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,269856,5852,219197,5734,3798,1313,215399,5820,26083,2276,573,454,25510,2218,12359,1549,279,385,12080,1541,12217,1657,5300,1247,6917,1099,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,72338,2892,49949,2783,0,147,49949,2783,9092,1017,45,77,9047,1018,6275,957,100,123,6175,958,7022,896,1901,614,5121,766,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1013959,13928,773237,12402,3009,862,770228,12408,124554,5028,1285,765,123269,5045,61610,3882,1777,740,59833,3873,54558,3211,18218,1858,36340,2628,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,983803,12880,739433,11008,3828,1158,735605,10885,115798,5123,1684,593,114114,4983,65995,3802,2371,855,63624,3664,62577,2845,24588,1924,37989,2419,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,171833,5956,122590,5054,313,313,122277,5114,26125,2305,0,187,26125,2305,12792,1598,103,106,12689,1583,10326,1431,1051,457,9275,1304,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,737907,9615,528479,8208,2630,823,525849,8109,92594,3831,1089,642,91505,3800,51124,3219,1620,722,49504,2996,65710,3268,16932,2070,48778,2869,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69460,3444,55148,3150,527,464,54621,3070,7188,1465,146,166,7042,1468,3986,885,157,196,3829,882,3138,808,924,524,2214,752,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,244514,7110,177215,6392,2458,855,174757,6429,30339,2193,414,293,29925,2176,23045,2231,281,289,22764,2165,13915,1630,160,193,13755,1611,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
