GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001EA,B19325_001MA,B19325_002EA,B19325_002MA,B19325_003MA,B19325_003EA,B19325_004MA,B19325_004EA,B19325_005MA,B19325_005EA,B19325_006EA,B19325_006MA,B19325_007EA,B19325_007MA,B19325_008EA,B19325_008MA,B19325_009MA,B19325_009EA,B19325_010MA,B19325_010EA,B19325_011MA,B19325_011EA,B19325_012MA,B19325_012EA,B19325_013EA,B19325_013MA,B19325_014MA,B19325_014EA,B19325_015MA,B19325_015EA,B19325_016MA,B19325_016EA,B19325_017MA,B19325_017EA,B19325_018EA,B19325_018MA,B19325_019EA,B19325_019MA,B19325_020MA,B19325_020EA,B19325_021MA,B19325_021EA,B19325_022EA,B19325_022MA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025MA,B19325_025EA,B19325_026MA,B19325_026EA,B19325_027EA,B19325_027MA,B19325_028EA,B19325_028MA,B19325_029EA,B19325_029MA,B19325_030EA,B19325_030MA,B19325_031MA,B19325_031EA,B19325_032MA,B19325_032EA,B19325_033EA,B19325_033MA,B19325_034EA,B19325_034MA,B19325_035EA,B19325_035MA,B19325_036MA,B19325_036EA,B19325_037MA,B19325_037EA,B19325_038MA,B19325_038EA,B19325_039EA,B19325_039MA,B19325_040EA,B19325_040MA,B19325_041EA,B19325_041MA,B19325_042EA,B19325_042MA,B19325_043MA,B19325_043EA,B19325_044MA,B19325_044EA,B19325_045EA,B19325_045MA,B19325_046EA,B19325_046MA,B19325_047MA,B19325_047EA,B19325_048MA,B19325_048EA,B19325_049MA,B19325_049EA,B19325_050EA,B19325_050MA,B19325_051EA,B19325_051MA,B19325_052MA,B19325_052EA,B19325_053MA,B19325_053EA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056EA,B19325_056MA,B19325_057EA,B19325_057MA,B19325_058MA,B19325_058EA,B19325_059MA,B19325_059EA,B19325_060MA,B19325_060EA,B19325_061EA,B19325_061MA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064MA,B19325_064EA,B19325_065MA,B19325_065EA,B19325_066MA,B19325_066EA,B19325_067MA,B19325_067EA,B19325_068EA,B19325_068MA,B19325_069MA,B19325_069EA,B19325_070MA,B19325_070EA,B19325_071MA,B19325_071EA,B19325_072MA,B19325_072EA,B19325_073EA,B19325_073MA,B19325_074EA,B19325_074MA,B19325_075MA,B19325_075EA,B19325_076MA,B19325_076EA,B19325_077EA,B19325_077MA,B19325_078EA,B19325_078MA,B19325_079EA,B19325_079MA,B19325_080MA,B19325_080EA,B19325_081MA,B19325_081EA,B19325_082EA,B19325_082MA,B19325_083EA,B19325_083MA,B19325_084EA,B19325_084MA,B19325_085EA,B19325_085MA,B19325_086MA,B19325_086EA,B19325_087MA,B19325_087EA,B19325_088MA,B19325_088EA,B19325_089EA,B19325_089MA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092EA,B19325_092MA,B19325_093MA,B19325_093EA,B19325_094EA,B19325_094MA,B19325_095EA,B19325_095MA,state
0400000US13,8019982,4605,3862111,5494,1823478,16735,0,211,1823478,16735,1912,694,3970,1179,12148,2248,11243,1817,37285,3752,24990,2821,57992,4061,46962,4416,90897,5703,59652,4555,133469,5892,158359,7724,126434,5640,122640,6154,100171,5324,119728,7185,140408,6578,112177,5493,174125,6692,288916,7607,2038633,18162,550196,11226,1488437,17105,169266,7052,98965,6441,107606,5592,142339,8183,142096,6903,88870,4754,96690,5303,63322,3494,76297,4284,50287,3159,77488,4095,68539,3891,49418,3959,45389,3307,33555,3053,32126,2898,38722,2870,26219,2675,38133,2980,43110,3634,4157871,5202,1424149,15159,0,211,1424149,15159,1914,867,2777,871,13395,1886,14864,2419,40724,3646,39347,3284,65587,5544,52206,3757,80235,5427,58254,3973,134714,6685,141761,6869,116819,5645,107793,5901,84730,5998,84940,5162,109887,5712,75041,5170,100720,5986,98441,5132,2733722,15986,794779,13360,1938943,17893,228694,8042,158953,6216,187333,7323,264151,9333,220462,7434,142466,5181,127061,5493,76264,4743,84456,4136,54271,3427,85532,4858,63945,4040,47654,3569,41440,2887,30302,2413,29562,2660,32629,3228,20701,2110,21398,2139,21669,2109,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,583110,1258,295372,4780,0,181,295372,4780,300,195,206,229,1616,678,2524,1020,4065,1017,1879,505,5676,1232,8646,1531,12633,1786,8179,1523,17800,2157,24724,2611,23602,2366,24082,2257,15493,2026,22227,2448,25280,2041,22047,2541,35262,2976,39131,2406,287738,4749,59959,3145,227779,5093,18034,2194,15285,2021,16904,2074,16812,2303,17136,1803,12226,1858,12308,1657,8731,1020,9366,1545,7724,1167,13669,1459,11965,1448,10195,1475,7462,1239,9130,1521,6386,1153,9922,1319,6134,1013,8960,1151,9430,1416,575642,1221,213097,5141,0,181,213097,5141,371,286,494,268,1276,480,1661,604,3375,1031,3227,865,4111,811,4041,1015,9473,1633,8377,1329,18818,2190,25175,2527,20120,2285,17045,1785,14870,2138,16561,2026,15958,1839,15562,1750,17578,1894,15004,1872,362545,5172,90197,4436,272348,4982,26066,2597,20718,2262,23893,2472,26173,2383,29270,2287,18029,1964,16194,1795,13732,2052,14531,1567,10150,1181,14919,1561,12466,1482,9383,1284,6750,1127,5575,809,5364,1112,6560,1053,3949,894,4192,967,4434,890,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,632611,2589,292838,5996,0,190,292838,5996,636,364,425,245,1360,656,3555,1109,4586,1190,3948,1070,6973,1427,8185,1747,13294,2075,12741,2612,22958,3188,29322,2864,20282,2352,18441,2494,16392,2292,16714,2347,27213,2721,19922,2592,29138,2940,36753,3128,339773,6601,56806,3893,282967,6427,31900,2660,19284,2385,19414,2246,20792,2290,23398,2444,17602,1954,17096,1931,13151,1665,13826,1663,8872,1430,16623,1955,16912,2092,12259,1650,8757,1347,7381,1122,6526,1331,6937,1173,5194,1078,8082,1233,8961,1641,641812,2452,191122,6920,0,190,191122,6920,222,216,293,209,2486,866,2100,684,6885,1444,6114,1623,9084,1924,7130,1852,17860,2157,12296,2197,21149,2378,20384,2248,14884,2442,15211,3291,9160,1782,10210,1613,12072,2022,7214,1500,6955,1167,9413,1811,450690,7587,104274,5126,346416,7382,40870,3396,27903,2640,37733,3351,38114,3459,40961,3436,25973,2745,23638,2827,16860,2017,15404,1801,12550,1853,16496,1879,12878,1800,9897,1837,6913,1301,4462,996,4111,1012,4026,1011,2173,715,3065,921,2389,690,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,5061711,3343,2450715,14582,0,182,2450715,14582,2637,815,3169,978,11020,1710,13372,2106,34235,3306,21972,2724,55670,4939,49027,3665,104438,5113,50529,3553,147447,6867,166258,5699,157317,7212,161196,6322,123124,5886,167051,7136,225770,7802,178047,6273,314089,8302,464347,8183,2610996,14629,601186,9911,2009810,12947,202104,6796,138474,5038,137799,6752,156058,6653,159350,6172,104839,4871,119616,5482,86611,4439,103906,4487,66113,3405,116401,4786,103654,4711,74997,3983,68421,2980,54261,3243,49290,3223,72623,3603,47733,3198,69856,3457,77704,3625,5350450,3393,1833472,15225,0,182,1833472,15225,1540,536,2636,799,10924,1603,13322,1641,34479,3192,29259,2527,65401,4325,59069,4289,99355,4947,68182,4227,154170,5663,168463,6132,142876,5214,139163,5644,108481,4977,123395,4892,164811,6572,111142,4864,171349,6032,165455,5721,3516978,15749,897692,11697,2619286,17129,268554,7521,204289,6464,244873,7405,288554,7722,280656,7081,176371,5937,184332,5507,122617,5380,134659,5480,80405,3913,127177,4966,106155,4736,73759,3678,60551,3231,44251,3051,40571,2842,55456,3420,36151,2243,47560,2816,42345,2873,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,2572431,3530,1229263,12172,0,187,1229263,12172,2519,698,1685,582,8189,1573,5167,1296,19969,2335,14738,2077,28932,2990,21923,2469,49695,3437,30730,3250,86945,5546,103260,5558,96353,4715,102259,5743,75330,4422,95083,4261,123960,5536,86062,4362,127604,5882,148860,5277,1343168,12251,260477,7777,1082691,10928,118056,4904,77436,4584,71539,3927,80942,4200,86976,4697,56775,3632,72146,4221,51588,3647,60452,3109,38550,2915,69665,3246,63595,3543,49204,3336,39792,2841,30168,2650,22702,2067,30215,2425,16617,1532,23160,1861,23113,1990,2712380,3223,901022,11723,0,187,901022,11723,1198,460,1890,666,7424,1348,7931,1519,22288,2665,16322,1921,34793,2708,30331,3102,61437,4068,35957,3084,106083,4917,108184,5328,85801,5115,75391,4153,56102,3702,55576,3531,65187,3916,39636,3344,50286,3464,39205,3212,1811358,11762,397236,8154,1414122,11227,157949,5752,109259,4957,134013,4903,160455,6307,168620,5825,106983,4260,106256,4318,71024,4164,75285,4141,41012,2991,72020,4011,59075,3584,36728,2575,27988,2351,20159,2185,15486,1660,18333,2118,12090,1650,10386,1371,11001,1287,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,1232864,3156,641085,6249,0,155,641085,6249,1652,460,1259,524,3398,823,1543,627,11456,1772,5522,1143,11432,1711,8948,1469,22200,1964,13867,1577,38833,2936,54749,3290,49138,2893,56610,3732,46546,3271,52086,2937,66447,4037,49682,2611,69968,3646,75749,3398,591779,6066,85302,4100,506477,5747,55057,3871,37682,2883,27641,2195,37111,2503,38567,2502,29128,2222,35059,2558,22488,1922,27328,2181,16888,1522,31673,2238,26608,2170,23042,1963,18091,1420,13929,1311,12154,1449,18372,1869,9971,1503,11539,1300,14149,1623,1270445,2591,476103,6600,0,155,476103,6600,1343,629,1335,652,4458,1033,4147,1041,10050,1803,8198,1225,17890,1875,14393,1495,27336,2437,18945,1871,49544,3183,54319,3687,46200,2810,43621,3336,30519,2448,28457,1501,39960,3271,23937,2036,29617,2145,21834,2109,794342,6373,126862,4077,667480,7059,72841,3782,54126,3419,61671,3114,69695,3183,72885,3499,50183,3096,48511,2961,31463,2021,32696,2601,23649,1912,36236,2751,28352,2141,19767,1881,15515,1654,10556,1313,9299,1197,9783,1022,6107,1039,6717,1428,7428,1149,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,1136728,3508,587518,6220,0,168,587518,6220,953,361,1011,463,4578,888,3371,970,9258,1548,4961,854,11155,1461,9078,1438,25418,2603,14302,2170,42174,3217,51926,3274,41970,3085,45051,2857,38734,2775,41767,2862,54121,3458,40627,2638,60706,3081,86357,3492,549210,6856,96184,4241,453026,6755,49885,2970,31276,2899,33014,2721,33685,2727,40640,2859,24053,2461,25595,2007,20309,1685,25130,2499,15622,1752,24897,2215,22871,1848,16311,1578,15423,1730,12145,1487,12539,1574,15356,1715,8562,1262,11295,1403,14418,1670,1162418,3370,419168,6501,0,168,419168,6501,925,447,1191,490,3530,892,4608,921,11894,1662,7499,1332,16489,1981,14029,1467,25917,2556,16667,1684,45125,3644,41357,2802,42434,2832,35810,2685,27022,2377,26371,2341,31207,2469,21536,2058,25207,2152,20350,1924,743250,7430,152318,5542,590932,6932,68255,3806,47489,3394,53376,3122,65610,3598,68253,3691,40234,2828,40878,2570,30498,2568,29073,2281,20474,1780,28210,1944,24256,2156,15800,1819,13105,1724,8938,1167,8202,1326,9643,1315,5449,1036,7263,1089,5926,1039,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1740854,3716,777614,9171,0,185,777614,9171,2459,913,1574,553,4739,974,4083,974,13250,1904,11576,1937,27054,3204,24262,2540,41235,3417,25269,2707,63533,4151,65411,4441,53420,3146,55670,3586,47493,3398,55292,4075,71470,3781,49529,3352,74256,3512,86039,4120,963240,9505,183435,6314,779805,8801,78032,4008,52244,3186,57802,3617,87926,4576,68682,4189,46725,3105,49960,3199,38199,3156,35909,2779,29841,2387,45418,3078,39319,2898,33087,2285,24339,2643,17425,1948,14987,1797,19591,2000,10820,1316,14491,1501,15008,1469,1828336,3332,572870,8199,0,185,572870,8199,993,450,1238,505,4640,1072,5899,1385,17062,2063,15145,1992,23783,2264,21054,2662,40528,2936,24524,2340,67725,3497,61099,3928,51347,2932,48339,3207,31587,2606,34966,2561,41790,2748,24722,2388,30756,2967,25673,2521,1255466,7726,260159,6720,995307,8906,106829,5205,79928,4751,99444,4549,146368,5138,119697,4741,72019,3624,63820,4001,46238,2914,45604,2780,28627,2346,44704,2903,34849,3147,24767,2182,19514,1971,14209,1865,11068,1488,12994,1600,7436,1061,9127,1084,8065,1228,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1797076,3531,836478,10433,0,201,836478,10433,1141,474,1746,609,9600,1811,5839,1342,19623,2327,11431,2026,22198,3135,19650,2109,33093,3544,18706,2478,55016,3938,60009,4688,53972,4925,60562,4739,44302,3322,53325,4243,75228,4239,62452,4168,98543,5901,130042,5540,960598,11323,258523,7356,702075,10245,67520,5040,43465,3688,54145,4024,78502,4920,68059,4325,38155,3171,44950,3939,30763,3137,34525,2939,22568,2441,37639,3043,29980,2900,24585,2377,22004,1970,14501,1487,16010,1960,17901,1850,12676,1395,20730,2271,23397,2128,1919664,3748,651049,9920,0,201,651049,9920,335,200,1556,751,6482,1244,8413,1536,26676,3307,21923,2448,40196,3570,29200,3054,49432,4287,29220,3375,68832,4204,64281,4308,50589,3703,50350,3210,38254,3154,37601,3245,41453,3155,24123,2236,35281,3003,26852,2459,1268615,10648,345742,8852,922873,10522,95994,5389,76624,3860,98877,4912,143177,6631,111775,5210,69390,4748,55880,3656,40202,3402,35925,2645,27686,2406,41381,3202,30793,2408,25282,2331,17398,1770,11950,1747,10680,1704,9980,1612,5545,844,6308,974,8026,1190,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,541803,1527,239879,5212,0,159,239879,5212,677,361,513,286,2036,672,1233,558,3295,846,2260,953,4487,923,5681,1506,9859,1641,6478,1253,17057,1835,20465,2079,17445,2034,19373,2179,15480,1747,17860,2073,24796,2268,17984,1789,23618,1906,29282,2677,301924,4798,35549,2380,266375,4860,23365,2133,15453,1634,17317,2107,21813,2246,20705,2060,17226,1689,17250,1816,14570,1746,16250,1768,9201,1176,17951,1708,14584,1583,11646,1299,9160,1515,6644,1126,6210,1149,8157,1104,5226,892,5436,784,8211,1023,577887,1431,186868,4803,0,159,186868,4803,375,322,463,328,1563,508,1129,527,2822,805,2657,661,5957,1072,5815,1120,11308,1619,8122,1308,20447,2109,22710,1854,16985,1791,16921,1713,11029,1641,13382,1486,14946,1859,10114,1384,12028,1662,8095,1430,391019,5135,56751,3337,334268,4868,30847,2581,24252,2186,30350,2372,40742,2679,37335,2588,26106,2504,24723,2134,16174,1816,16512,1908,11108,1536,20372,2058,14759,1493,10040,1432,6586,947,4833,820,4028,871,5942,1168,3168,838,3508,730,2883,705,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,2322878,2355,1203353,10870,0,193,1203353,10870,1324,563,989,374,5746,1242,5072,1192,17259,2300,7394,1656,21179,2391,14861,2419,38566,3457,18978,2150,67099,4534,72638,5220,66367,4788,72006,4345,60035,3589,74526,4490,104507,4796,87870,4794,166873,5964,300064,6395,1119525,10920,259486,6966,860039,11818,98418,4335,54685,4199,57742,3651,62229,4558,64910,4752,37264,2987,43976,3205,31519,2441,43295,2940,25565,2374,49287,2915,41520,3021,35597,3100,27435,2155,24204,2308,22521,2018,31893,2618,25239,2666,36705,2641,46035,2734,2531872,2090,993041,11136,0,193,993041,11136,643,324,1716,689,4713,1083,4902,1071,15932,1796,12333,2039,21593,2675,15922,2310,38197,3438,24652,2364,61794,4066,75636,4838,61199,3899,71260,4015,61714,4672,65966,4232,91845,4733,76022,3268,138048,5634,148954,5665,1538831,11614,352881,9048,1185950,10618,126563,5525,79600,4372,100393,4609,111851,4654,109335,4503,73623,4532,77322,4637,47796,3224,60618,3923,39066,3181,64661,3754,53472,3463,40106,3071,31850,2318,25032,2280,23726,2191,33454,2596,23145,1949,33366,2166,30971,2362,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
