GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003EA,B17018_003MA,B17018_004EA,B17018_004MA,B17018_005MA,B17018_005EA,B17018_006MA,B17018_006EA,B17018_007MA,B17018_007EA,B17018_008EA,B17018_008MA,B17018_009EA,B17018_009MA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012EA,B17018_012MA,B17018_013EA,B17018_013MA,B17018_014EA,B17018_014MA,B17018_015EA,B17018_015MA,B17018_016MA,B17018_016EA,B17018_017EA,B17018_017MA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020EA,B17018_020MA,B17018_021MA,B17018_021EA,B17018_022MA,B17018_022EA,B17018_023MA,B17018_023EA,B17018_024EA,B17018_024MA,B17018_025EA,B17018_025MA,B17018_026EA,B17018_026MA,B17018_027MA,B17018_027EA,B17018_028MA,B17018_028EA,B17018_029EA,B17018_029MA,B17018_030EA,B17018_030MA,B17018_031EA,B17018_031MA,B17018_032MA,B17018_032EA,B17018_033MA,B17018_033EA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US13,2426392,15122,342664,9063,115068,5382,38754,3738,40142,3247,24253,2808,11919,2014,227596,7392,35334,2795,10736,1764,14452,2008,8117,1666,2029,865,192262,7162,49859,4446,63578,4442,66518,4155,12307,1734,2083728,15808,1576965,16797,129255,4949,360900,9927,461399,11267,625411,10157,506763,12226,137070,7303,22675,3104,45858,4661,38161,3664,30376,3595,369693,10234,36941,2911,94630,4957,138005,6394,100117,6187,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,24533,2343,11574,1536,2258,883,3862,935,3641,1004,1813,597,12959,1748,2397,715,496,346,1008,481,510,323,383,279,10562,1500,1456,576,3603,874,4049,976,1454,538,289618,5942,220475,4659,9379,1155,45190,3070,77641,3880,88265,3939,69143,3392,23802,2491,2196,717,7285,1534,8138,1509,6183,1235,45341,2607,3810,800,12805,1580,16192,1963,12534,1633,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,41633,2770,20024,1814,3701,919,5204,954,7887,1276,3232,959,21609,2322,4622,1158,1206,512,1622,713,1714,656,80,104,16987,2025,3141,998,6319,1153,6108,1260,1419,622,365866,6060,304595,6160,21454,2730,67014,3767,117483,5310,98644,4505,61271,3973,22953,2931,3270,973,6285,1391,9007,2056,4391,1193,38318,3084,2651,801,10579,1816,16056,2448,9032,1687,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,29087,2701,35392,2978,25132,2224,17478,2048,218393,6139,33628,3074,10962,1920,12573,1662,7555,1469,2538,868,184765,5144,44842,3362,58657,3651,69475,3490,11791,1667,2773702,18072,2162209,16927,158319,5929,463660,8458,621725,11532,918505,11707,611493,11687,193900,6750,24864,2522,62816,4042,62247,4451,43973,3600,417593,8949,42679,3066,105430,5196,159443,5845,110041,4888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,16128,2378,21345,2097,13741,1562,6310,1271,123010,5317,20572,2154,4856,1097,8613,1447,5796,1380,1307,570,102438,4708,21825,2592,35222,3138,39416,3308,5975,1255,1476689,11767,1161871,12635,80654,3930,344204,7849,356198,8746,380815,7284,314818,9077,99992,5257,12372,1848,40500,3426,30986,2716,16134,2038,214826,6836,21307,2610,65999,4340,83941,4136,43579,3222,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,3892,935,7452,922,7771,1453,3689,829,40578,3005,7667,1498,2099,622,2829,1007,2430,713,309,224,32911,2875,4742,1014,9761,1561,15848,1963,2560,877,738180,7501,613943,7661,30221,2120,164879,4619,204826,5697,214017,6258,124237,5477,46774,3437,4556,1054,17037,1614,17272,2115,7909,1434,77463,4101,5869,1060,22657,2612,31307,2740,17630,1873,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,5087,1173,9371,1373,6691,1049,3595,880,42114,2978,7482,1417,1907,651,2436,825,2501,811,638,325,34632,2916,8445,1652,9179,1476,14343,1878,2665,751,661744,7678,540127,7926,31374,2160,113791,4858,173940,5747,221022,4890,121617,5186,43658,2879,6599,1286,11986,1622,17430,2101,7643,1371,77959,4585,6995,1316,18041,2061,33470,2937,19453,1741,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,22477,2431,22297,2411,12987,1613,4091,1007,100853,4927,18983,2389,6622,1273,6761,1337,4442,1056,1158,603,81870,4422,19726,2145,28442,2813,29630,2716,4072,1010,961881,11820,767074,11192,69892,3619,226054,5368,238625,6609,232503,6641,194807,6699,60258,3993,10651,1471,21101,2081,17475,1922,11031,1657,134549,5256,17633,2220,41732,3243,48905,3282,26279,2511,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,13826,2435,17182,2195,9783,1650,4185,971,120542,5078,16057,1971,5855,1118,6251,1293,3475,935,476,372,104485,5184,32338,2927,41670,3327,26555,2721,3922,958,947141,11077,696923,10691,66842,4368,205051,6979,204056,6827,220974,6074,250218,7817,76586,4661,13478,1948,27339,3207,23422,2875,12347,1872,173632,5939,22700,2713,52877,3191,60081,4281,37974,3390,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,1234,330,4519,765,3415,762,1671,647,22501,2572,4981,1197,1063,603,1751,552,1732,818,435,259,17520,2360,2735,847,5897,1291,7625,1507,1263,695,311245,4889,252865,5002,10755,1388,67702,3621,79690,3669,94718,3916,58380,3492,21000,2099,1406,765,7942,1082,7467,1564,4185,1149,37380,2982,1957,659,9350,1370,14208,1848,11865,1589,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,8054,1751,10683,1486,7028,1339,5665,1085,70672,4579,11909,1665,3226,839,4490,1010,2781,712,1412,525,58763,4223,13700,2404,19415,2046,19818,2184,5830,1214,1343870,11944,990628,12495,54301,2683,185719,6998,251242,8287,499366,7985,353242,8927,94196,5618,15520,2486,28923,2440,23529,2809,26224,2744,259046,8004,22270,2479,66643,3845,89929,4483,80204,4199,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,12228,1808,10051,1501,8134,1288,8933,1205,94206,4907,12428,1875,3184,1014,4535,1254,3135,984,1574,629,81778,4531,21458,2508,29888,2513,23467,2730,6965,1407,1477029,12298,1144178,12251,64346,3893,212063,7184,265486,5558,602283,9309,332851,8177,95273,4922,12570,1654,30395,3133,25285,2495,27023,2591,237578,7089,24489,2784,61631,3631,80362,4482,71096,3971,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,21584,2337,31218,2268,28328,2212,12746,1564,190505,5913,32789,2726,8479,1476,11534,1445,11323,1654,1453,530,157716,5647,31768,2796,51300,3185,64584,3325,10064,1623,2200778,14387,1721085,13958,91418,4388,401939,7423,587111,9023,640617,8834,479693,9505,149523,5394,18031,1957,51924,3192,52101,3224,27467,2515,330170,7584,29427,2856,89401,3758,136123,5372,75219,3459,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,35632,2621,9250,1563,10485,1410,10393,1269,5504,1012,66541,3925,11177,1383,2633,825,3579,741,3578,963,1387,673,55364,3737,10231,1582,15724,1863,24765,2637,4644,1134,1267421,10435,1040324,10253,40252,2433,208911,4853,340782,6105,450379,8119,227097,6846,78624,4076,7198,1188,24782,2196,29362,2220,17282,1709,148473,4207,11393,1492,34883,2686,61378,3082,40819,2508,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,32520,2658,10980,1760,10125,1338,7904,1472,3511,897,88995,4302,11006,1790,4121,1133,3786,993,3015,987,84,106,77989,4191,19515,2729,25059,2585,29603,3112,3812,990,616948,8477,449701,8880,42811,2855,118497,5008,155908,6389,132485,5642,167247,6051,44623,3737,8687,1609,14226,2179,15017,2135,6693,1474,122624,4924,16820,1798,32656,2698,45758,3411,27390,2693,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,57003,4066,14526,2114,18494,1996,16912,2224,7071,1416,104314,4935,18170,1846,5065,1102,6297,1325,5664,1353,1144,588,86144,4909,20879,2353,27336,2942,33253,2894,4676,1128,1347499,12605,1067712,11623,63082,3239,281307,6796,329103,8212,394220,7755,279787,7761,85130,5276,8947,1393,28353,3113,30725,3162,17105,2153,194657,6916,19238,2290,53095,3188,75453,4479,46871,3726,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,9632,1277,1002,409,3457,763,3587,887,1586,602,14343,1571,2756,759,250,190,1426,479,628,368,452,412,11587,1320,2001,715,3617,928,5054,1010,915,466,227201,5088,189863,5151,7770,1201,48664,3043,61189,3306,72240,2935,37338,2878,15063,1827,1334,578,4712,942,5884,1238,3133,733,22275,1824,1982,625,5735,1049,8508,1161,6050,1117,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,14749,1484,4604,1098,3680,639,4293,797,2172,578,27115,2479,3914,845,1569,557,991,403,1147,409,207,174,23201,2295,5519,1430,6630,1251,9207,1210,1845,578,438453,5413,356947,5219,21044,1924,80996,2673,123556,3624,131351,4229,81506,3610,26676,2110,2415,639,7912,1215,11036,1405,5313,982,54830,3088,5449,975,13275,1695,22250,1711,13856,1725,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,27484,2574,9073,1651,6961,1349,7724,1375,3726,863,43051,3257,10058,2046,2950,858,3911,1277,2307,844,890,443,32993,2408,9967,1559,9624,1554,11064,1630,2338,612,571926,7912,419678,6167,42401,2888,91311,4049,153980,5160,131986,4270,152248,5936,57347,3490,10998,1763,17577,2041,18585,1981,10187,1663,94901,4841,13447,1864,25874,2406,39037,2957,16543,2188,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6406,1210,1313,684,1662,539,2143,766,1288,442,14463,2168,2452,835,684,526,1118,551,360,217,290,201,12011,2001,2073,735,3899,988,4659,1251,1380,796,325032,5115,264572,4526,10831,1556,60746,2848,77008,4416,115987,3888,60460,3710,21769,2414,2120,894,7615,1465,6405,1426,5629,1307,38691,3100,2605,799,9204,1469,14820,1966,12062,1799,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,64009,3305,14460,2076,21178,2031,12759,1559,15612,1570,119113,4907,19819,2514,8336,1747,6390,1512,3201,738,1892,720,99294,4608,25875,2441,34903,2550,28232,2738,10284,1743,2020553,14123,1543871,11584,88569,4681,326478,8217,361935,8361,766889,9627,476682,9562,134609,6064,22327,2780,44983,3220,35214,3117,32085,2879,342073,7857,32731,2814,98708,4566,109831,4582,100803,4469,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,32224,3299,11378,1842,9747,1595,8513,1505,2586,840,48559,3951,8659,1647,2192,750,2999,886,2676,895,792,423,39900,3581,11378,1630,11786,1671,14404,2238,2332,862,408749,7109,308509,5823,30194,2129,65024,3403,101361,4034,111930,4572,100240,3723,33417,2439,4824,1012,9495,1437,12519,1925,6579,1315,66823,3348,9046,1476,15710,1805,25090,2445,16977,2033,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,200838,6375,66995,3784,64983,3467,38591,3015,30269,3009,363739,9276,54626,3645,17323,2189,18746,2085,13582,1950,4975,1097,309113,8240,100638,4678,94636,4882,88409,4728,25430,2631,4057377,19572,2975541,18097,245370,7600,652871,11904,774723,12600,1302577,14254,1081836,13283,312129,8113,50131,3549,96688,5259,91963,5456,73347,4386,769707,11059,103354,5412,202925,5724,247021,7198,216407,7004,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
