GEO_ID,B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,NAME,B17001_001MA,B17001_001EA,B17001_002MA,B17001_002EA,B17001_003MA,B17001_003EA,B17001_004MA,B17001_004EA,B17001_005EA,B17001_005MA,B17001_006MA,B17001_006EA,B17001_007EA,B17001_007MA,B17001_008MA,B17001_008EA,B17001_009MA,B17001_009EA,B17001_010MA,B17001_010EA,B17001_011MA,B17001_011EA,B17001_012MA,B17001_012EA,B17001_013MA,B17001_013EA,B17001_014EA,B17001_014MA,B17001_015MA,B17001_015EA,B17001_016EA,B17001_016MA,B17001_017MA,B17001_017EA,B17001_018EA,B17001_018MA,B17001_019EA,B17001_019MA,B17001_020MA,B17001_020EA,B17001_021MA,B17001_021EA,B17001_022MA,B17001_022EA,B17001_023EA,B17001_023MA,B17001_024EA,B17001_024MA,B17001_025EA,B17001_025MA,B17001_026MA,B17001_026EA,B17001_027EA,B17001_027MA,B17001_028MA,B17001_028EA,B17001_029EA,B17001_029MA,B17001_030EA,B17001_030MA,B17001_031MA,B17001_031EA,B17001_032MA,B17001_032EA,B17001_033MA,B17001_033EA,B17001_034EA,B17001_034MA,B17001_035EA,B17001_035MA,B17001_036EA,B17001_036MA,B17001_037MA,B17001_037EA,B17001_038EA,B17001_038MA,B17001_039MA,B17001_039EA,B17001_040EA,B17001_040MA,B17001_041MA,B17001_041EA,B17001_042EA,B17001_042MA,B17001_043MA,B17001_043EA,B17001_044MA,B17001_044EA,B17001_045MA,B17001_045EA,B17001_046MA,B17001_046EA,B17001_047MA,B17001_047EA,B17001_048MA,B17001_048EA,B17001_049EA,B17001_049MA,B17001_050MA,B17001_050EA,B17001_051EA,B17001_051MA,B17001_052MA,B17001_052EA,B17001_053MA,B17001_053EA,B17001_054MA,B17001_054EA,B17001_055MA,B17001_055EA,B17001_056MA,B17001_056EA,B17001_057MA,B17001_057EA,B17001_058MA,B17001_058EA,B17001_059MA,B17001_059EA,state
0400000US13,9823859,5286,1797969,39080,795388,21778,96519,5796,23546,2983,116312,6975,51289,4790,15749,2289,26316,2828,109012,6388,92219,5556,81605,5714,78650,4521,64687,3730,25281,2437,14203,1752,1002581,22396,94718,5106,17678,2455,109537,6744,52330,4136,12703,2269,29158,2931,132716,6023,163783,6469,119807,6480,95995,5377,86930,4598,46148,3146,41078,2780,8025890,39505,3946233,21222,230537,5716,49288,4081,311065,7657,164625,6987,57939,3476,109809,3861,352327,7108,549695,6814,566504,6987,583181,5971,483536,3924,324388,3322,163339,2794,4079657,24596,220990,5990,46294,3769,302781,9442,157114,6596,51856,3998,107748,4167,321857,7095,533725,8881,588902,8345,613972,6837,531005,5202,364473,3902,238940,3413,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1379804,1532,156729,10340,71319,5799,5976,1171,1118,394,9666,2056,2720,907,588,323,2177,730,8669,1891,8182,1334,7433,1506,7850,1209,10038,1493,4152,893,2750,825,85410,5569,6199,1157,1039,429,7640,1327,3104,891,1458,574,2678,812,10355,1512,13305,1612,11093,1403,6896,1045,10205,1459,4626,1044,6812,1256,1223075,10578,620155,6357,38932,1447,7096,1128,43720,2592,21308,2122,6941,999,13988,1145,54651,2091,98933,1974,82827,2054,80691,1357,77530,1710,56521,912,37017,919,602920,5593,37300,1292,6260,1070,42347,1959,19308,1667,5825,910,13415,1217,45123,1883,84834,1971,72729,1641,82485,1242,81489,1590,60713,1230,51092,1359,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,237981,11550,107009,6136,10642,1625,2076,850,14658,2020,5428,1229,2094,743,3896,847,20332,2387,12027,1804,10679,1706,7840,1806,8430,1455,5547,1251,3360,876,130972,7666,13632,2071,1880,786,13271,2237,5899,1615,2177,704,4372,952,23218,2687,19359,2337,13506,2026,11032,1855,9631,1389,6814,1113,6181,1088,1365102,11925,689585,6312,43234,2123,11040,1881,61351,3027,32401,2736,10742,1427,20053,1833,56223,2392,90110,2444,88325,2168,88353,2258,87780,1936,63429,1493,36544,1060,675517,7811,41472,1745,9003,1700,56664,3506,31356,2710,9164,1456,18145,1758,48305,2665,85254,2714,87133,2657,87226,2250,92337,1713,64133,1477,45325,1171,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,1804535,31908,792846,18147,88124,4827,16501,2031,101105,5348,46992,3965,15317,1980,27536,2155,118858,6314,96402,4986,83289,5006,74585,4012,73153,4118,29319,2246,21665,2022,1011689,18517,88540,4912,18014,2430,99972,5462,44536,3737,14967,1832,31582,2887,149504,6690,153790,5765,122329,4565,95743,4718,91473,4359,48950,2769,52289,3350,10767313,32224,5351412,18046,307636,4735,63171,3398,399119,8471,213006,6415,72583,3162,144607,3174,455539,6812,773484,5220,737145,5681,785532,5161,701399,4873,428275,2673,269916,2641,5415901,19786,290458,5498,66006,4003,376977,7857,202382,5374,68024,2986,138038,3425,418088,6855,727375,6179,719646,5306,795802,5283,740397,4486,481716,2983,390992,3469,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,974218,25464,427710,14011,53035,4087,9359,1728,57084,4227,25515,2702,8100,1562,14971,1754,66334,4139,49804,3839,44166,3804,43083,3119,36619,2626,11590,1681,8050,1135,546508,14405,53660,3637,9366,1404,50184,3390,26788,2361,8662,1131,16624,2116,92038,3797,83573,4829,66335,4050,51255,3024,44494,3400,20740,1959,22789,1917,5417242,25443,2701349,14949,156612,4328,33739,3265,211093,5897,107579,4850,38960,2907,74186,2874,231818,4828,353889,4886,360793,4333,388115,3918,365713,3174,234522,2251,144330,1659,2715893,14419,146611,3515,34175,2896,193066,5851,110770,4210,36118,2337,70890,3150,196843,4129,337688,5396,347298,4627,394003,3774,384912,3749,260994,2335,202525,2423,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,367816,14237,163465,7449,16223,1839,3326,730,19370,2461,7896,1340,2534,764,5602,1166,32467,3264,20959,2067,15195,2029,14752,1521,14484,1842,5807,800,4850,843,204351,8431,14755,1483,2411,823,19588,2468,8350,1477,3159,910,5674,1239,42891,3331,29442,2527,20529,2101,18117,2036,15647,1835,8747,964,15041,1375,2637041,14316,1329405,9158,82302,2081,17001,1818,103080,3627,56164,2604,16844,1628,35669,1857,105816,3611,173675,2735,167014,2795,188667,2452,186563,2115,116272,1138,80338,1131,1307636,8633,77277,1901,15675,1548,98798,3635,48490,2658,16678,1546,33695,2016,88834,3470,161822,3438,158777,2506,183596,2422,187641,1983,124603,1334,111750,1842,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,382712,13369,175534,7267,19134,2222,6187,1281,21197,2378,10263,1627,2748,734,5571,1223,32779,3108,22346,2304,16066,1915,16750,1767,12731,1322,5811,814,3951,794,207178,8656,18911,2173,3890,1237,22880,2529,8616,1528,1837,585,4829,1023,37460,3129,32726,2468,20742,2007,16393,1673,17085,1691,9934,1337,11875,1425,2438719,13498,1220725,7650,80815,2543,18079,1935,98996,3748,48640,2771,18395,1695,33710,1856,104102,3228,167454,3243,158355,2831,161099,2316,164050,2072,100326,1305,66704,1191,1217994,8812,78157,2814,16638,1952,90768,3371,51780,2882,16048,1608,33232,1985,92405,3165,155503,2912,150770,2359,166485,2117,165467,1998,107369,1584,93372,1825,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,817542,22333,370766,11335,42667,3097,8113,1554,44405,3014,17484,2316,5807,1200,12107,1743,49495,3608,44106,3153,37886,3173,43778,3372,38022,3141,15953,1651,10943,1266,446776,13783,37945,2581,8041,1470,43080,3038,22032,2495,6284,1018,11786,1691,60322,3578,66566,3385,49550,3533,52335,3432,44660,3142,23851,2086,20324,1844,3457817,22653,1723960,12000,96773,3135,20602,2170,127568,4102,65122,3557,24086,2147,45990,2561,145279,3901,224642,4170,232103,4197,250277,3291,238390,3233,161928,2097,91200,1632,1733857,14289,90384,3155,19394,1979,118756,4636,60068,3037,23466,1964,39370,2610,125487,3952,210953,3985,229352,3385,257457,3535,252286,3379,178410,2435,128474,1895,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,896524,23296,388006,12981,48315,3608,10064,1861,54073,3804,24943,2558,6727,1127,13484,1734,55325,4797,41573,3821,32576,3415,34526,3152,39298,2773,17736,2023,9366,1686,508518,14182,46850,3654,8197,1767,46937,3350,25149,2758,6464,1495,14995,1971,68423,4025,81796,3590,54319,3967,53789,3431,50293,3200,27460,2340,23846,2009,3622001,23979,1795895,13473,104519,3452,25116,2994,134632,4798,66168,3797,24673,2470,46478,3032,163488,5223,263725,4524,240713,4932,248719,4250,237738,2878,151751,2471,88175,2242,1826106,14896,101543,4079,21649,3025,132407,4522,67886,4142,22638,2275,44461,3036,149637,4460,249590,4612,235871,4879,255186,3553,253270,3280,169735,2567,122233,2636,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,182791,8933,79771,4214,6721,1327,1537,522,8760,1341,3357,678,1749,479,1693,520,11041,1710,9570,1322,8616,1239,10683,1524,9049,1305,3952,642,3043,883,103020,5926,8786,1270,1261,723,7433,1584,3515,839,1684,551,1511,538,14826,1848,16792,2263,10647,1620,11140,1546,11506,1297,6874,956,7045,984,1111218,8874,549072,4760,24081,1298,5224,933,34013,1986,18588,2106,7336,1031,13522,1199,37974,1905,63351,1627,67641,1481,87642,1789,89748,1280,63449,1040,36503,1106,562146,5950,22157,1218,3529,873,36174,2054,18840,1726,6677,938,12981,932,31814,2052,60429,2287,68119,1724,91153,1778,95362,1506,65030,1003,49881,1199,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,589818,21635,255434,11408,23403,2715,6363,1418,26344,2960,12462,2082,5124,1049,8253,1124,39757,4017,29569,3054,28430,3111,29338,2571,26255,2378,10653,1532,9483,1370,334384,12845,25231,3091,5338,1071,28984,3376,15414,2250,5776,1283,10613,1628,47520,4044,51526,3576,36547,2868,37556,2939,30892,2586,18117,1637,20870,1863,5245559,21844,2560200,12110,160464,3117,29941,2572,199141,5609,107185,4247,36664,2383,65745,2645,211172,5065,369842,3822,337575,3723,386554,2925,329940,2863,204957,2097,121020,1860,2685359,13453,151535,3982,30463,2754,183297,5001,98456,4748,31906,2405,63366,2647,200152,4096,363357,4163,360915,3806,417294,3801,371072,2836,238871,1948,174675,2479,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,757235,20233,327326,11011,30334,2951,5982,1352,33902,3354,15147,2055,5586,1300,9975,1663,49094,4663,38696,3552,31466,2774,38821,3062,37362,3008,20022,2170,10939,1596,429909,12574,30814,2845,7093,1446,36205,3496,15841,2227,5756,1215,11038,1751,56709,4072,71669,4622,45525,3540,47268,3234,42520,2917,26965,1961,32506,2609,5752437,20269,2829356,11011,153907,3269,28457,2385,197702,5261,107145,4611,37667,2439,72645,2680,237698,5013,410522,4071,372353,3430,437040,3433,382446,3045,237756,2259,154018,2210,2923081,12901,144669,3193,29100,2960,182883,5191,103946,3982,35142,2281,69324,2390,211789,4407,394830,4568,383099,3729,455982,3396,417494,3205,272247,1998,222576,2741,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,1568844,28256,714862,14119,74294,3691,15502,1839,85490,4404,36541,2178,12961,1425,25880,2422,118434,5312,87455,4467,68178,3519,79432,3605,70073,3399,26086,2150,14536,1644,853982,19046,71223,3750,13727,1780,79822,3970,40317,3080,11658,1762,25438,2355,141443,6346,126571,5375,94795,4624,91445,4173,76662,4174,41012,2389,39869,2358,8117943,28619,4017455,14118,212932,3727,46827,2997,282689,5735,155018,4979,54028,2850,111413,3320,347523,5468,496478,5277,507532,3633,599804,3843,584331,3621,380743,2493,238137,2156,4100488,19917,200195,4078,42162,2574,273795,6249,150979,4933,52276,2513,106063,3732,313018,6209,465859,5595,504603,4820,617160,4836,623346,4437,417476,2725,333556,2925,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,611354,19609,278568,10972,29419,2470,5725,1216,31729,2812,12956,1789,4429,984,9162,1362,48401,3389,36862,2619,26606,2233,27442,2192,27815,2698,9302,1103,8720,1178,332786,10923,29184,2489,5320,1088,33475,3015,13783,2093,5183,996,8352,1398,58582,3797,49299,3551,33894,2677,28931,2069,28949,1883,14659,1425,23175,1531,4721198,19298,2370111,11725,145636,2781,31153,2372,186486,4688,93509,3567,30538,1895,65184,2388,181374,4259,338519,3030,307960,2777,348515,2971,323852,2867,194042,1599,123343,1654,2351087,10639,138663,2360,26857,2611,178532,4415,88977,3880,28086,2101,60095,2146,160179,4289,318259,3720,298864,3154,349550,2526,328858,2553,207052,1684,167115,1994,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,623113,18212,270536,9769,33355,3316,6055,1288,35401,3511,17994,2073,5515,1186,9255,1536,41453,3187,27085,3231,23972,2885,26365,2635,26474,2326,11778,1230,5834,1241,352577,12084,26279,3142,7613,1280,35040,3044,17633,2546,6531,1318,11055,1634,48043,3867,49722,3593,40501,3277,37281,2967,35727,2711,18256,1770,18896,1953,2272357,17597,1124204,9760,68568,3774,12407,1797,89198,4222,48758,4043,16732,2018,28267,2537,96320,3440,147960,3745,155891,4084,150856,3493,148069,2865,100871,1945,60307,1659,1148153,11892,61976,2723,15122,2364,81900,3968,43297,2713,15429,1871,27357,1981,86246,4182,144392,4303,155759,4006,159320,3592,158155,2711,113293,2252,85907,2338,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,908628,22347,401848,12986,44653,3909,8946,1759,48451,3839,23167,2403,5681,1061,12431,1679,61778,4223,47458,3600,37764,2832,44549,3401,39252,2542,16810,1911,10908,1472,506780,12525,46409,3566,7138,1378,49187,3772,19708,2157,8018,1125,13292,1700,81630,4656,77000,3789,53258,3440,50059,2950,47966,3477,24616,2126,28499,2086,4970030,22523,2463405,12979,142497,4094,27282,2313,184684,4766,95863,4713,34423,2388,65041,3102,204306,5183,331650,4592,319926,3703,353311,3723,336544,3133,227002,2448,140876,1943,2506625,13551,130890,3510,26313,2477,178939,4723,90425,3909,32766,2212,63206,2910,180427,5764,319541,5315,312716,3862,366099,3520,360408,3799,251692,2813,193203,2676,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,153954,7951,70703,4683,5624,1024,1320,561,6245,1167,3787,866,1480,593,1637,508,15431,1795,9268,1586,7431,1383,5423,1180,7623,1296,3242,829,2192,646,83251,4868,5701,1007,1080,447,7709,1274,3219,845,1134,477,1683,610,16755,1732,11008,1696,8498,1492,8621,1290,9564,1594,4402,1003,3877,787,843998,7992,427513,4986,24815,1292,5619,1246,31182,2026,14386,1421,5628,882,10205,911,30952,1809,55186,1980,50234,1694,58853,1832,66544,1469,46397,977,27512,713,416485,5297,22676,1287,5772,1086,29301,1831,14844,1430,4108,782,10152,942,29660,1878,50770,2095,47411,1790,57729,1612,66170,1618,44270,1198,33622,877,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,227310,9475,97520,4530,12527,1646,1820,502,13089,1742,4587,873,2177,523,3063,809,16578,1686,13137,1784,9057,1336,9060,1383,6749,1195,2559,574,3117,574,129790,6418,11741,1826,2963,939,11074,1709,5382,1306,2718,853,3273,888,23981,2216,18955,1724,14029,1715,10732,1469,10135,1235,5580,981,9227,1118,1600811,9277,811763,5115,55049,1674,10205,1148,69913,2482,31517,2330,10799,1014,22076,1401,68577,2182,112032,2489,105541,1567,108122,1671,108195,1617,65807,996,43930,810,789048,6306,49468,1923,10557,1445,63706,2376,32448,2051,10281,1389,19857,1374,54373,2477,106242,2326,97108,2068,107372,1851,108565,1440,69335,912,59736,1260,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,426730,18737,200900,10864,24773,2890,4223,1367,25994,3297,10996,1701,3503,955,5139,1192,22957,3167,26153,2699,23129,2330,20947,2630,19027,2114,9433,1558,4626,952,225830,10675,21976,2480,3609,1042,24542,3268,9869,1794,2987,820,6010,1265,27490,2331,37784,3537,26566,2417,23820,2978,22555,2319,10673,1705,7949,1286,2374038,18462,1198435,11022,63440,3108,15890,2196,85596,3892,46965,3328,14831,1707,33119,1961,104356,3095,174828,3309,167251,2905,170544,2934,148346,2361,110918,1563,62351,1233,1175603,10656,62834,2708,12632,2162,85920,4485,43926,3234,15136,1432,29914,1673,94878,2430,159996,3639,161273,2875,165363,3457,153666,2367,117542,1900,72523,1482,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,117983,7687,54165,3839,4950,1119,1251,727,5447,1419,2903,1025,1247,931,2725,950,8975,1487,6597,1303,4006,1086,7207,1395,5472,1109,1960,590,1425,491,63818,4769,5650,1182,787,462,5195,1135,2351,902,254,210,1703,639,9798,1583,11653,2098,6465,1185,6636,1436,6392,968,2892,693,4042,878,1169521,7413,580568,4515,27294,1390,6132,973,38495,2074,21283,2056,7911,1219,14609,1480,46193,1793,69066,1780,74269,1699,95641,1905,91559,1327,56848,732,31268,722,588953,4574,26604,1299,5348,936,39687,2133,19721,1754,7365,1270,15220,1199,39782,1627,65100,2111,73499,1447,99531,1591,93987,1254,60073,966,43036,1077,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
