GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005MA,B18104_005EA,B18104_006MA,B18104_006EA,B18104_007EA,B18104_007MA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010MA,B18104_010EA,B18104_011MA,B18104_011EA,B18104_012EA,B18104_012MA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017EA,B18104_017MA,B18104_018EA,B18104_018MA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021MA,B18104_021EA,B18104_022EA,B18104_022MA,B18104_023EA,B18104_023MA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027MA,B18104_027EA,B18104_028EA,B18104_028MA,B18104_029EA,B18104_029MA,B18104_030MA,B18104_030EA,B18104_031EA,B18104_031MA,B18104_032MA,B18104_032EA,B18104_033EA,B18104_033MA,state
0400000US13,9252483,5566,4434628,7687,936296,5348,39187,3208,897109,6581,1121961,5770,42685,3967,1079276,7184,1849160,6788,91413,5693,1757747,7660,349669,2638,23640,2252,326029,3445,177542,2414,24046,2036,153496,2992,4817855,6077,897556,4628,22630,2961,874926,4657,1194155,5897,33282,3595,1160873,6944,2035369,6135,104319,5715,1931050,9153,410757,2662,27943,2670,382814,3360,280018,2638,50114,2993,229904,3530,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276763,2271,628479,2493,111647,1068,3760,869,107887,1228,156570,2310,6018,1383,150552,2305,259822,1569,11250,1820,248572,2280,60673,459,4354,919,56319,964,39767,458,7125,997,32642,1117,648284,1953,105364,1114,2858,870,102506,1391,155604,1269,4488,1126,151116,1731,264073,1528,8584,1409,255489,1857,65339,863,2097,628,63242,1041,57904,899,13628,1772,44276,1760,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1501182,2086,744989,3189,165421,2172,10077,1758,155344,3005,180601,1827,9377,1537,171224,2358,290087,2088,15155,1918,274932,2927,68976,969,5645,1417,63331,1803,39904,762,5599,1140,34305,1390,756193,3042,153534,2038,3807,1019,149727,2219,179853,1508,6828,1314,173025,1983,300353,2280,13494,1911,286859,2927,70947,1097,3182,901,67765,1284,51506,899,8352,1344,43154,1522,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11913267,3047,5802071,4862,1115784,2576,46781,3355,1069003,4057,1484556,3537,49211,3751,1435345,4579,2452556,4529,87457,5162,2365099,6292,457594,1622,21500,1854,436094,2215,291581,1770,31166,2193,260415,2728,6111196,4428,1075992,2768,22922,2506,1053070,3746,1496145,3116,35480,2820,1460665,3759,2565112,3075,90771,4274,2474341,5626,530666,1837,24714,2173,505952,2999,443281,2185,61441,3852,381840,4252,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6080005,2568,2966775,4969,593470,3648,37150,2857,556320,4717,737197,3162,29541,3116,707656,4213,1237616,3443,65256,3800,1172360,5300,246112,1421,15042,1645,231070,2059,152380,1302,18603,1834,133777,2280,3113230,4531,568498,3314,22235,2548,546263,3196,749296,3449,28286,2745,721010,4521,1288388,3481,70075,3900,1218313,4829,281734,1780,15546,1901,266188,2359,225314,1650,33947,2588,191367,3130,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2869329,2313,1420862,3731,272714,2866,14208,2104,258506,3362,355408,2522,15330,1725,340078,3314,585473,2800,24195,2363,561278,3435,122079,890,4869,936,117210,1211,85188,1007,7636,1187,77552,1460,1448467,3044,257066,2121,7109,1204,249957,2298,346659,2534,11282,1644,335377,3117,584601,2492,23119,2208,561482,3286,133350,942,4949,1041,128401,1294,126791,1282,12120,1282,114671,1585,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2646066,3176,1301432,4022,267215,2799,13090,1841,254125,3327,332741,2603,15468,1816,317273,2768,524684,2878,26791,2308,497893,3638,106137,1135,5424,912,100713,1414,70655,1101,6981,1020,63674,1124,1344634,3261,254345,2431,9534,1650,244811,2684,331329,2662,13563,2037,317766,3214,536410,2425,27979,2225,508431,2792,117303,1522,5229,1277,112074,1783,105247,1487,13232,1519,92015,1963,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4053892,2734,1971315,4384,378349,2959,28438,2567,349911,3661,474658,3519,27747,3021,446911,4307,838284,3567,64237,3850,774047,5573,177881,1251,16164,1825,161717,2301,102143,1208,14312,1481,87831,1791,2082577,4086,359790,2870,14907,1923,344883,2939,486395,2547,22908,2509,463487,3273,885333,3057,71779,3949,813554,5131,202261,1276,14251,1851,188010,2051,148798,1669,25389,2092,123409,2313,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4242119,3324,2037638,4714,411323,3650,31227,3497,380096,4613,528971,4587,24483,2864,504488,4957,830316,4499,54321,3751,775995,5660,169487,1679,10815,1305,158672,2085,97541,1696,16225,1766,81316,2260,2204481,4029,395842,3074,15884,2516,379958,3663,562849,3932,20271,2629,542578,4066,902516,4218,59596,3176,842920,5561,197195,1543,14947,1692,182248,2004,146079,1968,25041,2149,121038,2885,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1253079,911,607125,1836,98340,926,8973,1678,89367,1984,128969,1056,9073,1486,119896,1885,272869,1320,21658,2620,251211,2895,67401,690,3880,769,63521,1007,39546,614,4050,800,35496,912,645954,1740,96133,1056,4220,1002,91913,1418,133064,1401,7300,1445,125764,2085,287927,1207,20596,2126,267331,2440,71904,465,2439,568,69465,772,56926,905,6263,950,50663,1170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5518564,2416,2645216,3330,502540,2536,27697,3061,474843,3744,664712,2588,25698,2545,639014,3582,1131851,2829,40615,3119,1091236,4165,215610,1406,8835,1149,206775,1756,130503,1401,14803,1926,115700,2051,2873348,3042,479944,2234,12483,2013,467461,2563,688099,2336,19050,2573,669049,3268,1252772,2406,43937,3193,1208835,3795,256988,1254,11391,1763,245597,2098,195545,1645,29932,2379,165613,2948,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6302381,1681,3036876,2700,519971,1383,28080,2894,491891,3043,795380,2603,34900,3049,760480,4211,1298790,2655,67139,3979,1231651,4942,257778,1487,12496,1806,245282,2104,164957,1541,20137,2184,144820,2531,3265505,2661,501460,1660,13199,2070,488261,2689,817734,2057,25980,3047,791754,3910,1392017,2096,65912,4369,1326105,4901,299212,1340,14723,1976,284489,2244,255082,2086,36246,2418,218836,2705,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9229728,2038,4495865,3010,842198,2442,57409,3357,784789,4281,1085336,2891,57053,3289,1028283,4372,1908829,2777,118748,4762,1790081,5175,406829,1660,24266,2131,382563,2736,252673,1653,30159,2063,222514,2573,4733863,2979,808849,1819,29337,2754,779512,3359,1085389,2508,46716,3355,1038673,4070,2007712,2386,126968,5305,1880744,5640,458488,1465,22978,1871,435510,2566,373425,1746,53216,2763,320209,2915,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5050808,2090,2500735,3409,478140,2539,26032,2473,452108,3260,626077,2366,26498,2676,599579,3085,1061111,2564,45760,3033,1015351,3890,203344,1180,8659,1074,194685,1719,132063,1287,13220,1513,118843,2045,2550073,3194,455248,1884,14056,1788,441192,2215,613830,2010,21371,2243,592459,3170,1068994,2743,44247,3489,1024747,4396,221711,1058,8653,1156,213058,1653,190290,1782,22926,1926,167364,2304,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2735081,2595,1303351,3607,273397,3063,15056,2196,258341,3438,321309,3620,16644,2428,304665,4190,529855,3737,36906,3276,492949,4899,112649,1879,9621,1488,103028,2187,66141,1536,12527,1772,53614,2177,1431730,3309,264398,2493,6352,1292,258046,2702,344563,2897,12593,1990,331970,3414,586417,2765,44323,3109,542094,3778,131549,1566,10676,1662,120873,2281,104803,1641,22101,2300,82702,2434,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5578431,3094,2704929,4850,516521,3064,32648,3624,483873,4843,664220,3471,34202,3210,630018,4690,1128592,3054,71824,4047,1056768,4612,243812,1210,12720,1551,231092,1855,151784,1492,18250,1616,133534,2085,2873502,3867,498865,2738,17347,2029,481518,3005,686492,3460,29561,3119,656931,3988,1190135,3118,77874,5299,1112261,5854,276308,1961,13663,1716,262645,2391,221702,1709,30254,2124,191448,2658,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,948341,1201,471950,2112,83942,1251,2618,689,81324,1364,113754,1556,4313,1148,109441,1768,194911,1737,8993,1418,185918,2227,49639,474,2975,808,46664,942,29704,472,2448,674,27256,796,476391,1785,80334,1377,2575,768,77759,1486,111930,1656,4066,1245,107864,1678,197956,1661,11075,1860,186881,2032,48672,601,1803,539,46869,760,37499,582,4355,1128,33144,1285,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723316,1634,851432,2480,172109,1728,9115,1595,162994,2198,218513,1882,8429,1401,210084,2317,345397,1784,12812,1486,332585,2381,68366,809,2805,699,65561,1073,47047,653,5455,892,41592,1015,871884,2211,164113,1437,4297,875,159816,1621,215952,1591,6439,1055,209513,2023,347941,1674,15118,1631,332823,2540,74915,924,2952,604,71963,1003,68963,891,7732,1225,61231,1298,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2629797,1611,1310102,2377,249339,1518,11078,1797,238261,1959,325879,1984,12742,1839,313137,2473,547556,2251,23938,2447,523618,3468,120351,740,7428,1385,112923,1445,66977,681,8498,1276,58479,1293,1319695,2043,236560,1313,4977,1077,231583,1620,321589,1306,9767,1471,311822,1738,552859,1681,27383,2866,525476,3305,128215,794,8565,1472,119650,1844,80472,875,11446,1337,69026,1504,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1246839,873,612495,1781,103136,1153,6549,1511,96587,1750,140073,1131,6940,1087,133133,1608,277785,1504,11622,1629,266163,2111,58808,482,2239,484,56569,673,32693,619,3877,811,28816,1041,634344,1654,98615,921,3337,1173,95278,1498,139176,1131,4905,1020,134271,1437,286510,1265,11868,1746,274642,2098,62965,694,1880,579,61085,897,47078,770,5771,1167,41307,1391,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8298801,1762,4020004,3370,752735,2219,35768,2869,716967,3714,961750,2709,31274,3103,930476,3995,1760951,2847,56473,4048,1704478,4378,328942,1607,15205,1506,313737,2197,215626,1669,23373,2055,192253,2354,4278797,2523,722459,1650,18443,2337,704016,2503,953389,1618,19602,2153,933787,2684,1875408,1967,58214,3258,1817194,3999,391939,1778,15413,2124,376526,2684,335602,1961,49816,3152,285786,3636,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1914953,2098,935801,3338,184355,2564,7131,1380,177224,3221,238199,3058,9929,1771,228270,3867,371204,2541,27777,2621,343427,3683,87791,1061,7331,1261,80460,1594,54252,1309,8891,1222,45361,1502,979152,2662,178909,2083,3267,989,175642,2203,232071,2508,9244,1891,222827,3110,397052,2480,25075,2606,371977,3114,96550,1769,6861,1253,89689,2150,74570,1484,13766,2132,60804,1789,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18317256,3106,8814331,4263,1547925,2626,74830,4042,1473095,4858,2352685,3852,80050,4628,2272635,6070,3720074,3948,145789,6511,3574285,7208,719498,2101,36093,2859,683405,3402,474149,2243,57783,3585,416366,3882,9502925,3783,1486861,3281,36659,3264,1450202,4413,2405259,2977,62188,4965,2343071,5628,4007652,3121,153104,5593,3854548,6553,862946,1906,40987,3194,821959,3545,740207,2561,116829,4511,623378,5051,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9150606,4651,4386478,6819,860212,5100,49669,3408,810543,5965,1058944,5876,49622,3828,1009322,6402,1847076,4797,101271,4644,1745805,6258,398464,2156,24286,2031,374178,2735,221782,2408,25947,2149,195835,2826,4764128,5066,824911,4526,25022,2873,799889,4696,1118954,3882,38498,3871,1080456,5537,2020234,3877,106942,4370,1913292,6025,461815,2215,23449,2584,438366,3098,338214,2170,58162,4488,280052,5018,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
