GEO_ID,B27008_001E,B27008_001M,B27008_002E,B27008_002M,B27008_003E,B27008_003M,B27008_004E,B27008_004M,B27008_005E,B27008_005M,B27008_006E,B27008_006M,B27008_007E,B27008_007M,B27008_008E,B27008_008M,B27008_009E,B27008_009M,B27008_010E,B27008_010M,B27008_011E,B27008_011M,B27008_012E,B27008_012M,B27008_013E,B27008_013M,B27008_014E,B27008_014M,B27008_015E,B27008_015M,B27008_016E,B27008_016M,B27008_017E,B27008_017M,B27008_018E,B27008_018M,B27008_019E,B27008_019M,B27008_020E,B27008_020M,B27008_021E,B27008_021M,B27008_022E,B27008_022M,B27008_023E,B27008_023M,B27008_024E,B27008_024M,B27008_025E,B27008_025M,B27008_026E,B27008_026M,B27008_027E,B27008_027M,B27008_028E,B27008_028M,B27008_029E,B27008_029M,B27008_030E,B27008_030M,B27008_031E,B27008_031M,B27008_032E,B27008_032M,B27008_033E,B27008_033M,B27008_034E,B27008_034M,B27008_035E,B27008_035M,B27008_036E,B27008_036M,B27008_037E,B27008_037M,B27008_038E,B27008_038M,B27008_039E,B27008_039M,B27008_040E,B27008_040M,B27008_041E,B27008_041M,B27008_042E,B27008_042M,B27008_043E,B27008_043M,B27008_044E,B27008_044M,B27008_045E,B27008_045M,B27008_046E,B27008_046M,B27008_047E,B27008_047M,B27008_048E,B27008_048M,B27008_049E,B27008_049M,B27008_050E,B27008_050M,B27008_051E,B27008_051M,B27008_052E,B27008_052M,B27008_053E,B27008_053M,B27008_054E,B27008_054M,B27008_055E,B27008_055M,B27008_056E,B27008_056M,B27008_057E,B27008_057M,NAME,B27008_001EA,B27008_001MA,B27008_002EA,B27008_002MA,B27008_003EA,B27008_003MA,B27008_004EA,B27008_004MA,B27008_005EA,B27008_005MA,B27008_006MA,B27008_006EA,B27008_007EA,B27008_007MA,B27008_008EA,B27008_008MA,B27008_009EA,B27008_009MA,B27008_010EA,B27008_010MA,B27008_011EA,B27008_011MA,B27008_012MA,B27008_012EA,B27008_013MA,B27008_013EA,B27008_014MA,B27008_014EA,B27008_015EA,B27008_015MA,B27008_016EA,B27008_016MA,B27008_017MA,B27008_017EA,B27008_018MA,B27008_018EA,B27008_019MA,B27008_019EA,B27008_020EA,B27008_020MA,B27008_021EA,B27008_021MA,B27008_022EA,B27008_022MA,B27008_023MA,B27008_023EA,B27008_024MA,B27008_024EA,B27008_025EA,B27008_025MA,B27008_026EA,B27008_026MA,B27008_027EA,B27008_027MA,B27008_028MA,B27008_028EA,B27008_029MA,B27008_029EA,B27008_030EA,B27008_030MA,B27008_031EA,B27008_031MA,B27008_032EA,B27008_032MA,B27008_033EA,B27008_033MA,B27008_034MA,B27008_034EA,B27008_035MA,B27008_035EA,B27008_036EA,B27008_036MA,B27008_037EA,B27008_037MA,B27008_038EA,B27008_038MA,B27008_039MA,B27008_039EA,B27008_040MA,B27008_040EA,B27008_041EA,B27008_041MA,B27008_042EA,B27008_042MA,B27008_043EA,B27008_043MA,B27008_044EA,B27008_044MA,B27008_045MA,B27008_045EA,B27008_046EA,B27008_046MA,B27008_047EA,B27008_047MA,B27008_048EA,B27008_048MA,B27008_049EA,B27008_049MA,B27008_050MA,B27008_050EA,B27008_051EA,B27008_051MA,B27008_052EA,B27008_052MA,B27008_053EA,B27008_053MA,B27008_054EA,B27008_054MA,B27008_055EA,B27008_055MA,B27008_056EA,B27008_056MA,B27008_057EA,B27008_057MA,state
0400000US01,4767383,1932,2289780,5872,180774,4077,6105,1460,174669,4254,384145,5137,12626,2275,371519,5521,236975,3747,6721,1542,230254,3672,283658,3829,5935,1405,277723,4253,286297,3968,5045,1093,281252,4305,306272,3089,10908,1690,295364,3268,294579,2244,18217,1841,276362,2733,198963,1759,22226,2107,176737,2342,118117,1636,17028,1624,101089,2388,2477603,5606,169526,3889,5245,1159,164281,4074,372402,3993,11751,2009,360651,4477,237408,2932,6340,1326,231068,3256,314043,3628,8252,1595,305791,4149,310113,3427,6417,1374,303696,3165,335435,2972,12107,1626,323328,2980,330587,2047,17104,1876,313483,2713,231300,1755,20997,2097,210303,2675,176789,2021,18316,1685,158473,2608,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,711541,1618,363589,2580,32423,1370,4119,802,28304,1504,62233,1864,6656,1517,55577,2140,40465,1856,5238,1721,35227,2306,54358,1880,4183,1259,50175,2246,44478,1417,3514,1019,40964,1569,48114,1213,4333,912,43781,1471,47618,1024,3178,719,44440,1027,24071,848,2838,752,21233,972,9829,792,1741,684,8088,572,347952,2104,31460,1477,4369,1217,27091,1844,60129,1523,7300,1414,52829,1914,35525,1115,4549,1183,30976,1496,51334,1190,5798,1289,45536,1629,44358,1287,4893,1245,39465,1469,46606,1051,3824,906,42782,1200,43422,809,2740,685,40682,981,21957,744,1713,500,20244,973,13161,879,1170,572,11991,1101,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6623074,1740,3251297,3166,268507,3684,8329,1728,260178,3965,557851,3937,11320,1763,546531,4141,328324,2112,6595,1540,321729,2523,433332,2735,5980,1263,427352,2812,402628,2617,5027,952,397601,2863,402312,1842,12038,1694,390274,2647,371403,1105,13682,1620,357721,1915,290746,1306,24257,2144,266489,2540,196194,1182,20931,1819,175263,2009,3371777,2888,257277,4264,6007,1277,251270,4430,536941,4347,12463,1999,524478,4964,325057,1774,6031,1230,319026,2130,430231,2181,9652,1833,420579,2921,415511,1840,6590,1282,408921,2106,419256,1809,10930,1649,408326,2318,416438,1148,15108,1644,401330,1932,327287,1219,20551,2091,306736,2100,243779,1187,18284,1727,225495,2012,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2914376,756,1423412,4652,117821,3217,2146,611,115675,3300,242570,4154,4507,1093,238063,4403,144070,2721,2890,845,141180,2851,181138,3435,2966,863,178172,3441,176985,3031,2220,800,174765,3214,183655,2986,3200,987,180455,3186,175477,1529,6935,1124,168542,1773,123712,1295,10234,1325,113478,1494,77984,1147,9265,1343,68719,1687,1490964,4568,110503,3533,2473,862,108030,3596,232917,3816,4251,1296,228666,3833,142429,2631,3022,1017,139407,2909,187336,2819,3348,757,183988,2855,189151,3125,1600,620,187551,3198,191610,2559,3762,901,187848,2686,190384,1758,7156,1029,183228,2209,140624,1388,10580,1110,130044,1815,106010,1618,9694,1321,96316,1953,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38297457,5321,18865494,8096,1534723,7474,34059,3557,1500664,7520,3123268,8050,43673,3605,3079595,8265,1978296,5187,27137,3184,1951159,5463,2827196,5223,29546,2920,2797650,5420,2522938,4351,20753,2082,2502185,4752,2554490,4652,30531,2495,2523959,5627,2155141,3297,40088,3107,2115053,4475,1306922,2480,51265,2865,1255657,3490,862520,2250,58403,3111,804117,3797,19431963,5973,1467115,7973,29973,2878,1437142,8547,3010027,8190,43150,3636,2966877,8561,1921375,3951,32482,3024,1888893,5098,2774927,4420,42361,3587,2732566,5551,2579992,3236,27674,2353,2552318,3997,2622661,2760,27987,2670,2594674,3782,2327493,2433,37441,3096,2290052,3858,1505240,2282,45987,2636,1459253,3643,1223133,3000,60526,2930,1162607,4173,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5266022,2396,2622411,4609,210906,2966,11676,1927,199230,3404,429394,3727,16744,2588,412650,4617,259382,2647,8610,1653,250772,2802,390134,3608,8675,1876,381459,3894,359282,3288,5919,1081,353363,3581,346712,2190,11137,1475,335575,2770,323268,1491,13348,1696,309920,2204,194508,1262,14710,1429,179798,1926,108825,1411,11440,1310,97385,1731,2643611,4048,194507,3246,10949,1706,183558,3875,410625,3639,17608,2344,393017,4046,247086,2691,8864,1441,238222,3152,383238,2893,14506,1857,368732,3276,351031,2779,9415,1403,341616,3213,354361,2075,11615,1470,342746,2609,341816,1772,14083,1403,327733,2423,211970,1323,13842,1694,198128,2005,148977,1527,11085,1240,137892,1936,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3541282,1220,1719425,2334,115676,2586,2153,647,113523,2537,279327,2541,2991,1058,276336,2967,173367,1791,1789,636,171578,1799,212101,1617,1602,540,210499,1626,210090,1825,1547,704,208543,1938,261921,1554,2884,736,259037,1752,233999,1137,2914,780,231085,1233,139843,1204,4304,698,135539,1288,93101,1077,3989,873,89112,1147,1821857,2336,112679,2265,1604,796,111075,2237,266339,2382,2430,784,263909,2517,168282,1264,1983,755,166299,1417,216712,1620,2561,666,214151,1746,224785,1589,1754,532,223031,1567,282561,1633,2336,767,280225,1655,249918,1064,3080,793,246838,1488,160164,1044,4092,729,156072,1248,140417,1349,3253,740,137164,1545,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,920930,554,443623,1227,35151,1445,1215,568,33936,1555,68880,1428,1981,682,66899,1633,45311,920,885,421,44426,920,56241,1044,1198,467,55043,1084,53003,845,800,433,52203,934,59890,764,1430,425,58460,895,57714,703,2625,720,55089,1015,42168,722,4071,731,38097,959,25265,592,2918,633,22347,917,477307,1167,33712,1742,1308,628,32404,1637,65671,1687,1594,641,64077,1919,44142,560,1286,528,42856,669,61585,644,2440,867,59145,912,57015,580,1111,512,55904,797,67073,433,1497,555,65576,686,65816,371,2895,663,62921,766,48575,574,3968,841,44607,1044,33718,629,2325,563,31393,802,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,647966,509,303791,1024,24896,1047,1073,618,23823,1107,33244,929,729,396,32515,1000,35239,626,150,169,35089,663,67685,799,604,364,67081,876,44704,597,528,331,44176,706,37427,574,367,313,37060,663,31517,551,1300,495,30217,681,17491,595,640,321,16851,606,11588,605,1165,506,10423,776,344175,1099,23199,931,1017,537,22182,1049,33495,790,276,224,33219,796,43151,234,609,381,42542,450,80035,574,1031,535,79004,780,46711,418,993,470,45718,613,38138,417,350,403,37788,190,36545,111,912,387,35633,389,23506,374,328,205,23178,428,19395,786,999,512,18396,882,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19583357,3419,9490859,7749,658309,7707,19960,3286,638349,8088,1407695,8329,40155,3876,1367540,9271,881522,5664,22556,3558,858966,6544,1204467,5776,21275,3154,1183192,6831,1157330,5436,19365,2146,1137965,5766,1307942,5082,36266,2993,1271676,5749,1196333,3719,53358,3782,1142975,5349,961376,3422,70964,3493,890412,4704,715885,3430,67853,4163,648032,4999,10092498,7609,636937,7877,19992,2494,616945,8519,1343209,7478,38526,3612,1304683,8164,867094,3935,22288,2852,844806,4718,1235529,4615,24208,2936,1211321,4746,1220794,4397,23964,2658,1196830,4586,1386343,4042,37083,2968,1349260,5078,1356354,3196,50981,3234,1305373,4270,1104083,2558,66084,3966,1037999,4839,942155,3022,63608,3954,878547,4556,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9906878,3443,4767586,7391,406575,5115,18173,2689,388402,5477,862679,6158,31652,3149,831027,6973,493070,4432,15796,2549,477274,5209,628891,6515,15361,2121,613530,6910,641071,5746,11876,1926,629195,5971,659985,5010,20684,2454,639301,4762,548104,2753,29083,2812,519021,3888,349669,2638,30491,2412,319178,3057,177542,2414,21372,1958,156170,3103,5139292,6335,386569,6243,14866,2306,371703,6457,832424,6737,29444,3711,802980,7086,497594,5311,20486,2420,477108,5778,696561,6207,20837,2165,675724,6123,707683,6055,17761,2523,689922,6359,709807,4264,23116,2712,686691,5120,617879,2612,26094,2960,591785,3819,410757,2662,29641,2570,381116,3252,280018,2638,24195,2600,255823,3902,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
