GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001MA,B08014_001EA,B08014_002EA,B08014_002MA,B08014_003EA,B08014_003MA,B08014_004EA,B08014_004MA,B08014_005MA,B08014_005EA,B08014_006MA,B08014_006EA,B08014_007EA,B08014_007MA,B08014_008EA,B08014_008MA,B08014_009EA,B08014_009MA,B08014_010MA,B08014_010EA,B08014_011MA,B08014_011EA,B08014_012MA,B08014_012EA,B08014_013EA,B08014_013MA,B08014_014EA,B08014_014MA,B08014_015EA,B08014_015MA,B08014_016EA,B08014_016MA,B08014_017EA,B08014_017MA,B08014_018MA,B08014_018EA,B08014_019MA,B08014_019EA,B08014_020EA,B08014_020MA,B08014_021EA,B08014_021MA,state
0400000US16,710296,8860,11147,2507,121610,5214,283655,9508,179245,10438,75998,7345,38641,5921,386536,5496,5562,1417,58987,3840,158883,6070,97553,5347,43626,4350,21925,3796,323760,6128,5585,1377,62623,4037,124772,5362,81692,6540,32372,3624,16716,2888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5989383,23026,310516,10360,1382033,18528,2489486,25085,1164239,21484,468053,19169,175056,12769,3154566,15064,149508,7304,662643,10176,1347072,16578,638639,13098,257644,11019,99060,8188,2834817,17164,161008,6637,719390,12773,1142414,14967,525600,12474,210409,9915,75996,5982,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3006181,15329,90150,5842,592814,13313,1276464,18043,659957,17519,269072,12581,117724,8189,1583984,11889,48679,3694,270371,7971,688869,11101,364470,11212,145905,7806,65690,5006,1422197,11591,41471,3615,322443,8702,587595,11295,295487,8725,123167,6184,52034,4170,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1542710,9827,32144,3293,276403,8989,654506,12937,360461,10865,151372,7309,67824,4939,810739,7380,17244,2426,135509,6105,346395,7744,191974,6698,81581,4263,38036,3112,731971,7099,14900,1782,140894,5772,308111,7204,168487,5641,69791,4379,29788,2468,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1373042,9665,26646,3465,252823,7906,574150,10031,320190,10114,133848,7160,65385,5415,735268,6739,14266,2376,119493,4789,316160,6644,175920,6347,73081,4227,36348,3158,637774,7098,12380,1803,133330,4932,257990,5744,144270,5729,60767,3714,29037,2950,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1855195,13485,53390,3930,386245,9896,782999,15475,408243,11926,161673,8998,62645,5160,982453,8877,28365,2864,178385,5988,430017,10269,221381,7581,89124,5268,35181,2991,872742,8684,25025,2207,207860,6944,352982,7922,186862,6342,72549,4797,27464,2952,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1974761,13636,65310,5285,480452,11743,878572,18562,379644,12164,123136,8213,47647,7348,1031878,10296,30157,3357,222232,6793,476724,11554,206726,7386,68140,4999,27899,4794,942883,9498,35153,3346,258220,7853,401848,10828,172918,6945,54996,4518,19748,3431,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,630182,6932,16790,2257,125178,5555,283208,8827,136817,6363,48853,5060,19336,3380,324767,4864,9604,1613,55465,3738,149223,5302,73585,3961,25189,2835,11701,2291,305415,4748,7186,1287,69713,3564,133985,5262,63232,3458,23664,2894,7635,1460,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2938760,14444,124712,7769,647803,13016,1189324,18586,599324,15247,261955,12964,115642,8042,1499708,10486,58608,4632,288502,8822,626897,11350,319550,9065,142069,7040,64082,4632,1439052,10773,66104,5134,359301,8004,562427,10316,279774,9070,119886,7108,51560,4359,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3327693,19929,195672,9192,795641,16117,1404344,22462,612879,18590,235953,12358,83204,8741,1703132,13135,97121,6176,376286,10455,739019,12380,324862,10869,121201,7538,44643,4940,1624561,12138,98551,5384,419355,9980,665325,12943,288017,9591,114752,6026,38561,4485,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322585,21610,125448,6978,887496,14803,1892237,26537,907161,17626,360681,13101,149562,9639,2250034,14193,63516,4243,405630,10598,1009916,15712,491066,10892,194984,7688,84922,6436,2072551,14464,61932,4499,481866,9944,882321,14172,416095,9722,165697,7114,64640,4421,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2776930,12697,78685,5405,480554,10186,1223364,15721,625987,13368,250352,9998,117988,7814,1443394,8527,41151,3418,219325,6806,645288,10669,337163,7616,134675,5888,65792,4520,1333536,7880,37534,3199,261229,7522,578076,8680,288824,7760,115677,5296,52196,3909,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1185615,11064,26780,3181,239014,9039,493444,12226,273704,11931,104754,8012,47919,5853,614969,7965,13004,2217,104232,5770,261855,7580,151745,7261,57660,4649,26473,3192,570646,8414,13776,2160,134782,6423,231589,7155,121959,6065,47094,4342,21446,3248,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2737155,15687,74690,5456,560161,13374,1174974,16457,590324,14981,236746,10818,100260,9012,1413435,9103,39178,3534,252818,7806,624071,9963,312343,9173,127979,6729,57046,5270,1323720,11876,35512,3013,307343,7711,550903,9263,277981,8130,108767,5535,43214,4479,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479907,5289,9741,2154,83072,4996,191079,7227,118039,5134,48523,4395,29453,3392,254986,3533,5005,1302,38806,3230,102189,4753,65899,3521,26543,3075,16544,2196,224921,4046,4736,1382,44266,3046,88890,4077,52140,2898,21980,2124,12909,1876,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954853,6907,17760,2917,171622,6401,405653,8111,222919,7635,89515,5052,47384,3884,507386,4600,9902,2015,78050,3956,219705,5334,123430,4968,49364,3334,26935,2398,447467,5007,7858,1419,93572,4160,185948,4442,99489,3875,40151,2453,20449,1912,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1277030,11518,54293,5350,319811,11468,510827,14134,254144,11919,95100,8469,42855,4975,691877,6851,31165,3661,167270,7226,278115,8566,138815,7728,51501,4919,25011,3337,585153,8683,23128,2757,152541,7328,232712,7796,115329,6099,43599,4572,17844,2324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,675511,7131,13895,2206,117670,5906,297133,9232,153581,7816,62410,6369,30822,4173,353741,4586,7068,1390,55396,3571,160259,5509,82088,4617,33523,3570,15407,2292,321770,5052,6827,1361,62274,4239,136874,5073,71493,4367,28887,3316,15415,2265,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4260161,18908,273533,9729,985815,17753,1694976,19469,818813,19419,355044,14915,131980,10930,2255068,11531,149978,7062,485330,11552,917931,12361,438789,10944,189953,8546,73087,6931,2005093,14943,123555,6577,500485,11032,777045,11834,380024,10689,165091,7608,58893,5348,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,867342,9861,19553,2509,174999,7356,359847,12298,200375,10904,75454,7262,37114,4893,460105,8252,10643,1895,81730,4515,192695,7594,112566,7333,42400,4362,20071,3142,407237,6950,8910,1479,93269,5303,167152,7534,87809,5459,33054,3744,17043,2241,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9077387,25903,2024273,25962,2352446,25763,2821159,30039,1212361,23747,480438,19297,186710,14269,4704593,17925,987964,18378,1190574,16529,1516471,18689,646613,14235,258245,11544,104726,9325,4372794,20860,1036309,14067,1161872,14813,1304688,16300,565748,12839,222193,9672,81984,6154,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4381006,19206,104927,5690,912320,15728,1855499,25046,971498,21783,386444,13533,150318,10401,2289377,12934,54067,4279,408523,10279,999764,17390,526777,14193,214270,8660,85976,6699,2091629,15017,50860,3871,503797,9842,855735,13451,444721,11433,172174,7185,64342,4798,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,381866,5004,7710,1812,68942,5219,156935,7186,86860,5648,34894,3899,26525,2992,207910,3430,4267,1043,36402,3322,85297,4244,46466,3317,20009,2475,15469,1887,173956,3542,3443,1023,32540,2850,71638,3688,40394,3066,14885,1825,11056,1627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5284337,21013,169490,6264,1059118,15165,2263374,23804,1139963,20260,443433,14089,208959,13797,2747177,13035,89659,4869,473584,10565,1212782,15115,610821,12691,241454,8281,118877,8271,2537160,13548,79831,3831,585534,10593,1050592,13350,529142,10583,201979,7792,90082,6728,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703597,9351,37570,2893,351062,9799,743673,13293,379797,10151,133067,6315,58428,4990,912994,6964,20740,2082,165591,6839,411547,8863,205837,6397,76622,4334,32657,2986,790603,7820,16830,1780,185471,5480,332126,6822,173960,5611,56445,3023,25771,2644,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1764453,13747,59426,4702,391365,10900,731512,16357,376378,11518,141280,8671,64492,6822,934127,8706,33923,3520,187572,7575,393287,9297,206068,6571,78151,5188,35126,3761,830326,9893,25503,2638,203793,7862,338225,8930,170310,6636,63129,4711,29366,3853,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5858424,23277,313954,10356,1256669,19141,2448510,26384,1191868,20433,462324,13304,185099,9017,3037306,15027,151939,6542,578948,10715,1310595,15232,637635,11394,253490,7947,104699,5647,2821118,14013,162015,6629,677721,12331,1137915,15266,554233,12051,208834,6882,80400,4471,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,493346,6667,16596,2651,114719,5958,213802,7950,97402,6455,33572,3878,17255,3612,253733,4424,8733,1576,54571,3488,111838,4712,51191,3700,18055,2210,9345,2492,239613,4595,7863,1486,60148,3981,101964,4675,46211,3644,15517,2017,7910,1515,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2085126,15048,55121,4399,440714,11257,888568,14470,449400,13754,182335,12484,68988,7487,1085960,9723,29426,3072,196227,6868,485626,9758,239346,8179,96317,6519,39018,4541,999166,11101,25695,2502,244487,8508,402942,10738,210054,7817,86018,6949,29970,3957,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425670,4703,7324,1306,73907,3733,169728,6603,105342,5789,41757,4019,27612,3405,226556,3031,3793,905,35907,2563,91028,3930,57042,3694,22752,2399,16034,2190,199114,3335,3531,852,38000,2410,78700,3729,48300,2716,19005,2116,11578,1870,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2844752,17315,64965,5617,567823,14552,1165505,17918,637708,15312,279495,12404,129256,9838,1495000,12702,33066,3376,248699,8373,635946,12489,346271,9394,154675,7512,76343,6471,1349752,12686,31899,3157,319124,9794,529559,9775,291437,8577,124820,6229,52913,4954,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12196778,34734,272113,11216,2652648,29824,5312950,42642,2600188,36880,994070,29442,364809,22151,6700080,19523,139799,7428,1303298,18825,3009056,25451,1473336,21249,558198,18883,216393,13464,5496698,27636,132314,6977,1349350,19692,2303894,25884,1126852,21165,435872,14972,148416,10110,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1336371,8073,22263,2764,202404,7252,544784,13607,333529,10678,153740,8833,79651,6880,749821,5744,12904,1924,104802,4603,312945,8346,186059,7079,87826,5284,45285,4411,586550,6157,9359,1443,97602,5213,231839,7618,147470,5680,65914,5115,34366,3647,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,311355,4677,5211,874,62861,3608,146993,5323,62531,4121,21790,3479,11969,2502,160583,2486,2625,631,28213,2073,76117,3282,33683,2306,12329,2079,7616,1966,150772,3553,2586,509,34648,2386,70876,2867,28848,2260,9461,1577,4353,925,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4003582,17399,111957,5832,782079,15803,1598415,21059,936660,22083,387562,14971,186909,11430,2103726,12086,57626,4319,359408,9632,867330,14164,502938,12954,213482,9491,102942,6811,1899856,12801,54331,3603,422671,11324,731085,12159,433722,11271,174080,7667,83967,5792,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3279882,16848,108634,6310,640547,12231,1334802,19917,726893,15334,301978,15188,167028,11648,1777465,11370,59141,5454,314938,8511,732784,13054,403572,10251,169427,10123,97603,7494,1502417,11326,49493,3760,325609,8155,602018,11504,323321,7524,132551,6637,69425,5616,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,726107,9073,19999,2441,156721,7194,316255,8783,155902,8264,54159,5779,23071,3954,384996,6022,10179,1600,74280,4383,174341,5376,84183,4991,28825,3307,13188,2384,341111,6738,9820,1559,82441,4643,141914,5662,71719,4599,25334,2945,9883,1983,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2840368,11942,76449,5328,552486,9498,1265044,17438,618024,12913,228515,9308,99850,6872,1476069,7529,39263,3428,254366,6878,671515,10087,332719,8412,123511,5553,54695,3849,1364299,9973,37186,3199,298120,7204,593529,9468,285305,6698,105004,5090,45155,3786,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,292828,4354,4132,1062,54714,4241,111302,5709,66064,5328,37680,4140,18936,2968,160200,3255,2694,855,27302,2895,62327,3727,36358,3089,20673,2531,10846,1591,132628,3373,1438,487,27412,2505,48975,3008,29706,2979,17007,2133,8090,1666,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1007566,12104,46999,3682,294790,10914,414070,13330,169207,8265,60639,6808,21861,4588,540825,9154,22979,2312,141945,6864,229544,8731,95689,4959,36541,3828,14127,3435,466741,8283,24020,2546,152845,6917,184526,6886,73518,5111,24098,3766,7734,1762,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
