GEO_ID,B25098_001E,B25098_001M,B25098_002E,B25098_002M,B25098_003E,B25098_003M,B25098_004E,B25098_004M,B25098_005E,B25098_005M,B25098_006E,B25098_006M,B25098_007E,B25098_007M,B25098_008E,B25098_008M,B25098_009E,B25098_009M,B25098_010E,B25098_010M,B25098_011E,B25098_011M,B25098_012E,B25098_012M,B25098_013E,B25098_013M,B25098_014E,B25098_014M,B25098_015E,B25098_015M,B25098_016E,B25098_016M,B25098_017E,B25098_017M,B25098_018E,B25098_018M,B25098_019E,B25098_019M,NAME,B25098_001EA,B25098_001MA,B25098_002EA,B25098_002MA,B25098_003MA,B25098_003EA,B25098_004EA,B25098_004MA,B25098_005EA,B25098_005MA,B25098_006EA,B25098_006MA,B25098_007EA,B25098_007MA,B25098_008MA,B25098_008EA,B25098_009MA,B25098_009EA,B25098_010MA,B25098_010EA,B25098_011EA,B25098_011MA,B25098_012EA,B25098_012MA,B25098_013EA,B25098_013MA,B25098_014MA,B25098_014EA,B25098_015MA,B25098_015EA,B25098_016EA,B25098_016MA,B25098_017EA,B25098_017MA,B25098_018EA,B25098_018MA,B25098_019MA,B25098_019EA,state
0400000US13,2232553,17839,1492541,15212,39423,3350,115376,5795,100417,5247,188809,6778,308135,9395,240176,8095,269546,9598,230659,6672,740012,10866,60304,3557,149598,6291,94116,4345,108987,4619,125585,5365,75537,4187,70530,3776,55355,3399,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,255375,5028,169261,4586,3272,801,7631,1453,5223,1038,13438,1414,25688,2166,28359,2243,44780,2359,40870,2627,86114,3674,5619,1066,10479,1437,7314,975,10652,1401,18062,1956,9780,1275,14176,1589,10032,1214,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,402394,6319,264640,7082,5671,1337,22585,2407,22597,2886,39185,3010,63300,3554,43808,3403,41007,3442,26487,3077,137754,4949,9033,1396,27935,2167,18933,2102,23049,2207,25424,2384,14220,1808,11881,1611,7279,1247,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125655,15819,2031234,15321,42619,3020,118315,5033,118106,5013,213564,6795,373708,8707,339123,7582,435146,8725,390653,8149,1094421,11787,55643,3147,176937,5287,126424,4695,157239,5796,199627,6144,131252,4575,136039,5566,111260,4452,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1716341,13216,1145374,12497,23266,2207,84782,3951,89593,4446,163714,5230,267897,7328,204018,6115,203474,6024,108630,4861,570967,8013,31162,2165,112372,4321,76707,3513,97056,4124,108753,4351,57348,3408,53675,3206,33894,2211,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879878,7925,534125,7016,8912,1341,31787,2185,32638,2333,65867,3026,121944,3914,100120,4357,109913,4107,62944,3490,345753,6200,17411,1757,62562,3137,41438,2569,56149,2768,68322,3010,41887,2604,34395,2129,23589,1887,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739168,7329,445622,6648,7613,1067,26449,2144,26833,1890,51208,2931,98402,4215,83556,3357,91266,4459,60295,2597,293546,5415,16962,1777,49140,2578,37410,2183,45949,2605,57199,2785,31564,1733,30874,2326,24448,1911,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131197,10706,671840,9897,20260,2378,60510,3575,51503,3147,91533,3894,149466,5444,115574,5078,118058,5156,64936,3919,459357,7423,38996,3345,104037,4474,63418,3669,77298,3576,78540,3155,39184,2451,34459,2602,23425,2148,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,589089,8924,16275,1875,52311,3494,44884,3305,73089,3853,112939,5404,92259,4881,117851,5823,79481,4040,517696,8721,45648,3146,114404,5496,63126,3579,75921,4279,82975,4058,49614,3279,49222,3606,36786,2794,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,244300,5398,5637,1042,17726,1674,21382,2086,28940,2024,53281,3189,45045,2956,46000,2993,26289,2820,147839,4085,8104,1059,30695,2312,21204,2307,25826,2015,26162,1742,15638,1568,11535,1268,8675,1267,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,1048905,11158,18017,1926,40296,2920,40135,2942,78212,4100,164490,5766,159262,5237,255705,6598,292788,7507,377843,7871,18455,1955,49700,2875,35353,2314,47629,2794,64028,3294,45278,2364,56804,2605,60596,3151,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,1092156,10525,16044,1773,44105,3133,42946,3188,75488,4159,159594,5006,164709,6569,273175,6682,316095,6613,478176,6989,20477,1839,71170,3402,47224,2795,60310,3196,79098,4519,54748,3182,67915,3903,77234,3590,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,1658889,13896,38978,2659,122469,4186,120619,4324,211517,4997,363370,7124,279156,7079,316988,7637,205792,5800,1034395,10516,67184,3447,200470,5764,138233,4604,176316,5013,190992,5919,103361,3613,93476,3871,64363,3274,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,1019821,9646,14170,1581,46314,2562,53894,3568,103885,4002,203292,5042,184026,4395,234497,5960,179743,4761,506585,7101,23186,1570,79829,3354,55915,2299,76000,2812,98495,3789,60955,2510,61439,3149,50766,2734,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,379452,9108,14811,1642,41514,2659,38427,3178,54575,3949,78045,5355,61294,4412,60262,3856,30524,2606,362052,7581,36707,3183,89440,3745,49344,2990,52054,4180,60800,3134,32601,2785,25987,2193,15119,1914,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1575626,12914,988438,11856,23709,2421,69129,3708,74637,4328,129964,5711,220847,6254,175472,6675,180414,6489,114266,4098,587188,8557,43454,3069,121531,4298,77073,3649,93174,3870,106671,4440,58830,3039,49676,2757,36779,2289,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272856,4625,150293,4362,3563,956,11285,1449,11747,1328,20405,2253,35510,2993,24930,2231,27494,2356,15359,1517,122563,3801,8660,1369,24338,1837,17017,1775,19699,1800,21693,1882,12456,1428,10784,1140,7916,1044,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,488438,4861,298462,4974,3974,794,15185,1481,18512,1959,34346,2455,67473,3151,58498,3081,64606,3109,35868,2314,189976,4370,8730,1073,35238,2351,23510,1641,29608,2135,35943,2018,22445,1530,20986,1524,13516,1136,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,547905,6648,374883,6749,9147,1492,25705,2411,27804,2643,47903,2851,84471,4407,64321,3900,70201,3212,45331,3198,173022,5171,10230,1260,31626,2621,20924,2054,26012,2126,31332,2783,19395,1840,19717,2128,13786,1464,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364996,4581,244440,5253,2738,839,9091,1373,11440,1607,20591,1849,43668,2929,42292,2742,61526,3053,53094,2968,120556,3950,4215,693,18124,1911,15035,1731,18056,1718,22496,2097,13186,1493,15947,1561,13497,1581,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2021062,12667,1381794,12404,24039,2468,56153,3391,51905,3333,97770,4497,195658,6592,199878,6311,338284,7996,418107,8760,639268,9077,26926,2505,88904,4200,59379,3101,75769,3802,105006,4009,73675,3555,94316,4536,115293,4339,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,509151,6597,286593,5906,10273,1570,28011,2632,22708,1984,39223,2801,58628,3864,50240,3065,46078,3150,31432,2480,222558,5236,24971,2011,48274,3135,25629,1974,32589,2640,37387,2372,21165,1811,18845,1962,13698,1715,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3857906,20082,2407718,17868,47650,3193,117926,5058,112727,4892,207988,5426,408174,8200,383244,8503,545928,9660,584081,9360,1450188,14868,72469,4146,215790,5458,151939,5205,196212,5012,256232,5999,170808,5781,194601,6241,192137,6416,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2435384,18248,1569214,15677,36283,3187,126555,5669,121094,5368,207979,6973,334728,9072,260716,7345,281326,7775,200533,6080,866170,11381,65541,4021,196482,6612,121975,4956,142390,5635,145031,5813,79738,4273,66707,3109,48306,3119,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,195002,4098,101271,3611,1068,423,2851,779,4399,942,9646,1459,21318,1783,20349,1610,23711,2072,17929,1775,93731,2601,4505,730,12613,1313,9164,1092,12410,1274,17358,1464,14223,1305,13104,1490,10354,1195,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3000748,17269,1919891,15311,41159,2879,132659,5445,133382,4709,236183,7142,419669,9295,333740,9457,380776,7089,242323,7346,1080857,11244,63201,3191,208294,6377,144248,4752,179527,4689,199041,5471,111227,4482,103077,4999,72242,3523,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950817,7331,532133,6493,12797,1408,40169,2375,41175,2338,65547,2786,120350,3641,90828,3205,99235,4001,62032,3146,418684,6370,28451,1540,85681,2925,53225,2609,67149,3262,76326,3160,42905,2249,36447,2128,28500,2047,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,932392,9092,616696,9411,12307,1801,39745,3164,36677,2875,72433,4042,130069,5028,109932,5002,127668,4901,87865,3314,315696,7804,20326,2358,62796,3461,37231,2711,50198,3429,58409,3437,32530,2131,29153,2117,25053,2119,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3404164,14323,2061546,14701,42857,3017,127029,4233,122136,5106,225874,6430,421165,7887,361300,8366,432725,9001,328460,6875,1342618,11133,76210,2955,251431,5142,169231,4503,213731,5663,250568,5916,144791,4618,136304,4691,100352,3918,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240878,4850,168376,5012,2585,803,7133,1192,9266,1458,16932,1942,32267,2735,29494,2089,37269,2307,33430,2097,72502,3422,3491,928,10817,1456,8211,1242,10955,1535,12658,1635,7464,1340,10447,1424,8459,1166,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243177,11898,728958,10291,22229,2103,66968,4138,59245,3789,99097,4121,153150,5302,125033,5246,126061,5551,77175,4070,514219,8587,42648,3077,117909,4606,67932,4251,82601,4034,89173,4029,46113,2883,41075,2679,26768,1941,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,228010,3569,124813,3723,1498,483,6604,999,7579,1118,16333,1744,30227,2147,25806,1982,24486,1627,12280,1562,103197,3262,6675,893,15554,1602,13861,1337,16387,1654,19209,1659,12843,1280,12080,1448,6588,956,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1659797,14297,994895,12168,28293,2906,91990,3734,83748,4801,140096,6268,214350,7054,161732,6673,164581,5127,110105,4565,664902,10172,49553,3680,144952,5682,87596,4494,105275,3936,117655,5052,64727,4046,55902,3332,39242,2351,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5674241,28289,3307196,25777,70218,5172,214653,7283,191485,7093,342212,10467,621775,12417,528282,11437,706844,13776,631727,13582,2367045,21230,156763,6182,421151,9399,266623,7340,342426,8525,415664,8823,258067,7347,270354,7081,235997,6596,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,635163,6737,451224,6672,7052,1260,20131,2344,24141,2134,48472,2709,110070,4356,89510,3290,92468,3940,59380,3195,183939,4756,9610,1511,26698,2108,18793,1738,26144,2520,37163,1979,22690,1794,24339,1793,18502,1680,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180184,3423,113356,3425,2051,556,7310,891,7013,889,14454,1488,24560,2076,21619,1721,23116,1709,13233,1353,66828,2592,3848,690,12834,1324,8654,1139,10393,1124,12509,1301,6866,966,6768,1023,4956,779,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2014812,16640,1407755,14687,21912,2052,71899,4067,66554,4451,127908,5330,242440,7330,220289,6800,313550,8004,343203,7436,607057,8744,36446,2763,106493,3979,63737,3162,86331,3835,108321,4663,66758,3213,73460,3640,65511,3322,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1654620,12782,1142142,12698,21647,2156,55569,3416,58414,4132,106604,4710,217568,7245,193760,7486,260601,7414,227979,5845,512478,8235,28336,2539,78588,3631,51037,2805,77114,3951,98878,4144,62629,3334,63101,3430,52795,3128,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530755,7300,245645,5839,7617,1377,21991,2241,20686,1993,36816,2713,56772,3029,41299,2724,40104,2848,20360,1840,285110,5369,23080,2255,71478,4206,41653,3391,45185,2643,50892,3131,24418,2480,17809,1705,10595,1515,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1536893,11259,1000272,10139,16813,1504,57027,2593,61262,3218,119321,4453,223927,5462,192032,4345,210161,5515,119729,3989,536621,8838,25320,1734,93244,3925,69332,3347,89241,3311,107253,3097,59645,2525,54544,2983,38042,2539,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155617,3486,90411,3700,1204,456,5450,1252,4507,981,9677,1619,16639,1899,17847,2317,24023,2579,11064,1616,65206,3167,3366,769,11812,1563,8027,1364,9154,1387,13630,1751,6862,1041,7367,1123,4988,993,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,837840,10343,341638,8395,31534,2700,77245,3969,50127,4038,60872,3820,63664,4806,22545,2549,22865,2360,12786,1544,496202,8775,150857,5002,174465,6239,62841,3098,49827,2951,37019,2796,10386,1288,6816,1201,3991,864,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
