GEO_ID,C17010A_001E,C17010A_001M,C17010A_002E,C17010A_002M,C17010A_003E,C17010A_003M,C17010A_004E,C17010A_004M,C17010A_005E,C17010A_005M,C17010A_006E,C17010A_006M,C17010A_007E,C17010A_007M,C17010A_008E,C17010A_008M,C17010A_009E,C17010A_009M,C17010A_010E,C17010A_010M,C17010A_011E,C17010A_011M,C17010A_012E,C17010A_012M,C17010A_013E,C17010A_013M,C17010A_014E,C17010A_014M,C17010A_015E,C17010A_015M,C17010A_016E,C17010A_016M,C17010A_017E,C17010A_017M,NAME,C17010A_001EA,C17010A_001MA,C17010A_002EA,C17010A_002MA,C17010A_003MA,C17010A_003EA,C17010A_004MA,C17010A_004EA,C17010A_005MA,C17010A_005EA,C17010A_006EA,C17010A_006MA,C17010A_007EA,C17010A_007MA,C17010A_008EA,C17010A_008MA,C17010A_009EA,C17010A_009MA,C17010A_010MA,C17010A_010EA,C17010A_011EA,C17010A_011MA,C17010A_012EA,C17010A_012MA,C17010A_013EA,C17010A_013MA,C17010A_014EA,C17010A_014MA,C17010A_015MA,C17010A_015EA,C17010A_016MA,C17010A_016EA,C17010A_017EA,C17010A_017MA,state
0400000US13,1552442,12864,149627,5470,71512,4114,43356,3872,78115,4131,16674,2168,12195,2018,61441,4043,49358,4098,1402815,12831,1165063,13461,474752,10410,237752,8627,80667,5656,47043,4527,157085,5868,84502,4907,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,96258,3504,5688,1050,3323,777,1116,381,2365,648,243,225,184,207,2122,606,1901,568,90570,3622,77394,3553,30231,2280,13176,1876,5125,1471,2268,888,8051,1208,4468,1135,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,383206,5632,36635,2825,17650,1778,10213,1355,18985,2251,3827,1022,2771,910,15158,2019,13968,2009,346571,5794,289550,6150,118688,4784,57021,4002,20968,2850,12418,2112,36053,3025,20373,2514,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2350292,15776,172379,6360,68413,3971,41638,2999,103966,4536,18997,2212,14337,1796,84969,3789,72005,3546,2177913,15762,1789866,14969,715573,10742,388047,9479,133703,5390,66197,4120,254344,6784,129577,5290,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1443339,10582,126152,5507,46684,3243,27092,2567,79468,4210,15073,1920,11790,1684,64395,4063,57445,3863,1317187,9893,1066203,11390,410044,8670,250984,6889,85363,4169,47202,3581,165621,5648,90013,4220,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,751422,6477,52029,3361,18961,1580,10676,1257,33068,2710,6735,1390,5519,1349,26333,2407,23964,2365,699393,7068,586340,7111,226163,5227,113053,5177,43746,3502,28294,2989,69307,3873,41402,2801,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,641943,7363,50356,3027,20389,2100,12144,1639,29967,2424,6075,1380,5145,1278,23892,2299,21042,2241,591587,6747,491875,6936,199907,5217,99712,4754,36685,2723,21725,2290,63027,4278,38685,3257,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1014922,9614,134799,5382,55875,3715,31516,2724,78924,4279,14841,2028,11678,1738,64083,3997,53663,3820,880123,10844,717939,10293,278889,5894,162184,6176,52656,3597,28276,2783,109528,4938,56605,3622,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,746519,8402,66128,3852,28055,2838,13659,1837,38073,2891,7011,1275,4229,1072,31062,2840,26259,2603,680391,8972,552783,8922,216378,5626,127608,5702,46196,3626,23580,2720,81412,4197,44964,3284,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,331318,4967,29645,2493,10073,1167,5111,936,19572,2304,4685,1117,3867,1127,14887,2135,12895,2052,301673,4497,246116,4795,79513,3459,55557,3351,19972,2054,11344,1640,35585,2851,19820,2097,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,887471,8873,43792,3570,18312,1925,9556,1530,25480,2660,5483,1132,3664,918,19997,2444,16770,2269,843679,9002,689650,8263,277200,6208,154029,6035,51555,3762,27981,2897,102474,4746,51989,3714,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1321919,11179,79620,5020,25414,2176,11536,1469,54206,4306,7152,1340,5219,1188,47054,3966,39935,3953,1242299,11182,995269,11230,397582,8184,247030,7505,70699,4728,30249,2711,176331,6030,89411,5552,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2041431,12210,172808,6401,71925,3515,41220,3113,100883,4558,19822,1998,14615,1699,81061,3965,68109,3791,1868623,13241,1528131,12461,561604,8116,340492,7989,116872,4966,62590,3782,223620,5979,112905,4333,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1208879,9657,63223,3915,24053,2290,12488,1714,39170,2891,6868,1099,5329,978,32302,2692,28114,2572,1145656,9461,963943,9426,374204,6476,181713,5769,64154,3620,36758,2838,117559,3671,67985,3270,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,465066,6560,41343,3542,19774,2156,10878,1761,21569,2595,3554,1003,2496,850,18015,2421,13820,2044,423723,6080,345899,6460,128296,4434,77824,4569,26157,2734,14716,2092,51667,3610,25774,2998,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1292771,11563,115465,5038,48363,3809,26765,2882,67102,3664,12052,1600,9644,1457,55050,3640,48449,3285,1177306,11959,969696,10985,371853,7445,207610,6416,69766,4627,42300,3729,137844,5843,70976,4532,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,233453,4964,19254,1929,8226,1204,4464,916,11028,1462,2246,732,1760,663,8782,1204,7359,1229,214199,4872,181304,4836,62444,3508,32895,2625,13387,1682,8432,1360,19508,1683,10274,1344,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,437578,5546,32615,2550,12191,1273,7217,1029,20424,2199,3548,830,2719,721,16876,1876,15072,1758,404963,5238,336309,5000,135847,3745,68654,3112,23835,2134,14176,1876,44819,2606,28238,2288,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,460764,6318,42358,3214,17799,1931,10814,1511,24559,2537,6603,1523,4468,1375,17956,1938,14824,1716,418406,5779,323065,5323,122190,3633,95341,3874,39036,2775,19971,2236,56305,3071,30548,2485,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,328914,5033,19095,2378,5775,1128,3113,914,13320,2195,2246,746,1935,753,11074,2061,9911,1988,309819,4996,252687,4293,91369,3583,57132,3550,20437,2301,11637,1848,36695,3074,20598,2378,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1557693,11715,92965,4635,39289,2885,22486,2548,53676,3852,10094,1972,7193,1683,43582,3635,35029,3257,1464728,10703,1173954,9961,482134,8388,290774,7147,87115,4355,37072,2978,203659,5605,95259,4658,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377743,7556,51186,4101,21584,2525,11726,1748,29602,3191,4622,1257,3160,964,24980,2743,21506,2761,326557,6945,256410,5968,92978,4098,70147,3338,23053,2276,13192,2158,47094,2808,26621,2509,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3094654,17055,245107,6824,105075,4544,62116,3549,140032,5163,25370,2740,18285,2235,114662,4633,93567,4394,2849547,16942,2283038,14319,877009,10970,566509,10865,178840,6008,81408,4519,387669,9696,175498,6679,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1805173,13684,166983,6836,74065,4412,41691,3392,92918,5462,18503,2441,14302,2139,74415,4646,61946,4120,1638190,14669,1368197,13206,508673,9677,269993,8028,86920,4708,48962,3574,183073,6738,97461,4883,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170916,3893,8504,1380,2499,568,1071,349,6005,1316,1020,512,844,492,4985,1217,4556,1236,162412,3841,139092,3548,54841,2861,23320,2331,9960,1589,5344,1069,13360,1690,8764,1478,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2481919,14580,218234,6658,75439,3975,41454,3002,142795,5541,22384,2435,17430,2279,120411,5352,104489,4544,2263685,13387,1826118,13085,683114,10731,437567,10319,151419,6275,79097,4464,286148,8603,154140,7239,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,750385,5951,75570,3388,31033,1815,17318,1450,44537,2742,7173,1149,5623,995,37364,2495,32320,2262,674815,6252,548252,5495,213748,3329,126563,4442,44141,2766,24410,1912,82422,3669,46184,2967,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,848315,9744,81139,4925,33198,2990,17771,2116,47941,3980,9592,1874,7535,1661,38349,3255,33685,3009,767176,9303,620853,9185,220883,5854,146323,5949,48340,3648,27902,2603,97983,4213,53769,3487,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2714003,15027,191027,5925,73386,3913,38001,2657,117641,5056,23279,2156,17778,1930,94362,4539,79824,4044,2522976,14683,2062271,13434,740834,10962,460705,8196,153729,4753,73043,3455,306976,7295,149613,4783,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,216576,4613,17279,1956,3913,949,2183,645,13366,1645,2277,798,1976,692,11089,1598,9559,1539,199297,4592,154742,4256,55619,2770,44555,2664,13299,1780,5469,1119,31256,2396,15150,1833,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,856329,8267,75756,5361,32664,3231,17742,2317,43092,3844,8826,1785,6243,1649,34266,3202,28613,2882,780573,8375,651661,8790,227326,6132,128912,4633,42845,3466,23001,2758,86067,4089,45641,3227,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,189611,3907,11658,1454,4824,804,2134,570,6834,1247,1481,732,1044,610,5353,1028,4504,998,177953,3629,150547,3611,54945,2653,27406,2379,10268,1460,5939,1159,17138,1943,11582,1822,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1345605,13601,144849,5324,63320,3898,37445,3329,81529,4180,15002,2015,10624,1579,66527,4069,55865,3780,1200756,12996,993714,12600,374503,7413,207042,7358,70055,4455,36044,3338,136987,5529,71381,4162,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4947369,24717,594150,13902,258371,8784,180885,7415,335779,10891,52212,3871,39217,3480,283567,9328,250314,9023,4353219,22989,3456624,20702,1553774,18588,896595,15953,293118,9601,159095,6876,603477,13138,351296,8512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,621077,6364,44249,3777,22294,2451,12753,1876,21955,2852,3557,1045,2637,931,18398,2595,16716,2547,576828,6115,495311,5942,253935,5163,81517,4623,26908,2845,15652,2229,54609,3904,32197,3232,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156077,2996,13239,1383,3799,746,1799,520,9440,1367,1240,412,949,346,8200,1385,6822,1291,142838,3179,117323,3157,40997,2151,25515,1835,9811,1338,5924,1191,15704,1468,10522,1354,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1488751,13143,89644,4835,36950,3332,21468,2627,52694,3772,8845,1613,6387,1334,43849,3456,36725,3320,1399107,12071,1163757,11356,475653,8062,235350,6596,77936,4788,42244,3578,157414,5296,81261,4388,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1410546,11949,103840,4953,40731,3302,22514,2485,63109,4231,11760,1781,9578,1779,51349,3957,44657,3677,1306706,12411,1073947,11636,408259,7940,232759,7249,79748,4308,45161,3466,153011,6194,84566,4257,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,451523,7748,56121,3682,21165,2333,10178,1507,34956,2843,7404,1379,4263,954,27552,2552,23563,2425,395402,6894,322627,6756,105656,4152,72775,4005,23375,2066,13204,1853,49400,3433,21817,2343,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1327015,10267,87013,3983,30216,1848,16155,1467,56797,3536,11604,1643,8850,1317,45193,2945,41619,2937,1240002,9741,1029076,9364,371836,6922,210926,5828,82533,4172,48467,3102,128393,4397,72891,3927,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,139515,3663,9123,1312,3610,857,1701,641,5513,1175,969,509,929,501,4544,1032,4320,1009,130392,3572,107923,3758,42990,2763,22469,2308,9788,1405,5990,1363,12681,1558,7165,1315,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,610351,10835,252377,6819,108685,4677,40537,3096,143692,5797,28528,2775,16572,2356,115164,5136,78413,4239,357974,9455,245252,7021,76218,4148,112722,5675,28311,3057,11189,1799,84411,4788,37830,3165,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
