GEO_ID,B28004_001E,B28004_001M,B28004_002E,B28004_002M,B28004_003E,B28004_003M,B28004_004E,B28004_004M,B28004_005E,B28004_005M,B28004_006E,B28004_006M,B28004_007E,B28004_007M,B28004_008E,B28004_008M,B28004_009E,B28004_009M,B28004_010E,B28004_010M,B28004_011E,B28004_011M,B28004_012E,B28004_012M,B28004_013E,B28004_013M,B28004_014E,B28004_014M,B28004_015E,B28004_015M,B28004_016E,B28004_016M,B28004_017E,B28004_017M,B28004_018E,B28004_018M,B28004_019E,B28004_019M,B28004_020E,B28004_020M,B28004_021E,B28004_021M,B28004_022E,B28004_022M,B28004_023E,B28004_023M,B28004_024E,B28004_024M,B28004_025E,B28004_025M,NAME,B28004_001EA,B28004_001MA,B28004_002EA,B28004_002MA,B28004_003EA,B28004_003MA,B28004_004MA,B28004_004EA,B28004_005EA,B28004_005MA,B28004_006EA,B28004_006MA,B28004_007EA,B28004_007MA,B28004_008EA,B28004_008MA,B28004_009MA,B28004_009EA,B28004_010MA,B28004_010EA,B28004_011EA,B28004_011MA,B28004_012EA,B28004_012MA,B28004_013EA,B28004_013MA,B28004_014MA,B28004_014EA,B28004_015MA,B28004_015EA,B28004_016EA,B28004_016MA,B28004_017EA,B28004_017MA,B28004_018EA,B28004_018MA,B28004_019MA,B28004_019EA,B28004_020MA,B28004_020EA,B28004_021MA,B28004_021EA,B28004_022EA,B28004_022MA,B28004_023MA,B28004_023EA,B28004_024EA,B28004_024MA,B28004_025EA,B28004_025MA,state
0400000US16,591587,4733,41985,3924,473,373,18373,2139,23139,2764,65034,4295,899,410,31547,3285,32588,2873,108160,5996,1427,486,68632,4266,38101,3765,91540,3982,837,371,68146,3708,22557,2284,117280,5243,1944,932,97057,4763,18279,2389,167588,6181,1017,410,151402,5972,15169,2376,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,346297,7682,1817,552,156719,5097,187761,5835,447574,9653,3113,789,208721,7135,235740,6498,683681,9976,5681,878,413638,8924,264362,7447,610551,9891,5865,1030,441494,9272,163192,5428,849988,12298,7325,1080,694387,10770,148276,5173,1834330,15062,7590,1072,1687228,14079,139512,5440,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,174912,6052,1154,445,75383,4293,98375,4590,279260,7459,2854,766,124144,4929,152262,5426,423563,10081,4800,898,248669,7239,170094,6841,385465,9237,4693,969,272130,7821,108642,4592,497161,8494,6023,1041,395002,7784,96136,4129,742378,10554,4608,898,672697,10127,65073,4183,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,75297,3475,356,185,36521,2828,38420,2609,129218,4571,1593,556,59543,3420,68082,3093,191501,5180,2378,725,116173,4144,72950,3389,179065,5366,2876,647,125708,4518,50481,2992,248548,5915,4191,764,203419,5519,40938,2547,417842,6588,3296,844,379221,6693,35325,2570,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,70606,3696,792,526,33342,2654,36472,2525,113637,4419,874,364,53858,3334,58905,3390,182396,5402,1255,332,111269,4221,69872,3675,156815,5175,819,310,112750,4553,43246,2962,217007,5709,1518,495,178861,5459,36628,2584,368819,6251,1479,475,336570,6046,30770,2595,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,173611,6273,975,430,68565,3850,104071,5166,230149,7416,1863,564,100761,5467,127525,5052,302534,6969,2717,800,176888,6134,122929,4655,251667,6332,2905,803,180468,5105,68294,3356,303167,6091,2598,724,243773,6111,56796,3515,450966,7721,2750,874,408473,7097,39743,2948,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,177329,7114,1115,513,57693,3475,118521,5715,225981,8013,1397,467,93245,5088,131339,6230,297314,9036,2557,777,165868,6952,128889,5864,237030,6957,2256,763,166763,5993,68011,3832,276899,8637,2519,720,215573,7049,58807,4036,503641,9049,2759,797,445702,8563,55180,3772,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,40289,2945,322,185,18507,2130,21460,2113,66651,3525,1370,429,31045,2782,34236,2551,93549,4208,1329,514,60810,3499,31410,2206,76806,3436,1143,313,58146,3005,17517,2153,102809,4434,972,331,86058,3974,15779,1888,169737,4935,694,249,157320,4941,11723,1388,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,112268,4628,1287,586,56868,3734,54113,2800,140105,5516,809,301,65633,3927,73663,4530,233848,6429,2020,769,143932,4765,87896,4557,238742,5873,2303,587,172852,6084,63587,3786,370490,9557,2853,775,299406,8059,68231,4702,1069985,11488,4268,810,995766,11253,69951,3572,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,160875,5061,581,290,83180,4248,77114,4316,237678,7234,1811,599,115359,4517,120508,5162,303527,8533,2620,677,197248,6792,103659,5026,256275,6007,2350,597,193427,5948,60498,2947,399608,7716,3245,855,336430,7145,59933,3677,1191373,11240,3126,814,1125883,11443,62364,4553,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,298108,7531,1600,455,129355,4496,167153,5944,423757,8847,3204,587,197040,6033,223513,6409,643867,9201,7207,896,387280,7569,249380,6359,556352,9258,6709,857,398776,8530,150867,4807,714343,10896,8408,1170,580182,9725,125753,4528,1198147,12567,6027,1050,1101421,12160,90699,4341,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,113972,4722,1105,366,53996,3125,58871,3661,183359,5725,2421,595,90553,4396,90385,3873,286981,6267,4599,898,180953,5829,101429,3800,273644,6570,3651,626,202248,5948,67745,3369,404925,7955,3923,689,338552,7510,62450,3246,866314,10830,5403,815,801410,10534,59501,3137,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,125480,4979,514,296,40911,3169,84055,4144,161741,6019,843,404,53495,3889,107403,5397,204982,5579,2127,727,98940,4684,103915,5131,158876,7291,1585,575,101259,5184,56032,4429,184368,7129,1723,613,134304,6122,48341,3755,260376,6622,2263,735,218202,6626,39911,3286,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,194038,6616,1331,518,86125,4573,106582,5069,261184,6780,2011,620,118285,4789,140888,5999,408961,9140,4090,721,246216,7588,158655,6461,343693,8996,4630,973,242610,7893,96453,3936,443021,8903,4837,863,354503,9364,83681,3991,703912,10785,4286,877,637827,9860,61799,4102,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,30967,3049,242,209,15156,2170,15569,1914,50185,3148,474,209,23348,2281,26363,2512,74098,3266,1055,422,47966,2779,25077,2130,63330,3498,813,401,47759,3292,14758,1847,77288,3938,1006,380,62689,3360,13593,1923,115094,3950,909,298,102665,3566,11520,1487,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,43517,2703,304,226,19404,1763,23809,2245,73943,3670,684,257,35036,2791,38223,2438,120679,4028,1485,473,72330,3101,46864,3107,108369,3829,895,305,78885,3694,28589,2100,149123,4578,1693,531,124196,4314,23234,2132,245134,4913,1760,438,224599,4923,18775,1537,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,67400,3778,356,252,34818,2855,32226,2711,100876,5097,538,321,52047,4077,48291,3244,173236,6235,2092,628,111984,5620,59160,3852,153379,5208,1360,528,115908,5225,36111,3358,201919,6510,1316,648,168601,5911,32002,2832,324709,6080,1520,490,296225,5520,26964,2700,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,19746,2262,467,502,11033,1743,8246,1198,43004,3239,184,138,21974,2271,20846,2477,68518,3847,711,329,44317,3013,23490,2308,62225,3439,299,142,49401,3061,12525,1624,95509,4440,920,339,82675,4086,11914,1619,230754,4776,524,313,217573,4512,12657,1590,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,180598,6505,736,369,86536,4776,93326,4808,244058,7181,1256,513,121272,5472,121530,5350,375983,8370,2938,776,241815,7840,131230,5455,337996,8902,2627,843,253942,7731,81427,3860,510738,10507,3689,787,425485,9266,81564,4321,1545471,11885,5761,991,1454589,12090,85121,4350,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,80172,4835,234,153,31414,3237,48524,3367,97321,4837,545,341,42361,3433,54415,3270,128164,5097,883,314,72821,3920,54460,3536,110781,4892,747,328,76828,4421,33206,2861,127802,4761,1277,439,99460,4566,27065,2485,216676,5992,1524,513,190935,5591,24217,2342,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,592049,12390,3517,818,292883,8574,295649,8719,735250,13402,4567,960,362692,8033,367991,10223,993111,14719,6478,913,623211,11921,363422,9306,860164,12574,6771,1046,638655,11588,214738,6460,1190002,14764,7206,1038,975607,13068,207189,7615,2911822,18223,9738,1350,2676362,18466,225722,7060,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,300641,7650,1751,791,127386,5570,171504,6685,460857,11541,3008,871,205628,7943,252221,8213,677455,12123,5498,1158,409299,8915,262658,7776,574581,11615,4515,956,428667,10163,141399,5267,676373,10731,4979,891,557381,10236,114013,5140,1100713,13424,5232,981,1016562,12655,78919,4708,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,19119,2252,87,117,9056,1588,9976,1453,27097,2359,384,339,13823,1641,12890,1557,43739,2906,203,160,26318,2426,17218,1748,41543,2608,286,163,29795,2137,11462,1850,57714,3118,462,211,47173,2897,10079,1530,116219,3510,640,261,101855,3433,13724,1898,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,377117,9337,2713,581,171365,5909,203039,6212,521701,9880,5008,951,247204,8032,269489,7344,763764,11057,8356,1175,467533,7594,287875,7256,658798,9626,7359,918,486544,8384,164895,5799,849055,11517,8003,1343,706813,10576,134239,5784,1422737,13696,7277,1153,1316415,12966,99045,4556,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,114947,3880,518,234,47092,2850,67337,2704,173504,4836,1330,382,75139,3112,97035,4143,257369,6303,2167,484,148790,5401,106412,3446,212161,5171,2102,485,148395,4348,61664,2839,278012,5145,2302,511,217401,4452,58309,2761,423766,5228,2158,529,372990,5154,48618,2768,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,111366,6445,937,440,63354,4535,47075,3515,170984,5790,1779,531,95606,5094,73599,3670,242867,6466,2349,726,164488,5724,76030,4592,224903,7259,1779,610,176423,5893,46701,3469,284798,7575,2885,742,243294,7038,38619,3296,500593,7724,1949,603,468472,7936,30172,2882,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,350464,8667,3620,706,159987,5681,186857,6679,528453,9041,5290,862,235802,6254,287361,7021,756812,12852,9135,1418,438231,10172,309446,7696,679803,11646,7436,1000,483800,10233,188567,5364,908983,11329,10649,1303,749631,10549,148703,5579,1721457,14351,9008,1035,1588481,14417,123968,4529,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,34208,3164,306,330,15594,2243,18308,2269,41504,2713,369,345,19379,2579,21756,2053,59339,3531,789,416,37419,2888,21131,1843,51990,3942,631,595,39178,3511,12181,1690,68965,3345,326,216,59131,3266,9508,1474,153648,3995,521,302,142856,3925,10271,1358,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,154923,6074,731,343,56961,3528,97231,5003,230823,8765,1373,530,88142,5256,141308,6292,332468,7876,3388,829,186086,6600,142994,5996,274496,7260,2586,654,190546,6339,81364,4458,326556,7537,2646,764,263568,7136,60342,3859,507648,9510,3349,922,459481,9159,44818,2931,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,21958,2007,93,91,8729,1361,13136,1365,35917,2861,216,157,15086,1771,20615,2292,56359,3052,604,296,32389,2274,23366,2158,49413,2970,241,166,35219,2470,13953,1487,66297,3039,514,210,54570,2695,11213,1572,104531,3760,1134,554,93606,3672,9791,1339,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,225042,7957,1389,478,85752,5517,137901,5858,320698,9376,3221,860,130161,6021,187316,6833,455548,10108,4950,948,258455,8116,192143,6388,374223,9247,3412,849,259653,7586,111158,4969,447651,9393,3444,742,358919,8482,85288,3797,686503,10294,3270,750,619859,10238,63374,3937,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,674500,12566,4145,1103,290977,8038,379378,10422,976981,16275,7925,1279,425181,11506,543875,12513,1447092,18414,10131,1579,841953,14527,595008,13115,1255594,18908,9627,1171,892292,16206,353675,10292,1645108,19213,12662,1643,1319468,16549,312978,9536,3277922,23089,13250,1600,3001827,21955,262845,8345,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,45108,3199,525,308,24066,2211,20517,2155,67229,3529,1238,468,38167,2965,27824,2403,128061,5521,1049,444,88720,4490,38292,3492,121339,5260,964,453,94901,4533,25474,2969,199091,5328,1658,557,171921,4839,25512,2252,357542,6042,2249,746,332671,6277,22622,2576,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,15776,1788,197,132,7695,1397,7884,1279,27390,2024,451,292,13155,1334,13784,1455,39750,2586,522,228,24086,1813,15142,1715,35991,2034,573,215,27973,1916,7445,1043,49959,2818,397,242,42006,2559,7556,1253,88363,3142,313,166,81292,3027,6758,861,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,181692,6108,1324,427,85607,4252,94761,4642,251345,7520,2119,701,110279,4494,138947,6056,392127,8569,4668,981,229061,6732,158398,6486,370641,9139,4418,962,268171,8139,98052,5017,535829,10146,4888,968,437582,8881,93359,4746,1352186,13427,5394,925,1251479,12898,95313,5143,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,164886,6169,901,430,93964,5296,70021,4066,225407,7329,2715,757,125469,6333,97223,4145,357769,9556,3752,760,249879,7484,104138,5254,347240,9625,3761,797,275073,8555,68406,4194,501606,9019,3543,783,433742,8478,64321,4251,1082693,14025,4969,1024,1015534,13311,62190,3645,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
