GEO_ID,B12002G_001E,B12002G_001M,B12002G_002E,B12002G_002M,B12002G_003E,B12002G_003M,B12002G_004E,B12002G_004M,B12002G_005E,B12002G_005M,B12002G_006E,B12002G_006M,B12002G_007E,B12002G_007M,B12002G_008E,B12002G_008M,B12002G_009E,B12002G_009M,B12002G_010E,B12002G_010M,B12002G_011E,B12002G_011M,B12002G_012E,B12002G_012M,B12002G_013E,B12002G_013M,NAME,B12002G_001MA,B12002G_001EA,B12002G_002MA,B12002G_002EA,B12002G_003MA,B12002G_003EA,B12002G_004EA,B12002G_004MA,B12002G_005EA,B12002G_005MA,B12002G_006MA,B12002G_006EA,B12002G_007MA,B12002G_007EA,B12002G_008MA,B12002G_008EA,B12002G_009EA,B12002G_009MA,B12002G_010EA,B12002G_010MA,B12002G_011EA,B12002G_011MA,B12002G_012MA,B12002G_012EA,B12002G_013MA,B12002G_013EA,state
0400000US20,56519,4115,29769,2776,14596,1851,10601,1672,522,266,923,644,3127,658,26750,2485,12347,1874,8899,1181,403,321,1545,613,3556,761,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,47790,3635,21400,2125,11217,1926,7550,1322,298,312,319,280,2016,669,26390,2652,13397,1937,7439,1354,472,314,1795,688,3287,937,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,47090,4217,23333,2941,11127,2019,7777,1426,826,438,758,422,2845,930,23757,2867,11506,2192,7189,1360,729,395,1369,464,2964,986,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17279,1522,8363,999,3742,728,3258,744,24,44,338,223,1001,448,8916,1051,4139,688,1990,491,163,194,552,385,2072,605,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,102985,5673,48659,3421,24866,2451,17927,2111,1026,618,462,342,4378,1013,54326,3818,24643,2345,18279,1863,2555,742,2357,713,6492,1348,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,130303,7106,64312,4809,38003,3580,19784,2624,1650,813,898,523,3977,1143,65991,4131,35160,3415,20103,2285,1542,599,2336,760,6850,1267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,150780,6527,73728,4171,43684,3102,20680,2117,1013,508,1132,469,7219,1182,77052,4376,39923,2849,21945,2190,1527,638,4176,802,9481,1359,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73346,4135,36023,2908,22045,2493,10875,1371,323,310,91,81,2689,589,37323,2862,19882,2206,10689,1413,1409,617,1213,471,4130,813,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,19032,2455,9888,1480,5135,1452,2973,900,620,434,363,302,797,479,9144,1898,4165,1263,2829,836,299,169,905,453,946,521,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,88996,5195,42690,3339,23515,2481,11589,1484,2370,1239,350,200,4866,1216,46306,3165,20885,2288,15101,1774,978,414,3233,897,6109,1120,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12557,1647,5292,1152,2418,781,1795,589,0,161,323,258,756,536,7265,1297,2737,832,2854,744,102,106,324,267,1248,585,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23605,2640,11191,1447,5856,1050,3947,861,349,290,155,220,884,430,12414,1790,6146,1009,3540,860,412,251,280,198,2036,856,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,74993,5211,37421,3235,20054,2542,12823,1537,532,353,263,191,3749,1028,37572,3283,18663,2228,10242,1548,1441,719,1782,653,5444,1358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16798,2014,8467,1506,4362,1123,2689,751,408,120,232,190,776,515,8331,1364,4099,1093,2831,572,278,388,119,124,1004,469,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,123325,6462,60342,3763,32013,2748,23093,2428,1307,530,451,287,3478,876,62983,4279,29660,3060,20139,1998,2998,977,3208,869,6978,1447,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40716,3657,19810,2220,9273,1839,7927,1000,172,177,271,303,2167,792,20906,2516,8668,1818,7509,1136,425,386,700,360,3604,989,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,363784,15037,174821,9252,97404,6091,59034,4031,4816,1369,3141,746,10426,1751,188963,8437,97260,6533,55873,3432,6401,1199,11190,1525,18239,2092,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,124557,6799,62690,4826,35929,3145,20452,2749,1356,653,736,350,4217,1028,61867,3735,28420,2947,20659,2087,2347,832,2629,1268,7812,1338,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,9161,1963,4079,1027,2468,878,1226,559,0,147,18,30,367,263,5082,1401,1938,724,1804,723,0,147,96,86,1244,868,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,163034,6924,79536,4744,47833,3435,21483,2157,1462,676,960,431,7798,1309,83498,4277,47082,3600,19510,2006,2542,674,3475,928,10889,1616,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,189942,5972,93094,3820,42799,2934,35296,2017,2140,673,1503,450,11356,1274,96848,3937,34881,2453,37635,2103,3867,841,6839,1021,13626,1449,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,112765,5316,54659,3966,28187,2906,18598,2164,1447,702,829,357,5598,1195,58106,3331,29349,2598,17271,2044,790,409,3424,737,7272,1260,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,162311,8415,78997,5519,44212,3842,24212,2294,3335,1108,1715,766,5523,1564,83314,4915,44024,3684,24345,2256,2189,716,3865,988,8891,1505,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18106,2631,9012,1573,5421,1324,2404,673,149,146,217,189,821,377,9094,1557,4861,1044,1912,657,534,525,486,375,1301,564,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,53193,4545,26517,2723,15564,2046,7917,1378,617,416,739,393,1680,578,26676,3196,12573,2124,8180,1327,887,578,934,423,4102,1048,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13441,1939,5731,1090,3074,940,1715,593,33,57,59,69,850,399,7710,1226,3508,840,2589,621,151,188,729,474,733,408,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,80438,4821,40619,3267,21188,2437,12109,1903,1277,739,1071,561,4974,1066,39819,3133,15588,1975,12513,1796,1648,741,3235,952,6835,1498,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,392230,13254,194030,8977,98589,5726,71399,4501,3949,1244,2806,749,17287,2635,198200,7957,80474,5626,76919,3844,6934,1715,10445,2023,23428,2439,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,39920,4000,20683,2374,10541,1463,8665,1600,35,48,114,202,1328,636,19237,2500,8967,1651,8138,1410,294,245,242,213,1596,644,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8613,1707,4143,1137,1548,575,1825,682,34,64,91,104,645,414,4470,946,1742,521,1792,702,0,147,409,350,527,307,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,155213,7656,80100,4768,39392,3173,31548,2681,1143,528,870,410,7147,1593,75113,4593,34725,3271,27880,2651,2218,821,3129,871,7161,1317,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,229216,7969,114442,5469,66026,4817,38899,2455,1200,534,423,227,7894,1334,114774,5051,58357,3754,37652,2796,1699,722,3678,1145,13388,1694,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15762,1753,9054,1323,5029,1109,2319,605,241,282,100,119,1365,662,6708,1334,2363,858,2856,781,143,184,525,310,821,383,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,64407,4263,32184,2443,19712,1866,9635,1307,209,165,270,163,2358,615,32223,2777,17519,2171,10129,1445,327,284,1037,436,3211,717,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,9040,1805,5024,1368,2267,857,1460,630,144,231,44,69,1109,740,4016,1054,1281,634,1693,712,22,28,340,327,680,420,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,183870,8591,90726,5189,42787,3376,32753,2657,2353,1001,2101,672,10732,1803,93144,4933,37139,3459,28976,2491,3717,912,8613,1678,14699,1984,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
