GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002EA,B22007_002MA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010MA,B22007_010EA,B22007_011EA,B22007_011MA,B22007_012MA,B22007_012EA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016EA,B22007_016MA,B22007_017MA,B22007_017EA,B22007_018EA,B22007_018MA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023EA,B22007_023MA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027MA,B22007_027EA,B22007_028MA,B22007_028EA,B22007_029EA,B22007_029MA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032MA,B22007_032EA,B22007_033MA,B22007_033EA,B22007_034EA,B22007_034MA,B22007_035EA,B22007_035MA,B22007_036EA,B22007_036MA,B22007_037MA,B22007_037EA,B22007_038MA,B22007_038EA,B22007_039MA,B22007_039EA,B22007_040EA,B22007_040MA,B22007_041EA,B22007_041MA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US13,2426392,15122,416272,10956,144455,5942,22380,2252,57214,4471,48072,3479,35762,2747,12310,2071,16789,2235,13800,2122,2989,771,271817,8793,41939,3381,9562,1420,24105,2821,6409,1552,1863,687,229878,7832,61053,4186,128294,5304,30883,3219,9648,1901,2010120,15833,1547578,16640,213254,5189,416037,11235,757390,13881,698850,13210,58540,4348,160897,6275,145494,6036,15403,2231,462542,12495,130465,6927,11613,1647,72000,4699,38295,4124,8557,1759,332077,10298,42673,3654,190098,7872,83614,5087,15692,2255,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,39327,2677,17577,1853,2202,634,5712,1129,5376,975,3158,848,2218,648,4287,1032,3188,865,1099,477,21750,2085,3988,994,816,331,1638,626,1005,539,529,364,17762,1805,3383,899,9329,1477,3625,989,1425,473,274824,5946,214472,4752,25784,2072,55854,3589,99403,4106,89471,4067,9932,1511,33431,2364,28744,2120,4687,716,60352,3221,22211,2255,1665,571,10403,1530,7502,1404,2641,672,38141,2511,3704,694,17718,1964,9702,1324,7017,1063,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,50362,3494,24663,2629,2720,771,8900,1357,10617,1753,7946,1507,2671,887,2426,717,2239,686,187,154,25699,2662,6542,1467,895,534,4369,1104,1196,506,82,117,19157,2325,4998,1230,10026,1604,3149,809,984,712,357137,6508,299956,6435,49307,2862,74858,3855,143230,5300,132803,4926,10427,1682,32561,3399,30263,3352,2298,648,57181,3833,21033,2851,1597,638,12578,1903,5652,1369,1206,1025,36148,2944,4464,1152,19118,2315,10457,1809,2109,812,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,458395,8733,166401,5080,21606,1995,62193,3852,54632,3095,41764,2767,12868,1355,27970,2380,20931,2101,7039,1056,291994,7593,54777,3364,9456,1396,29940,2887,11772,1798,3609,904,237217,6639,63938,3597,124890,5456,37032,3110,11357,1646,2640789,19588,2102897,17793,270378,5636,503637,10482,1033695,13811,949993,13306,83702,3843,295187,7293,264134,6991,31053,2353,537892,11356,172751,6975,13575,1901,89681,4893,52943,3618,16552,2296,365141,9021,38917,2522,190799,6767,107427,4716,27998,2226,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,221606,6454,74597,4387,10447,1366,26381,2842,28984,2720,22221,2366,6763,1254,8785,1250,7052,1124,1733,600,147009,5701,26212,2988,5060,1119,16424,2284,3820,993,908,387,120797,4247,30573,2528,70919,3566,15463,2028,3842,1036,1435617,11658,1144798,12685,165104,4254,268268,7480,571560,10878,531438,10393,40122,3349,139866,4534,128216,4284,11650,1438,290819,8420,94352,5163,8884,1293,51894,4092,26216,2585,7358,1523,196467,6409,20833,2266,112143,4795,51967,3273,11524,1733,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,98001,3962,39761,2710,5080,1087,10659,1167,17718,1834,15303,1805,2415,568,6304,1099,5488,1020,816,377,58240,3110,12146,1636,2396,781,7439,1240,1897,663,414,298,46094,2902,8603,1150,27951,2480,7436,1195,2104,830,703561,7345,596986,7699,78603,2626,119357,3738,325249,6776,313042,6354,12207,1518,73777,3862,71310,3810,2467,602,106575,5008,42295,3278,1922,593,25768,2575,11981,1645,2624,984,64280,4042,5154,885,36088,2831,19734,2246,3304,782,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,71330,3632,28795,2252,3905,880,8410,1310,12667,1827,10629,1668,2038,739,3813,976,3226,858,587,421,42535,3312,7504,1382,1451,605,5261,1187,652,399,140,145,35031,3186,7479,998,21961,2380,4149,972,1442,556,657272,7822,536076,7940,69267,2484,126014,4223,280220,6686,266486,6527,13734,1542,60575,3043,56301,3008,4274,952,121196,5209,43636,2802,2473,649,25758,2432,12419,1564,2986,707,77560,4449,8418,1157,43739,3167,20263,2103,5140,851,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,195814,6032,77270,4022,21837,2081,27047,2656,23238,2306,18965,2336,4273,871,5148,1049,3886,949,1262,480,118544,5233,23979,2376,8186,1456,12175,1666,3246,906,372,236,94565,4503,33049,2572,48570,3718,10012,1243,2934,731,928772,10724,751656,10434,127815,4143,191059,5396,353268,7703,326220,7480,27048,1936,79514,3838,74458,3594,5056,776,177116,6112,55262,3682,8364,1368,30721,2865,13736,1665,2441,858,121854,5123,21351,2485,64122,3787,31109,2846,5272,1024,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,182038,5985,51058,3509,10519,1673,19656,2489,14948,1931,11337,1737,3611,1184,5935,1154,4780,963,1155,536,130980,5235,17883,1935,4425,927,10241,1366,2540,777,677,432,113097,5066,34939,3226,60820,3221,13817,1825,3521,1131,930621,10962,690841,9973,104801,3541,195703,6816,323111,7536,295565,6839,27546,2420,67226,4234,61040,4097,6186,1266,239780,7870,74760,4547,8986,1546,42416,3867,19095,2358,4263,1154,165020,6561,23817,2162,91841,5282,40695,3493,8667,1467,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,53147,3141,20898,1754,4380,888,7138,1204,6785,1112,5596,982,1189,399,2595,848,1652,566,943,582,32249,2925,8402,1565,2151,639,5264,1166,754,456,233,289,23847,2506,6282,1456,13673,1811,3530,883,362,219,291438,4768,242806,5028,39735,2044,49782,2599,124586,4119,118053,4031,6533,958,28703,2111,27171,2008,1532,525,48632,2772,17579,1932,1183,525,10870,1593,4520,813,1006,538,31053,2547,4138,902,16426,1815,8680,1472,1809,746,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,178923,5379,60394,3635,7555,1317,18292,2077,22319,2621,17236,2183,5083,1130,12228,1594,9963,1440,2265,737,118529,4887,20106,2280,4285,863,10540,1756,3806,1046,1475,671,98423,4511,21399,2311,52937,3431,17312,2312,6775,1331,1267049,12094,961664,12439,109473,3894,209367,6584,498876,10507,460434,9950,38442,2742,143948,5402,129821,5390,14127,1747,305385,8675,85999,5256,4411,907,44994,3557,26921,2800,9673,1736,219386,7894,15888,1741,112369,5729,69707,3845,21422,2428,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,201453,7006,67844,4387,13852,1716,22119,2516,21102,2427,16162,2181,4940,1012,10771,1743,8506,1547,2265,814,133609,5795,20576,2179,5119,1081,10599,1824,3324,861,1534,731,113033,5000,32457,2664,60637,3730,15110,1953,4829,1186,1409128,12416,1115680,11761,125029,4417,230805,6026,582698,8990,539468,8521,43230,3195,177148,6158,161697,5328,15451,1937,293448,7372,87125,4777,4901,1127,44510,3593,28374,2478,9340,1685,206323,5915,18859,2446,100119,4794,64940,3668,22405,2289,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,405159,8351,137531,5563,25674,1849,52715,3580,44426,2954,32657,2444,11769,1370,14716,1499,10291,1316,4425,761,267628,6704,50734,3463,14171,1493,27623,2596,7029,1297,1911,696,216894,6439,60033,3558,118428,5051,30457,2761,7976,1554,2080000,14738,1677430,13671,301612,4894,394914,6437,771741,10745,704245,11254,67496,3555,209163,5166,190663,4861,18500,1809,402570,8241,131578,4797,13614,1675,74273,3849,36714,2330,6977,1315,270992,6411,31343,2494,145443,5158,76078,3854,18128,2123,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,122229,5026,43852,2499,4937,1010,13968,1733,17441,1886,14982,1779,2459,546,7506,1340,6262,1319,1244,351,78377,3997,13973,1798,3071,790,8072,1486,2201,714,629,411,64404,3603,13398,1761,39108,2996,9331,1189,2567,819,1247365,10176,1032104,10398,137264,3592,188604,4813,562960,8278,537522,8496,25438,2107,143276,4915,135528,4736,7748,1256,215261,6556,75828,3883,3927,776,42560,3192,23751,2058,5590,1215,139433,4404,10232,1300,74508,3522,42704,3099,11989,1482,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,142298,5583,42334,3151,9193,1311,14555,1754,14339,2134,11287,2071,3052,851,4247,999,2608,806,1639,629,99964,4985,13302,1942,3890,933,7199,1490,1839,886,374,278,86662,4399,29115,2645,42687,3751,11935,1551,2925,839,596165,8650,439887,8596,75640,3371,118631,4738,204488,6701,189868,6661,14620,2199,41128,3714,38279,3524,2849,939,156278,5788,42327,3194,4667,856,24866,2761,10386,1702,2408,858,113951,5200,20405,2139,61226,3921,27531,2746,4789,1139,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,198168,7283,68334,3699,12387,1709,23919,2380,24586,2367,19520,2038,5066,1069,7442,1175,5995,1091,1447,465,129834,5654,24647,2194,5497,1165,14635,2053,3685,944,830,307,105187,5146,29584,2693,57749,3741,14053,1858,3801,980,1310648,11517,1056381,10906,171863,4336,243949,6427,518394,9917,484860,9782,33534,2467,122175,4597,112637,4317,9538,1518,254267,6875,78653,4944,7076,1347,44915,3254,23041,2738,3621,811,175614,5764,19971,2066,94392,4595,49875,3134,11376,1942,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
