GEO_ID,B13002G_001E,B13002G_001M,B13002G_002E,B13002G_002M,B13002G_003E,B13002G_003M,B13002G_004E,B13002G_004M,B13002G_005E,B13002G_005M,B13002G_006E,B13002G_006M,B13002G_007E,B13002G_007M,NAME,B13002G_001MA,B13002G_001EA,B13002G_002MA,B13002G_002EA,B13002G_003EA,B13002G_003MA,B13002G_004EA,B13002G_004MA,B13002G_005EA,B13002G_005MA,B13002G_006MA,B13002G_006EA,B13002G_007MA,B13002G_007EA,state
0400000US01,16666,2334,810,540,353,390,457,388,15856,2177,6112,1264,9744,1738,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,14927,2170,1079,602,662,337,417,483,13848,1921,4746,1086,9102,1541,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,52228,4465,3088,884,1060,553,2028,732,49140,4297,15350,1967,33790,3617,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,16929,2648,1051,410,361,228,690,322,15878,2617,4770,910,11108,2386,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,435395,10420,19192,2357,12785,1877,6407,1370,416203,10292,125582,4698,290621,8603,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,47592,3512,3438,982,2404,835,1034,519,44154,3505,13936,2110,30218,3004,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,23478,2449,1958,709,1249,541,709,410,21520,2266,5870,1169,15650,2139,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,4952,1056,259,196,89,116,170,150,4693,1011,1329,553,3364,916,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,5985,1066,227,194,156,157,71,109,5758,1029,1406,556,4352,904,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,109440,6880,5687,1324,3541,1040,2146,826,103753,6720,32443,3203,71310,5843,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,45616,4286,1074,502,463,328,611,380,44542,4287,12821,1969,31721,3511,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,76546,3412,4634,1063,2130,677,2504,900,71912,3561,24588,2257,47324,3084,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,8001,1491,311,258,293,256,18,37,7690,1457,2937,1059,4753,1126,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,66140,4039,3555,788,2181,718,1374,599,62585,3960,17370,1903,45215,3412,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,30426,2547,2421,800,1101,510,1320,597,28005,2544,7175,1242,20830,2339,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,12919,1878,1044,439,353,243,691,421,11875,1842,3814,870,8061,1626,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,19134,2243,1011,457,495,254,516,343,18123,2202,5601,1041,12522,1938,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20490,2473,798,428,560,375,238,228,19692,2364,5111,1206,14581,2001,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,17699,2697,759,314,359,210,400,250,16940,2691,5075,1161,11865,2206,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,7016,907,364,260,104,122,260,220,6652,864,1599,482,5053,710,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,39634,3366,1885,556,1112,484,773,432,37749,3341,12521,1684,25228,2737,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,52048,3891,2704,760,1471,618,1233,542,49344,3770,15017,2133,34327,3359,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,59107,4000,4154,1109,1753,690,2401,816,54953,3844,14023,1873,40930,2975,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31850,2809,2556,897,1686,785,870,432,29294,2481,8029,1119,21265,2145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,6208,1607,652,410,468,341,184,169,5556,1534,1215,640,4341,1287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
