GEO_ID,B21004_001E,B21004_001M,B21004_002E,B21004_002M,B21004_003E,B21004_003M,B21004_004E,B21004_004M,B21004_005E,B21004_005M,B21004_006E,B21004_006M,B21004_007E,B21004_007M,NAME,B21004_001MA,B21004_001EA,B21004_002EA,B21004_002MA,B21004_003MA,B21004_003EA,B21004_004MA,B21004_004EA,B21004_005MA,B21004_005EA,B21004_006EA,B21004_006MA,B21004_007EA,B21004_007MA,state
0400000US16,24087,475,31591,1116,31889,1134,25677,3570,23206,487,30924,512,18560,633,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,29866,274,37588,747,38065,834,31887,3440,28944,322,36690,322,23080,250,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,26277,187,32576,768,33005,834,28285,3961,25660,189,32784,687,20659,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29185,457,35039,843,35718,820,24460,3128,28357,510,36669,466,22621,388,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27715,434,36185,1110,36822,1205,26071,5470,26929,274,35046,681,21792,262,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,23228,349,31989,736,32273,874,26287,4687,22246,231,27822,730,18890,347,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24430,376,32779,1364,34145,1615,25581,2577,23399,401,31969,433,18805,304,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25756,400,32098,1023,32438,1281,25333,5066,25043,476,31134,664,21197,390,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,35939,295,49811,1468,49777,1636,50037,4250,34711,499,41217,325,30120,350,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,32284,182,39125,1340,39894,1269,31106,9383,31949,193,41378,347,26327,304,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,25869,165,34136,549,34498,543,28617,3183,25126,185,32117,212,20414,191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31672,159,37221,728,37450,840,32017,3857,31314,170,39904,517,25659,227,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21789,260,31853,1386,32349,1764,25753,4171,21097,272,26470,532,17446,343,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25744,209,32953,827,33247,841,29559,3686,24955,271,31364,243,20835,257,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24770,501,33877,1304,34140,1408,30138,7814,23631,577,30996,601,19791,605,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28124,458,37398,1321,37411,1424,37108,6050,27102,263,34428,931,22160,254,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,27127,302,35354,1293,35843,1375,31592,3039,26452,326,31250,333,22420,445,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31899,380,39498,2858,40161,2620,30566,6416,31401,419,40898,741,25644,509,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,33802,475,41881,932,41843,919,43428,7648,32880,506,42235,326,26651,239,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22998,502,37082,1479,37474,1689,32683,4884,21769,353,26576,677,18731,589,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,30081,141,36747,532,36974,536,33343,2171,29517,269,35672,260,24586,237,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25184,171,35517,556,35988,611,30495,1805,24018,225,28990,443,20783,185,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31320,466,41297,1969,41984,1893,29288,2283,30655,533,41025,774,23570,850,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26452,147,33523,610,33840,647,29260,2639,25749,146,32532,441,21092,135,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25704,196,36600,748,37527,950,27128,2709,24762,276,30966,267,20540,213,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25678,236,33532,970,33907,950,30049,4350,24902,310,30785,371,20831,317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27446,133,33605,553,34011,583,29185,1734,26850,129,35425,281,21734,144,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27889,832,35220,1952,35443,2076,27161,17545,27149,555,33824,2011,22450,727,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,23945,330,35313,919,35681,1023,33220,2156,22397,240,28029,699,19156,332,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27783,738,36129,1910,37255,2029,27201,5268,27040,477,33977,1597,22868,671,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,23636,307,33122,1236,34225,1293,25304,2675,22449,214,28042,609,19083,299,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26695,113,39862,673,40343,580,35174,1891,25802,114,31844,153,21039,128,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26772,330,41257,1338,41742,1396,35119,7927,25983,355,36268,517,18983,574,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,27424,747,33564,2990,34700,2874,27177,4894,26860,665,33329,1467,21879,594,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,31446,181,50267,891,51168,881,41931,1713,29909,303,36669,373,24742,349,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,30732,205,41998,804,42782,1150,35228,3181,29386,393,38247,857,22894,393,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22488,368,31632,887,32047,881,23669,4044,21614,319,28321,1189,17448,334,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,28341,274,33978,848,34243,807,30817,2464,27564,300,35827,316,22494,242,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30413,612,36973,3008,37636,3576,27492,8465,29685,1141,40526,1230,22708,821,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12327,151,19585,1020,19551,1072,19983,19479,12093,146,13427,236,10947,186,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
