GEO_ID,B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,NAME,B25115_001MA,B25115_001EA,B25115_002MA,B25115_002EA,B25115_003EA,B25115_003MA,B25115_004EA,B25115_004MA,B25115_005EA,B25115_005MA,B25115_006EA,B25115_006MA,B25115_007MA,B25115_007EA,B25115_008EA,B25115_008MA,B25115_009EA,B25115_009MA,B25115_010EA,B25115_010MA,B25115_011MA,B25115_011EA,B25115_012MA,B25115_012EA,B25115_013MA,B25115_013EA,B25115_014EA,B25115_014MA,B25115_015EA,B25115_015MA,B25115_016EA,B25115_016MA,B25115_017MA,B25115_017EA,B25115_018MA,B25115_018EA,B25115_019EA,B25115_019MA,B25115_020EA,B25115_020MA,B25115_021MA,B25115_021EA,B25115_022MA,B25115_022EA,B25115_023MA,B25115_023EA,B25115_024MA,B25115_024EA,B25115_025EA,B25115_025MA,B25115_026EA,B25115_026MA,B25115_027MA,B25115_027EA,state
0400000US13,3587521,13961,2232553,17839,1663820,15873,1336722,15158,506563,9977,830159,12270,327098,10960,88053,5283,36954,3795,51099,3897,239045,8510,91898,6011,147147,6457,568733,10747,1354968,15864,762572,13880,355311,11107,197209,7708,158102,7408,407261,9569,84351,5438,49117,4379,35234,3483,322910,8616,223216,7830,99694,5339,592396,10707,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,192123,4199,149195,3751,46351,2786,102844,3490,42928,2352,15283,1932,3844,977,11439,1547,27645,1884,5868,1057,21777,1786,63252,3190,195394,4468,122028,4908,82854,4049,43945,2832,38909,2789,39174,2801,10916,1584,5717,1288,5199,1018,28258,2209,17437,1895,10821,1617,73366,4176,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,300579,5782,259110,5888,94784,3890,164326,4789,41469,3728,14355,2305,7166,1505,7189,1631,27114,2969,11714,1933,15400,2248,101815,4520,189193,5697,106920,4711,65509,3446,36815,3215,28694,2682,41411,3473,13220,2299,8444,1816,4776,1350,28191,2712,21301,2639,6890,1444,82273,5057,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,2286251,14791,1874134,14020,719617,9555,1154517,11576,412117,9721,129529,6477,49063,3775,80466,4712,282588,6811,102786,4793,179802,5287,839404,12413,1646766,13919,812933,13001,395164,9985,209900,7228,185264,6337,417769,9071,97999,4368,50837,3310,47162,3454,319770,7932,221093,6881,98677,5325,833833,12512,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,1262770,12777,1038588,12924,373733,7739,664855,9213,224182,7217,69964,4488,33283,3354,36681,2855,154218,5847,64556,3825,89662,3879,453571,8448,786398,10697,394453,8928,180807,6232,87372,4581,93435,4576,213646,7849,50600,3850,30365,2840,20235,2519,163046,6352,119610,5756,43436,3527,391945,9545,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,641531,7511,553327,7257,203592,5133,349735,5400,88204,3868,33369,2741,19573,2057,13796,1794,54835,2923,27277,1953,27558,2158,238347,5320,361593,6809,160031,5489,83420,4537,42391,3214,41029,3067,76611,3775,21072,2167,13968,1813,7104,1490,55539,3477,42367,3251,13172,1531,201562,5358,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,547250,6622,466650,6708,173844,5102,292806,5135,80600,4046,27544,2239,15089,1726,12455,1237,53056,3700,24653,2605,28403,2527,191918,5582,370112,6318,181352,5434,98221,4448,53977,3319,44244,3145,83131,4936,23596,2542,14372,2030,9224,1449,59535,4130,44456,3776,15079,1787,188760,5934,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,826962,11159,679702,10562,228550,5951,451152,8331,147260,5923,46413,3335,19024,2006,27389,2744,100847,4662,36601,3259,64246,3399,304235,7739,580897,9542,297624,8291,149224,6242,79132,4296,70092,4188,148400,5653,32828,2898,20460,2281,12368,1651,115572,5414,81049,4616,34523,2837,283273,7610,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,792790,9840,611819,9330,202206,5999,409613,7471,180971,5837,53146,3750,20086,2525,33060,2489,127825,4997,49623,3557,78202,3884,313995,8546,611409,10272,319869,7645,130080,6303,68838,4492,61242,3732,189789,6187,39497,4040,21912,3071,17585,2286,150292,5690,106017,5210,44275,3468,291540,8300,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,276685,4738,232435,4563,68559,3265,163876,3691,44250,3025,16298,1699,8282,1314,8016,1152,27952,2536,11175,1513,16777,2036,115454,4138,157702,5316,67900,3999,31269,2672,13518,1934,17751,1903,36631,3043,9683,1715,6591,1659,3092,836,26948,2696,20999,2474,5949,1066,89802,4455,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,1048976,12028,833545,11749,317321,7677,516224,7868,215431,6767,59379,3931,23635,2890,35744,2765,156052,5911,52422,3619,103630,4728,377772,8791,738690,10568,396996,8531,188513,6456,99909,5584,88604,4568,208483,7040,46726,4183,26296,3081,20430,2510,161757,6716,107083,5548,54674,3914,341694,7882,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,1154493,11138,961400,10138,374455,6803,586945,9500,193093,6572,56180,4142,17837,2137,38343,3317,136913,5151,52408,3766,84505,4409,415839,8545,979004,12189,456088,8628,222124,7124,105346,4831,116778,6040,233964,6975,51521,4094,25060,2899,26461,2483,182443,5705,122391,5210,60052,3554,522916,9928,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,1935381,13933,1572397,13161,548007,9933,1024390,9871,362984,7981,114447,4523,52749,2907,61698,3539,248537,6274,99218,4727,149319,4678,757903,9862,1141290,11473,549778,10603,242564,7229,123686,5720,118878,3943,307214,8048,67865,4312,39834,3672,28031,2292,239349,6872,163968,5972,75381,4075,591512,9754,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,1109706,9779,950279,9366,365707,6304,584572,7011,159427,5852,57727,3671,30522,2665,27205,2074,101700,3871,48427,2872,53273,3146,416700,7850,602789,9268,259888,8497,125677,5533,64818,3713,60859,3688,134211,5951,32074,3082,19159,2461,12915,1645,102137,5064,76354,5235,25783,2172,342901,7386,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,534870,9495,399040,8836,128871,5827,270169,6133,135830,5824,33079,3236,14841,2185,18238,2138,102751,4494,36568,3019,66183,3540,206634,6563,354319,8599,203593,7188,83181,4856,45131,3671,38050,2836,120412,5486,22550,3154,12285,2226,10265,2302,97862,4875,67993,4009,29869,3009,150726,5268,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,1137659,11995,947743,10962,331377,7006,616366,8591,189916,6347,58821,3819,29004,2456,29817,2873,131095,4786,50315,3361,80780,3853,437967,9396,779183,12183,371157,9895,176972,6397,87970,4075,89002,4881,194185,7194,44479,3650,28685,3248,15794,1673,149706,6462,103935,4997,45771,3718,408026,8316,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,188439,4476,163038,4391,49504,2762,113534,3601,25401,2176,10015,1229,5393,1067,4622,886,15386,1807,6837,1158,8549,1155,84417,3534,138106,4933,62737,3539,36457,2898,19708,2165,16749,2020,26280,2204,7804,1417,5718,1257,2086,686,18476,1832,12241,1578,6235,1296,75369,3763,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,361893,4866,309271,4972,118474,3738,190797,3536,52622,2704,18212,1576,10291,1198,7921,1108,34410,2357,16586,1752,17824,1633,126545,4171,252327,4588,118424,4095,62425,3303,32302,2676,30123,2066,55999,3445,12378,1584,6604,1198,5774,1125,43621,2942,33116,2394,10505,1619,133903,3953,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,382641,6309,306195,5891,101703,3784,204492,4296,76446,3662,29488,2471,11269,1599,18219,1915,46958,3187,16808,1851,30150,2381,165264,5175,473614,7285,259820,6924,140967,5449,74416,4143,66551,3788,118853,5457,37917,2848,21659,2338,16258,2164,80936,4754,52984,3737,27952,2266,213794,6344,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,273844,4911,233321,4546,78407,3337,154914,3564,40523,3228,15984,2279,7767,1496,8217,1343,24539,2341,9967,1565,14572,1685,91152,4036,154760,5127,72057,3834,37657,3248,16534,2083,21123,2487,34400,3186,8237,1643,5541,1232,2696,1026,26163,2785,20077,2460,6086,1306,82703,4365,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,1539623,12007,1261814,11544,510292,8821,751522,7952,277809,6075,78295,4122,25268,2436,53027,3280,199514,5422,64430,3751,135084,4552,481439,8951,1173782,10436,664052,11133,346066,8137,180843,6330,165223,6040,317986,8898,76133,5150,37707,3288,38426,3608,241853,7348,154728,5945,87125,4167,509730,11246,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,354489,6882,272454,6165,84805,4126,187649,4864,82035,4094,24496,2460,11484,2101,13012,1646,57539,3801,23169,2502,34370,2660,154662,4977,251765,6079,135043,5489,68279,4502,39212,3135,29067,2971,66764,4634,17580,2176,10583,1745,6997,1404,49184,4006,36231,3650,12953,1601,116722,5090,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,2822169,18297,2273655,15614,846524,10121,1427131,12643,548514,11170,163317,5864,59582,4052,103735,4328,385197,9907,126398,5637,258799,7429,1035737,12595,3424492,21300,1799785,19198,902724,13804,429656,9329,473068,10115,897061,14620,203438,7088,88093,4460,115345,5896,693623,12726,395190,10488,298433,9069,1624707,19283,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,1774701,16122,1453718,14346,503266,10544,950452,10380,320983,8787,89742,4650,38987,2952,50755,3754,231241,7178,87396,4937,143845,5506,660683,12022,1355236,14632,717347,12742,350156,9550,182252,7316,167904,6627,367191,10437,81703,4463,48596,4013,33107,3110,285488,9387,195608,7645,89880,5084,637889,11603,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,145239,3188,124968,3070,47165,2601,77803,2074,20271,2086,8517,1428,4675,1108,3842,843,11754,1425,7028,1305,4726,783,49763,3007,110429,4045,42561,3181,24048,2105,11893,1673,12155,1587,18513,2527,5591,1385,3428,995,2163,781,12922,2000,10591,1788,2331,625,67868,3649,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,2157855,14761,1778941,14063,609578,10464,1169363,10953,378914,9016,119878,4583,49807,2966,70071,4220,259036,7715,99593,4936,159443,6095,842893,12419,1592424,15334,765668,12627,325778,8704,158029,6438,167749,5628,439890,9853,94463,5366,56271,4245,38192,3055,345427,7724,246843,6914,98584,4321,826756,12447,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,696393,6698,574372,5486,201258,3860,373114,4602,122021,4788,38765,2230,17905,1624,20860,1736,83256,4006,32819,2560,50437,2587,254424,4927,508942,7734,270123,6230,136401,4299,74098,3369,62303,2857,133722,4684,34383,2809,19561,1823,14822,2028,99339,3652,73460,3349,25879,1754,238819,6212,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,667726,9623,565183,8813,182720,5691,382463,7289,102543,4884,34781,2778,14635,1881,20146,2256,67762,3749,24331,2331,43431,2933,264666,7786,603119,8658,298524,7406,165432,6531,86077,5239,79355,3879,133092,6079,36685,3284,22086,2371,14599,2041,96407,5577,70083,4908,26324,2417,304595,6551,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,2477161,16251,2034871,14839,695877,10375,1338994,10303,442290,8873,137946,4661,53230,3260,84716,3696,304344,7561,108219,4424,196125,6753,927003,11697,1541808,15732,707893,12109,329571,7237,148524,6132,181047,5573,378322,9370,86934,5288,50161,3589,36773,3215,291388,7751,203438,6662,87950,4622,833915,13157,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,175640,4866,142314,4381,50685,2875,91629,3126,33326,2670,10104,1540,3221,817,6883,1262,23222,2050,8843,1287,14379,1408,65238,3393,168776,4882,81525,3686,36901,3370,15670,1929,21231,2818,44624,2893,10149,1530,6220,1311,3929,999,34475,3006,24040,2357,10435,1801,87251,4696,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,889721,10987,707537,10189,216825,6582,490712,7041,182184,5928,51570,3914,19980,2555,31590,2842,130614,5297,45859,3525,84755,4338,353456,8188,583737,11489,311895,9603,139792,6279,68402,4258,71390,4587,172103,7339,31810,3142,16704,2399,15106,2286,140293,7104,96699,5844,43594,3705,271842,7621,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,165195,3671,141251,3847,49180,2459,92071,3062,23944,2107,8886,1161,3992,751,4894,964,15058,1745,8471,1314,6587,888,62815,3127,106465,3187,46040,2640,24478,2195,10585,1552,13893,1651,21562,1959,5364,1248,3654,1042,1710,588,16198,1701,12514,1591,3684,838,60425,2729,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,1212608,13185,992974,13062,332510,6997,660464,10395,219634,6557,64430,3852,24428,2077,40002,3097,155204,5687,53246,3154,101958,4342,447189,11325,849868,12205,447736,9384,210064,7250,115581,6211,94483,5005,237672,7362,50505,3360,27823,2837,22682,2362,187167,6490,131398,5949,55769,3985,402132,10890,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
