GEO_ID,B17017_001E,B17017_001M,B17017_002E,B17017_002M,B17017_003E,B17017_003M,B17017_004E,B17017_004M,B17017_005E,B17017_005M,B17017_006E,B17017_006M,B17017_007E,B17017_007M,B17017_008E,B17017_008M,B17017_009E,B17017_009M,B17017_010E,B17017_010M,B17017_011E,B17017_011M,B17017_012E,B17017_012M,B17017_013E,B17017_013M,B17017_014E,B17017_014M,B17017_015E,B17017_015M,B17017_016E,B17017_016M,B17017_017E,B17017_017M,B17017_018E,B17017_018M,B17017_019E,B17017_019M,B17017_020E,B17017_020M,B17017_021E,B17017_021M,B17017_022E,B17017_022M,B17017_023E,B17017_023M,B17017_024E,B17017_024M,B17017_025E,B17017_025M,B17017_026E,B17017_026M,B17017_027E,B17017_027M,B17017_028E,B17017_028M,B17017_029E,B17017_029M,B17017_030E,B17017_030M,B17017_031E,B17017_031M,B17017_032E,B17017_032M,B17017_033E,B17017_033M,B17017_034E,B17017_034M,B17017_035E,B17017_035M,B17017_036E,B17017_036M,B17017_037E,B17017_037M,B17017_038E,B17017_038M,B17017_039E,B17017_039M,B17017_040E,B17017_040M,B17017_041E,B17017_041M,B17017_042E,B17017_042M,B17017_043E,B17017_043M,B17017_044E,B17017_044M,B17017_045E,B17017_045M,B17017_046E,B17017_046M,B17017_047E,B17017_047M,B17017_048E,B17017_048M,B17017_049E,B17017_049M,B17017_050E,B17017_050M,B17017_051E,B17017_051M,B17017_052E,B17017_052M,B17017_053E,B17017_053M,B17017_054E,B17017_054M,B17017_055E,B17017_055M,B17017_056E,B17017_056M,B17017_057E,B17017_057M,B17017_058E,B17017_058M,B17017_059E,B17017_059M,NAME,B17017_001EA,B17017_001MA,B17017_002EA,B17017_002MA,B17017_003MA,B17017_003EA,B17017_004MA,B17017_004EA,B17017_005MA,B17017_005EA,B17017_006MA,B17017_006EA,B17017_007EA,B17017_007MA,B17017_008EA,B17017_008MA,B17017_009MA,B17017_009EA,B17017_010MA,B17017_010EA,B17017_011MA,B17017_011EA,B17017_012EA,B17017_012MA,B17017_013EA,B17017_013MA,B17017_014MA,B17017_014EA,B17017_015MA,B17017_015EA,B17017_016EA,B17017_016MA,B17017_017EA,B17017_017MA,B17017_018EA,B17017_018MA,B17017_019EA,B17017_019MA,B17017_020MA,B17017_020EA,B17017_021EA,B17017_021MA,B17017_022EA,B17017_022MA,B17017_023EA,B17017_023MA,B17017_024EA,B17017_024MA,B17017_025MA,B17017_025EA,B17017_026MA,B17017_026EA,B17017_027MA,B17017_027EA,B17017_028EA,B17017_028MA,B17017_029EA,B17017_029MA,B17017_030EA,B17017_030MA,B17017_031MA,B17017_031EA,B17017_032MA,B17017_032EA,B17017_033EA,B17017_033MA,B17017_034EA,B17017_034MA,B17017_035EA,B17017_035MA,B17017_036EA,B17017_036MA,B17017_037MA,B17017_037EA,B17017_038MA,B17017_038EA,B17017_039EA,B17017_039MA,B17017_040EA,B17017_040MA,B17017_041EA,B17017_041MA,B17017_042MA,B17017_042EA,B17017_043MA,B17017_043EA,B17017_044MA,B17017_044EA,B17017_045MA,B17017_045EA,B17017_046MA,B17017_046EA,B17017_047MA,B17017_047EA,B17017_048MA,B17017_048EA,B17017_049MA,B17017_049EA,B17017_050MA,B17017_050EA,B17017_051EA,B17017_051MA,B17017_052EA,B17017_052MA,B17017_053MA,B17017_053EA,B17017_054MA,B17017_054EA,B17017_055MA,B17017_055EA,B17017_056EA,B17017_056MA,B17017_057EA,B17017_057MA,B17017_058MA,B17017_058EA,B17017_059MA,B17017_059EA,state
0400000US13,3587521,13961,601487,11585,342664,9063,115068,5382,4488,1411,57173,4276,40365,3114,13042,1694,227596,7392,35334,2795,3604,1153,18668,2367,10503,1646,2559,769,192262,7162,17737,2440,119387,6020,42038,3562,13100,1810,258823,7986,105043,5450,16544,1847,26689,2951,45163,3661,16647,1843,153780,5815,20210,2230,22033,2676,60865,3492,50672,3055,2986034,15597,2083728,15808,1576965,16797,19947,2486,546945,11975,693840,8283,316233,6367,506763,12226,137070,7303,7330,1732,63486,4820,49718,4128,16536,1839,369693,10234,9939,1660,148481,6368,147654,6734,63619,3845,902306,14189,429697,9693,20192,2106,162325,6988,161938,5812,85242,3854,472609,9954,16852,2141,114841,5293,168112,6187,172804,5068,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,49782,3068,24533,2343,11574,1536,177,166,5103,1087,4279,861,2015,656,12959,1748,2397,715,74,104,1162,493,812,384,349,268,10562,1500,710,360,6623,1168,2498,714,731,406,25249,2156,11076,1452,930,447,1608,673,5948,1053,2590,896,14173,1519,1555,569,2920,708,4652,956,5046,908,400987,5601,289618,5942,220475,4659,5294,1096,70288,2772,92713,2884,52180,2294,69143,3392,23802,2491,1231,664,7543,1413,9010,1522,6018,1031,45341,2607,701,535,13420,1674,16986,1384,14234,1349,111369,4707,57972,3699,1918,768,20808,2236,20607,1953,14639,1401,53397,2779,1116,535,10548,1586,16791,1548,24942,1901,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,85436,5270,41633,2770,20024,1814,2384,714,9414,1331,5590,978,2636,783,21609,2322,4622,1158,876,458,1997,789,1498,624,251,162,16987,2025,1706,598,11616,1834,3061,834,604,274,43803,4185,19187,2524,4599,1257,4061,1221,6115,1404,4412,1143,24616,2837,4609,985,4329,1310,6880,1334,8798,1460,506151,6122,365866,6060,304595,6160,6788,1472,105198,4020,123855,4266,68754,2364,61271,3973,22953,2931,1310,703,11810,2115,7179,1403,2654,818,38318,3084,717,475,15978,2134,14735,2110,6888,1202,140285,5351,68002,3759,3910,1096,20217,2037,27103,2745,16772,1697,72283,3327,3811,970,13143,1915,22874,2288,32455,2261,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,645578,9266,325482,8355,107089,4912,2930,701,52818,3834,35180,2855,16161,1719,218393,6139,33628,3074,3852,868,16970,2386,10199,1710,2607,796,184765,5144,18521,2317,109991,4640,44953,3007,11300,1429,320096,7573,135294,5088,23150,2382,35882,3254,55089,3294,21173,2142,184802,5689,23787,2310,29380,2603,68272,3488,63363,3547,4126843,14917,2773702,18072,2162209,16927,16281,1769,717698,10328,983236,9866,444994,5747,611493,11687,193900,6750,8680,1581,82617,4229,76865,4718,25738,1934,417593,8949,10237,1709,156394,5583,172116,5875,78846,3381,1353141,14936,642601,12650,29450,2729,247738,9199,223747,5865,141666,5010,710540,9180,27103,2536,169075,5151,214664,5968,299698,6048,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,356710,8105,180534,6423,57524,3781,2743,953,28741,3166,19872,1963,6168,951,123010,5317,20572,2154,3177,1120,10879,1566,5696,1153,820,571,102438,4708,15711,2010,62789,3844,19811,2056,4127,818,176176,6355,76314,4364,14830,1947,20824,2444,31439,2459,9221,1313,99862,4214,19167,2145,14463,2012,37773,2668,28459,2368,2146029,12492,1476689,11767,1161871,12635,15788,1914,380629,7030,509376,7417,256078,4440,314818,9077,99992,5257,7412,1406,41950,3737,38093,2388,12537,1546,214826,6836,8252,1894,86050,4277,79339,4404,41185,2530,669340,9751,324592,7595,19185,2326,111237,4957,122748,4559,71422,3075,344748,7344,16236,1988,60168,3688,112668,5166,155676,4311,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,147546,5412,63382,3549,22804,1887,1413,606,10795,1444,6879,979,3717,578,40578,3005,7667,1498,958,379,4141,1028,2310,781,258,179,32911,2875,5836,1472,19376,2143,6730,1281,969,344,84164,4031,34879,2385,9183,1287,7781,1311,13039,1659,4876,839,49285,3097,11597,1603,7210,1419,13930,1678,16548,1293,1093925,7358,738180,7501,613943,7661,8405,1423,202569,4748,265820,4454,137149,2563,124237,5477,46774,3437,3921,1013,22704,2425,15093,1873,5056,824,77463,4101,4096,1096,33782,2673,26066,2384,13519,1316,355745,6507,174916,5133,15149,2016,57245,3107,62833,3150,39689,2086,180829,4961,10506,1437,27634,2248,53741,3311,88948,2656,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,146221,4900,66858,3402,24744,2458,2065,792,11278,1669,8178,1174,3223,686,42114,2978,7482,1417,1391,600,4095,1096,1632,581,364,250,34632,2916,5690,1156,22004,2230,5370,921,1568,687,79363,4133,33604,2600,6438,1188,9660,1510,12572,1291,4934,804,45759,2932,8557,1279,7372,1279,15390,1703,14440,1526,963059,7110,661744,7678,540127,7926,10886,1623,184312,4829,229238,4471,115691,2637,121617,5186,43658,2879,3704,1002,21385,2069,14314,1368,4255,816,77959,4585,5417,1262,32073,2929,26912,2379,13557,1404,301315,6334,144956,4436,11294,1663,48473,2949,52911,2702,32278,2022,156359,4709,8608,1570,27168,2532,50532,2905,70051,3152,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,325093,8142,162705,6162,61852,3770,3417,847,26199,2475,23410,2145,8826,1371,100853,4927,18983,2389,1917,719,10836,1848,5139,1114,1091,437,81870,4422,11130,1755,45022,3226,21062,2062,4656,882,162388,5308,73680,3729,11902,1859,15590,1976,32618,2947,13570,1580,88708,4566,11512,1533,12639,1736,37150,3278,27407,2010,1387001,11312,961881,11820,767074,11192,14137,2087,252492,5433,330768,6493,169677,4557,194807,6699,60258,3993,2973,1022,21541,2678,26317,2282,9427,1333,134549,5256,5571,1063,49106,3690,50144,2922,29728,2323,425120,7703,201381,6311,13458,2012,64545,4445,76722,3758,46656,3275,223739,6078,9293,1403,38028,2866,73639,3893,102779,4141,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,333428,9022,165518,6200,44976,3832,1630,735,16431,2333,17483,2375,9432,1350,120542,5078,16057,1971,3022,1106,7953,1419,3811,838,1271,444,104485,5184,8604,1613,62213,4500,26743,2477,6925,1084,167910,6483,68607,4632,9279,1643,15701,2060,31997,2859,11630,1438,99303,4180,12848,1710,16314,2251,37599,2682,32542,2389,1384766,10247,947141,11077,696923,10691,12124,1870,227838,6574,304182,5710,152779,3629,250218,7817,76586,4661,5121,1357,32297,3286,28237,3077,10931,1365,173632,5939,6036,1632,70142,4353,63043,3910,34411,2458,437625,9331,221274,6891,10527,1874,83563,4663,80877,4389,46307,2817,216351,6853,7723,1671,43723,3461,75967,3904,88938,4358,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,76739,4072,33340,2772,10839,1197,622,403,4168,891,4204,872,1845,418,22501,2572,4981,1197,691,534,2661,914,1442,478,187,148,17520,2360,1889,739,10824,1810,4008,1006,799,473,43399,2683,17169,1663,1296,591,4212,968,8235,1306,3426,621,26230,2002,2607,857,3487,983,9465,1388,10671,1120,473102,4835,311245,4889,252865,5002,1738,782,65501,2637,121276,3365,64350,1979,58380,3492,21000,2099,696,446,8747,1400,9056,1517,2501,586,37380,2982,752,392,14257,1581,14933,1798,7438,1145,161857,5132,75063,3728,2912,667,20799,2231,30522,2512,20830,1652,86794,3488,2367,830,13152,1674,32041,2426,39234,2027,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,209078,6901,102102,5580,31430,2581,568,310,13126,2087,11438,1383,6298,1034,70672,4579,11909,1665,991,462,5144,1157,5021,1067,753,388,58763,4223,5112,1196,32913,3136,16870,2196,3868,750,106976,4509,44540,2844,6104,1278,10286,1734,18836,2070,9314,1539,62436,3404,7386,1541,8544,1660,22401,2419,24105,2180,1956360,10399,1343870,11944,990628,12495,5764,1273,317651,6914,462859,7209,204354,4498,353242,8927,94196,5618,3509,965,37657,3377,39583,3316,13447,1615,259046,8004,4733,949,96952,4311,112709,5134,44652,2712,612490,9972,274447,7116,9259,1773,102795,5021,104064,4649,58329,3001,338043,6908,10089,1514,77782,3876,119310,4305,130862,3762,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,310314,6879,133552,5753,39346,2939,399,311,13600,1882,15962,1962,9385,1235,94206,4907,12428,1875,1022,546,5459,1415,5498,1100,449,336,81778,4531,4731,1092,50603,3357,22897,2453,3547,936,176762,5946,74179,4551,9321,1611,17314,1961,31359,3037,16185,1934,102583,3805,10881,1648,15570,2254,35390,3168,40742,2942,2239022,9778,1477029,12298,1144178,12251,3477,931,357490,7938,541821,8425,241390,5153,332851,8177,95273,4922,4549,1109,37344,2903,40515,3123,12865,1610,237578,7089,5732,1310,83773,4630,104192,5361,43881,2928,761993,11696,345742,7390,12695,1759,128497,5561,124407,4833,80143,3755,416251,8332,11483,1705,100414,4700,128144,5712,176210,4638,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,576454,11160,284381,7142,93876,3963,3033,849,39824,2649,37108,2565,13911,1303,190505,5913,32789,2726,3852,976,17861,1896,9515,1400,1561,533,157716,5647,19887,1916,92447,4624,36697,2859,8685,1158,292073,8935,129784,5735,22524,2191,31501,2500,59728,3649,16031,1503,162289,5934,26017,2479,22956,2384,63156,3991,50160,2819,3258120,15252,2200778,14387,1721085,13958,14218,1661,504636,8053,794284,8492,407947,5323,479693,9505,149523,5394,7821,1568,60796,3504,59796,2980,21110,2056,330170,7584,8977,1868,117237,5711,134302,4493,69654,2922,1057342,13407,510875,10694,26736,2814,161504,6081,199102,5795,123533,4144,546467,8885,22921,2211,88828,4225,178134,5824,256584,4636,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,233945,6752,102173,5030,35632,2621,1081,444,16508,2184,11317,1409,6726,986,66541,3925,11177,1383,1328,424,6429,1289,2957,720,463,225,55364,3737,7290,1395,35937,3125,9848,1430,2289,576,131772,4979,57271,3268,10458,1265,13964,1793,24193,1787,8656,1259,74501,3505,13672,1483,9601,1452,24610,2117,26618,1734,1895250,8520,1267421,10435,1040324,10253,9508,1600,345971,6733,466326,5090,218519,3202,227097,6846,78624,4076,3717,1064,38077,3161,29467,2388,7363,1019,148473,4207,4551,1214,65175,3569,57871,3464,20876,1532,627829,9025,306472,7008,19247,1782,111274,4902,114363,3837,61588,2421,321357,5799,16118,2111,68679,3346,103509,3906,133051,2927,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,227996,6237,121515,4890,32520,2658,1214,447,13113,1990,13364,1671,4829,983,88995,4302,11006,1790,1314,652,4776,1192,3975,976,941,356,77989,4191,5853,1473,45842,3600,20071,2369,6223,998,106481,4957,44480,3258,4103,1164,10063,1778,21419,2209,8895,1417,62001,3529,5604,1232,6412,1384,26276,2071,23709,2381,867827,9615,616948,8477,449701,8880,5396,1253,147915,5769,189553,4961,106837,3353,167247,6051,44623,3737,1900,672,20166,2737,16852,2045,5705,1023,122624,4924,2764,1053,47099,3829,46757,3701,26004,2152,250879,6778,124258,5281,5834,1418,41635,3202,47271,3580,29518,2365,126621,5035,3638,1266,20167,2106,42329,3130,60487,2905,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,353986,7708,161317,6328,57003,4066,2917,973,24259,2844,19927,2218,9900,1265,104314,4935,18170,1846,2269,704,8957,1758,5914,1047,1030,441,86144,4909,11758,1754,51833,3813,18348,2165,4205,919,192669,6192,83031,4022,14989,1869,19657,2399,35676,2691,12709,1747,109638,4537,19614,1857,16084,2017,38729,3291,35211,2332,2000823,13580,1347499,12605,1067712,11623,14295,1783,343975,7679,459006,6688,250436,4040,279787,7761,85130,5276,4335,1165,40224,3634,30913,2765,9658,1299,194657,6916,5147,1253,76682,4333,73707,3712,39121,2232,653324,10885,308083,7474,17325,1988,105726,5024,115255,4122,69777,3624,345241,8050,15291,2191,63857,3881,113161,4862,152932,4547,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,61006,3466,23975,2068,9632,1277,449,382,4388,926,3528,830,1267,398,14343,1571,2756,759,413,336,1366,484,681,419,296,257,11587,1320,2069,724,6246,1098,2771,670,501,263,37031,3000,16845,1963,2591,788,5102,1139,6108,1079,3044,763,20186,2006,4007,984,2780,887,7463,1328,5936,1010,349956,4456,227201,5088,189863,5151,2597,856,55487,2892,84199,2968,47580,2119,37338,2878,15063,1827,939,540,6969,1391,5425,998,1730,501,22275,1824,988,469,7988,1204,9085,1363,4214,800,122755,4067,64563,3352,4209,928,19960,2014,24602,2047,15792,1585,58192,2471,3320,926,10613,1534,17965,1623,26294,1955,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,89841,3148,41864,2799,14749,1484,740,338,7020,1059,4617,980,2372,539,27115,2479,3914,845,561,336,2046,684,994,343,313,208,23201,2295,4721,974,13799,1798,3758,904,923,401,47977,2449,18150,1598,4071,844,5862,1199,5743,1076,2474,512,29827,1969,5876,959,4440,818,8638,1234,10873,1368,650924,4593,438453,5413,356947,5219,5769,1281,126007,3482,149136,3306,76035,1790,81506,3610,26676,2110,1986,652,13539,1655,8911,1203,2240,545,54830,3088,2774,782,25393,2238,18747,1764,7916,1110,212471,5208,105659,3285,9822,1341,34483,2356,38254,2233,23100,1362,106812,3503,8995,1411,18845,1634,31232,2216,47740,1916,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,137886,5369,70535,4275,27484,2574,1300,590,12670,1841,9617,1459,3897,886,43051,3257,10058,2046,673,392,5637,1639,3155,986,593,424,32993,2408,3267,830,20786,1883,7135,1327,1805,555,67351,4091,31169,2439,3560,1001,9100,1417,12342,1556,6167,1020,36182,2829,3870,923,6785,1458,15796,1744,9731,1473,883633,7041,571926,7912,419678,6167,5182,1148,141112,4606,171919,5289,101465,3616,152248,5936,57347,3490,4827,1142,27229,2538,20123,2556,5168,1007,94901,4841,3371,1054,40770,3239,35539,3136,15221,1613,311707,6910,165560,5816,6203,1232,58027,3917,61966,3579,39364,2363,146147,4459,6620,1255,34573,2999,53230,3424,51724,2470,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,45534,2881,20869,2427,6406,1210,319,296,2856,930,2063,563,1168,394,14463,2168,2452,835,334,335,1350,676,768,416,0,182,12011,2001,1232,637,7830,1541,2491,851,458,284,24665,2542,10876,1719,1991,702,1421,536,5629,1177,1835,609,13789,1647,1810,527,1917,769,5499,924,4563,936,474222,5007,325032,5115,264572,4526,1744,647,76567,2918,130563,3029,55698,1817,60460,3710,21769,2414,681,456,8920,1554,9939,1641,2229,618,38691,3100,1412,683,14220,2146,16609,2076,6450,1059,149190,5435,72714,3589,3650,1110,20970,2214,30394,2369,17700,1854,76476,3379,3096,905,13420,1821,26546,2193,33414,2151,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
