GEO_ID,B15003_001E,B15003_001M,B15003_002E,B15003_002M,B15003_003E,B15003_003M,B15003_004E,B15003_004M,B15003_005E,B15003_005M,B15003_006E,B15003_006M,B15003_007E,B15003_007M,B15003_008E,B15003_008M,B15003_009E,B15003_009M,B15003_010E,B15003_010M,B15003_011E,B15003_011M,B15003_012E,B15003_012M,B15003_013E,B15003_013M,B15003_014E,B15003_014M,B15003_015E,B15003_015M,B15003_016E,B15003_016M,B15003_017E,B15003_017M,B15003_018E,B15003_018M,B15003_019E,B15003_019M,B15003_020E,B15003_020M,B15003_021E,B15003_021M,B15003_022E,B15003_022M,B15003_023E,B15003_023M,B15003_024E,B15003_024M,B15003_025E,B15003_025M,NAME,B15003_001MA,B15003_001EA,B15003_002EA,B15003_002MA,B15003_003EA,B15003_003MA,B15003_004MA,B15003_004EA,B15003_005MA,B15003_005EA,B15003_006EA,B15003_006MA,B15003_007EA,B15003_007MA,B15003_008MA,B15003_008EA,B15003_009EA,B15003_009MA,B15003_010MA,B15003_010EA,B15003_011MA,B15003_011EA,B15003_012EA,B15003_012MA,B15003_013EA,B15003_013MA,B15003_014EA,B15003_014MA,B15003_015MA,B15003_015EA,B15003_016EA,B15003_016MA,B15003_017EA,B15003_017MA,B15003_018EA,B15003_018MA,B15003_019MA,B15003_019EA,B15003_020EA,B15003_020MA,B15003_021EA,B15003_021MA,B15003_022MA,B15003_022EA,B15003_023EA,B15003_023MA,B15003_024EA,B15003_024MA,B15003_025EA,B15003_025MA,state
0400000US13,6576408,7928,92880,5767,449,281,1157,581,3377,1015,7338,1462,16622,2119,12923,2360,21253,2624,69491,5201,36912,3626,90582,5297,127951,6976,171966,7028,175184,7350,115803,6468,1552824,22018,317143,10465,372490,10473,1016920,17469,462543,10577,1199733,17773,503513,12185,126094,5754,81260,4703,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,974586,1323,11887,1495,83,101,119,114,653,409,1020,491,2566,648,1458,581,1867,720,9877,1622,2452,946,7454,1420,6540,1418,11907,2114,11137,1764,11869,1431,256074,7629,21593,2980,55478,3480,156064,5727,102149,5128,200315,6801,66113,3443,22015,2148,13896,1623,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1045193,2587,10914,2009,195,207,68,63,491,381,1218,710,1558,699,2123,871,3184,1202,8061,1595,3558,1228,9188,1386,10705,1557,16764,2431,18757,2533,16394,2167,240690,7582,54172,4287,96818,5130,191639,8876,97174,4710,175108,7366,58255,3882,16311,1951,11848,1891,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8639076,4208,100798,5179,682,365,933,470,4592,1049,8463,1710,20808,2637,16452,2157,20208,2223,122965,6364,25592,2592,129808,5904,106885,6175,147443,5905,165181,6129,151056,6865,1985764,22736,319917,8596,567622,12072,1240128,19247,670372,10692,1737022,19299,808866,12837,178177,6267,109342,5205,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4342916,4585,42947,3174,770,434,427,258,1178,729,2157,1023,5182,1400,3647,790,5627,1371,24869,3398,12663,1788,68243,4673,65855,4488,95150,4999,104271,5583,68684,4003,1263948,14250,224065,6828,288684,8295,625951,11932,367996,8519,682893,12042,290178,8756,55635,3594,41896,2950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2062734,3591,14526,1939,550,303,76,77,378,346,1299,606,2309,776,1253,576,1648,776,7449,1143,5308,1344,28614,2409,17061,1749,25848,2564,34483,2849,21588,2045,571438,8875,83452,3789,147511,5926,293611,7346,233906,7248,383943,7715,129844,5601,31909,2784,24730,2136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1881521,3917,17676,2173,212,204,211,172,706,449,1732,624,2321,800,2265,746,2540,738,14398,2168,5151,1190,26381,2543,22790,2096,25917,2132,33828,2898,26756,2479,419478,9831,79272,3892,154706,5236,298813,8121,153284,5349,381292,8675,156450,5231,33162,2423,22180,2286,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967181,5158,36766,3437,566,325,341,279,864,391,2563,894,5272,1151,5186,1083,6835,1205,19835,2398,20143,2011,97207,5342,63522,4302,83219,4484,79176,4664,39544,2892,789610,11322,213973,6350,197815,6728,416570,9330,228473,8578,386963,8874,197252,7186,47789,3392,27697,2563,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3060688,5183,36053,3172,124,135,239,204,1861,632,2114,738,8306,1308,6249,1428,10237,1967,23727,2480,28791,2954,56588,4725,64822,3897,101697,6354,105082,5956,56613,4069,876986,14826,156542,6113,164415,6318,493580,11821,165066,7574,463860,10327,160595,6662,47873,3343,29268,2632,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,959407,1697,6022,849,53,76,32,31,33,44,53,60,350,196,531,256,1134,551,1552,476,3613,924,16290,1793,10459,1226,13962,1735,14154,1486,11176,1500,263085,7578,47202,3313,59158,3276,135341,4829,93426,3363,185890,5324,69374,3130,14346,1586,12171,1624,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4062813,3446,39759,3532,865,357,735,407,1996,819,4668,1450,9752,1982,7455,1554,10347,1915,38735,4469,16179,1888,36713,3113,55094,4213,72576,5419,68619,4646,59121,3761,917417,16344,126509,5758,240278,8602,536437,11971,265874,8477,841315,13053,489164,10095,121503,4966,101702,4928,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4654351,2622,66941,4471,1107,585,605,331,2402,887,6635,1499,12229,1997,18459,2520,15977,2621,34066,3797,17710,1976,54408,4090,52899,3555,67259,3925,62336,4021,66814,3900,1027761,15586,133271,5429,218769,7448,512158,11399,365816,9317,1077993,16983,594755,11778,131136,5157,112845,4628,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6680525,4001,77091,4081,1168,507,1338,473,1125,513,3258,886,5645,1065,5018,833,7808,1235,27434,2583,15904,1872,69136,3773,75909,4055,131948,5189,152778,5788,102030,4780,1709421,14114,271426,6659,499790,10200,1076213,14283,618746,10916,1105362,12648,529318,9649,115303,4600,77356,3632,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3672583,3319,41718,3237,417,317,556,378,1513,619,1977,735,3124,775,3128,842,3223,955,11130,1696,5294,995,36686,1681,28561,2681,40082,2924,49455,2834,45644,2894,827997,11498,115380,4271,245342,6458,548621,8643,404201,7415,834094,10954,295956,6532,75732,3980,52752,2701,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1950710,4021,26633,2733,324,282,630,426,632,536,2020,942,3265,830,4016,975,5475,1254,14707,2116,15034,1841,41219,3108,45971,3321,64834,4357,74602,4416,36612,2953,466649,9475,119287,6914,115390,5440,334622,9588,167835,5889,254250,9001,112856,7040,26090,2656,17757,2001,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4076767,4964,35058,3264,252,196,645,389,687,432,1617,836,3023,991,1845,582,4642,1132,14197,2572,9958,1478,73542,3940,54974,3288,94245,4570,98217,5679,60924,4045,1083421,15155,196334,5353,293320,8244,625111,12794,304044,7777,696669,12058,307730,9575,68066,3905,48246,3503,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695850,2391,2778,622,0,161,177,169,442,313,0,161,91,91,79,105,71,69,1052,544,1603,700,8765,1283,6127,966,8880,1233,12832,1549,8505,1404,179135,5009,34030,2842,45863,3444,124370,5198,57211,3500,135401,4062,48606,2864,11287,1593,8545,1430,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1224701,2481,15754,2243,430,568,259,220,299,227,743,452,3330,905,1740,662,2810,805,11164,2105,3876,1056,12844,1397,13238,1766,15978,1892,20200,2145,16496,1783,288812,5833,44748,2749,95240,3808,188153,5302,126818,4505,247729,5860,82051,3726,18375,1574,13614,1512,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1919598,2061,29920,2685,137,161,549,410,576,398,2613,914,6823,1412,4106,1023,7387,1579,40211,3903,7828,1633,17429,2309,32127,3299,36769,2747,48092,3481,51002,3786,462876,11219,77938,4423,142022,6220,352787,9720,154943,6567,291473,8160,105579,5040,29796,2485,16615,2019,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,931304,1569,4916,1071,18,32,129,156,26,32,95,142,959,877,560,411,1348,781,1936,807,3070,1041,10724,1609,10508,1397,14112,1892,13619,1783,10983,1513,228002,6138,37991,2772,55501,3413,119492,6145,91285,4301,201723,6114,92567,3643,17685,1897,14055,1985,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6127931,1949,80253,3541,1055,538,535,388,3861,1326,6949,1632,14527,2313,19023,2209,27626,2650,61713,5168,26102,3421,75183,3880,66278,4962,86835,5853,99522,5139,100464,4456,1577888,18006,151835,6796,310162,8008,735270,12848,391582,10107,1415973,17840,633971,13243,146463,6029,94861,4675,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1373822,3505,15589,1762,22,44,450,213,843,517,1975,629,5555,1647,2825,950,6373,1119,28314,3058,7692,1358,21309,2586,30640,3017,32508,2570,37894,3326,25123,2937,299171,8727,63113,4314,81677,4673,240044,7869,109771,5494,206947,6867,110475,4634,19348,2180,26164,2737,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13539612,4821,266165,8016,2207,734,3967,1058,10306,1844,22694,2937,42588,3054,39045,3204,73672,4965,173260,7676,72531,4524,196156,7565,212188,7848,243992,8999,271497,8600,300307,10056,3074611,26668,525296,11322,624873,12108,1552848,17732,1163427,15347,2651150,25950,1459502,19804,363125,10196,194205,7656,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661937,8478,77608,4737,882,399,690,469,3027,876,7069,1464,15146,2068,12884,2003,22337,2788,61417,3982,37896,3495,96074,5508,147484,6955,171617,6314,160925,6108,87670,5111,1484395,16833,287890,7667,423979,9948,1035991,13623,614392,11939,1239857,17105,481543,10314,103494,5184,87670,4391,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478850,1774,2914,893,14,25,142,222,22,39,73,85,108,122,188,185,525,383,1040,461,684,352,10068,967,3999,836,5834,1108,6189,1061,5466,1081,115457,4034,17936,1646,33060,2488,79340,4311,64475,3549,94873,3685,24779,2189,6226,1101,5438,1085,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7857460,5100,67190,3662,962,492,560,358,1421,644,1502,735,6615,1688,5899,1311,7396,1519,18666,2045,20708,2108,101998,5330,99610,4614,165181,6043,212015,8770,126308,5028,2372992,19919,293571,7274,523788,11122,1079663,14728,659197,11371,1301747,14716,576319,11526,126136,5108,88016,3939,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529885,3184,23833,2152,226,168,385,276,646,300,2629,1039,4035,1051,3022,753,3818,869,25247,2441,11530,1588,31482,2081,46758,2872,56606,3359,72008,3233,39705,2566,668381,9490,133054,3867,188500,5065,420738,8531,185914,5470,405799,8929,145813,4747,36137,2681,23619,2317,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2746957,3516,31501,3503,201,200,522,334,1671,837,3130,1094,5673,1351,5240,1555,5643,1320,23803,3066,8930,1848,28812,3108,30707,3221,39242,3054,53638,4311,44733,2948,541003,13366,125775,5374,223519,7076,495115,11119,231853,7170,528064,10563,224113,6852,54432,2864,39637,2897,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8858865,4222,87077,4625,1286,635,1134,881,3349,1014,4599,1276,7350,1377,9970,1840,11914,2102,36594,3970,26609,2880,118992,5586,113778,6298,182789,7019,195933,6108,133594,5235,2871756,20881,348571,8261,477418,10000,957508,11504,700919,11931,1554120,16640,729846,11905,159382,5964,124377,5476,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,725871,1262,11408,1567,47,84,51,84,655,622,1231,446,2508,785,3541,1030,2916,904,4975,1270,3923,1010,10354,2015,16205,2447,17245,2120,16721,2486,11465,1596,173794,6750,34572,3162,37804,2713,95861,4771,59701,3690,131408,5182,61834,3447,14100,1576,13552,1919,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3260929,4938,34596,2236,399,279,612,365,1087,687,1986,889,7662,1865,5854,1277,7538,1434,24404,2333,21739,2238,42407,3617,65221,4596,92878,5573,88618,5195,56965,3765,839898,12597,149325,7674,187997,6848,486246,11175,288524,8986,543917,10129,232819,8602,46936,3501,33301,3061,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,555488,2208,3327,770,13,22,0,151,259,240,197,166,276,278,119,152,356,229,1321,600,736,266,12317,1333,6175,1036,8279,1157,7762,1325,5237,851,146637,4761,23485,2305,33854,2586,88120,4017,62802,3101,111108,4957,30003,2446,7382,1166,5723,1163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4425073,5132,50948,4547,567,419,482,301,1337,544,3072,1025,12043,1811,8167,1449,10475,1902,30901,3161,27501,2710,94196,4397,76827,4556,115134,6345,126990,5203,70351,4380,1195880,16469,277667,7168,270428,7750,637701,14051,296099,8523,717801,12456,280082,8696,67725,3652,52699,3446,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17087888,8810,336879,10368,4120,1188,3987,1177,20168,2286,57804,4974,112036,6745,71719,4319,104689,5252,451133,11990,127186,5917,252713,9161,461388,15740,348130,11573,409078,12793,284665,9064,3526354,31942,772500,14793,1074624,15370,2772573,29104,1147113,21584,3104847,31267,1184625,17808,266893,8222,192664,7444,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1704734,2360,12926,1781,54,64,175,202,275,214,1387,611,2571,898,1372,700,2793,956,17526,2640,3878,1224,7746,1551,16434,2303,18438,2410,30209,2701,30740,3156,346201,8094,45661,2813,137522,5081,329813,6788,168810,7165,353832,8046,127178,4847,26075,2188,23118,1864,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,438279,1113,2998,767,45,73,16,27,0,147,26,40,127,102,34,40,222,235,876,433,1067,344,6745,1085,4319,956,6368,1126,6785,1274,5419,1046,120115,4165,14237,1338,24586,1878,57369,3391,34024,2292,91472,3360,43653,2698,10253,1456,7523,1019,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5623295,6583,70038,4623,522,278,946,447,2961,1080,5326,1529,10103,1943,9709,1920,21969,3598,44381,4510,36474,3413,66163,4347,78027,4928,107887,5418,113273,5570,77210,4216,1164037,15591,218339,8621,339427,9497,781292,13182,408872,9709,1173872,15877,655001,13355,137648,5936,99818,4407,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4784484,4372,56365,4706,946,481,1159,656,3467,1107,4367,1163,12275,2293,7613,1538,11887,2114,38818,3843,13549,2188,43120,4173,45740,4160,59510,3722,77498,5807,82247,5125,903776,12893,186948,7209,371353,10802,799271,12356,479799,10338,1005685,15756,410459,9771,100407,4519,68225,3508,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
