GEO_ID,B12505_001E,B12505_001M,B12505_002E,B12505_002M,B12505_003E,B12505_003M,B12505_004E,B12505_004M,B12505_005E,B12505_005M,B12505_006E,B12505_006M,B12505_007E,B12505_007M,B12505_008E,B12505_008M,B12505_009E,B12505_009M,B12505_010E,B12505_010M,B12505_011E,B12505_011M,B12505_012E,B12505_012M,B12505_013E,B12505_013M,NAME,B12505_001EA,B12505_001MA,B12505_002EA,B12505_002MA,B12505_003EA,B12505_003MA,B12505_004MA,B12505_004EA,B12505_005MA,B12505_005EA,B12505_006MA,B12505_006EA,B12505_007MA,B12505_007EA,B12505_008EA,B12505_008MA,B12505_009MA,B12505_009EA,B12505_010MA,B12505_010EA,B12505_011MA,B12505_011EA,B12505_012EA,B12505_012MA,B12505_013EA,B12505_013MA,state
0400000US13,8019982,4605,3862111,5494,1444653,15660,2417458,15738,1733764,17414,516889,12214,166805,6239,4157871,5202,1315258,14143,2842613,13985,2071177,15839,585702,12555,185734,6767,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,583110,1258,220895,5091,362215,5099,292541,5793,58181,3425,11493,1531,575642,1221,166862,4500,408780,4460,328573,5741,68481,3889,11726,1595,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,632611,2589,194809,5703,437802,5552,311663,6824,92634,3963,33505,2458,641812,2452,148957,4888,492855,5039,344780,6958,107545,5712,40530,2848,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,5061711,3343,1930523,15981,3131188,15919,2483367,16541,520423,9820,127398,4518,5350450,3393,1730603,14253,3619847,13637,2874283,15910,612355,9607,133209,4803,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,2572431,3530,865086,10398,1707345,10538,1215895,12486,366392,9393,125058,4288,2712380,3223,751182,10670,1961198,9917,1386327,11483,430774,8117,144097,5976,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,1232864,3156,394855,6798,838009,6516,648639,7736,152602,4537,36768,2580,1270445,2591,330276,6659,940169,6388,722945,7414,169918,4770,47306,2475,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,1136728,3508,370573,5976,766155,6429,568242,7378,148932,4761,48981,3054,1162418,3370,299323,7231,863095,6525,630216,7498,172907,5797,59972,3235,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1740854,3716,555037,9569,1185817,9367,818693,10632,266085,7917,101039,4638,1828336,3332,457294,7848,1371042,7563,937230,10315,323402,7704,110410,4108,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1797076,3531,694903,8037,1102173,7333,793708,10179,235565,6703,72900,3733,1919664,3748,625735,8952,1293929,9176,945800,10727,269825,6559,78304,4529,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,541803,1527,170892,4135,370911,4339,265317,5016,83207,3679,22387,2162,577887,1431,150136,3391,427751,3532,311872,5031,91991,3965,23888,2033,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,2322878,2355,884012,8706,1438866,8722,1119040,9559,268230,6812,51596,2985,2531872,2090,834587,9619,1697285,9472,1330886,11637,308895,8574,57504,3631,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,2687387,2085,1074332,10622,1613055,10937,1329819,9942,248537,6760,34699,2991,2917473,2098,1004940,9931,1912533,9586,1593711,12365,281019,8005,37803,3537,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,3933762,2830,1424877,10948,2508885,11204,1880553,12139,495633,7101,132699,3368,4155392,2445,1258179,11393,2897213,11114,2190855,13805,560573,8152,145785,5105,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,2166462,2506,766344,8844,1400118,8320,1136855,8920,219997,4936,43266,2277,2220472,2151,636833,7297,1583639,7155,1282417,7655,253342,4756,47880,2624,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,1141338,2572,415131,7241,726207,7387,504819,8576,162196,6158,59192,3885,1242269,2938,385898,6893,856371,6178,594936,7963,192931,5890,68504,3726,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,2378868,3878,794587,8263,1584281,8820,1114738,11113,343095,8819,126448,5058,2530326,3067,703820,9188,1826506,9475,1289894,10955,399215,8489,137397,4990,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,417444,1722,131905,3999,285539,3966,205755,4232,61955,3087,17829,1935,417978,1477,107164,3490,310814,3310,223148,4231,66246,3235,21420,1889,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,733769,2148,242745,4454,491024,4607,388323,4747,84236,3299,18465,1714,754961,1948,200086,4497,554875,4451,430774,5268,100140,3727,23961,1866,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,1144209,1832,429417,6863,714792,6698,496052,9041,159412,5428,59328,3624,1143775,1728,342521,6903,801254,6600,558049,7945,178586,6210,64619,3394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,545435,1515,177905,4668,367530,4827,279399,5698,73648,3661,14483,1837,565753,1385,151360,4502,414393,4463,313158,5926,83693,4064,17542,2037,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,3518889,2286,1328240,11568,2190649,11503,1820834,12441,324452,8347,45363,3124,3763157,2085,1196420,12976,2566737,13087,2167880,14550,354751,9232,44106,2875,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,820542,2649,308918,5918,511624,5919,373786,6664,104193,4217,33645,2510,847312,1929,265986,6326,581326,6060,427048,7209,120554,4619,33724,2733,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16248072,3243,7787815,3443,3207375,20040,4580440,19406,3775941,21637,689953,11423,114546,5050,8460257,3464,3045518,16757,5414739,16693,4542921,19561,765085,12497,106733,4354,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8029973,4767,3863351,5186,1332169,13008,2531182,13434,1853144,12825,531096,9742,146942,5226,4166622,4788,1188823,13693,2977799,13545,2173816,19513,625261,11757,178722,6507,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,598037,1279,305227,1714,112831,4082,192396,3944,154187,4425,31658,2185,6551,965,292810,1368,78241,3178,214569,3142,172262,3636,35649,2246,6658,890,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9422595,3652,4562386,4494,1610302,13244,2952084,13198,2172296,15174,611220,9474,168568,5692,4860209,3572,1417330,11935,3442879,11575,2549988,15405,691610,9637,201281,7334,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3080740,1721,1510864,2322,480122,5802,1030742,5779,688478,7787,240820,5228,101444,3756,1569876,2075,389663,5377,1180213,5113,776400,7568,286464,5277,117349,4255,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3258094,2359,1601320,3180,547721,8159,1053599,7768,751074,10321,225596,5474,76929,3777,1656774,2865,452271,6993,1204503,6793,829439,8776,277575,6520,97489,4553,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10562571,2771,5117508,3096,1878338,14749,3239170,14645,2549066,16959,583686,11103,106418,4159,5445063,3018,1675810,12099,3769253,12742,3006800,15979,645668,10015,116785,4862,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882072,653,422664,1263,165692,3302,256972,3309,206474,4719,42425,2968,8073,1474,459408,1118,152890,3886,306518,3872,246850,5011,52920,2894,6748,1092,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3929135,3151,1889452,3490,667180,8789,1222272,8394,883213,9743,261461,7379,77598,4052,2039683,3042,605264,8401,1434419,8676,1048559,10840,298974,7916,86886,4749,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,675764,1415,337200,2015,115307,3744,221893,3681,175885,4344,35970,2749,10038,1364,338564,1951,91746,2810,246818,2671,190574,3274,45239,2602,11005,1189,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5309334,2891,2556919,3865,832587,11503,1724332,10905,1176118,12919,402967,8139,145247,5469,2752415,3393,751194,9159,2001221,10020,1367918,13872,462930,11176,170373,6569,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21001527,4851,10339954,6221,3693020,22115,6646934,22962,4912950,27572,1310477,16964,423507,9179,10661573,5811,3117291,21975,7544282,21700,5573627,28367,1511688,20361,458967,9011,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178253,1767,1085912,1890,356153,5763,729759,6059,560245,7313,126092,4879,43422,2761,1092341,1856,284780,6056,807561,6168,613591,7167,146205,4613,47765,3301,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,528064,685,256941,1031,86611,2490,170330,2505,131468,2835,32129,2094,6733,873,271123,912,75506,2611,195617,2585,150496,2946,36673,1941,8448,1050,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6772134,3689,3297416,4779,1144868,10847,2152548,12175,1610202,13396,435493,7127,106853,4409,3474718,4920,1019938,12977,2454780,12258,1870370,13996,471874,8856,112536,4605,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5722255,2266,2845066,2914,982876,12032,1862190,12164,1373097,13393,373280,7449,115813,4486,2877189,2642,784563,9335,2092626,9076,1529938,14061,427574,9432,135114,4768,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1532355,1817,751800,2500,240214,5752,511586,5979,353442,6544,123013,4808,35131,2649,780555,2122,184876,5278,595679,5216,413515,6604,138130,5021,44034,3136,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4682400,2811,2307821,3071,804084,8816,1503737,9011,1181495,8408,269944,5299,52298,2376,2374579,2691,678969,7519,1695610,7451,1332375,8802,302656,6484,60579,2919,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,469219,1355,238620,1996,72507,3244,166113,2934,118543,3461,32844,2473,14726,2052,230599,2002,54138,3300,176461,3343,120568,3821,41646,2731,14247,1793,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2921604,1170,1377833,2040,595124,7454,782709,6980,619285,8804,137650,5640,25774,2129,1543771,1684,549567,8707,994204,8521,843136,9038,135117,5584,15951,1995,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
